Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
1564,Arne Maier,de,MF,,Augsburg,Bundesliga,24,1999,11.1,2,22,5,22.7,1.97,0.45,0.09,0.40,22.2,3,0,0,1.5,1.5,0.07,+0.5,+0.5
1565,Habib Maïga,ci,MF,FW,Metz,Ligue 1,27,1996,1.6,0,2,0,0.0,1.22,0.00,0.00,,9.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1566,Mike Maignan,fr,GK,,Milan,it Serie A,28,1995,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1567,Linton Maina,de,FW,MF,Köln,Bundesliga,24,1999,21.1,1,33,11,33.3,1.56,0.52,0.03,0.09,19.8,0,0,0,1.9,1.9,0.06,-0.9,-0.9
1568,Patrick Mainka,de,DF,,Heidenheim,Bundesliga,28,1994,34.0,2,29,6,20.7,0.85,0.18,0.07,0.33,9.4,0,0,0,3.2,3.2,0.11,-1.2,-1.2
1569,Kobbie Mainoo,eng,MF,,Manchester Utd,Premier League,18,2005,21.4,3,11,5,45.5,0.51,0.23,0.27,0.60,21.1,0,0,0,0.9,0.9,0.08,+2.1,+2.1
1570,Ainsley Maitland-Niles,eng,DF,MF,Lyon,Ligue 1,25,1997,15.9,1,17,5,29.4,1.07,0.31,0.00,0.00,13.9,0,1,1,3.0,2.2,0.16,-2.0,-2.2
1571,Radosław Majecki,pl,GK,,Monaco,Ligue 1,23,1999,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1572,Lovro Majer,hr,MF,,Rennes,Ligue 1,25,1998,0.2,0,1,0,0.0,5.63,0.00,0.00,,22.0,0,0,0,0.0,0.0,0.03,0.0,0.0
1573,Lovro Majer,hr,MF,FW,Wolfsburg,Bundesliga,25,1998,23.4,5,35,10,28.6,1.50,0.43,0.09,0.30,21.1,2,2,2,5.4,3.8,0.11,-0.4,-0.8
1574,Jean-Victor Makengo,fr,MF,FW,Lorient,Ligue 1,25,1998,5.3,0,5,2,40.0,0.94,0.38,0.00,0.00,25.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1575,Jordy Makengo,fr,DF,,Freiburg,Bundesliga,21,2001,11.4,0,3,0,0.0,0.26,0.00,0.00,,16.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2
1576,Antoine Makoumbou,cg,MF,,Cagliari,it Serie A,25,1998,30.0,1,8,2,25.0,0.27,0.07,0.13,0.50,21.4,0,0,0,0.7,0.7,0.09,+0.3,+0.3
1577,Nemanja Maksimović,rs,MF,,Getafe,La Liga,28,1995,36.3,4,34,15,44.1,0.94,0.41,0.12,0.27,11.7,0,0,0,5.5,5.5,0.16,-1.5,-1.5
1578,Julián Malatini,ar,DF,,Werder Bremen,Bundesliga,22,2001,6.7,1,3,1,33.3,0.45,0.15,0.33,1.00,19.3,0,0,0,1.0,1.0,0.33,0.0,0.0
1579,Daniel Maldini,it,MF,FW,Monza,it Serie A,21,2001,3.7,4,12,5,41.7,3.24,1.35,0.33,0.80,20.0,1,0,0,1.3,1.3,0.11,+2.7,+2.7
1580,Daniel Maldini,it,FW,MF,Empoli,it Serie A,21,2001,2.9,0,9,2,22.2,3.08,0.68,0.00,0.00,26.4,2,0,0,0.3,0.3,0.03,-0.3,-0.3
1581,Youssef Maleh,ma,MF,,Empoli,it Serie A,24,1998,28.9,0,18,2,11.1,0.62,0.07,0.00,0.00,20.1,2,0,0,1.6,1.6,0.09,-1.6,-1.6
1582,Donyell Malen,nl,FW,MF,Dortmund,Bundesliga,24,1999,19.8,13,72,36,50.0,3.64,1.82,0.18,0.36,16.5,2,0,0,9.5,9.5,0.14,+3.5,+3.5
1583,Ruslan Malinovskyi,ua,MF,,Genoa,it Serie A,30,1993,17.2,4,39,13,33.3,2.27,0.76,0.10,0.31,29.6,10,0,0,1.1,1.1,0.03,+2.9,+2.9
1584,Lennard Maloney,us,MF,,Heidenheim,Bundesliga,23,1999,25.4,1,14,3,21.4,0.55,0.12,0.07,0.33,16.2,0,0,0,0.8,0.8,0.05,+0.2,+0.2
1585,Aaron Malouda,fr,FW,,Lille,Ligue 1,17,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1586,Giorgi Mamardashvili,ge,GK,,Valencia,La Liga,22,2000,36.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1587,David Mamutovic,de,FW,DF,Mainz 05,Bundesliga,22,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1588,Wilson Manafá,pt,DF,MF,Granada,La Liga,29,1994,2.7,0,1,0,0.0,0.37,0.00,0.00,,29.4,0,0,0,0.0,0.0,0.01,0.0,0.0
1589,Hianga Mananga Mbock,fr,MF,FW,Brest,Ligue 1,23,1999,0.1,0,1,0,0.0,10.00,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1590,Gianluca Mancini,it,DF,,Roma,it Serie A,27,1996,31.9,4,19,7,36.8,0.60,0.22,0.21,0.57,12.2,0,0,0,1.9,1.9,0.10,+2.1,+2.1
1591,Marco Mancosu,it,MF,FW,Cagliari,it Serie A,34,1988,1.7,0,6,0,0.0,3.46,0.00,0.00,,29.7,1,0,1,1.2,0.5,0.08,-1.2,-0.5
1592,Steve Mandanda,fr,GK,,Rennes,Ligue 1,38,1985,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1593,Christos Mandas,gr,GK,,Lazio,it Serie A,21,2001,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1594,Reinildo Mandava,mz,DF,,Atlético Madrid,La Liga,29,1994,8.1,2,5,3,60.0,0.62,0.37,0.40,0.67,10.4,0,0,0,0.9,0.9,0.17,+1.1,+1.1
1595,Aïssa Mandi,dz,DF,,Villarreal,La Liga,31,1991,12.4,1,4,2,50.0,0.32,0.16,0.25,0.50,12.8,0,0,0,0.6,0.6,0.16,+0.4,+0.4
1596,Rolando Mandragora,it,MF,,Fiorentina,it Serie A,26,1997,17.6,3,30,11,36.7,1.70,0.62,0.10,0.27,20.6,1,0,0,3.5,3.5,0.12,-0.5,-0.5
1597,Orel Mangala,be,MF,,Nott'ham Forest,Premier League,25,1998,17.4,1,10,1,10.0,0.58,0.06,0.10,1.00,18.9,0,0,0,0.8,0.8,0.08,+0.2,+0.2
1598,Orel Mangala,be,MF,,Lyon,Ligue 1,25,1998,4.4,2,5,2,40.0,1.13,0.45,0.40,1.00,17.0,0,0,0,1.0,1.0,0.20,+1.0,+1.0
1599,Vito Mannone,it,GK,,Lille,Ligue 1,35,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1600,Kostas Manolas,gr,DF,,Salernitana,it Serie A,32,1991,5.4,0,2,0,0.0,0.37,0.00,0.00,,9.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1601,Javier Manquillo,es,DF,MF,Celta Vigo,La Liga,29,1994,8.3,0,1,0,0.0,0.12,0.00,0.00,,13.5,0,0,0,0.1,0.1,0.11,-0.1,-0.1
1602,Braydon Manu,gh,MF,,Darmstadt 98,Bundesliga,26,1997,1.9,0,5,1,20.0,2.63,0.53,0.00,0.00,14.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4
1603,Benson Manuel,ao,MF,FW,Burnley,Premier League,26,1997,1.3,0,4,2,50.0,3.10,1.55,0.00,0.00,24.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1604,Faitout Maouassa,fr,DF,MF,Granada,La Liga,25,1998,2.5,0,5,0,0.0,1.97,0.00,0.00,,20.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1605,Faitout Maouassa,fr,MF,DF,Lens,Ligue 1,25,1998,0.8,0,3,2,66.7,3.55,2.37,0.00,0.00,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1606,Marcão,br,DF,,Sevilla,La Liga,27,1996,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1607,Solly March,eng,FW,DF,Brighton,Premier League,29,1994,6.2,3,14,6,42.9,2.27,0.97,0.21,0.50,16.6,1,0,0,2.0,2.0,0.14,+1.0,+1.0
1608,Riccardo Marchizza,it,DF,,Frosinone,it Serie A,25,1998,12.8,0,8,3,37.5,0.63,0.24,0.00,0.00,24.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4
1609,Gian Marco Ferrari,it,DF,,Sassuolo,it Serie A,31,1992,25.2,1,16,6,37.5,0.63,0.24,0.06,0.17,12.2,0,0,0,1.6,1.6,0.10,-0.6,-0.6
1610,Óscar de Marcos,es,DF,,Athletic Club,La Liga,34,1989,25.1,1,5,2,40.0,0.20,0.08,0.20,0.50,15.7,0,0,0,0.6,0.6,0.13,+0.4,+0.4
1611,Alberto Marí,es,FW,,Valencia,La Liga,22,2001,3.1,1,6,2,33.3,1.96,0.65,0.00,0.00,11.4,0,1,1,1.8,1.2,0.20,-0.8,-1.2
1612,José Mari,es,MF,FW,Cádiz,La Liga,35,1987,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1613,Pablo Marí,es,DF,,Monza,it Serie A,29,1993,29.1,0,8,1,12.5,0.28,0.03,0.00,0.00,13.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4
1614,José María Giménez,uy,DF,,Atlético Madrid,La Liga,28,1995,14.7,0,7,1,14.3,0.48,0.07,0.00,0.00,12.4,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1615,Mariano,do,FW,MF,Sevilla,La Liga,29,1993,2.7,0,14,2,14.3,5.16,0.74,0.00,0.00,14.7,0,0,0,1.2,1.2,0.09,-1.2,-1.2
1616,Mirko Marić,hr,FW,,Monza,it Serie A,28,1995,3.2,1,7,2,28.6,2.20,0.63,0.14,0.50,10.4,0,0,0,0.9,0.9,0.12,+0.1,+0.1
1617,Rafa Marín,es,DF,,Alavés,La Liga,21,2002,27.1,0,13,3,23.1,0.48,0.11,0.00,0.00,14.5,0,0,0,0.7,0.7,0.05,-0.7,-0.7
1618,Răzvan Marin,ro,MF,,Empoli,it Serie A,27,1996,20.2,0,35,9,25.7,1.73,0.45,0.00,0.00,29.7,10,0,0,1.1,1.1,0.03,-1.1,-1.1
1619,Diego Mariño,es,GK,,Almería,La Liga,33,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1620,Guillermo Maripán,cl,DF,,Monaco,Ligue 1,29,1994,19.6,1,11,5,45.5,0.56,0.25,0.09,0.20,16.6,0,0,0,0.4,0.4,0.04,+0.6,+0.6
1621,Mika Màrmol,es,DF,,Las Palmas,La Liga,21,2002,35.3,0,3,0,0.0,0.08,0.00,0.00,,15.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1622,Omar Marmoush,eg,FW,MF,Eint Frankfurt,Bundesliga,24,1999,25.6,12,77,31,40.3,3.01,1.21,0.13,0.32,17.6,5,2,2,11.6,10.1,0.13,+0.4,-0.1
1623,Marquinhos,br,FW,MF,Nantes,Ligue 1,20,2003,1.7,0,5,1,20.0,2.92,0.58,0.00,0.00,20.7,1,0,0,0.3,0.3,0.05,-0.3,-0.3
1624,Marquinhos,br,DF,,Paris S-G,Ligue 1,29,1994,17.1,0,4,0,0.0,0.23,0.00,0.00,,6.5,0,0,0,0.4,0.4,0.11,-0.4,-0.4
1625,Unai Marrero,es,GK,,Real Sociedad,La Liga,21,2001,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1626,Agustín Martegani,ar,MF,,Salernitana,it Serie A,23,2000,8.1,1,15,4,26.7,1.85,0.49,0.07,0.25,24.3,0,0,0,0.6,0.6,0.04,+0.4,+0.4
1627,Eric Martel,de,MF,,Köln,Bundesliga,21,2002,27.3,1,27,9,33.3,0.99,0.33,0.04,0.11,18.9,0,0,0,2.2,2.2,0.09,-1.2,-1.2
1628,Roger Martí,es,FW,,Cádiz,La Liga,32,1991,15.1,2,33,12,36.4,2.19,0.79,0.06,0.17,17.8,0,0,0,2.8,2.8,0.08,-0.8,-0.8
1629,Anthony Martial,fr,FW,,Manchester Utd,Premier League,27,1995,5.0,1,6,4,66.7,1.21,0.80,0.17,0.25,12.9,0,0,0,1.2,1.2,0.20,-0.2,-0.2
1630,Aarón Martín,es,DF,,Genoa,it Serie A,26,1997,15.3,0,5,0,0.0,0.33,0.00,0.00,,24.8,2,0,0,0.2,0.2,0.03,-0.2,-0.2
1631,Iván Martín,es,MF,,Girona,La Liga,24,1999,30.3,5,19,11,57.9,0.63,0.36,0.26,0.45,16.4,0,0,0,2.9,2.9,0.15,+2.1,+2.1
1632,Jon Martin,es,DF,,Real Sociedad,La Liga,17,2006,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1633,Jonas Martin,fr,MF,,Brest,Ligue 1,33,1990,13.4,0,10,3,30.0,0.75,0.22,0.00,0.00,17.7,0,0,0,1.2,1.2,0.12,-1.2,-1.2
1634,Mario Martín,es,MF,,Real Madrid,La Liga,19,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1635,Gabriel Martinelli,br,FW,,Arsenal,Premier League,22,2001,22.4,6,58,20,34.5,2.59,0.89,0.10,0.30,15.6,0,0,0,6.8,6.8,0.12,-0.8,-0.8
1636,Tommaso Martinelli,it,GK,,Fiorentina,it Serie A,17,2006,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1637,Arnau Martinez,es,DF,,Girona,La Liga,20,2003,13.8,0,1,0,0.0,0.07,0.00,0.00,,7.9,0,0,0,0.2,0.2,0.20,-0.2,-0.2
1638,Emiliano Martínez,ar,GK,,Aston Villa,Premier League,30,1992,33.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1639,Iñigo Martínez,es,DF,,Barcelona,La Liga,32,1991,14.4,0,8,1,12.5,0.56,0.07,0.00,0.00,11.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4
1640,Josep Martinez,es,GK,,Genoa,it Serie A,25,1998,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1641,Lautaro Martínez,ar,FW,,Inter,it Serie A,25,1997,29.5,24,105,44,41.9,3.56,1.49,0.21,0.50,14.2,0,2,3,17.6,15.3,0.15,+6.4,+6.7
1642,Lisandro Martínez,ar,DF,,Manchester Utd,Premier League,25,1998,7.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1643,Marc Martínez,es,GK,,Granada,La Liga,33,1990,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1644,Lucas Martínez Quarta,ar,DF,,Fiorentina,it Serie A,27,1996,25.5,5,24,7,29.2,0.94,0.27,0.21,0.71,10.2,0,0,0,2.7,2.7,0.11,+2.3,+2.3
1645,Adam Marušić,me,DF,,Lazio,it Serie A,30,1992,34.4,1,8,3,37.5,0.23,0.09,0.13,0.33,19.9,0,0,0,0.4,0.4,0.05,+0.6,+0.6
1646,Marvin,es,FW,DF,Las Palmas,La Liga,23,2000,20.6,0,14,3,21.4,0.68,0.15,0.00,0.00,17.3,0,0,0,0.9,0.9,0.07,-0.9,-0.9
1647,Omar Mascarell,gq,MF,,Mallorca,La Liga,30,1993,17.5,0,6,0,0.0,0.34,0.00,0.00,,21.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1648,Adam Masina,ma,DF,,Udinese,it Serie A,29,1994,0.7,0,1,1,100.0,1.41,1.41,0.00,0.00,21.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1649,Adam Masina,ma,DF,,Torino,it Serie A,29,1994,11.4,0,5,1,20.0,0.44,0.09,0.00,0.00,13.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1650,Erhan Mašović,rs,DF,MF,Bochum,Bundesliga,24,1998,24.7,0,17,3,17.6,0.69,0.12,0.00,0.00,21.2,0,0,0,1.1,1.1,0.06,-1.1,-1.1
1651,Han-Noah Massengo,fr,MF,DF,Burnley,Premier League,22,2001,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1652,Roberto Massimo,de,FW,DF,Stuttgart,Bundesliga,22,2000,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1653,Clinton Mata,ao,DF,,Lyon,Ligue 1,30,1992,24.7,0,14,0,0.0,0.57,0.00,0.00,,24.3,3,0,0,0.6,0.6,0.04,-0.6,-0.6
1654,Jaime Mata,es,FW,MF,Getafe,La Liga,34,1988,19.9,5,32,12,37.5,1.61,0.60,0.16,0.42,13.8,0,0,0,5.6,5.6,0.18,-0.6,-0.6
1655,Pape Matar Sarr,sn,MF,,Tottenham,Premier League,20,2002,23.0,3,36,13,36.1,1.57,0.57,0.08,0.23,17.6,0,0,0,3.4,3.4,0.10,-0.4,-0.4
1656,Eliot Matazo,be,MF,,Monaco,Ligue 1,21,2002,1.1,0,1,1,100.0,0.88,0.88,0.00,0.00,22.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1
1657,Jean-Philippe Mateta,fr,FW,,Crystal Palace,Premier League,26,1997,25.4,16,44,25,56.8,1.74,0.99,0.32,0.56,12.7,0,2,2,10.9,9.4,0.21,+5.1,+4.6
1658,Nemanja Matić,rs,MF,,Rennes,Ligue 1,34,1988,11.4,0,5,1,20.0,0.44,0.09,0.00,0.00,30.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
1659,Nemanja Matić,rs,MF,,Lyon,Ligue 1,34,1988,13.9,0,6,2,33.3,0.43,0.14,0.00,0.00,20.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1660,Joël Matip,cm,DF,,Liverpool,Premier League,31,1991,8.7,0,5,0,0.0,0.58,0.00,0.00,,10.6,0,0,0,0.5,0.5,0.10,-0.5,-0.5
1661,Alex Matos,eng,MF,,Chelsea,Premier League,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1662,Chrislain Matsima,fr,DF,,Clermont Foot,Ligue 1,21,2002,13.1,1,5,2,40.0,0.38,0.15,0.20,0.50,24.0,0,0,0,0.2,0.2,0.03,+0.8,+0.8
1663,Chrislain Matsima,fr,DF,,Monaco,Ligue 1,21,2002,3.3,0,2,0,0.0,0.60,0.00,0.00,,8.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1664,Jean Mattéo Bahoya,fr,MF,FW,Eint Frankfurt,Bundesliga,18,2005,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1665,Remi Matthews,eng,GK,,Crystal Palace,Premier League,29,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1666,Alan Matturro,uy,DF,,Genoa,it Serie A,18,2004,1.2,0,1,0,0.0,0.85,0.00,0.00,,7.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1667,Azor Matusiwa,nl,MF,,Reims,Ligue 1,25,1998,15.4,1,12,2,16.7,0.78,0.13,0.08,0.50,21.1,0,0,0,0.7,0.7,0.05,+0.3,+0.3
1668,Azor Matusiwa,nl,MF,,Rennes,Ligue 1,25,1998,8.8,0,6,1,16.7,0.68,0.11,0.00,0.00,18.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1669,Neal Maupay,fr,FW,,Brentford,Premier League,26,1996,14.7,6,37,14,37.8,2.52,0.95,0.16,0.43,15.3,1,0,0,5.7,5.7,0.16,+0.3,+0.3
1670,Neal Maupay,fr,FW,,Everton,Premier League,26,1996,1.2,0,5,4,80.0,4.05,3.24,0.00,0.00,12.5,0,0,0,1.4,1.4,0.29,-1.4,-1.4
1671,Aïman Maurer,ma,MF,FW,Clermont Foot,Ligue 1,18,2004,0.6,0,3,1,33.3,4.82,1.61,0.00,0.00,18.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1672,Konstantinos Mavropanos,gr,DF,,West Ham,Premier League,25,1997,16.7,1,12,2,16.7,0.72,0.12,0.08,0.50,9.3,0,0,0,1.2,1.2,0.10,-0.2,-0.2
1673,Christian Mawissa,fr,DF,,Toulouse,Ligue 1,18,2005,12.4,2,5,2,40.0,0.40,0.16,0.40,1.00,13.1,0,0,0,1.0,1.0,0.19,+1.0,+1.0
1674,Philipp Max,de,DF,,Eint Frankfurt,Bundesliga,29,1993,15.0,1,8,2,25.0,0.53,0.13,0.13,0.50,24.2,0,0,0,0.2,0.2,0.03,+0.8,+0.8
1675,Eric Maxim Choupo-Moting,cm,MF,FW,Bayern Munich,Bundesliga,34,1989,8.0,2,26,11,42.3,3.26,1.38,0.08,0.18,12.5,0,0,0,4.5,4.5,0.17,-2.5,-2.5
1676,Luís Maximiano,pt,GK,,Almería,La Liga,24,1999,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1677,Noam Mayoka-Tika,be,MF,,Marseille,Ligue 1,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1678,Borja Mayoral,es,FW,,Getafe,La Liga,26,1997,23.9,15,43,23,53.5,1.80,0.96,0.26,0.48,15.8,0,4,4,11.9,8.7,0.20,+3.1,+2.3
1679,Senny Mayulu,fr,FW,MF,Paris S-G,Ligue 1,17,2006,3.6,0,3,0,0.0,0.83,0.00,0.00,,23.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1680,Youssef Maziz,fr,FW,MF,Metz,Ligue 1,25,1998,1.4,1,3,1,33.3,2.18,0.73,0.33,1.00,19.4,0,0,0,0.1,0.1,0.04,+0.9,+0.9
1681,Noussair Mazraoui,ma,DF,,Bayern Munich,Bundesliga,25,1997,13.3,0,12,3,25.0,0.90,0.23,0.00,0.00,19.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9
1682,Luca Mazzitelli,it,MF,,Frosinone,it Serie A,27,1995,24.6,5,49,18,36.7,2.00,0.73,0.10,0.28,23.0,3,0,0,2.3,2.3,0.05,+2.7,+2.7
1683,Pasquale Mazzocchi,it,DF,,Salernitana,it Serie A,28,1995,14.1,0,8,1,12.5,0.57,0.07,0.00,0.00,28.6,1,0,0,0.3,0.3,0.04,-0.3,-0.3
1684,Pasquale Mazzocchi,it,DF,,Napoli,it Serie A,28,1995,4.8,0,5,1,20.0,1.05,0.21,0.00,0.00,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1685,Kevin Mbabu,ch,DF,,Augsburg,Bundesliga,28,1995,22.7,0,4,1,25.0,0.18,0.04,0.00,0.00,17.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1686,Noah Mbamba,be,MF,,Leverkusen,Bundesliga,18,2005,0.2,0,1,0,0.0,5.63,0.00,0.00,,26.7,0,0,0,0.0,0.0,0.03,0.0,0.0
1687,Ethan Mbappé,fr,MF,DF,Paris S-G,Ligue 1,16,2006,0.5,0,2,1,50.0,3.75,1.87,0.00,0.00,15.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
1688,Kylian Mbappé,fr,FW,,Paris S-G,Ligue 1,24,1998,24.0,27,112,50,44.6,4.67,2.09,0.19,0.42,18.3,2,6,8,21.0,14.5,0.13,+6.0,+6.5
1689,Malick Mbaye,sn,MF,FW,Metz,Ligue 1,19,2004,1.7,0,4,0,0.0,2.35,0.00,0.00,,18.6,0,0,0,0.4,0.4,0.11,-0.4,-0.4
1690,Mamadou Mbaye,sn,DF,,Cádiz,La Liga,25,1998,3.2,0,2,1,50.0,0.62,0.31,0.00,0.00,7.9,0,0,0,0.3,0.3,0.17,-0.3,-0.3
1691,Chancel Mbemba,cd,DF,,Marseille,Ligue 1,28,1994,24.5,2,19,2,10.5,0.77,0.08,0.11,1.00,10.3,0,0,0,1.8,1.8,0.10,+0.2,+0.2
1692,Nolan Mbemba,cg,MF,,Le Havre,Ligue 1,28,1995,0.2,1,2,1,50.0,8.18,4.09,0.50,1.00,27.1,0,0,0,0.0,0.0,0.02,+1.0,+1.0
1693,Bryan Mbeumo,cm,FW,,Brentford,Premier League,23,1999,21.8,9,50,16,32.0,2.30,0.73,0.12,0.38,17.1,4,3,3,9.8,7.4,0.15,-0.8,-1.4
1694,Christ Mbondi,fr,FW,,Reims,Ligue 1,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1695,Jordi Mboula,es,FW,MF,Hellas Verona,it Serie A,24,1999,3.4,0,4,1,25.0,1.17,0.29,0.00,0.00,15.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2
1696,Nathanael Mbuku,cd,FW,,Augsburg,Bundesliga,21,2002,0.1,0,1,0,0.0,18.00,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0
1697,James Mcatee,eng,MF,FW,Sheffield Utd,Premier League,20,2002,20.2,3,25,8,32.0,1.23,0.40,0.08,0.25,18.6,2,1,1,3.1,2.3,0.09,-0.1,-0.3
1698,James Mcatee,eng,MF,,Manchester City,Premier League,20,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1699,Oliver McBurnie,sct,FW,,Sheffield Utd,Premier League,27,1996,14.2,6,31,15,48.4,2.18,1.05,0.13,0.27,11.9,0,2,2,6.9,5.3,0.17,-0.9,-1.3
1700,James McConnell,eng,MF,,Liverpool,Premier League,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
1701,John McGinn,sct,MF,FW,Aston Villa,Premier League,28,1994,33.3,6,40,14,35.0,1.20,0.42,0.15,0.43,19.5,3,0,0,5.0,5.0,0.12,+1.0,+1.0
1702,Scott McKenna,sct,DF,,Nott'ham Forest,Premier League,26,1996,4.6,0,2,0,0.0,0.43,0.00,0.00,,10.8,0,0,0,0.2,0.2,0.10,-0.2,-0.2
1703,Weston McKennie,us,MF,DF,Juventus,it Serie A,24,1998,28.8,0,23,5,21.7,0.80,0.17,0.00,0.00,10.5,0,0,0,3.0,3.0,0.13,-3.0,-3.0
1704,Dwight McNeil,eng,MF,FW,Everton,Premier League,23,1999,32.1,3,57,14,24.6,1.77,0.44,0.05,0.21,21.0,0,0,0,3.4,3.4,0.06,-0.4,-0.4
1705,Scott McTominay,sct,MF,FW,Manchester Utd,Premier League,26,1996,21.1,7,44,19,43.2,2.08,0.90,0.16,0.37,14.6,0,0,0,5.7,5.7,0.14,+1.3,+1.3
1706,Facundo Medina,ar,DF,,Lens,Ligue 1,24,1999,30.2,1,19,12,63.2,0.63,0.40,0.05,0.08,18.6,0,0,0,1.1,1.1,0.06,-0.1,-0.1
1707,Ben Mee,eng,DF,,Brentford,Premier League,33,1989,14.1,2,10,2,20.0,0.71,0.14,0.20,1.00,12.7,0,0,0,1.5,1.5,0.15,+0.5,+0.5
1708,Marvin Mehlem,de,MF,,Darmstadt 98,Bundesliga,25,1997,16.5,3,23,8,34.8,1.40,0.49,0.13,0.38,17.5,0,0,0,3.8,3.8,0.17,-0.8,-0.8
1709,Bamo Meïté,ci,DF,,Marseille,Ligue 1,21,2001,7.1,0,1,0,0.0,0.14,0.00,0.00,,7.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
1710,Bamo Meïté,ci,DF,,Lorient,Ligue 1,21,2001,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
