Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2158,Dennis Praet,be,MF,FW,Leicester City,Premier League,28,1994,7.2,1,5,2,40.0,0.69,0.28,0.20,0.50,13.6,0,0,0,1.0,1.0,0.20,0.0,0.0
2159,Abdón Prats,es,FW,MF,Mallorca,La Liga,29,1992,4.6,1,6,4,66.7,1.30,0.87,0.17,0.25,13.9,0,0,0,0.7,0.7,0.12,+0.3,+0.3
2160,Sanjin Prcić,ba,MF,,Strasbourg,Ligue 1,28,1993,18.1,1,28,7,25.0,1.54,0.39,0.04,0.14,26.0,1,0,0,1.2,1.2,0.04,-0.2,-0.2
2161,Isaac Price,nir,MF,,Everton,Premier League,18,2003,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2162,Grischa Prömel,de,MF,,Hoffenheim,Bundesliga,27,1995,16.2,1,24,5,20.8,1.49,0.31,0.04,0.20,16.2,0,0,0,2.5,2.5,0.11,-1.5,-1.5
2163,Ivan Provedel,it,GK,,Lazio,Serie A,28,1994,37.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2164,Javi Puado,es,FW,MF,Espanyol,La Liga,24,1998,26.0,7,57,23,40.4,2.19,0.88,0.12,0.30,14.2,0,0,0,7.8,7.8,0.14,-0.8,-0.8
2165,Mehdi Puch-Herrantz,fr,MF,,Ajaccio,Ligue 1,18,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2166,Tymoteusz Puchacz,pl,DF,,Union Berlin,Bundesliga,23,1999,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2167,Arnau Puigmal,es,MF,FW,Almería,La Liga,21,2001,8.5,1,17,6,35.3,2.01,0.71,0.06,0.17,18.1,0,0,0,1.1,1.1,0.07,-0.1,-0.1
2168,Christian Pulisic,us,FW,DF,Chelsea,Premier League,23,1998,9.1,1,19,6,31.6,2.08,0.66,0.05,0.17,16.8,0,0,0,1.7,1.7,0.09,-0.7,-0.7
2169,Ignacio Pussetto,ar,MF,DF,Sampdoria,Serie A,26,1995,1.7,0,2,2,100.0,1.18,1.18,0.00,0.00,14.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
2170,Niklas Pyyhtiä,fi,MF,,Bologna,Serie A,18,2003,1.2,0,3,0,0.0,2.45,0.00,0.00,,17.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2171,Fabio Quagliarella,it,FW,,Sampdoria,Serie A,39,1983,8.9,1,36,6,16.7,4.05,0.68,0.03,0.17,16.5,0,0,0,2.8,2.8,0.08,-1.8,-1.8
2172,Giacomo Quagliata,it,DF,,Cremonese,Serie A,22,2000,7.8,0,9,1,11.1,1.16,0.13,0.00,0.00,19.9,1,0,0,0.5,0.5,0.05,-0.5,-0.5
2173,Eduardo Quaresma,pt,DF,,Hoffenheim,Bundesliga,20,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2174,Joshua Quarshie,de,MF,,Hoffenheim,Bundesliga,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2175,Ghjuvanni Quilichini,fr,GK,,Ajaccio,Ligue 1,19,2002,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,nation,Pos,,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2176,Domingos Quina,pt,MF,,Elche,La Liga,22,1999,3.1,0,6,0,0.0,1.96,0.00,0.00,,33.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2177,Rubén Quintanilla,es,DF,,Mallorca,La Liga,20,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2178,Adrien Rabiot,fr,MF,,Juventus,Serie A,27,1995,30.5,8,48,22,45.8,1.57,0.72,0.17,0.36,16.4,0,0,0,6.2,5.8,0.13,+1.8,+2.2
2179,Nemanja Radonjić,rs,MF,FW,Torino,Serie A,26,1996,16.2,2,52,17,32.7,3.20,1.05,0.04,0.12,17.5,0,0,0,5.0,5.0,0.10,-3.0,-3.0
2180,Ivan Radovanović,rs,MF,DF,Salernitana,Serie A,33,1988,7.5,0,7,0,0.0,0.94,0.00,0.00,,33.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2181,Ionuț Radu,ro,GK,,Cremonese,Serie A,25,1997,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2182,Ionuț Radu,ro,GK,,Auxerre,Ligue 1,25,1997,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2183,Ștefan Radu,ro,FW,,Lazio,Serie A,35,1986,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2184,Antonio Raillo,es,DF,,Mallorca,La Liga,30,1991,30.7,2,13,5,38.5,0.42,0.16,0.15,0.40,13.9,0,0,0,0.6,0.6,0.05,+1.4,+1.4
2185,Antonio Raimondo,it,FW,,Bologna,Serie A,18,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2186,Predrag Rajković,rs,GK,,Mallorca,La Liga,26,1995,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2187,Ivan Rakitić,hr,MF,,Sevilla,La Liga,34,1988,19.9,1,29,8,27.6,1.46,0.40,0.00,0.00,27.3,5,1,2,3.3,1.7,0.06,-2.3,-1.7
2188,Diant Ramaj,de,GK,,Eint Frankfurt,Bundesliga,20,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2189,Largie Ramazani,be,FW,MF,Almería,La Liga,21,2001,15.6,3,40,18,45.0,2.57,1.15,0.08,0.17,19.8,1,0,1,4.2,3.4,0.08,-1.2,-0.4
2190,Simon Ramet,fr,DF,,Lille,Ligue 1,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2191,Adil Rami,fr,DF,,Troyes,Ligue 1,36,1985,17.7,0,9,3,33.3,0.51,0.17,0.00,0.00,26.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7
2192,Chris Ramos,es,FW,,Cádiz,La Liga,25,1997,7.9,1,31,6,19.4,3.93,0.76,0.03,0.17,13.3,0,0,0,3.0,3.0,0.10,-2.0,-2.0
2193,Sergio Ramos,es,DF,,Paris S-G,Ligue 1,36,1986,30.0,2,19,7,36.8,0.63,0.23,0.11,0.29,14.6,1,0,0,1.7,1.7,0.09,+0.3,+0.3
2194,Aaron Ramsdale,eng,GK,,Arsenal,Premier League,24,1998,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2195,Aaron Ramsey,wls,MF,,Nice,Ligue 1,31,1990,17.6,1,22,6,27.3,1.25,0.34,0.05,0.17,15.3,1,0,0,2.5,2.5,0.11,-1.5,-1.5
2196,Jacob Ramsey,eng,MF,FW,Aston Villa,Premier League,21,2001,29.3,6,33,13,39.4,1.13,0.44,0.18,0.46,15.9,0,0,0,5.0,5.0,0.15,+1.0,+1.0
2197,Luca Ranieri,it,DF,,Fiorentina,Serie A,23,1999,5.6,0,1,0,0.0,0.18,0.00,0.00,,5.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2198,Andrea Ranocchia,it,DF,,Monza,Serie A,34,1988,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2199,Filippo Ranocchia,it,MF,,Monza,Serie A,21,2001,5.9,1,19,8,42.1,3.23,1.36,0.05,0.13,25.2,5,0,0,1.2,1.2,0.07,-0.2,-0.2
2200,Lilian Raolisoa,fr,DF,MF,Angers,Ligue 1,22,2000,1.9,1,3,2,66.7,1.56,1.04,0.33,0.50,18.7,0,0,0,0.2,0.2,0.06,+0.8,+0.8
Rk,Player,nation,Pos,,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2201,Raphinha,br,FW,,Barcelona,La Liga,25,1996,23.0,7,79,25,31.6,3.43,1.09,0.09,0.28,18.5,11,0,0,9.3,9.3,0.12,-2.3,-2.3
2202,Nicolai Rapp,de,MF,DF,Werder Bremen,Bundesliga,25,1996,0.8,0,1,0,0.0,1.27,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1
2203,Elba Rashani,xk,MF,FW,Clermont Foot,Ligue 1,29,1993,24.0,3,35,13,37.1,1.46,0.54,0.09,0.23,14.4,0,0,0,4.7,4.7,0.13,-1.7,-1.7
2204,Marcus Rashford,eng,FW,,Manchester Utd,Premier League,24,1997,32.0,17,108,49,45.4,3.38,1.53,0.16,0.35,16.4,7,0,0,15.4,15.4,0.15,+1.6,+1.6
2205,Giacomo Raspadori,it,FW,,Sassuolo,Serie A,22,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2206,Giacomo Raspadori,it,FW,MF,Napoli,Serie A,22,2000,10.1,2,41,16,39.0,4.05,1.58,0.05,0.13,17.1,3,0,0,3.5,3.5,0.09,-1.5,-1.5
2207,Rafael Ratão,br,FW,MF,Toulouse,Ligue 1,26,1995,20.6,5,31,11,35.5,1.51,0.53,0.16,0.45,12.4,0,0,0,5.1,5.1,0.17,-0.1,-0.1
2208,David Raum,de,DF,MF,RB Leipzig,Bundesliga,24,1998,18.7,0,14,5,35.7,0.75,0.27,0.00,0.00,23.1,0,0,0,0.6,0.6,0.04,-0.6,-0.6
2209,Nicola Ravaglia,it,GK,,Sampdoria,Serie A,33,1988,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2210,Rayan Raveloson,mg,DF,MF,Auxerre,Ligue 1,25,1997,27.0,2,29,5,17.2,1.07,0.19,0.07,0.40,19.5,3,0,0,2.4,2.4,0.08,-0.4,-0.4
2211,David Raya,es,GK,,Brentford,Premier League,26,1995,38.0,0,1,0,0.0,0.03,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1
2212,Tim Ream,us,DF,,Fulham,Premier League,34,1987,32.2,1,3,2,66.7,0.09,0.06,0.33,0.50,9.8,0,0,0,0.3,0.3,0.09,+0.7,+0.7
2213,Ante Rebić,hr,FW,MF,Milan,Serie A,28,1993,10.9,3,27,13,48.1,2.48,1.19,0.11,0.23,16.0,2,0,0,3.5,3.5,0.13,-0.5,-0.5
2214,Arkadiusz Reca,pl,DF,,Spezia,Serie A,27,1995,24.1,1,22,8,36.4,0.91,0.33,0.05,0.13,23.7,0,0,0,1.0,1.0,0.04,0.0,0.0
2215,Nathan Redmond,eng,DF,,Southampton,Premier League,28,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2216,Harrison Reed,eng,MF,,Fulham,Premier League,27,1995,31.8,3,20,7,35.0,0.63,0.22,0.15,0.43,20.1,0,0,0,1.9,1.9,0.09,+1.1,+1.1
2217,Sergio Reguilón,es,DF,,Atlético Madrid,La Liga,25,1996,3.4,0,3,1,33.3,0.87,0.29,0.00,0.00,17.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
2218,Bobby Reid,jm,FW,DF,Fulham,Premier League,29,1993,27.5,4,31,10,32.3,1.13,0.36,0.13,0.40,13.7,0,0,0,3.9,3.9,0.13,+0.1,+0.1
2219,Pepe Reina,es,GK,,Villarreal,La Liga,39,1982,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2220,Jeff Reine-Adélaïde,fr,MF,,Troyes,Ligue 1,24,1998,2.6,0,4,0,0.0,1.55,0.00,0.00,,22.3,0,0,0,0.3,0.3,0.08,-0.3,-0.3
2221,Jeff Reine-Adélaïde,fr,MF,,Lyon,Ligue 1,24,1998,3.7,0,10,7,70.0,2.68,1.87,0.00,0.00,20.0,0,0,0,0.8,0.8,0.08,-0.8,-0.8
2222,Reinier,br,MF,FW,Girona,La Liga,20,2002,7.2,2,10,4,40.0,1.39,0.56,0.20,0.50,11.6,0,0,0,1.5,1.5,0.15,+0.5,+0.5
2223,Rocco Reitz,de,MF,,Gladbach,Bundesliga,20,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2224,Karim Rekik,nl,DF,,Sevilla,La Liga,27,1994,13.1,1,8,1,12.5,0.61,0.08,0.13,1.00,15.6,0,0,0,0.8,0.8,0.10,+0.2,+0.2
2225,Álex Remiro,es,GK,,Real Sociedad,La Liga,27,1995,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,nation,Pos,,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2226,Panagiotis Retsos,gr,DF,,Hellas Verona,Serie A,23,1998,1.4,0,1,0,0.0,0.74,0.00,0.00,,16.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2227,Marco Reus,de,MF,FW,Dortmund,Bundesliga,33,1989,15.0,6,36,10,27.8,2.39,0.67,0.14,0.50,16.6,6,1,1,5.1,4.3,0.12,+0.9,+0.7
2228,Alejandro Revuelta Montero,es,DF,,Getafe,La Liga,22,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2229,Elvis Rexhbeçaj,xk,MF,,Augsburg,Bundesliga,24,1997,28.0,0,16,5,31.3,0.57,0.18,0.00,0.00,27.0,0,0,0,0.3,0.3,0.02,-0.3,-0.3
2230,Gio Reyna,us,FW,MF,Dortmund,Bundesliga,19,2002,6.9,7,24,11,45.8,3.46,1.58,0.25,0.55,15.1,1,1,1,4.3,3.5,0.16,+2.7,+2.5
2231,Chadi Riad,ma,MF,,Barcelona,La Liga,19,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2232,Nico Ribaudo,es,MF,FW,Espanyol,La Liga,21,2001,13.9,1,33,11,33.3,2.38,0.79,0.03,0.09,20.4,3,0,0,3.7,3.7,0.11,-2.7,-2.7
2233,Alexsandro Ribeiro,br,DF,,Lille,Ligue 1,22,1999,17.9,3,17,7,41.2,0.95,0.39,0.18,0.43,9.5,0,0,0,1.8,1.8,0.11,+1.2,+1.2
2234,Franck Ribéry,fr,MF,,Salernitana,Serie A,39,1983,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2235,Samuele Ricci,it,MF,,Torino,Serie A,20,2001,23.0,2,21,7,33.3,0.91,0.30,0.10,0.29,21.5,0,0,0,1.7,1.7,0.08,+0.3,+0.3
2236,Declan Rice,eng,MF,,West Ham,Premier League,23,1999,36.4,4,35,8,22.9,0.96,0.22,0.11,0.50,23.6,1,0,1,2.4,1.6,0.05,+1.6,+2.4
2237,Chris Richards,us,DF,,Crystal Palace,Premier League,22,2000,5.0,0,4,0,0.0,0.81,0.00,0.00,,9.1,0,0,0,0.7,0.7,0.18,-0.7,-0.7
2238,Richarlison,br,MF,FW,Tottenham,Premier League,25,1997,11.2,1,27,14,51.9,2.41,1.25,0.04,0.07,12.6,0,0,0,3.3,3.3,0.12,-2.3,-2.3
2239,Marco Richter,de,MF,FW,Hertha BSC,Bundesliga,24,1997,20.4,6,49,15,30.6,2.40,0.74,0.12,0.40,22.3,4,0,0,3.7,3.7,0.08,+2.3,+2.3
2240,Diego Rico,es,DF,,Real Sociedad,La Liga,29,1993,18.3,0,9,3,33.3,0.49,0.16,0.00,0.00,27.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2241,Jaïro Riedewald,nl,DF,MF,Crystal Palace,Premier League,25,1996,0.7,0,1,0,0.0,1.41,0.00,0.00,,14.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2242,Manuel Riemann,de,GK,,Bochum,Bundesliga,33,1988,34.0,0,1,0,0.0,0.03,0.00,0.00,,11.5,0,0,0,0.0,0.0,0.04,0.0,0.0
2243,Tomás Rincón,ve,MF,,Sampdoria,Serie A,34,1988,28.4,0,11,3,27.3,0.39,0.11,0.00,0.00,22.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6
2244,Rémy Riou,fr,GK,,Lyon,Ligue 1,34,1987,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2245,Renaud Ripart,fr,FW,MF,Troyes,Ligue 1,29,1993,14.7,4,39,14,35.9,2.66,0.95,0.10,0.29,16.0,0,0,0,3.5,3.5,0.09,+0.5,+0.5
2246,Rodrigo Riquelme,es,MF,FW,Girona,La Liga,22,2000,24.2,4,56,22,39.3,2.31,0.91,0.07,0.18,20.0,2,0,0,4.0,4.0,0.07,0.0,0.0
2247,Matt Ritchie,sct,FW,MF,Newcastle Utd,Premier League,32,1989,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2248,Sergi Roberto,es,DF,MF,Barcelona,La Liga,30,1992,14.5,4,18,6,33.3,1.24,0.41,0.22,0.67,15.6,0,0,0,2.4,2.4,0.13,+1.6,+1.6
2249,Lucas Robertone,ar,MF,,Almería,La Liga,25,1997,31.6,2,37,7,18.9,1.17,0.22,0.05,0.29,25.4,4,0,0,2.6,2.6,0.07,-0.6,-0.6
2250,Andrew Robertson,sct,DF,,Liverpool,Premier League,28,1994,28.7,0,13,2,15.4,0.45,0.07,0.00,0.00,14.5,0,0,0,1.3,1.3,0.11,-1.3,-1.3
Rk,Player,nation,Pos,,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2251,Antonee Robinson,us,DF,,Fulham,Premier League,24,1997,34.3,0,3,0,0.0,0.09,0.00,0.00,,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2252,Joel Robles,es,GK,,Leeds United,Premier League,32,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2253,Joel Roca,es,MF,FW,Girona,La Liga,17,2005,0.9,0,4,2,50.0,4.29,2.14,0.00,0.00,18.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3
2254,Marc Roca,es,MF,,Leeds United,Premier League,25,1996,25.7,1,35,13,37.1,1.36,0.51,0.03,0.08,22.3,4,0,0,2.1,2.1,0.06,-1.1,-1.1
2255,Enzo Roco,cl,DF,,Elche,La Liga,29,1992,18.4,0,10,3,30.0,0.54,0.16,0.00,0.00,10.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6
2256,Marek Rodák,sk,GK,,Fulham,Premier League,25,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2257,Sebastian Rode,de,MF,,Eint Frankfurt,Bundesliga,31,1990,15.7,4,9,4,44.4,0.57,0.25,0.44,1.00,18.7,0,0,0,0.9,0.9,0.10,+3.1,+3.1
2258,Joe Rodon,wls,DF,,Rennes,Ligue 1,24,1997,15.7,1,7,2,28.6,0.44,0.13,0.14,0.50,6.9,0,0,0,0.9,0.9,0.13,+0.1,+0.1
2259,Rodri,es,MF,,Manchester City,Premier League,26,1996,32.3,2,50,14,28.0,1.55,0.43,0.04,0.14,17.1,0,0,0,4.6,4.6,0.09,-2.6,-2.6
2260,Rodri,es,FW,MF,Betis,La Liga,22,2000,17.8,2,15,6,40.0,0.84,0.34,0.13,0.33,17.4,0,0,0,1.4,1.4,0.09,+0.6,+0.6
2261,Rodrigo,es,FW,MF,Leeds United,Premier League,31,1991,21.5,13,66,25,37.9,3.07,1.16,0.18,0.48,15.8,2,1,1,8.0,7.2,0.11,+5.0,+4.8
2262,Álvaro Rodríguez,uy,FW,,Real Madrid,La Liga,18,2004,0.9,1,2,1,50.0,2.28,1.14,0.50,1.00,8.0,0,0,0,0.2,0.2,0.12,+0.8,+0.8
2263,Ángel Rodríguez,es,FW,MF,Mallorca,La Liga,35,1987,4.4,1,13,6,46.2,2.97,1.37,0.08,0.17,13.1,0,0,0,2.8,2.8,0.21,-1.8,-1.8
2264,Óscar Rodríguez Arnaiz,es,MF,,Celta Vigo,La Liga,24,1998,19.7,2,43,17,39.5,2.18,0.86,0.05,0.12,24.6,10,0,0,3.6,3.6,0.08,-1.6,-1.6
2265,Dani Rodríguez,es,MF,,Mallorca,La Liga,34,1988,23.3,3,25,10,40.0,1.07,0.43,0.12,0.30,17.9,0,0,0,2.4,2.4,0.10,+0.6,+0.6
2266,Guido Rodríguez,ar,MF,,Betis,La Liga,28,1994,31.9,1,22,6,27.3,0.69,0.19,0.05,0.17,24.0,0,0,0,1.2,1.2,0.06,-0.2,-0.2
2267,Miguel Rodríguez,es,MF,FW,Celta Vigo,La Liga,19,2003,2.8,1,3,2,66.7,1.07,0.71,0.33,0.50,18.8,0,0,0,0.2,0.2,0.07,+0.8,+0.8
2268,Pablo Rodríguez,es,FW,MF,Lecce,Serie A,20,2001,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2269,Ricardo Rodríguez,ch,DF,,Torino,Serie A,29,1992,29.7,0,11,4,36.4,0.37,0.13,0.00,0.00,23.9,1,0,0,0.4,0.4,0.04,-0.4,-0.4
2270,Rodrygo,br,FW,MF,Real Madrid,La Liga,21,2001,26.4,9,97,31,32.0,3.67,1.17,0.08,0.26,16.6,8,1,1,13.7,12.9,0.13,-4.7,-4.9
2271,Mads Roerslev,dk,DF,,Brentford,Premier League,23,1999,12.3,0,3,0,0.0,0.24,0.00,0.00,,14.8,0,0,0,0.3,0.3,0.10,-0.3,-0.3
2272,Agustín Rogel,uy,DF,,Hertha BSC,Bundesliga,24,1997,15.8,0,5,0,0.0,0.32,0.00,0.00,,7.6,0,0,0,0.8,0.8,0.16,-0.8,-0.8
2273,Rogério,br,DF,,Sassuolo,Serie A,24,1998,33.3,0,15,5,33.3,0.45,0.15,0.00,0.00,23.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5
2274,Merlin Röhl,de,MF,FW,Freiburg,Bundesliga,20,2002,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2275,Tony Rölke,de,FW,,Hertha BSC,Bundesliga,19,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rk,Player,nation,Pos,,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2276,Filippo Romagna,it,DF,,Sassuolo,Serie A,25,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2277,Alessio Romagnoli,it,DF,,Lazio,Serie A,27,1995,32.5,2,13,5,38.5,0.40,0.15,0.15,0.40,11.9,0,0,0,1.4,1.4,0.11,+0.6,+0.6
2278,Simone Romagnoli,it,DF,,Lecce,Serie A,32,1990,1.9,0,1,0,0.0,0.54,0.00,0.00,,11.2,0,0,0,0.0,0.0,0.01,0.0,0.0
2279,Leo Román,es,GK,,Mallorca,La Liga,22,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2280,Cristian Romero,ar,DF,,Tottenham,Premier League,24,1998,26.3,0,11,2,18.2,0.42,0.08,0.00,0.00,12.3,0,0,0,1.5,1.5,0.13,-1.5,-1.5
2281,Iván Romero,es,MF,,Sevilla,La Liga,21,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2282,Luka Romero,ar,FW,,Lazio,Serie A,17,2004,1.7,1,5,1,20.0,2.98,0.60,0.20,1.00,15.7,0,0,0,0.9,0.9,0.17,+0.1,+0.1
2283,Oriol Romeu,es,MF,,Southampton,Premier League,30,1991,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2284,Oriol Romeu,es,MF,,Girona,La Liga,30,1991,32.8,2,24,5,20.8,0.73,0.15,0.08,0.40,17.8,0,0,0,1.6,1.6,0.07,+0.4,+0.4
2285,Cristiano Ronaldo,pt,FW,,Manchester Utd,Premier League,37,1985,5.8,1,25,6,24.0,4.29,1.03,0.04,0.17,17.7,1,0,0,1.9,1.9,0.08,-0.9,-0.9
2286,Connor Ronan,ie,MF,,Wolves,Premier League,24,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2287,Salomón Rondón,ve,FW,,Everton,Premier League,32,1989,1.2,0,4,1,25.0,3.30,0.83,0.00,0.00,19.3,0,0,0,0.8,0.8,0.20,-0.8,-0.8
2288,Valentin Rongier,fr,MF,,Marseille,Ligue 1,27,1994,33.7,1,22,4,18.2,0.65,0.12,0.05,0.25,20.0,0,0,0,1.7,1.7,0.08,-0.7,-0.7
2289,Marten de Roon,nl,MF,,Atalanta,Serie A,31,1991,32.9,3,19,5,26.3,0.58,0.15,0.16,0.60,20.6,0,0,0,1.1,1.1,0.06,+1.9,+1.9
2290,Pablo Rosario,nl,MF,DF,Nice,Ligue 1,25,1997,19.6,0,10,2,20.0,0.51,0.10,0.00,0.00,16.3,0,0,0,0.9,0.9,0.09,-0.9,-0.9
2291,Francesco Rossi,it,GK,,Atalanta,Serie A,31,1991,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2292,Tom Rothe,de,DF,,Dortmund,Bundesliga,17,2004,0.3,0,1,0,0.0,3.46,0.00,0.00,,7.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
2293,Joe Rothwell,eng,MF,,Bournemouth,Premier League,27,1995,11.3,0,3,2,66.7,0.27,0.18,0.00,0.00,24.1,1,0,0,0.1,0.1,0.05,-0.1,-0.1
2294,Anthony Rouault,fr,DF,,Toulouse,Ligue 1,21,2001,36.8,2,19,10,52.6,0.52,0.27,0.11,0.20,9.0,0,0,0,3.3,3.3,0.17,-1.3,-1.3
2295,Jérôme Roussillon,fr,MF,DF,Wolfsburg,Bundesliga,29,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2296,Jérôme Roussillon,fr,DF,,Union Berlin,Bundesliga,29,1993,10.6,0,9,2,22.2,0.85,0.19,0.00,0.00,22.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5
2297,Nicolò Rovella,it,MF,,Monza,Serie A,20,2001,19.3,1,21,6,28.6,1.09,0.31,0.05,0.17,25.5,1,0,0,1.2,1.2,0.06,-0.2,-0.2
2298,Nicolò Rovella,it,MF,,Juventus,Serie A,20,2001,0.3,0,2,0,0.0,6.67,0.00,0.00,,27.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2299,Amir Rrahmani,xk,DF,,Napoli,Serie A,28,1994,27.2,2,21,3,14.3,0.77,0.11,0.10,0.67,13.4,0,0,0,1.8,1.8,0.09,+0.2,+0.2
2300,Ruan,br,DF,,Sassuolo,Serie A,23,1999,19.0,0,5,1,20.0,0.26,0.05,0.00,0.00,10.4,0,0,0,0.5,0.5,0.10,-0.5,-0.5
