Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
157,Luke Ayling,eng,DF,Leeds United,Premier League,28,1991,37.8,3219,236,1348,1400,498,68,3219,59,41,69.5,18,30.5,1818,11724,7382,110,39,6,55,21,2030,110
158,Ramon Azeez,ng,MF,Granada,La Liga,27,1992,1.1,43,1,5,28,10,2,43,0,0,,0,,24,64,13,0,0,0,1,1,26,2
159,César Azpilicueta,es,DF,Chelsea,Premier League,30,1989,24.3,2302,113,813,1056,447,38,2302,14,6,42.9,8,57.1,1154,5118,2985,37,35,2,17,6,1603,83
160,Ludovic Baal,gf,DF,Brest,Ligue 1,34,1986,3.3,280,13,104,152,27,0,280,8,7,87.5,1,12.5,183,889,560,8,3,0,3,4,193,7
161,Carlos Bacca,co,FW,Villarreal,La Liga,33,1986,8.7,244,1,20,108,118,38,244,14,5,35.7,9,64.3,139,664,308,11,11,4,20,11,178,52
162,Loïc Bade,fr,DF,Lens,Ligue 1,20,2000,29.0,2323,260,1238,1050,56,10,2323,26,23,88.5,3,11.5,1403,9668,5896,42,19,2,21,11,1489,2
163,Milan Badelj,hr,MF,Genoa,it Serie A,31,1989,26.8,1905,78,478,1177,273,13,1905,46,36,78.3,10,21.7,1036,4111,1845,23,26,1,31,22,1193,25
164,Édgar Badía,es,GK,Elche,La Liga,28,1992,30.0,1228,1117,1226,2,1,1,1228,0,0,,0,,591,2683,1693,1,1,1,1,0,507,0
165,Benoît Badiashile,fr,DF,Monaco,Ligue 1,19,2001,31.9,2721,218,1123,1532,81,32,2721,7,4,57.1,3,42.9,1613,7551,4566,17,16,0,15,2,1955,6
166,Alex Baena,es,MF,Villarreal,La Liga,19,2001,1.5,74,2,13,27,34,2,74,4,2,50.0,2,50.0,38,220,100,5,4,0,0,2,53,12
167,Miguel Baeza,es,MF,Celta Vigo,La Liga,20,2000,6.0,269,4,61,106,102,19,269,8,2,25.0,6,75.0,142,681,290,9,10,3,15,3,189,26
168,Stéphane Bahoken,cm,FW,Angers,Ligue 1,28,1992,18.0,558,9,22,266,276,72,557,24,14,58.3,10,41.7,348,1948,747,34,18,15,70,34,423,110
169,Leon Bailey,jm,FW,Leverkusen,Bundesliga,22,1997,23.8,1238,7,91,473,702,108,1238,136,74,54.4,62,45.6,734,5905,3027,112,68,43,71,30,899,254
170,Eric Bailly,ci,DF,Manchester Utd,Premier League,26,1994,10.2,652,92,339,304,14,4,652,4,4,100.0,0,0.0,429,2480,1331,6,5,0,7,0,424,0
171,Stefan Bajic,fr,GK,Saint-Étienne,Ligue 1,18,2001,1.0,39,35,39,0,0,0,39,0,0,,0,,24,92,37,0,0,0,0,0,20,0
172,Tiemoué Bakayoko,fr,MF,Napoli,it Serie A,25,1994,21.8,1449,36,296,973,187,16,1449,29,25,86.2,4,13.8,804,3386,1295,15,18,1,27,20,1063,17
173,Mitchel Bakker,nl,DF,Paris S-G,Ligue 1,20,2000,18.8,1486,45,322,694,482,28,1486,30,15,50.0,15,50.0,837,3130,1476,31,31,4,18,11,1023,180
174,Ridle Baku,de,FW,Wolfsburg,Bundesliga,22,1998,29.8,1843,41,358,821,685,75,1843,73,37,50.7,35,47.9,989,5064,2450,69,45,14,61,38,1141,243
175,Ridle Baku,de,DF,Mainz 05,Bundesliga,22,1998,2.0,110,10,45,48,20,2,110,3,2,66.7,1,33.3,43,267,206,7,5,0,3,1,56,7
176,Dilane Bakwa,fr,FW,Bordeaux,Ligue 1,17,2002,0.6,55,0,4,37,14,1,55,1,0,0.0,1,100.0,40,213,66,1,1,1,3,1,49,2
177,Fabián Balbuena,py,DF,West Ham,Premier League,28,1991,13.3,632,93,321,294,23,10,632,2,1,50.0,1,50.0,286,1263,610,3,1,0,3,0,334,2
178,Keita Baldé,sn,FW,Sampdoria,it Serie A,25,1995,13.3,473,4,21,189,270,83,473,26,16,61.5,10,38.5,302,1847,961,40,26,23,45,15,400,110
179,George Baldock,gr,DF,Sheffield Utd,Premier League,27,1993,31.0,1443,95,389,502,569,45,1443,33,17,51.5,16,48.5,656,4130,1969,68,47,9,33,20,772,140
180,Gareth Bale,wls,FW,Tottenham,Premier League,31,1989,10.2,564,19,79,251,242,41,564,49,27,55.1,22,44.9,316,2345,1001,31,21,12,17,7,391,85
181,Mikel Balenziaga,es,DF,Athletic Club,La Liga,32,1988,18.8,1106,59,325,555,231,2,1106,15,10,66.7,5,33.3,550,2848,1630,28,15,1,19,10,614,48
182,Leonardo Balerdi,ar,DF,Marseille,Ligue 1,21,1999,18.2,1248,122,627,580,50,16,1248,13,10,76.9,3,23.1,771,3755,1897,11,11,2,11,10,820,1
183,Fodé Ballo-Touré,sn,DF,Monaco,Ligue 1,23,1997,7.4,505,13,112,244,152,17,505,9,3,33.3,6,66.7,256,1560,789,30,17,6,7,5,302,52
184,Botond Balogh,hu,DF,Parma,it Serie A,18,2002,1.8,105,13,62,40,3,1,105,1,1,100.0,0,0.0,63,300,196,1,1,0,1,0,64,1
185,Abdoulaye Bamba,ci,DF,Angers,Ligue 1,30,1990,15.0,993,36,315,495,189,5,993,9,4,44.4,5,55.6,479,1855,818,19,13,2,13,3,553,60
186,Jonathan Bamba,ci,MF,Lille,Ligue 1,24,1996,33.2,2079,26,186,1022,901,68,2079,119,52,43.7,67,56.3,1348,7685,3685,103,95,23,89,72,1517,262
187,Robson Bambu,br,DF,Nice,Ligue 1,22,1997,11.6,940,138,552,377,16,4,940,6,3,50.0,3,50.0,625,3211,1827,10,0,0,9,5,663,5
188,Patrick Bamford,eng,FW,Leeds United,Premier League,26,1993,33.9,850,47,82,384,394,163,848,40,19,47.5,21,52.5,388,1801,700,32,16,20,81,21,556,167
189,Mattia Bani,it,DF,Genoa,it Serie A,26,1993,10.2,650,82,358,271,22,7,650,1,0,0.0,1,100.0,325,1489,671,1,3,1,2,5,389,3
190,Mattia Bani,it,DF,Parma,it Serie A,26,1993,12.7,846,115,491,336,22,10,846,0,0,,0,,487,2361,1238,5,2,0,3,1,587,5
191,Simon Banza,cd,FW,Lens,Ligue 1,23,1996,15.2,510,17,36,231,248,66,509,23,9,39.1,14,60.9,293,1341,542,17,13,4,52,22,400,115
192,Antonín Barák,cz,MF,Hellas Verona,it Serie A,25,1994,30.7,1598,57,234,937,459,76,1598,41,27,65.9,14,34.1,882,4840,2376,64,49,14,44,28,1080,101
193,Federico Barba,it,DF,Benevento,it Serie A,26,1993,29.5,1672,154,817,669,201,25,1672,8,5,62.5,3,37.5,760,3883,2099,23,22,1,14,6,891,26
194,Danilo Barbosa,br,DF,Nice,Ligue 1,24,1996,2.8,234,25,119,110,5,1,234,1,1,100.0,0,0.0,168,1032,619,3,1,0,3,0,169,0
195,Barcia,es,DF,Granada,La Liga,19,2000,1.0,48,7,29,16,3,0,48,0,0,,0,,15,103,10,0,0,0,0,0,11,0
196,Melvin Bard,fr,DF,Lyon,Ligue 1,19,2000,4.8,453,12,100,208,148,9,453,11,8,72.7,3,27.3,255,1252,747,17,13,5,13,1,261,48
197,Enis Bardhi,mk,MF,Levante,La Liga,25,1995,18.7,1098,26,206,504,405,35,1098,57,35,61.4,22,38.6,703,3605,1903,44,41,5,42,36,772,117
198,Phil Bardsley,sct,DF,Burnley,Premier League,35,1985,3.0,196,12,58,102,38,1,196,4,3,75.0,1,25.0,72,335,183,4,6,0,1,1,92,6
199,Nicolò Barella,it,MF,Inter,it Serie A,23,1997,32.2,2236,41,358,1168,737,54,2236,52,35,67.3,17,32.7,1305,7055,3879,99,77,12,63,28,1700,149
200,Philipp Bargfrede,de,MF,Werder Bremen,Bundesliga,31,1989,0.3,19,3,8,9,2,0,19,0,0,,0,,12,54,31,1,0,0,0,1,10,1
201,Kike Barja,es,MF,Osasuna,La Liga,23,1997,15.9,697,13,106,294,313,32,697,82,54,65.9,28,34.1,468,3015,1281,46,29,8,55,40,506,143
202,Ross Barkley,eng,MF,Aston Villa,Premier League,26,1993,17.0,945,18,114,416,428,53,945,43,29,67.4,11,25.6,507,2834,1398,40,26,12,38,32,655,73
203,Ross Barkley,eng,FW,Chelsea,Premier League,26,1993,0.5,32,1,7,18,8,0,32,1,1,100.0,0,0.0,18,132,69,2,2,0,2,1,26,1
204,Aymen Barkok,ma,MF,Eint Frankfurt,Bundesliga,22,1998,10.9,668,12,73,309,298,28,668,45,23,51.1,22,48.9,357,2108,988,30,22,10,48,21,415,76
205,Ashley Barnes,eng,FW,Burnley,Premier League,30,1989,14.8,489,11,41,208,241,66,488,2,1,50.0,1,50.0,250,813,332,8,9,4,44,21,378,79
206,Harvey Barnes,eng,FW,Leicester City,Premier League,22,1997,21.6,914,13,109,344,482,96,914,89,40,44.9,49,55.1,591,4576,2576,105,79,33,58,31,706,163
207,Marc Baró,es,DF,Cádiz,La Liga,20,1999,1.0,28,2,10,10,9,1,28,1,1,100.0,0,0.0,9,71,47,3,1,1,0,0,4,2
208,Antonio Barragán,es,DF,Elche,La Liga,33,1987,24.8,1527,133,691,630,210,11,1527,16,11,68.8,5,31.3,831,3526,1829,34,29,3,15,7,985,63
209,Antonio Barreca,it,DF,Fiorentina,it Serie A,25,1995,0.9,56,2,8,25,23,3,56,0,0,,0,,23,82,42,1,1,0,1,0,29,9
210,Leandro Barreiro Martins,lu,MF,Mainz 05,Bundesliga,20,2000,25.6,1028,78,286,490,256,51,1028,14,5,35.7,9,64.3,351,1311,521,11,14,1,34,11,425,42
211,Ander Barrenetxea,es,MF,Real Sociedad,La Liga,18,2001,14.5,612,8,87,251,286,32,612,67,39,58.2,28,41.8,389,2805,1247,37,23,12,50,35,424,106
212,Jacob Barrett Laursen,dk,DF,Arminia,Bundesliga,25,1994,12.3,692,59,255,343,102,1,692,9,8,88.9,1,11.1,297,1316,638,13,3,0,13,2,331,20
213,Musa Barrow,gm,FW,Bologna,it Serie A,21,1998,32.5,1559,16,150,652,771,119,1558,71,34,47.9,37,52.1,976,5680,2529,88,52,29,103,53,1175,253
214,Kyle Bartley,eng,DF,West Brom,Premier League,29,1991,28.7,1172,266,712,393,73,40,1172,4,4,100.0,0,0.0,440,2113,859,2,3,0,9,2,507,3
215,Paolo Bartolomei,it,MF,Spezia,it Serie A,30,1989,3.6,150,4,24,79,48,9,150,6,4,66.7,2,33.3,87,501,284,8,2,4,6,3,110,14
216,Marc Bartra,es,DF,Betis,La Liga,29,1991,18.8,1173,132,605,530,44,14,1173,8,7,87.5,1,12.5,599,2610,1394,4,9,0,12,1,722,4
217,Daniele Baselli,it,MF,Torino,it Serie A,28,1992,4.4,273,7,49,164,60,5,273,7,4,57.1,3,42.9,140,777,359,7,5,1,4,2,155,9
218,Chris Basham,eng,DF,Sheffield Utd,Premier League,32,1988,28.6,1518,168,574,665,295,41,1518,30,21,70.0,9,30.0,707,4074,2566,38,32,2,30,19,792,48
219,Toma Bašić,hr,MF,Bordeaux,Ligue 1,23,1996,28.9,1570,47,308,968,305,30,1570,31,23,74.2,8,25.8,998,4752,1986,31,24,2,46,22,1132,76
220,Álvaro Bastida,es,MF,Cádiz,La Liga,16,2004,0.4,8,0,2,6,0,0,8,0,0,,0,,4,4,4,0,0,0,0,0,6,0
221,Alessandro Bastoni,it,DF,Inter,it Serie A,21,1999,32.5,2547,245,931,1357,278,19,2547,15,12,80.0,3,20.0,1649,8511,5492,70,55,2,19,6,1923,60
222,Simone Bastoni,it,DF,Spezia,it Serie A,23,1996,16.9,1272,41,363,544,382,26,1272,40,25,62.5,15,37.5,702,4151,2437,51,41,2,28,19,766,78
223,Bastos,ao,DF,Lazio,it Serie A,29,1991,0.7,52,5,25,18,9,1,52,4,2,50.0,2,50.0,38,190,84,1,1,0,0,3,34,1
224,Michy Batshuayi,be,FW,Crystal Palace,Premier League,26,1993,8.1,255,6,23,132,104,25,255,17,11,64.7,6,35.3,146,875,517,16,10,7,26,22,197,44
225,Rodrigo Battaglia,ar,MF,Alavés,La Liga,29,1991,27.7,1253,84,366,770,129,20,1253,25,18,72.0,7,28.0,717,3705,1663,22,13,0,18,15,765,14
226,Cristian Battocchio,it,MF,Brest,Ligue 1,28,1992,3.9,233,9,44,129,61,3,233,4,3,75.0,1,25.0,140,531,292,5,1,0,5,3,168,6
227,Oliver Baumann,de,GK,Hoffenheim,Bundesliga,30,1990,31.0,1429,1069,1414,15,0,0,1429,0,0,,0,,827,3378,1767,0,0,0,0,0,756,1
228,Julian Baumgartlinger,at,MF,Leverkusen,Bundesliga,32,1988,11.9,758,18,143,496,123,9,758,6,6,100.0,0,0.0,389,1605,606,3,8,0,7,8,508,8
229,Christoph Baumgartner,at,MF,Hoffenheim,Bundesliga,20,1999,26.3,1353,36,203,674,498,95,1353,72,35,48.6,37,51.4,759,4314,2203,68,59,19,91,36,916,133
230,Jon Bautista,es,FW,Real Sociedad,La Liga,25,1995,4.1,147,4,9,60,81,23,147,6,4,66.7,2,33.3,81,368,168,5,5,2,16,4,109,26
231,Paul Baysse,fr,DF,Bordeaux,Ligue 1,32,1988,29.0,1989,225,986,978,33,18,1989,2,2,100.0,0,0.0,1220,5375,3139,17,10,1,3,3,1363,6
232,Noah Joel Sarenren Bazee,ng,FW,Augsburg,Bundesliga,23,1996,0.4,23,1,4,13,7,1,23,4,1,25.0,3,75.0,11,86,17,1,1,0,3,3,14,4
233,Ihlas Bebou,tg,FW,Hoffenheim,Bundesliga,26,1994,24.4,958,25,93,371,519,134,958,76,43,56.6,33,43.4,569,3617,1893,70,34,31,110,56,715,225
234,Rodrigo Becão,br,DF,Udinese,it Serie A,24,1996,30.9,1693,215,789,789,125,26,1693,4,3,75.0,1,25.0,949,4693,3033,22,19,1,12,9,1074,22
235,Sheraldo Becker,sr,FW,Union Berlin,Bundesliga,25,1995,12.3,437,9,64,164,224,46,437,29,15,51.7,14,48.3,260,2179,1337,61,30,23,23,11,290,87
236,Timo Becker,de,DF,Schalke 04,Bundesliga,23,1997,18.2,991,93,459,405,140,10,991,29,15,51.7,14,48.3,485,2676,1300,21,20,1,26,14,562,48
237,Jan Bednarek,pl,DF,Southampton,Premier League,24,1996,34.4,2480,276,1277,1156,57,16,2480,6,5,83.3,1,16.7,1357,6240,3249,13,8,0,11,5,1516,3
238,Donny van de Beek,nl,MF,Manchester Utd,Premier League,23,1997,5.8,345,12,58,184,106,24,345,11,8,72.7,3,27.3,183,637,272,7,6,0,11,8,243,39
239,Valon Behrami,ch,MF,Genoa,it Serie A,35,1985,9.9,310,20,82,169,63,6,310,3,1,33.3,2,66.7,130,553,270,5,4,2,7,2,148,16
240,Brian Behrendt,de,DF,Arminia,Bundesliga,28,1991,0.9,61,2,12,40,9,0,61,0,0,,0,,24,71,36,0,0,0,0,0,32,2
241,Maximilian Beier,de,FW,Hoffenheim,Bundesliga,17,2002,0.1,2,0,0,1,1,0,2,0,0,,0,,0,0,0,0,0,0,1,0,1,0
242,Ishak Belfodil,dz,FW,Hoffenheim,Bundesliga,28,1992,6.6,209,5,13,84,116,35,209,26,14,53.8,12,46.2,125,559,218,9,5,4,23,13,167,54
243,Erwan Belhadji,fr,MF,Dijon,Ligue 1,19,2001,0.3,15,2,9,4,2,1,15,1,1,100.0,0,0.0,10,57,30,2,0,1,1,0,7,1
244,Haris Belkebla,dz,MF,Brest,Ligue 1,26,1994,30.3,1692,91,523,951,234,14,1692,34,23,67.6,11,32.4,1018,4842,2176,21,17,3,36,24,1137,32
245,Stefan Bell,de,DF,Mainz 05,Bundesliga,28,1991,14.1,756,99,442,291,27,16,756,0,0,,0,,305,1598,884,1,1,0,5,2,315,3
246,Karim Bellarabi,de,FW,Leverkusen,Bundesliga,30,1990,8.9,530,5,68,196,275,51,530,43,26,60.5,17,39.5,327,2034,1062,42,27,18,22,17,397,109
247,Jean-Ricner Bellegarde,fr,MF,Strasbourg,Ligue 1,22,1998,23.2,1091,22,161,560,389,54,1091,78,45,57.7,33,42.3,651,4827,2019,64,40,19,72,38,743,97
248,Héctor Bellerín,es,DF,Arsenal,Premier League,25,1995,23.2,1527,55,394,658,482,47,1527,25,12,48.0,13,52.0,810,3777,2176,46,32,9,24,5,961,142
249,Jude Bellingham,eng,MF,Dortmund,Bundesliga,17,2003,18.9,1299,20,195,730,384,52,1299,47,28,59.6,19,40.4,736,3119,1352,28,35,6,44,31,981,80
250,Andrea Belotti,it,FW,Torino,it Serie A,26,1993,32.1,1142,26,80,542,544,147,1137,81,47,58.0,33,40.7,688,4414,2270,81,71,27,107,41,890,214
251,Fran Beltrán,es,MF,Celta Vigo,La Liga,21,1999,15.5,921,40,246,515,162,7,921,11,9,81.8,2,18.2,569,2585,1016,8,16,1,18,13,637,21
252,Sami Ben Amar,ma,MF,Nîmes,Ligue 1,22,1998,0.1,6,0,0,3,3,0,6,0,0,,0,,3,11,6,0,0,0,1,0,4,1
253,Hatem Ben Arfa,fr,MF,Bordeaux,Ligue 1,33,1987,18.9,1086,0,69,574,470,47,1086,120,76,63.3,44,36.7,724,5615,2792,81,72,25,58,58,836,131
254,Salim Ben Seghir,fr,DF,Nice,Ligue 1,17,2003,0.1,9,0,1,4,4,0,9,1,0,0.0,1,100.0,5,19,6,0,0,0,0,0,6,1
255,Wissam Ben Yedder,fr,FW,Monaco,Ligue 1,29,1990,29.0,1167,5,61,504,616,169,1155,59,30,50.8,29,49.2,644,3184,1596,61,38,34,70,43,866,226
256,Ahmad Benali,ly,MF,Crotone,it Serie A,28,1992,13.5,899,40,241,488,178,28,899,20,9,45.0,11,55.0,512,2501,1091,24,20,5,22,11,638,48
257,Samy Benchamma,fr,DF,Montpellier,Ligue 1,20,2000,0.5,27,1,8,14,5,0,27,1,0,0.0,1,100.0,13,57,25,0,0,0,0,0,15,0
258,Lars Bender,de,DF,Leverkusen,Bundesliga,31,1989,10.4,837,32,218,476,146,17,836,8,5,62.5,3,37.5,386,1829,835,15,13,0,12,3,508,31
259,Sven Bender,de,DF,Leverkusen,Bundesliga,31,1989,13.0,1140,90,546,575,21,11,1140,4,2,50.0,2,50.0,647,3019,1394,1,1,0,8,3,825,2
260,Darío Benedetto,ar,FW,Marseille,Ligue 1,30,1990,17.5,516,19,43,257,219,60,515,17,11,64.7,6,35.3,303,1235,376,15,10,6,41,22,387,96
261,László Bénes,sk,MF,Augsburg,Bundesliga,22,1997,7.3,319,9,59,171,95,8,319,5,2,40.0,3,60.0,148,506,218,7,5,2,14,6,191,20
262,László Bénes,sk,MF,Gladbach,Bundesliga,22,1997,1.7,127,4,22,77,28,1,127,0,0,,0,,60,248,101,2,2,0,0,2,77,6
263,Walter Benítez,ar,GK,Nice,Ligue 1,27,1993,38.0,1300,1175,1291,10,0,0,1300,0,0,,0,,705,3121,2059,0,0,0,2,0,596,0
264,Loris Benito,ch,DF,Bordeaux,Ligue 1,28,1992,29.5,2023,104,756,1003,286,15,2023,3,2,66.7,1,33.3,1099,5573,2818,57,36,1,13,8,1245,73
265,Sergio Benito,es,FW,Valladolid,La Liga,21,1999,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
266,Bilal Benkhedim,fr,FW,Saint-Étienne,Ligue 1,19,2001,0.8,58,0,4,28,26,2,58,3,2,66.7,1,33.3,33,163,57,0,1,0,6,1,37,9
267,Djamel Benlamri,dz,DF,Lyon,Ligue 1,30,1989,1.7,107,10,56,47,4,0,107,0,0,,0,,52,332,187,3,1,0,1,1,57,1
268,Ismaël Bennacer,dz,MF,Milan,it Serie A,22,1997,14.7,1140,33,261,749,140,4,1140,36,29,80.6,7,19.4,702,3777,1719,20,23,3,21,15,798,12
269,Saïd Benrahma,dz,FW,West Ham,Premier League,24,1995,15.5,752,13,113,307,351,49,752,80,42,52.5,38,47.5,509,3605,1793,63,35,16,48,33,535,107
270,Yassine Benrahou,fr,MF,Nîmes,Ligue 1,21,1999,13.8,742,6,89,343,318,29,742,37,17,45.9,20,54.1,411,2114,808,26,19,7,45,30,499,53
271,Ramy Bensebaini,dz,DF,Gladbach,Bundesliga,25,1995,20.1,1521,97,560,779,202,32,1520,22,13,59.1,9,40.9,780,3405,1829,27,15,5,32,10,866,64
272,Josh Benson,eng,MF,Burnley,Premier League,20,1999,2.9,110,3,16,59,36,2,110,7,2,28.6,5,71.4,52,202,116,1,2,0,4,4,72,8
273,Nabil Bentaleb,dz,MF,Schalke 04,Bundesliga,25,1994,6.1,338,11,88,198,52,3,337,5,4,80.0,1,20.0,163,652,289,6,3,1,9,8,230,5
274,Rodrigo Bentancur,uy,MF,Juventus,it Serie A,23,1997,25.8,2127,101,507,1312,339,15,2127,51,35,68.6,16,31.4,1174,5484,2550,35,41,3,29,16,1503,25
275,Christian Benteke,be,FW,Crystal Palace,Premier League,29,1990,20.2,837,53,82,411,350,118,837,27,16,59.3,11,40.7,351,1499,464,14,10,9,59,27,661,124
276,Karim Benzema,fr,FW,Real Madrid,La Liga,32,1987,32.2,1533,31,119,588,837,217,1532,62,39,62.9,23,37.1,857,5094,2603,107,66,46,58,39,1287,256
277,Yassine Benzia,dz,MF,Dijon,Ligue 1,25,1994,4.5,256,0,37,142,81,6,254,12,8,66.7,4,33.3,157,651,259,5,6,1,13,7,167,11
278,Alessandro Berardi,it,GK,Hellas Verona,it Serie A,29,1991,0.3,12,12,12,0,0,0,12,0,0,,0,,6,42,33,0,0,0,0,0,4,0
279,Domenico Berardi,it,FW,Sassuolo,it Serie A,25,1994,27.5,1660,41,193,614,879,121,1652,63,30,47.6,33,52.4,1006,6316,3125,101,59,36,54,31,1213,272
280,Gaetano Berardi,ch,DF,Leeds United,Premier League,31,1988,1.3,72,6,37,32,3,1,72,0,0,,0,,36,138,79,0,0,0,0,0,45,1
281,Yuri Berchiche,es,DF,Athletic Club,La Liga,30,1990,18.7,1294,37,280,617,406,40,1294,35,17,48.6,18,51.4,657,4077,2156,55,41,13,24,13,772,105
282,Álex Berenguer,es,MF,Torino,it Serie A,25,1995,1.5,63,3,4,32,28,1,63,2,2,100.0,0,0.0,30,257,181,5,3,0,3,2,44,3
283,Álex Berenguer,es,MF,Athletic Club,La Liga,25,1995,25.3,1276,27,163,406,730,75,1276,73,35,47.9,38,52.1,640,4115,2105,64,52,21,55,39,821,201
284,Bartosz Bereszyński,pl,DF,Sampdoria,it Serie A,28,1992,29.0,1788,133,632,809,368,15,1788,33,18,54.5,15,45.5,803,3982,2045,42,36,7,27,15,958,81
285,Jóhann Berg Guðmundsson,is,MF,Burnley,Premier League,29,1990,15.1,612,27,96,267,254,29,612,27,10,37.0,17,63.0,358,2073,798,25,15,2,17,12,414,74
286,Sander Berge,no,MF,Sheffield Utd,Premier League,22,1998,12.4,590,31,109,295,199,31,589,32,20,62.5,12,37.5,363,2831,1397,39,30,10,24,13,390,33
287,Steven Bergwijn,nl,FW,Tottenham,Premier League,22,1997,13.4,556,11,81,238,250,33,556,45,22,48.9,23,51.1,354,2096,999,32,31,11,30,15,411,83
288,Valon Berisha,xk,MF,Reims,Ligue 1,27,1993,18.3,1194,30,196,700,313,23,1194,17,10,58.8,7,41.2,653,3546,2062,48,31,3,28,12,815,51
289,Bernard,br,MF,Everton,Premier League,27,1992,5.1,337,7,34,163,141,14,337,16,10,62.5,6,37.5,225,1116,540,13,10,2,16,11,246,42
290,Federico Bernardeschi,it,MF,Juventus,it Serie A,26,1994,10.8,707,23,139,277,297,29,707,32,22,68.8,10,31.3,416,2620,1257,37,26,5,27,12,481,85
291,Bernardo,br,DF,Brighton,Premier League,25,1995,2.3,113,4,24,36,53,6,113,3,0,0.0,3,100.0,63,234,104,2,2,0,1,4,79,15
292,Paul Bernardoni,fr,GK,Angers,Ligue 1,23,1997,38.0,1075,904,1066,9,0,0,1075,0,0,,0,,513,2373,1493,0,0,0,1,1,330,0
293,Juan Bernat,es,DF,Paris S-G,Ligue 1,27,1993,2.2,155,7,33,64,59,1,155,5,3,60.0,2,40.0,77,441,175,4,5,0,4,0,103,16
294,Dimitry Bertaud,cd,GK,Montpellier,Ligue 1,22,1998,8.3,330,286,330,0,0,0,330,0,0,,0,,177,952,625,0,0,0,0,0,109,0
295,Marco Bertini,it,MF,Lazio,it Serie A,17,2002,0.1,4,0,2,2,0,0,4,1,1,100.0,0,0.0,1,13,4,0,0,0,0,0,1,0
296,Ryan Bertrand,eng,DF,Southampton,Premier League,30,1989,28.9,1803,58,427,894,492,42,1803,9,3,33.3,6,66.7,827,4066,2364,46,41,6,25,8,1030,120
297,Daniel Bessa,it,MF,Hellas Verona,it Serie A,27,1993,6.8,368,3,37,170,163,15,368,5,3,60.0,2,40.0,247,1306,619,19,19,4,18,12,287,39
298,Loïc Bessile,tg,DF,Bordeaux,Ligue 1,21,1999,1.0,51,4,29,22,0,0,51,0,0,,0,,23,72,40,0,0,0,0,0,41,0
299,Jordan Beyer,de,DF,Gladbach,Bundesliga,20,2000,2.1,117,16,56,60,1,0,117,1,1,100.0,0,0.0,59,324,184,1,1,0,2,0,62,2
300,Giulian Biancone,fr,DF,Monaco,Ligue 1,20,2000,1.0,104,4,25,39,42,3,104,3,1,33.3,2,66.7,57,332,151,4,3,1,1,2,65,15
301,Bartosz Białek,pl,FW,Wolfsburg,Bundesliga,18,2001,3.0,125,4,18,58,52,22,125,5,1,20.0,4,80.0,74,268,68,3,3,4,19,2,79,15
302,Ermin Bičakčić,ba,DF,Hoffenheim,Bundesliga,30,1990,1.4,78,12,43,29,6,2,78,0,0,,0,,40,213,125,0,1,0,0,0,53,0
303,Pedro Bigas,es,DF,Eibar,La Liga,29,1990,17.0,807,63,376,375,72,14,807,2,1,50.0,1,50.0,315,1755,919,9,9,0,10,0,347,7
304,El Bilal Touré,ml,FW,Reims,Ligue 1,18,2001,13.8,436,16,51,226,165,43,436,22,10,45.5,12,54.5,192,936,383,13,12,2,43,10,283,65
305,Cristiano Biraghi,it,DF,Fiorentina,it Serie A,27,1992,31.1,1966,87,413,742,828,56,1966,29,13,44.8,16,55.2,996,4986,2656,91,52,8,32,5,1166,225
306,Davide Biraschi,it,DF,Genoa,it Serie A,26,1994,10.2,626,39,247,328,59,4,626,15,6,40.0,9,60.0,343,1328,711,9,7,0,12,5,384,20
307,Yves Bissouma,ml,MF,Brighton,Premier League,23,1996,34.6,2106,99,500,1272,371,11,2106,73,53,72.6,20,27.4,1211,7336,3269,55,45,2,33,29,1364,26
308,Leonardo Bittencourt,de,MF,Werder Bremen,Bundesliga,26,1993,16.8,905,15,140,475,308,43,904,29,14,48.3,15,51.7,501,2716,1274,40,29,6,59,11,592,106
309,Alejandro Blanco,es,MF,Valencia,La Liga,21,1998,6.4,224,10,51,74,99,22,224,12,4,33.3,8,66.7,140,907,404,17,7,5,19,17,148,44
310,Antonio Blanco,es,MF,Real Madrid,La Liga,20,2000,2.4,203,10,50,117,36,0,203,0,0,,0,,95,333,102,0,2,0,0,1,142,0
311,Rubén Blanco,es,GK,Celta Vigo,La Liga,25,1995,18.2,697,603,696,1,0,0,697,0,0,,0,,381,1898,972,0,0,0,0,0,352,0
312,Ludovic Blas,fr,MF,Nantes,Ligue 1,22,1997,31.0,1414,16,180,738,526,76,1414,154,94,61.0,60,39.0,903,5782,2655,73,59,19,85,63,944,148
313,Alejandro Blesa,es,MF,Levante,La Liga,18,2002,0.1,12,0,2,9,1,0,12,0,0,,0,,11,74,43,0,0,0,0,0,11,0
314,Jérôme Boateng,de,DF,Bayern Munich,Bundesliga,31,1988,26.3,2220,158,789,1365,81,13,2220,6,5,83.3,1,16.7,1445,7270,4053,8,18,1,5,1,1635,7
315,Antonin Bobichon,fr,MF,Angers,Ligue 1,24,1995,10.1,652,6,66,363,230,20,652,26,18,69.2,8,30.8,419,2017,915,20,24,3,17,16,478,58
