Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
1685,Raphinha,br,FW,MF,Barcelona,La Liga,27,1996,10,9,817,9.1,5,5,10,5,0,0,1,0,5.7,5.7,5.5,11.2,27,42,78,0.55,0.55,1.10,0.55,1.10,0.63,0.61,1.24,0.63,1.24
1686,Marcus Rashford,eng,FW,,Manchester Utd,Premier League,26,1997,8,7,571,6.3,1,1,2,1,0,0,1,0,0.7,0.7,1.9,2.5,15,15,45,0.16,0.16,0.32,0.16,0.32,0.10,0.29,0.40,0.10,0.40
1687,Giacomo Raspadori,it,FW,MF,Napoli,Serie A,24,2000,4,2,194,2.2,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.8,4,7,11,0.00,0.00,0.00,0.00,0.00,0.31,0.08,0.39,0.31,0.39
1688,Andrei Ratiu,ro,DF,,Rayo Vallecano,La Liga,26,1998,8,8,709,7.9,1,1,2,1,0,0,1,0,1.0,1.0,1.3,2.4,16,28,31,0.13,0.13,0.25,0.13,0.25,0.13,0.17,0.30,0.13,0.30
1689,Raúl,es,FW,,Osasuna,La Liga,23,2000,10,2,263,2.9,1,0,1,1,0,0,0,0,0.4,0.4,0.6,0.9,5,2,18,0.34,0.00,0.34,0.34,0.34,0.13,0.19,0.32,0.13,0.32
1690,David Raum,de,DF,,RB Leipzig,Bundesliga,26,1998,6,6,485,5.4,0,1,1,0,0,0,0,0,0.1,0.1,1.6,1.7,11,19,43,0.00,0.19,0.19,0.00,0.19,0.03,0.29,0.32,0.03,0.32
1691,Federico Ravaglia,it,GK,,Bologna,Serie A,24,1999,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
1692,Rayan Raveloson,mg,MF,DF,Auxerre,Ligue 1,27,1997,7,5,485,5.4,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.8,5,28,9,0.19,0.00,0.19,0.19,0.19,0.12,0.02,0.14,0.12,0.14
1693,David Raya,es,GK,,Arsenal,Premier League,29,1995,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1694,Abderrahman Rebbach,dz,FW,MF,Alavés,La Liga,26,1998,5,2,221,2.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,3,20,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.10,0.04,0.10
1695,Ante Rebić,hr,FW,MF,Lecce,Serie A,31,1993,6,5,304,3.4,0,0,0,0,0,0,1,0,0.3,0.3,1.1,1.4,5,12,19,0.00,0.00,0.00,0.00,0.00,0.09,0.31,0.40,0.09,0.40
1696,Harrison Reed,eng,MF,,Fulham,Premier League,29,1995,6,0,47,0.5,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14
1697,Bobby Reid,jm,FW,,Leicester City,Premier League,31,1993,6,2,162,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,3,9,0.00,0.00,0.00,0.00,0.00,0.06,0.07,0.13,0.06,0.13
1698,Tijjani Reijnders,nl,MF,,Milan,Serie A,26,1998,8,7,551,6.1,0,1,1,0,0,0,1,1,0.4,0.4,0.5,0.9,26,52,20,0.00,0.16,0.16,0.00,0.16,0.06,0.08,0.14,0.06,0.14
1699,Pepe Reina,es,GK,,Como,Serie A,42,1982,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1700,Rocco Reitz,de,MF,,Gladbach,Bundesliga,22,2002,7,3,323,3.6,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,4,21,11,0.00,0.00,0.00,0.00,0.00,0.11,0.05,0.17,0.11,0.17
1701,Nicolai Remberg,de,MF,,Holstein Kiel,Bundesliga,24,2000,7,2,254,2.8,0,1,1,0,0,0,1,0,0.4,0.4,0.1,0.5,1,10,5,0.00,0.35,0.35,0.00,0.35,0.14,0.04,0.17,0.14,0.17
1702,Álex Remiro,es,GK,,Real Sociedad,La Liga,29,1995,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1703,Guillaume Restes,fr,GK,,Toulouse,Ligue 1,19,2005,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1704,Mateo Retegui,it,FW,,Atalanta,Serie A,25,1999,8,7,540,6.0,8,2,10,6,2,2,1,0,5.5,3.9,1.1,5.0,4,10,49,1.33,0.33,1.67,1.00,1.33,0.92,0.19,1.10,0.66,0.84
1705,Elvis Rexhbeçaj,xk,MF,,Augsburg,Bundesliga,26,1997,7,7,577,6.4,1,0,1,1,0,0,4,0,0.9,0.9,0.2,1.0,16,39,34,0.16,0.00,0.16,0.16,0.16,0.14,0.02,0.16,0.14,0.16
1706,Gio Reyna,us,MF,,Dortmund,Bundesliga,21,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1707,Chadi Riad,ma,DF,,Crystal Palace,Premier League,21,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1708,Alexsandro Ribeiro,br,DF,,Lille,Ligue 1,25,1999,7,7,630,7.0,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,8,44,2,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
1709,Samuele Ricci,it,MF,,Torino,Serie A,23,2001,8,8,682,7.6,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.6,16,29,8,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
1710,Declan Rice,eng,MF,,Arsenal,Premier League,25,1999,7,7,582,6.5,0,0,0,0,0,0,4,1,0.4,0.4,0.9,1.3,19,44,23,0.00,0.00,0.00,0.00,0.00,0.06,0.14,0.20,0.06,0.20
1711,Chris Richards,us,DF,,Crystal Palace,Premier League,24,2000,4,4,344,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,5,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
1712,Amir Richardson,ma,MF,,Fiorentina,Serie A,22,2002,4,1,164,1.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,1,6,4,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.12,0.09,0.12
1713,Richarlison,br,FW,MF,Tottenham,Premier League,27,1997,3,0,35,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,3,3,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.48,0.48,0.48
1714,Diego Rico,es,DF,,Getafe,La Liga,31,1993,10,9,807,9.0,0,1,1,0,0,0,2,0,0.2,0.2,0.6,0.8,9,33,31,0.00,0.11,0.11,0.00,0.11,0.02,0.06,0.09,0.02,0.09
1715,Fabian Rieder,ch,FW,MF,Stuttgart,Bundesliga,22,2002,7,3,343,3.8,1,2,3,1,0,0,0,0,0.3,0.3,1.1,1.5,10,17,26,0.26,0.52,0.79,0.26,0.79,0.09,0.30,0.39,0.09,0.39
1716,Luis Rioja,es,FW,,Alavés,La Liga,31,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.57,0.00,0.57
1717,Luis Rioja,es,MF,FW,Valencia,La Liga,31,1993,9,8,712,7.9,1,0,1,1,0,0,1,0,0.4,0.4,0.4,0.8,17,19,51,0.13,0.00,0.13,0.13,0.13,0.06,0.05,0.10,0.06,0.10
1718,Rodrigo Riquelme,es,DF,MF,Atlético Madrid,La Liga,24,2000,8,3,298,3.3,0,0,0,0,0,0,0,0,0.6,0.6,0.5,1.0,29,16,40,0.00,0.00,0.00,0.00,0.00,0.17,0.14,0.30,0.17,0.30
1719,Alberto Risco,es,MF,FW,Getafe,La Liga,19,2005,5,0,69,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,3,6,0.00,0.00,0.00,0.00,0.00,0.22,0.19,0.41,0.22,0.41
1720,Lars Ritzka,de,DF,FW,St. Pauli,Bundesliga,26,1998,4,3,210,2.3,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.4,1,4,11,0.00,0.00,0.00,0.00,0.00,0.10,0.06,0.16,0.10,0.16
1721,Gorka Rivera Alonso,es,DF,MF,Getafe,La Liga,20,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1722,Sergi Roberto,es,MF,,Como,Serie A,32,1992,7,5,491,5.5,0,1,1,0,0,0,3,0,0.7,0.7,0.7,1.4,8,30,13,0.00,0.18,0.18,0.00,0.18,0.12,0.13,0.25,0.12,0.25
1723,Andrew Robertson,sct,DF,,Liverpool,Premier League,30,1994,8,7,604,6.7,0,0,0,0,0,0,1,0,0.4,0.4,1.5,2.0,14,34,13,0.00,0.00,0.00,0.00,0.00,0.06,0.23,0.29,0.06,0.29
1724,Antonee Robinson,us,DF,,Fulham,Premier League,27,1997,8,8,720,8.0,0,2,2,0,0,0,1,0,0.1,0.1,0.6,0.7,19,19,54,0.00,0.25,0.25,0.00,0.25,0.02,0.07,0.09,0.02,0.09
1725,Marc Roca,es,MF,,Betis,La Liga,27,1996,9,9,729,8.1,0,1,1,0,0,0,3,0,0.5,0.5,0.4,0.9,10,49,10,0.00,0.12,0.12,0.00,0.12,0.06,0.05,0.11,0.06,0.11
1726,Rodri,es,MF,,Manchester City,Premier League,28,1996,2,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
1727,Rodri,es,FW,,Betis,La Liga,24,2000,3,1,118,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,4,8,11,0.00,0.00,0.00,0.00,0.00,0.13,0.06,0.19,0.13,0.19
1728,Álvaro Rodríguez,uy,FW,,Getafe,La Liga,20,2004,3,0,64,0.7,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,0,0,1,0.00,0.00,0.00,0.00,0.00,0.51,0.07,0.57,0.51,0.57
1729,Óscar Rodríguez Arnaiz,es,MF,FW,Leganés,La Liga,26,1998,7,4,316,3.5,0,1,1,0,0,0,2,0,0.4,0.4,0.3,0.7,5,14,9,0.00,0.28,0.28,0.00,0.28,0.10,0.09,0.20,0.10,0.20
1730,Damián Rodríguez,es,MF,,Celta Vigo,La Liga,21,2003,9,5,528,5.9,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,2,32,5,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
1731,Dani Rodríguez,es,FW,MF,Mallorca,La Liga,36,1988,10,7,564,6.3,2,3,5,2,0,0,1,0,0.9,0.9,1.4,2.3,9,26,24,0.32,0.48,0.80,0.32,0.80,0.14,0.22,0.36,0.14,0.36
1732,Guido Rodríguez,ar,MF,,West Ham,Premier League,30,1994,8,8,599,6.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,20,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
1733,James Rodríguez,co,MF,FW,Rayo Vallecano,La Liga,33,1991,5,1,126,1.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,3,8,6,0.00,0.00,0.00,0.00,0.00,0.17,0.12,0.29,0.17,0.29
1734,Javi Rodríguez,es,DF,,Celta Vigo,La Liga,21,2003,9,5,547,6.1,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,8,27,7,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.08,0.05,0.08
1735,Kirian Rodríguez,es,MF,,Las Palmas,La Liga,28,1996,9,9,753,8.4,0,1,1,0,0,0,2,0,1.2,1.2,0.7,1.9,13,70,22,0.00,0.12,0.12,0.00,0.12,0.14,0.08,0.23,0.14,0.23
1736,Ricardo Rodríguez,ch,DF,,Betis,La Liga,32,1992,6,4,334,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,13,11,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
1737,Rodrygo,br,FW,,Real Madrid,La Liga,23,2001,10,6,645,7.2,3,1,4,3,0,0,0,0,1.0,1.0,0.7,1.7,28,32,78,0.42,0.14,0.56,0.42,0.56,0.15,0.10,0.24,0.15,0.24
1738,Mads Roerslev,dk,DF,,Brentford,Premier League,25,1999,7,2,268,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,13,10,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
1739,Morgan Rogers,eng,MF,FW,Aston Villa,Premier League,22,2002,8,8,685,7.6,2,2,4,2,0,0,2,0,1.6,1.6,2.1,3.7,24,24,44,0.26,0.26,0.53,0.26,0.53,0.21,0.28,0.49,0.21,0.49
1740,Merlin Röhl,de,MF,,Freiburg,Bundesliga,22,2002,3,3,162,1.8,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,5,4,9,0.00,0.00,0.00,0.00,0.00,0.27,0.02,0.28,0.27,0.28
1741,Alessio Romagnoli,it,DF,,Lazio,Serie A,29,1995,7,7,563,6.3,0,0,0,0,0,0,1,1,0.5,0.5,0.0,0.5,1,8,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
1742,Leo Román,es,GK,,Mallorca,La Liga,24,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1743,Carlos Romero,es,DF,,Espanyol,La Liga,22,2001,10,9,751,8.3,1,0,1,1,0,0,3,0,1.0,1.0,0.4,1.4,12,21,38,0.12,0.00,0.12,0.12,0.12,0.12,0.04,0.17,0.12,0.17
1744,Cristian Romero,ar,DF,,Tottenham,Premier League,26,1998,8,8,720,8.0,1,0,1,1,0,0,0,0,1.0,1.0,0.3,1.2,7,35,1,0.12,0.00,0.12,0.12,0.12,0.12,0.03,0.16,0.12,0.16
1745,Isaac Romero,es,FW,,Sevilla,La Liga,24,2000,8,7,540,6.0,0,1,1,0,0,0,3,0,1.5,1.5,0.6,2.1,6,8,19,0.00,0.17,0.17,0.00,0.17,0.25,0.10,0.35,0.25,0.35
1746,Luka Romero,ar,FW,MF,Alavés,La Liga,19,2004,5,2,185,2.1,0,0,0,0,0,1,0,0,0.8,0.0,0.1,0.1,3,0,10,0.00,0.00,0.00,0.00,0.00,0.40,0.03,0.42,0.01,0.04
1747,Oriol Romeu,es,MF,,Girona,La Liga,33,1991,6,5,314,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,13,2,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
1748,Valentin Rongier,fr,DF,MF,Marseille,Ligue 1,29,1994,5,1,172,1.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,4,5,2,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14
1749,Marten de Roon,nl,DF,MF,Atalanta,Serie A,33,1991,8,8,720,8.0,1,0,1,1,0,0,3,0,0.0,0.0,0.5,0.5,5,60,7,0.12,0.00,0.12,0.12,0.12,0.00,0.06,0.06,0.00,0.06
1750,Vitor Roque,br,FW,,Betis,La Liga,19,2005,7,4,354,3.9,2,0,2,2,0,0,0,0,3.4,3.4,0.7,4.1,7,1,18,0.51,0.00,0.51,0.51,0.51,0.87,0.17,1.03,0.87,1.03
1751,Pablo Rosario,nl,MF,DF,Nice,Ligue 1,27,1997,8,6,534,5.9,1,0,1,0,1,1,1,0,1.7,0.9,0.1,1.0,1,16,6,0.17,0.00,0.17,0.00,0.00,0.28,0.02,0.30,0.15,0.17
1752,Lasse Rosenboom,de,DF,,Holstein Kiel,Bundesliga,22,2002,4,1,155,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,2,2,3,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11
1753,Max Rosenfelder,de,DF,,Freiburg,Bundesliga,21,2003,5,3,309,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,4,6,2,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
1754,Valentin Rosier,fr,DF,,Leganés,La Liga,28,1996,10,9,844,9.4,0,1,1,0,0,0,4,0,0.1,0.1,0.3,0.4,11,12,27,0.00,0.11,0.11,0.00,0.11,0.01,0.03,0.05,0.01,0.05
1755,Tom Rothe,de,MF,DF,Union Berlin,Bundesliga,19,2004,6,6,468,5.2,2,1,3,2,0,0,2,0,0.3,0.3,0.8,1.0,11,12,26,0.38,0.19,0.58,0.38,0.58,0.05,0.15,0.20,0.05,0.20
1756,Anthony Rouault,fr,DF,,Stuttgart,Bundesliga,23,2001,5,4,344,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
1757,Jonas Rouhi,se,DF,,Juventus,Serie A,20,2004,2,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1758,Nicolò Rovella,it,MF,,Lazio,Serie A,22,2001,7,6,534,5.9,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.2,7,29,6,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
1759,Jon Rowe,eng,FW,MF,Marseille,Ligue 1,21,2003,7,1,213,2.4,2,1,3,2,0,0,2,0,1.1,1.1,1.6,2.8,9,5,22,0.85,0.42,1.27,0.85,1.27,0.48,0.69,1.18,0.48,1.18
1760,Amir Rrahmani,xk,DF,,Napoli,Serie A,30,1994,8,8,720,8.0,0,1,1,0,0,0,1,0,0.5,0.5,0.1,0.7,3,36,0,0.00,0.12,0.12,0.00,0.12,0.07,0.02,0.09,0.07,0.09
1761,Antonio Rüdiger,de,DF,,Real Madrid,La Liga,31,1993,10,9,817,9.1,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,8,38,1,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.08,0.07,0.08
1762,Matteo Ruggeri,it,DF,,Atalanta,Serie A,22,2002,6,5,462,5.1,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,14,22,25,0.00,0.19,0.19,0.00,0.19,0.00,0.05,0.05,0.00,0.05
1763,Aitor Ruibal,es,FW,DF,Betis,La Liga,28,1996,10,5,412,4.6,0,1,1,0,0,0,1,0,0.5,0.5,0.8,1.4,7,12,30,0.00,0.22,0.22,0.00,0.22,0.11,0.18,0.30,0.11,0.30
1764,Abel Ruiz,es,FW,,Girona,La Liga,24,2000,9,9,656,7.3,2,0,2,1,1,1,2,0,2.1,1.3,0.0,1.3,11,11,36,0.27,0.00,0.27,0.14,0.14,0.28,0.01,0.29,0.17,0.18
1765,Fabián Ruiz Peña,es,MF,,Paris S-G,Ligue 1,28,1996,7,3,329,3.7,1,0,1,1,0,0,0,0,0.5,0.5,0.3,0.8,7,30,22,0.27,0.00,0.27,0.27,0.27,0.15,0.08,0.23,0.15,0.23
1766,Gerónimo Rulli,ar,GK,,Marseille,Ligue 1,32,1992,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1767,Georginio Rutter,fr,MF,FW,Brighton,Premier League,22,2002,7,5,369,4.1,2,1,3,2,0,0,0,0,1.3,1.3,0.8,2.1,11,25,23,0.49,0.24,0.73,0.49,0.73,0.31,0.19,0.50,0.31,0.50
1768,Julian Ryerson,no,DF,,Dortmund,Bundesliga,26,1997,7,7,563,6.3,1,1,2,1,0,0,1,0,0.2,0.2,0.8,1.0,13,11,38,0.16,0.16,0.32,0.16,0.32,0.04,0.13,0.16,0.04,0.16
1769,Frederik Rønnow,dk,GK,,Union Berlin,Bundesliga,32,1992,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1770,José Sá,pt,GK,,Wolves,Premier League,31,1993,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
1771,Elias Saad,tn,FW,MF,St. Pauli,Bundesliga,24,1999,6,3,343,3.8,2,2,4,2,0,0,1,0,0.9,0.9,0.5,1.4,14,12,29,0.52,0.52,1.05,0.52,1.05,0.24,0.13,0.37,0.24,0.37
1772,Youssouf Sabaly,sn,DF,,Betis,La Liga,31,1993,4,4,331,3.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,12,17,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
1773,Emmanuel Sabbi,us,FW,MF,Le Havre,Ligue 1,26,1997,6,1,182,2.0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,3,13,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21
1774,Stefano Sabelli,it,DF,,Genoa,Serie A,31,1993,7,5,385,4.3,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.8,8,13,14,0.00,0.23,0.23,0.00,0.23,0.02,0.17,0.19,0.02,0.19
1775,Marcel Sabitzer,at,MF,FW,Dortmund,Bundesliga,30,1994,6,4,397,4.4,0,0,0,0,0,0,2,0,0.7,0.7,0.2,0.9,7,21,23,0.00,0.00,0.00,0.00,0.00,0.16,0.06,0.21,0.16,0.21
1776,Falaye Sacko,ml,DF,,Montpellier,Ligue 1,29,1995,8,8,670,7.4,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,10,32,25,0.00,0.13,0.13,0.00,0.13,0.00,0.02,0.02,0.00,0.02
1777,Umar Sadiq,ng,FW,,Real Sociedad,La Liga,27,1997,5,2,186,2.1,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,4,4,13,0.00,0.00,0.00,0.00,0.00,0.10,0.08,0.18,0.10,0.18
1778,Alexis Saelemaekers,be,FW,DF,Roma,Serie A,25,1999,2,2,110,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,2,3,6,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.13,0.01,0.13
1779,Alexis Saelemaekers,be,DF,FW,Milan,Serie A,25,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,4,13,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
1780,Jorge Sáenz,es,DF,,Leganés,La Liga,27,1996,6,6,476,5.3,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,2,8,0,0.19,0.00,0.19,0.19,0.19,0.07,0.00,0.08,0.07,0.08
1781,Matvei Safonov,ru,GK,,Paris S-G,Ligue 1,25,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1782,Modibo Sagnan,ml,DF,,Montpellier,Ligue 1,25,1999,7,7,630,7.0,1,0,1,1,0,0,3,0,0.5,0.5,0.1,0.5,6,14,2,0.14,0.00,0.14,0.14,0.14,0.07,0.01,0.07,0.07,0.07
1783,Richie Sagrado,be,DF,,Venezia,Serie A,20,2004,2,2,115,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,5,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
1784,Osame Sahraoui,ma,MF,FW,Lille,Ligue 1,23,2001,8,5,492,5.5,0,3,3,0,0,0,1,0,0.4,0.4,2.2,2.6,28,31,57,0.00,0.55,0.55,0.00,0.55,0.07,0.40,0.47,0.07,0.47
1785,Wesley Saïd,fr,FW,MF,Lens,Ligue 1,29,1995,7,5,350,3.9,1,0,1,1,0,0,2,0,1.9,1.9,0.2,2.2,4,11,20,0.26,0.00,0.26,0.26,0.26,0.50,0.06,0.56,0.50,0.56
1786,Bukayo Saka,eng,MF,FW,Arsenal,Premier League,23,2001,7,7,566,6.3,2,7,9,2,0,0,1,0,2.0,2.0,3.5,5.6,31,30,75,0.32,1.11,1.43,0.32,1.43,0.33,0.56,0.89,0.33,0.89
1787,Marco Sala,it,DF,,Como,Serie A,25,1999,4,1,121,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,7,11,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
1788,Ibrahim Salah,ma,FW,,Brest,Ligue 1,23,2001,4,1,128,1.4,1,0,1,1,0,0,0,0,0.2,0.2,0.2,0.4,8,1,15,0.70,0.00,0.70,0.70,0.70,0.14,0.11,0.26,0.14,0.26
1789,Mohamed Salah,eg,FW,,Liverpool,Premier League,32,1992,8,8,694,7.7,5,5,10,3,2,2,0,0,4.8,3.3,2.9,6.1,28,30,93,0.65,0.65,1.30,0.39,1.04,0.63,0.37,1.00,0.43,0.80
1790,Amine Salama,fr,FW,,Reims,Ligue 1,24,2000,7,1,175,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,4,14,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.10,0.05,0.10
1791,Kike Salas,es,DF,,Sevilla,La Liga,22,2002,6,2,198,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,11,0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
1792,Manolis Saliakas,gr,MF,DF,St. Pauli,Bundesliga,28,1996,6,4,375,4.2,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,3,16,14,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.10,0.04,0.10
1793,William Saliba,fr,DF,,Arsenal,Premier League,23,2001,8,8,659,7.3,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,3,23,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1794,Mohammed Salisu,gh,DF,,Monaco,Ligue 1,25,1999,5,4,368,4.1,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,6,29,2,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08
1795,Roland Sallai,hu,FW,MF,Freiburg,Bundesliga,27,1997,2,0,46,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,3,2,0.00,0.00,0.00,0.00,0.00,0.25,0.16,0.41,0.25,0.41
