Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2306,Cristiano Ronaldo,pt,FW,,Juventus,Serie A,36,1985,1,0,31,0.3,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,1,2,3,0.00,0.00,0.00,0.00,0.00,0.44,0.17,0.61,0.44,0.61
2307,Salomón Rondón,ve,FW,,Everton,Premier League,31,1989,20,8,790,8.8,1,1,2,1,0,0,3,1,1.8,1.8,0.7,2.6,5,9,41,0.11,0.11,0.23,0.11,0.23,0.21,0.08,0.29,0.21,0.29
2308,Valentin Rongier,fr,MF,DF,Marseille,Ligue 1,26,1994,32,25,2194,24.4,0,1,1,0,0,0,3,0,2.4,2.4,1.4,3.8,52,195,79,0.00,0.04,0.04,0.00,0.04,0.10,0.06,0.16,0.10,0.16
2309,Marten de Roon,nl,MF,DF,Atalanta,Serie A,30,1991,30,28,2548,28.3,3,0,3,3,0,0,7,1,2.0,2.0,0.3,2.3,19,176,30,0.11,0.00,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08
2310,Unai Ropero,es,MF,,Alavés,La Liga,19,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2311,Pablo Rosario,nl,MF,,Nice,Ligue 1,24,1997,36,31,2729,30.3,0,2,2,0,0,0,7,0,1.2,1.2,1.0,2.2,23,186,24,0.00,0.07,0.07,0.00,0.07,0.04,0.03,0.07,0.04,0.07
2312,Romario Rösch,de,MF,,Mainz 05,Bundesliga,22,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2313,Danny Rose,eng,DF,,Watford,Premier League,31,1990,8,7,689,7.7,0,0,0,0,0,0,4,0,0.2,0.2,0.8,1.0,12,33,19,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13
2314,Francesco Rossi,it,GK,,Atalanta,Serie A,30,1991,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2315,Tom Rothe,de,DF,,Dortmund,Bundesliga,16,2004,2,1,94,1.0,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,1,0,10,0.96,0.00,0.96,0.96,0.96,0.15,0.03,0.18,0.15,0.18
2316,Jérôme Roussillon,fr,DF,,Wolfsburg,Bundesliga,28,1993,26,18,1775,19.7,1,0,1,1,0,0,5,0,1.0,1.0,1.6,2.6,42,64,91,0.05,0.00,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13
2317,Nicolò Rovella,it,MF,,Genoa,Serie A,19,2001,21,16,1468,16.3,0,3,3,0,0,0,5,0,0.7,0.7,2.3,3.0,31,84,34,0.00,0.18,0.18,0.00,0.18,0.04,0.14,0.18,0.04,0.18
2318,Jon Rowe,eng,FW,MF,Norwich City,Premier League,18,2003,13,0,223,2.5,0,1,1,0,0,0,0,0,0.3,0.3,0.5,0.8,4,3,21,0.00,0.40,0.40,0.00,0.40,0.10,0.21,0.31,0.10,0.31
2319,Amir Rrahmani,xk,DF,,Napoli,Serie A,27,1994,33,33,2927,32.5,4,0,4,4,0,0,5,0,4.0,4.0,0.1,4.1,12,81,3,0.12,0.00,0.12,0.12,0.12,0.12,0.00,0.13,0.12,0.13
2320,Ruan,br,DF,,Sassuolo,Serie A,22,1999,10,0,214,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,8,2,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
2321,Rubén,es,DF,,Espanyol,La Liga,20,2001,4,1,150,1.7,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.6,5,1,8,0.00,0.60,0.60,0.00,0.60,0.01,0.32,0.33,0.01,0.33
2322,John Ruddy,eng,GK,,Wolves,Premier League,34,1986,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2323,Antonio Rüdiger,de,DF,,Chelsea,Premier League,28,1993,34,34,3035,33.7,3,0,3,3,0,0,9,0,2.3,2.3,0.7,3.0,54,188,21,0.09,0.00,0.09,0.09,0.09,0.07,0.02,0.09,0.07,0.09
2324,Sebastian Rudy,de,MF,,Hoffenheim,Bundesliga,31,1990,21,7,773,8.6,3,1,4,3,0,0,5,0,2.1,2.1,0.3,2.5,5,44,25,0.35,0.12,0.47,0.35,0.47,0.25,0.04,0.29,0.25,0.29
2325,Daniele Rugani,it,DF,,Juventus,Serie A,27,1994,12,9,879,9.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,3,28,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
2326,Matteo Ruggeri,it,DF,,Salernitana,Serie A,19,2002,14,8,676,7.5,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,10,16,19,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
2327,Mário Rui,pt,DF,,Napoli,Serie A,30,1991,34,34,2992,33.2,0,5,5,0,0,0,7,0,1.6,1.6,3.3,4.9,67,150,155,0.00,0.15,0.15,0.00,0.15,0.05,0.10,0.15,0.05,0.15
2328,Aitor Ruibal,es,FW,DF,Betis,La Liga,25,1996,19,9,856,9.5,0,0,0,0,0,0,6,0,1.0,1.0,1.0,2.0,21,28,72,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.21,0.11,0.21
2329,Isma Ruiz,es,MF,,Granada,La Liga,20,2001,8,3,283,3.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,2,3,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.08,0.04,0.08
2330,Fabián Ruiz Peña,es,MF,,Napoli,Serie A,25,1996,32,29,2384,26.5,7,4,11,7,0,0,2,0,1.6,1.6,2.9,4.5,58,220,80,0.26,0.15,0.42,0.26,0.42,0.06,0.11,0.17,0.06,0.17
2331,Víctor Ruiz,es,DF,,Betis,La Liga,32,1989,18,17,1424,15.8,0,0,0,0,0,0,2,0,0.9,0.9,0.1,1.0,5,54,2,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
2332,Gerónimo Rulli,ar,GK,,Villarreal,La Liga,29,1992,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2333,Lukas Rupp,de,MF,,Norwich City,Premier League,30,1991,19,7,769,8.5,0,0,0,0,0,0,0,0,0.7,0.7,1.4,2.0,17,35,23,0.00,0.00,0.00,0.00,0.00,0.08,0.16,0.24,0.08,0.24
2334,Alessandro Russo,it,MF,,Salernitana,Serie A,17,2003,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2335,Franco Russo,ar,DF,,Mallorca,La Liga,26,1994,19,17,1464,16.3,1,0,1,1,0,0,7,2,0.2,0.2,0.2,0.4,4,41,3,0.06,0.00,0.06,0.06,0.06,0.01,0.01,0.02,0.01,0.02
2336,Georginio Rutter,fr,FW,MF,Hoffenheim,Bundesliga,19,2002,33,13,1611,17.9,8,2,10,8,0,0,2,0,7.0,7.0,4.2,11.2,38,42,124,0.45,0.11,0.56,0.45,0.56,0.39,0.23,0.63,0.39,0.63
2337,Mathew Ryan,au,GK,,Real Sociedad,La Liga,29,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2338,Julian Ryerson,no,DF,,Union Berlin,Bundesliga,23,1997,28,13,1429,15.9,2,0,2,2,0,0,3,0,1.3,1.3,1.5,2.8,30,50,50,0.13,0.00,0.13,0.13,0.13,0.08,0.09,0.18,0.08,0.18
2339,Frederik Rønnow,dk,GK,,Union Berlin,Bundesliga,28,1992,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2340,José Sá,pt,GK,,Wolves,Premier League,28,1993,37,37,3285,36.5,0,1,1,0,0,0,3,0,0.0,0.0,0.9,0.9,0,2,0,0.00,0.03,0.03,0.00,0.03,0.00,0.02,0.02,0.00,0.02
2341,Roli Pereira de Sa,fr,MF,,Nantes,Ligue 1,24,1996,17,5,573,6.4,0,0,0,0,0,0,1,0,0.6,0.6,0.6,1.2,14,16,20,0.00,0.00,0.00,0.00,0.00,0.09,0.10,0.19,0.09,0.19
2342,Youssouf Sabaly,sn,DF,,Betis,La Liga,28,1993,10,9,788,8.8,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,24,30,35,0.00,0.11,0.11,0.00,0.11,0.01,0.06,0.07,0.01,0.07
2343,Mathys Saban,fr,FW,MF,Saint-Étienne,Ligue 1,19,2002,3,0,73,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2344,Stefano Sabelli,it,DF,,Genoa,Serie A,28,1993,7,5,348,3.9,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,11,14,21,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
2345,Abdelhamid Sabiri,ma,MF,FW,Sampdoria,Serie A,24,1996,14,9,893,9.9,3,2,5,3,0,0,3,0,1.4,1.4,1.6,3.0,13,35,36,0.30,0.20,0.50,0.30,0.50,0.14,0.16,0.31,0.14,0.31
2346,Marcel Sabitzer,at,MF,FW,RB Leipzig,Bundesliga,27,1994,2,0,49,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,5,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
2347,Marcel Sabitzer,at,MF,DF,Bayern Munich,Bundesliga,27,1994,25,8,905,10.1,1,1,2,1,0,0,0,0,2.1,2.1,1.7,3.8,20,66,54,0.10,0.10,0.20,0.10,0.20,0.21,0.17,0.38,0.21,0.38
2348,Falaye Sacko,ml,DF,,Saint-Étienne,Ligue 1,26,1995,9,8,667,7.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,6,38,6,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
2349,Alexis Saelemaekers,be,FW,,Milan,Serie A,22,1999,36,22,1865,20.7,1,3,4,1,0,0,2,0,2.9,2.9,3.3,6.1,63,54,161,0.05,0.14,0.19,0.05,0.19,0.14,0.16,0.30,0.14,0.30
2350,Rafiki Said,km,MF,FW,Brest,Ligue 1,21,2000,14,0,122,1.4,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,6,4,20,0.00,0.00,0.00,0.00,0.00,0.22,0.10,0.32,0.22,0.32
2351,Wesley Saïd,fr,FW,MF,Lens,Ligue 1,26,1995,21,7,654,7.3,5,0,5,5,0,0,2,0,4.3,4.3,0.9,5.2,21,32,49,0.69,0.00,0.69,0.69,0.69,0.60,0.12,0.72,0.60,0.72
2352,Allan Saint-Maximin,fr,FW,MF,Newcastle Utd,Premier League,24,1997,35,31,2804,31.2,5,5,10,5,0,0,6,0,5.2,5.2,4.3,9.5,180,87,167,0.16,0.16,0.32,0.16,0.32,0.17,0.14,0.30,0.17,0.30
2353,Romain Saïss,ma,DF,,Wolves,Premier League,31,1990,31,31,2705,30.1,2,0,2,2,0,0,6,0,2.7,2.7,0.3,3.1,18,137,9,0.07,0.00,0.07,0.07,0.07,0.09,0.01,0.10,0.09,0.10
2354,Bukayo Saka,eng,FW,MF,Arsenal,Premier League,19,2001,38,36,2978,33.1,11,7,18,9,2,2,6,0,10.3,8.7,7.5,16.3,140,101,388,0.33,0.21,0.54,0.27,0.48,0.31,0.23,0.54,0.26,0.49
2355,Mamadou Sakho,fr,DF,,Montpellier,Ligue 1,31,1990,29,29,2575,28.6,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.2,7,84,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
2356,Bakary Sako,ml,FW,MF,Saint-Étienne,Ligue 1,33,1988,7,1,156,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3,4,11,0.00,0.00,0.00,0.00,0.00,0.18,0.02,0.20,0.18,0.20
2357,Jacopo Sala,it,MF,,Spezia,Serie A,29,1991,18,13,880,9.8,1,0,1,1,0,0,3,0,0.1,0.1,0.4,0.5,7,41,9,0.10,0.00,0.10,0.10,0.10,0.01,0.04,0.05,0.01,0.05
2358,Mohamed Salah,eg,FW,,Liverpool,Premier League,29,1992,35,30,2762,30.7,23,13,36,18,5,6,1,0,22.7,17.8,10.0,27.8,125,122,451,0.75,0.42,1.17,0.59,1.01,0.74,0.33,1.07,0.58,0.91
2359,Eddie Salcedo,it,MF,FW,Spezia,Serie A,19,2001,12,5,429,4.8,0,0,0,0,0,0,1,0,1.5,1.5,0.2,1.7,8,17,29,0.00,0.00,0.00,0.00,0.00,0.31,0.05,0.35,0.31,0.35
2360,William Saliba,fr,DF,,Marseille,Ligue 1,20,2001,36,36,3240,36.0,0,0,0,0,0,0,5,0,1.7,1.7,0.4,2.1,50,220,14,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06
2361,Romain Salin,fr,GK,,Rennes,Ligue 1,37,1984,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2362,Mohammed Salisu,gh,DF,,Southampton,Premier League,22,1999,34,33,2972,33.0,0,0,0,0,0,0,10,1,2.0,2.0,0.8,2.7,31,136,7,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
2363,Roland Sallai,hu,MF,FW,Freiburg,Bundesliga,24,1997,31,18,1551,17.2,4,4,8,4,0,0,1,0,6.0,6.0,3.8,9.8,44,46,136,0.23,0.23,0.46,0.23,0.46,0.35,0.22,0.57,0.35,0.57
2364,Yoann Salmier,gf,DF,,Troyes,Ligue 1,28,1992,31,30,2668,29.6,0,1,1,0,0,0,5,0,0.9,0.9,0.7,1.6,37,94,8,0.00,0.03,0.03,0.00,0.03,0.03,0.02,0.05,0.03,0.05
2365,Salvi,es,MF,FW,Cádiz,La Liga,30,1991,23,17,1395,15.5,2,1,3,2,0,1,3,1,2.6,1.8,1.2,3.0,36,25,88,0.13,0.06,0.19,0.13,0.19,0.17,0.08,0.24,0.12,0.19
2366,Lazar Samardzic,rs,MF,FW,Udinese,Serie A,19,2002,22,1,490,5.4,2,2,4,2,0,0,0,0,1.0,1.0,1.3,2.3,10,22,29,0.37,0.37,0.73,0.37,0.73,0.19,0.23,0.42,0.19,0.42
2367,Diadie Samassékou,ml,MF,,Hoffenheim,Bundesliga,25,1996,24,21,1655,18.4,2,0,2,2,0,0,7,0,1.1,1.1,1.0,2.2,8,62,23,0.11,0.00,0.11,0.11,0.11,0.06,0.06,0.12,0.06,0.12
2368,Mama Samba Baldé,gw,MF,FW,Troyes,Ligue 1,25,1995,30,20,1717,19.1,3,2,5,3,0,1,1,1,6.5,5.8,1.1,6.9,44,48,141,0.16,0.10,0.26,0.16,0.26,0.34,0.06,0.40,0.30,0.36
2369,Albert Sambi Lokonga,be,MF,,Arsenal,Premier League,21,1999,19,12,1134,12.6,0,0,0,0,0,0,5,0,0.6,0.6,1.0,1.6,28,84,16,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13
2370,Junior Sambia,fr,DF,FW,Montpellier,Ligue 1,24,1996,30,16,1533,17.0,1,0,1,1,0,0,5,1,1.6,1.6,0.7,2.2,54,52,108,0.06,0.00,0.06,0.06,0.06,0.09,0.04,0.13,0.09,0.13
2371,Luigi Samele,it,FW,,Sassuolo,Serie A,19,2002,2,0,5,0.1,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0,0,1,0.00,18.00,18.00,0.00,18.00,0.00,8.64,8.64,0.00,8.64
2372,Fede San Emeterio,es,MF,,Cádiz,La Liga,24,1997,12,10,830,9.2,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,1,22,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
2373,Antonio Sanabria,py,FW,,Torino,Serie A,25,1996,29,22,1803,20.0,6,1,7,6,0,0,3,0,8.3,8.3,1.8,10.1,11,24,123,0.30,0.05,0.35,0.30,0.35,0.41,0.09,0.50,0.41,0.50
2374,Oihan Sancet,es,FW,,Athletic Club,La Liga,21,2000,27,16,1422,15.8,6,4,10,6,0,0,2,0,3.4,3.4,2.9,6.3,28,76,152,0.38,0.25,0.63,0.38,0.63,0.21,0.19,0.40,0.21,0.40
2375,Renato Sanches,pt,MF,FW,Lille,Ligue 1,23,1997,25,20,1651,18.3,2,5,7,2,0,0,8,1,0.9,0.9,3.3,4.2,59,171,71,0.11,0.27,0.38,0.11,0.38,0.05,0.18,0.23,0.05,0.23
2376,Alexis Sánchez,cl,FW,,Inter,Serie A,32,1988,27,7,881,9.8,5,2,7,5,0,0,0,0,4.3,4.3,2.0,6.3,22,76,77,0.51,0.20,0.72,0.51,0.72,0.44,0.20,0.64,0.44,0.64
2377,Antonio Sánchez,es,MF,FW,Mallorca,La Liga,24,1997,29,19,1616,18.0,1,0,1,1,0,0,3,1,1.4,1.4,0.4,1.8,24,66,50,0.06,0.00,0.06,0.06,0.06,0.08,0.02,0.10,0.08,0.10
2378,Davinson Sánchez,co,DF,,Tottenham,Premier League,25,1996,23,17,1631,18.1,2,0,2,2,0,0,4,0,2.1,2.1,0.3,2.4,21,65,8,0.11,0.00,0.11,0.11,0.11,0.11,0.02,0.13,0.11,0.13
2379,Germán Sánchez,es,DF,,Granada,La Liga,34,1986,32,25,2299,25.5,2,1,3,2,0,0,11,1,1.4,1.4,0.2,1.6,10,41,5,0.08,0.04,0.12,0.08,0.12,0.06,0.01,0.06,0.06,0.06
2380,Manu Sánchez,es,DF,,Osasuna,La Liga,20,2000,33,25,2257,25.1,1,3,4,1,0,0,6,0,0.4,0.4,1.9,2.3,43,97,117,0.04,0.12,0.16,0.04,0.16,0.02,0.08,0.09,0.02,0.09
2381,Robert Sánchez,es,GK,,Brighton,Premier League,23,1997,37,37,3329,37.0,0,0,0,0,0,0,3,1,0.0,0.0,0.4,0.4,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
2382,Jadon Sancho,eng,FW,MF,Manchester Utd,Premier League,21,2000,29,20,1900,21.1,3,3,6,3,0,0,0,0,3.6,3.6,4.1,7.7,111,88,222,0.14,0.14,0.28,0.14,0.28,0.17,0.19,0.37,0.17,0.37
2383,Philippe Sandler,nl,DF,,Troyes,Ligue 1,24,1997,2,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2384,Alex Sandro,br,DF,,Juventus,Serie A,30,1991,28,17,1780,19.8,0,1,1,0,0,0,3,0,0.9,0.9,1.3,2.2,68,80,86,0.00,0.05,0.05,0.00,0.05,0.04,0.07,0.11,0.04,0.11
2385,Leroy Sané,de,FW,MF,Bayern Munich,Bundesliga,25,1996,32,22,1976,22.0,7,7,14,7,0,0,3,0,11.4,11.4,6.2,17.6,80,117,203,0.32,0.32,0.64,0.32,0.64,0.52,0.28,0.80,0.52,0.80
2386,Oier Sanjurjo,es,MF,,Osasuna,La Liga,35,1986,25,8,758,8.4,1,0,1,1,0,0,3,0,0.7,0.7,0.2,0.9,3,34,25,0.12,0.00,0.12,0.12,0.12,0.08,0.02,0.11,0.08,0.11
2387,Mohamed Sankoh,nl,FW,,Stuttgart,Bundesliga,17,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,2.18,0.00,2.18,2.18,2.18
2388,Morgan Sanson,fr,MF,,Aston Villa,Premier League,26,1994,10,3,356,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16,21,10,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
2389,Nicola Sansone,it,FW,MF,Bologna,Serie A,29,1991,27,6,896,10.0,2,3,5,2,0,0,6,0,3.5,3.5,2.0,5.5,21,22,64,0.20,0.30,0.50,0.20,0.50,0.35,0.21,0.55,0.35,0.55
2390,Baptiste Santamaria,fr,MF,DF,Rennes,Ligue 1,26,1995,34,28,2518,28.0,2,1,3,2,0,0,7,0,1.9,1.9,0.9,2.7,19,133,37,0.07,0.04,0.11,0.07,0.11,0.07,0.03,0.10,0.07,0.10
2391,Baptiste Santamaria,fr,MF,,Freiburg,Bundesliga,26,1995,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2392,Federico Santander,py,FW,DF,Bologna,Serie A,30,1991,7,0,67,0.7,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,0,3,7,1.34,0.00,1.34,1.34,1.34,0.83,0.10,0.94,0.83,0.94
2393,Jesús Santiago,es,MF,,Valencia,La Liga,17,2004,3,0,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2394,Samir Santos,br,DF,,Watford,Premier League,26,1994,19,19,1673,18.6,0,0,0,0,0,0,4,0,0.5,0.5,0.1,0.6,1,24,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
2395,Samir Santos,br,DF,,Udinese,Serie A,26,1994,17,17,1421,15.8,0,0,0,0,0,0,5,0,0.8,0.8,0.1,0.8,14,46,11,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
2396,Sergio Santos,es,DF,,Real Madrid,La Liga,20,2001,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.56,0.00,0.56
2397,Alvaro Sanz,es,MF,,Barcelona,La Liga,20,2001,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
2398,Riccardo Saponara,it,FW,,Fiorentina,Serie A,29,1991,29,13,1284,14.3,3,3,6,3,0,0,1,0,2.2,2.2,3.2,5.4,84,93,123,0.21,0.21,0.42,0.21,0.42,0.15,0.23,0.38,0.15,0.38
2399,Pablo Sarabia,es,FW,,Paris S-G,Ligue 1,29,1992,2,0,22,0.2,1,0,1,1,0,0,1,0,1.0,1.0,0.0,1.0,0,0,5,4.09,0.00,4.09,4.09,4.09,4.16,0.00,4.16,4.16,4.16
2400,Marcelo Saracchi,uy,DF,,Levante,La Liga,23,1998,4,2,186,2.1,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,4,8,14,0.00,0.48,0.48,0.00,0.48,0.00,0.11,0.11,0.00,0.11
2401,Josh Sargent,us,FW,MF,Norwich City,Premier League,21,2000,26,18,1572,17.5,2,1,3,2,0,0,1,0,2.5,2.5,0.9,3.4,21,12,88,0.11,0.06,0.17,0.11,0.17,0.14,0.05,0.19,0.14,0.19
2402,Jeremy Sarmiento,ec,FW,MF,Brighton,Premier League,19,2002,5,1,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2403,Bouna Sarr,sn,DF,,Bayern Munich,Bundesliga,29,1992,5,0,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
2404,Ismaila Sarr,sn,FW,MF,Watford,Premier League,23,1998,22,21,1861,20.7,5,2,7,5,0,1,2,0,4.8,4.0,2.9,6.9,79,52,158,0.24,0.10,0.34,0.24,0.34,0.23,0.14,0.37,0.19,0.34
2405,Malang Sarr,fr,DF,,Chelsea,Premier League,22,1999,8,6,546,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,9,23,15,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
2406,Joan Sastre Vanrell,es,DF,,Mallorca,La Liga,24,1997,7,2,258,2.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,3,5,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
2407,Giacomo Satalino,it,GK,,Sassuolo,Serie A,22,1999,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2408,Martin Satriano,uy,FW,MF,Inter,Serie A,20,2001,4,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
2409,Martin Satriano,uy,FW,,Brest,Ligue 1,20,2001,15,11,932,10.4,4,0,4,4,0,0,5,0,3.4,3.4,0.1,3.5,6,7,52,0.39,0.00,0.39,0.39,0.39,0.33,0.01,0.34,0.33,0.34
2410,Téji Savanier,fr,MF,,Montpellier,Ligue 1,29,1991,29,28,2414,26.8,8,7,15,5,3,4,9,2,7.1,3.9,5.9,9.8,59,183,122,0.30,0.26,0.56,0.19,0.45,0.26,0.22,0.48,0.15,0.37
2411,Esteban Saveljich,me,DF,,Rayo Vallecano,La Liga,30,1991,21,21,1700,18.9,0,0,0,0,0,0,4,0,0.6,0.6,0.0,0.6,2,20,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
2412,Stefan Savić,me,DF,,Atlético Madrid,La Liga,30,1991,28,28,2440,27.1,0,0,0,0,0,0,12,0,1.9,1.9,0.1,2.0,30,74,6,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.08,0.07,0.08
2413,Joe Scally,us,DF,,Gladbach,Bundesliga,18,2002,30,20,1909,21.2,1,2,3,1,0,0,4,0,1.4,1.4,1.9,3.3,35,57,104,0.05,0.09,0.14,0.05,0.14,0.07,0.09,0.16,0.07,0.16
2414,Giorgio Scalvini,it,DF,MF,Atalanta,Serie A,17,2003,18,9,763,8.5,1,0,1,1,0,0,1,0,1.3,1.3,0.9,2.2,9,53,15,0.12,0.00,0.12,0.12,0.12,0.16,0.10,0.26,0.16,0.26
2415,Gianluca Scamacca,it,FW,,Sassuolo,Serie A,22,1999,36,25,2146,23.8,16,0,16,15,1,1,7,0,11.0,10.2,1.9,12.2,21,36,149,0.67,0.00,0.67,0.63,0.63,0.46,0.08,0.54,0.43,0.51
2416,Dane Scarlett,eng,MF,,Tottenham,Premier League,17,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
