Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90
3154,Leonardo Spinazzola,it,DF,Roma,it Serie A,28,1993,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3155,Marco Sportiello,it,GK,Atalanta,it Serie A,29,1992,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3156,Tony Springett,ie,MF,Norwich City,Premier League,18,2002,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3157,Jerry St. Juste,nl,DF,Mainz 05,Bundesliga,24,1996,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3158,Anton Stach,de,MF,Mainz 05,Bundesliga,22,1998,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3159,Kostas Stafylidis,gr,DF,Bochum,Bundesliga,27,1993,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3160,Luca Stanga,it,DF,Milan,it Serie A,19,2002,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3161,Josip Stanišić,hr,DF,Bayern Munich,Bundesliga,21,2000,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3162,Niklas Stark,de,DF,Hertha BSC,Bundesliga,26,1995,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3163,Jason Steele,eng,GK,Brighton,Premier League,30,1990,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3164,Jed Steer,eng,GK,Aston Villa,Premier League,28,1992,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3165,Renato Steffen,ch,FW,Wolfsburg,Bundesliga,29,1991,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3166,Zack Steffen,us,GK,Manchester City,Premier League,26,1995,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3167,Calvin Stengs,nl,MF,Nice,Ligue 1,22,1998,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3168,Pascal Stenzel,de,DF,Stuttgart,Bundesliga,25,1996,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3169,Dale Stephens,eng,MF,Burnley,Premier League,32,1989,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3170,Jack Stephens,eng,DF,Southampton,Premier League,27,1994,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3171,Raheem Sterling,eng,FW,Manchester City,Premier League,26,1994,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3172,Finley Stevens,wls,DF,Brentford,Premier League,18,2003,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3173,Angelo Stiller,de,MF,Hoffenheim,Bundesliga,20,2001,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3174,Lars Stindl,de,MF,Gladbach,Bundesliga,32,1988,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3175,Riccardo Stivanello,it,DF,Bologna,it Serie A,17,2004,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3176,Kevin Stöger,at,MF,Mainz 05,Bundesliga,27,1993,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3177,Petar Stojanović,si,DF,Empoli,it Serie A,25,1995,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3178,Denis Stojković,rs,FW,Torino,it Serie A,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3179,John Stones,eng,DF,Manchester City,Premier League,27,1994,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3180,James Storer,eng,GK,Wolves,Premier League,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3181,Thomas Strakosha,al,GK,Lazio,it Serie A,26,1995,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3182,Diego Stramaccioni,it,DF,Juventus,it Serie A,20,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3183,Stefan Strandberg,no,DF,Salernitana,it Serie A,31,1990,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3184,Robert Street,eng,FW,Crystal Palace,Premier League,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3185,Dávid Strelec,sk,FW,Spezia,it Serie A,20,2001,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3186,Tobias Strobl,de,MF,Augsburg,Bundesliga,31,1990,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3187,Kevin Strootman,nl,MF,Cagliari,it Serie A,31,1990,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3188,Pascal Struijk,nl,DF,Leeds United,Premier League,21,1999,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3189,Jens Stryger Larsen,dk,DF,Udinese,it Serie A,30,1991,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3190,Leo Štulac,si,MF,Empoli,it Serie A,26,1994,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3191,Stefano Sturaro,it,MF,Genoa,it Serie A,28,1993,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3192,Damián Suárez,uy,DF,Getafe,La Liga,33,1988,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3193,Denis Suárez,es,MF,Celta Vigo,La Liga,27,1994,0,0,0,0,38,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3194,Luis Suárez,uy,FW,Atlético Madrid,La Liga,34,1987,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3195,Mario Suárez,es,DF,Rayo Vallecano,La Liga,34,1987,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3196,Mathías Suárez,uy,DF,Montpellier,Ligue 1,25,1996,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3197,Isaac Success,ng,FW,Udinese,it Serie A,25,1996,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3198,Niklas Süle,de,DF,Bayern Munich,Bundesliga,25,1995,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3199,Kamaldeen Sulemana,gh,MF,Rennes,Ligue 1,19,2002,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3200,Crysencio Summerville,nl,MF,Leeds United,Premier League,19,2001,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3201,Vladyslav Supriaha,ua,FW,Sampdoria,it Serie A,21,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3202,Suso,es,FW,Sevilla,La Liga,27,1993,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3203,Bosko Sutalo,hr,DF,Hellas Verona,it Serie A,21,2000,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3204,Bosko Sutalo,hr,DF,Atalanta,it Serie A,21,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3205,Mattias Svanberg,se,MF,Bologna,it Serie A,22,1999,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3206,Michael Svoboda,at,DF,Venezia,it Serie A,22,1998,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3207,Zak Swanson,eng,DF,Arsenal,Premier League,20,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3208,Abdoulaye Sylla,gn,DF,Nantes,Ligue 1,21,2000,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3209,Mamadou Sylla,sn,FW,Alavés,La Liga,27,1994,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3210,Mamadou Sylla,sn,FW,Rayo Vallecano,La Liga,27,1994,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3211,Ádám Szalai,hu,FW,Mainz 05,Bundesliga,33,1987,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3212,Wojciech Szczęsny,pl,GK,Juventus,it Serie A,31,1990,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3213,Dominik Szoboszlai,hu,MF,RB Leipzig,Bundesliga,20,2000,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3214,Jakob Sørensen,dk,MF,Norwich City,Premier League,23,1998,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3215,Alexander Sørloth,no,FW,Real Sociedad,La Liga,25,1995,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3216,Tachi,es,DF,Alavés,La Liga,23,1997,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3217,Jonathan Tah,de,DF,Leverkusen,Bundesliga,25,1996,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3218,Waniss Taibi,fr,MF,Angers,Ligue 1,19,2002,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3219,Flavien Tait,fr,MF,Rennes,Ligue 1,28,1993,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3220,Adrien Tameze,cm,MF,Hellas Verona,it Serie A,27,1994,0,0,0,0,38,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3221,Japhet Tanganga,eng,DF,Tottenham,Premier League,22,1999,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3222,Renato Tapia,pe,MF,Celta Vigo,La Liga,26,1995,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3223,Edmond Tapsoba,bf,DF,Leverkusen,Bundesliga,22,1999,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3224,Florian Tardieu,fr,MF,Troyes,Ligue 1,29,1992,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3225,Matt Targett,eng,DF,Aston Villa,Premier League,25,1995,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3226,Matt Targett,eng,DF,Newcastle Utd,Premier League,25,1995,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3227,Oussama Targhalline,ma,FW,Marseille,Ligue 1,19,2002,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3228,James Tarkowski,eng,DF,Burnley,Premier League,28,1992,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3229,César Tárrega,es,DF,Valencia,La Liga,19,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3230,Ciprian Tătărușanu,ro,GK,Milan,it Serie A,35,1986,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3231,Niklas Tauer,de,DF,Mainz 05,Bundesliga,20,2001,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3232,Nuno Tavares,pt,DF,Arsenal,Premier League,21,2000,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3233,Charlie Taylor,eng,DF,Burnley,Premier League,27,1993,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3234,Loum Tchaouna,fr,FW,Rennes,Ligue 1,17,2003,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3235,Enzo Tchato,cm,FW,Montpellier,Ligue 1,18,2002,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3236,Warren Tchimbembé,cg,MF,Metz,Ligue 1,23,1998,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3237,Aurélien Tchouaméni,fr,MF,Monaco,Ligue 1,21,2000,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3238,Bryan Teixeira,cv,FW,Clermont Foot,Ligue 1,20,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3239,Mathys Tel,fr,FW,Rennes,Ligue 1,16,2005,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3240,Jordan Tell,gp,FW,Clermont Foot,Ligue 1,24,1997,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3241,Nathan Tella,ng,MF,Southampton,Premier League,22,1999,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3242,Alex Telles,br,DF,Manchester Utd,Premier League,28,1992,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3243,Cristian Tello,es,FW,Betis,La Liga,29,1991,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3244,Nahuel Tenaglia,ar,DF,Alavés,La Liga,25,1996,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3245,Arnau Tenas,es,GK,Barcelona,La Liga,20,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3246,Marc Tenas,es,FW,Alavés,La Liga,20,2001,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3247,Marc-André ter Stegen,de,GK,Barcelona,La Liga,29,1992,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3248,Filippo Terracciano,it,DF,Hellas Verona,it Serie A,18,2003,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3249,Pietro Terracciano,it,GK,Fiorentina,it Serie A,31,1990,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3250,Martin Terrier,fr,FW,Rennes,Ligue 1,24,1997,0,0,0,0,37,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3251,Aleksa Terzić,rs,DF,Fiorentina,it Serie A,21,1999,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3252,Robert Tesche,de,MF,Bochum,Bundesliga,34,1987,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3253,Tanner Tessmann,us,MF,Venezia,it Serie A,19,2001,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3254,Tetê,br,FW,Lyon,Ligue 1,21,2000,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3255,Cedric Teuchert,de,MF,Union Berlin,Bundesliga,24,1997,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3256,Arthur Theate,be,DF,Bologna,it Serie A,21,2000,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3257,Jan Thielmann,de,MF,Köln,Bundesliga,19,2002,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3258,Sada Thioub,sn,FW,Angers,Ligue 1,26,1995,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3259,Sada Thioub,sn,DF,Saint-Étienne,Ligue 1,26,1995,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3260,Bobby Thomas,eng,DF,Burnley,Premier League,,,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3261,Luke Thomas,eng,DF,Leicester City,Premier League,20,2001,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3262,Romain Thomas,fr,DF,Angers,Ligue 1,33,1988,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3263,Adrien Thomasson,fr,MF,Strasbourg,Ligue 1,27,1993,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3264,Erik Thommy,de,FW,Stuttgart,Bundesliga,26,1994,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3265,Dominic Thompson,eng,DF,Brentford,Premier League,21,2000,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3266,Morten Thorsby,no,MF,Sampdoria,it Serie A,25,1996,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3267,Matheus Thuler,br,DF,Montpellier,Ligue 1,22,1999,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3268,Khéphren Thuram,fr,MF,Nice,Ligue 1,20,2001,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3269,Marcus Thuram,fr,FW,Gladbach,Bundesliga,23,1997,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3270,Alexis Tibidi,fr,MF,Stuttgart,Bundesliga,17,2003,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3271,Cheikh Tidiane Sabaly,sn,FW,Metz,Ligue 1,22,1999,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3272,Youri Tielemans,be,MF,Leicester City,Premier League,24,1997,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3273,Kieran Tierney,sct,DF,Arsenal,Premier League,24,1997,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3274,Steffen Tigges,de,FW,Dortmund,Bundesliga,23,1998,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3275,Malik Tillman,us,FW,Bayern Munich,Bundesliga,19,2002,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3276,Timmy Tillman,de,MF,Greuther Fürth,Bundesliga,22,1999,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3277,David Timor,es,MF,Getafe,La Liga,31,1989,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3278,Mircea Ţîrlea,ro,DF,Alavés,La Liga,21,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3279,Eljon Toci,al,FW,Fiorentina,it Serie A,18,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3280,Jean-Clair Todibo,fr,DF,Nice,Ligue 1,21,1999,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3281,Umut Tohumcu,de,MF,Hoffenheim,Bundesliga,16,2004,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3282,Karl Toko Ekambi,cm,FW,Lyon,Ligue 1,28,1992,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3283,Corentin Tolisso,fr,MF,Bayern Munich,Bundesliga,26,1994,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3284,Jeremy Toljan,de,DF,Sassuolo,it Serie A,26,1994,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3285,Rafael Tolói,it,DF,Atalanta,it Serie A,30,1990,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3286,Raúl de Tomás,es,FW,Espanyol,La Liga,26,1994,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3287,Tiago Tomás,pt,FW,Stuttgart,Bundesliga,19,2002,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3288,Takehiro Tomiyasu,jp,DF,Arsenal,Premier League,22,1998,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3289,Takehiro Tomiyasu,jp,DF,Bologna,it Serie A,22,1998,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3290,James Tomkins,eng,DF,Crystal Palace,Premier League,32,1989,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3291,Jonathan Tomkinson,us,DF,Norwich City,Premier League,19,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3292,Fikayo Tomori,eng,DF,Milan,it Serie A,23,1997,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3293,Sandro Tonali,it,MF,Milan,it Serie A,21,2000,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3294,Lorenzo Tonelli,it,DF,Sampdoria,it Serie A,31,1990,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3295,Lorenzo Tonelli,it,DF,Empoli,it Serie A,31,1990,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3296,Ivan Toney,eng,FW,Brentford,Premier League,25,1996,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3297,Giacomo Toniolo,it,GK,Hellas Verona,it Serie A,17,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3298,Ernesto Torregrossa,ve,FW,Sampdoria,it Serie A,29,1992,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3299,Lucas Torreira,uy,MF,Fiorentina,it Serie A,25,1996,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3300,Raúl Torrente,es,DF,Granada,La Liga,19,2001,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3301,Ferrán Torres,es,FW,Manchester City,Premier League,21,2000,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3302,Ferrán Torres,es,FW,Barcelona,La Liga,21,2000,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3303,Óliver Torres,es,MF,Sevilla,La Liga,26,1994,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3304,Pau Torres,es,DF,Villarreal,La Liga,24,1997,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3305,Roberto Torres,es,MF,Osasuna,La Liga,32,1989,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3306,Lucas Torró,es,MF,Osasuna,La Liga,27,1994,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3307,Jordan Torunarigha,de,DF,Hertha BSC,Bundesliga,23,1997,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3308,Cenk Tosun,tr,MF,Everton,Premier League,30,1991,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
3309,Abdoulaye Touré,gn,MF,Genoa,it Serie A,27,1994,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
