Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
2195,Finn Porath,de,DF,Holstein Kiel,Bundesliga,27,1997,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2196,Jackson Porozo,ec,DF,Leganés,La Liga,24,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2197,Pedro Porro,es,DF,Tottenham,Premier League,25,1999,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2198,Portu,es,FW,Girona,La Liga,32,1992,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2199,Stefan Posch,at,DF,Bologna,it Serie A,27,1997,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2200,Nicolò Postiglione,it,DF,Monza,it Serie A,19,2005,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2201,Tom Pouilly,fr,DF,Lens,Ligue 1,21,2003,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2202,Yussuf Poulsen,dk,FW,RB Leipzig,Bundesliga,30,1994,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2203,Beñat Prados,es,MF,Athletic Club,La Liga,23,2001,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2204,Alexander Prass,at,DF,Hoffenheim,Bundesliga,23,2001,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2205,Matteo Prati,it,MF,Cagliari,it Serie A,20,2003,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2206,Abdón Prats,es,FW,Mallorca,La Liga,32,1992,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2207,Grischa Prömel,de,MF,Hoffenheim,Bundesliga,29,1995,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2208,Ivan Provedel,it,GK,Lazio,it Serie A,30,1994,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2209,Ivan Prtajin,hr,FW,Union Berlin,Bundesliga,28,1996,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2210,Javi Puado,es,FW,Espanyol,La Liga,26,1998,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2211,Tymoteusz Puchacz,pl,DF,Holstein Kiel,Bundesliga,25,1999,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2212,Diego Pugno,it,FW,Juventus,it Serie A,18,2006,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2213,Víctor Puig,es,GK,Las Palmas,La Liga,25,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2214,Christian Pulisic,us,MF,Milan,it Serie A,26,1998,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2215,Jarell Quansah,eng,DF,Liverpool,Premier League,21,2003,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2216,Leopold Querfeld,at,DF,Union Berlin,Bundesliga,20,2003,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2217,Dani Raba,es,FW,Leganés,La Liga,29,1995,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2218,Adrien Rabiot,fr,MF,Marseille,Ligue 1,29,1995,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2219,Rafa,es,GK,Sevilla,La Liga,21,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2220,Hamza Rafia,tn,MF,Lecce,it Serie A,25,1999,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2221,Hákon Rafn Valdimarsson,is,GK,Brentford,Premier League,23,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2222,Arnau Rafús,es,GK,Valladolid,La Liga,21,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2223,Antonio Raillo,es,DF,Mallorca,La Liga,33,1991,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2224,Antonio Raimondo,it,FW,Venezia,it Serie A,20,2004,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2225,Samuel Rak-Sakyi,eng,MF,Chelsea,Premier League,19,2005,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2226,Ylber Ramadani,al,MF,Lecce,it Serie A,28,1996,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2227,Benito Ramírez,es,DF,Las Palmas,La Liga,29,1995,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2228,Sandro Ramírez,es,FW,Las Palmas,La Liga,29,1995,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2229,Jacobo Ramón,es,DF,Real Madrid,La Liga,19,2005,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2230,Gonçalo Ramos,pt,FW,Paris S-G,Ligue 1,23,2001,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2231,Aaron Ramsdale,eng,GK,Arsenal,Premier League,26,1998,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2232,Aaron Ramsdale,eng,GK,Southampton,Premier League,26,1998,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2233,Jacob Ramsey,eng,FW,Aston Villa,Premier League,23,2001,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2234,Luca Ranieri,it,DF,Fiorentina,it Serie A,25,1999,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2235,Grant Ranos,am,FW,Gladbach,Bundesliga,21,2003,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2236,Lilian Raolisoa,fr,DF,Angers,Ligue 1,24,2000,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2237,Raphinha,br,FW,Barcelona,La Liga,28,1996,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2238,Marcus Rashford,eng,FW,Manchester Utd,Premier League,27,1997,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2239,Giacomo Raspadori,it,FW,Napoli,it Serie A,24,2000,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2240,Andrei Ratiu,ro,DF,Rayo Vallecano,La Liga,26,1998,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2241,Raúl,es,FW,Osasuna,La Liga,24,2000,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2242,David Raum,de,DF,RB Leipzig,Bundesliga,26,1998,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2243,Federico Ravaglia,it,GK,Bologna,it Serie A,25,1999,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2244,Rayan Raveloson,mg,MF,Auxerre,Ligue 1,27,1997,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2245,Noah Raveyre,fr,GK,Milan,it Serie A,19,2005,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2246,David Raya,es,GK,Arsenal,Premier League,29,1995,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2247,Abderrahman Rebbach,dz,FW,Alavés,La Liga,26,1998,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2248,Ante Rebić,hr,FW,Lecce,it Serie A,31,1993,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2249,Harrison Reed,eng,MF,Fulham,Premier League,29,1995,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2250,Sergio Reguilón,es,DF,Tottenham,Premier League,28,1996,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2251,Bobby Reid,jm,FW,Leicester City,Premier League,31,1993,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2252,Tijjani Reijnders,nl,MF,Milan,it Serie A,26,1998,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2253,Pepe Reina,es,GK,Como,it Serie A,42,1982,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2254,Rocco Reitz,de,MF,Gladbach,Bundesliga,22,2002,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2255,Nicolai Remberg,de,MF,Holstein Kiel,Bundesliga,24,2000,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2256,Álex Remiro,es,GK,Real Sociedad,La Liga,29,1995,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2257,Daniel Requena,es,MF,Villarreal,La Liga,20,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2258,Guillaume Restes,fr,GK,Toulouse,Ligue 1,19,2005,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2259,Mateo Retegui,it,FW,Atalanta,it Serie A,25,1999,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2260,Elvis Rexhbeçaj,xk,MF,Augsburg,Bundesliga,27,1997,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2261,Gio Reyna,us,MF,Dortmund,Bundesliga,22,2002,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2262,Chadi Riad,ma,DF,Crystal Palace,Premier League,21,2003,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2263,Alexsandro Ribeiro,br,DF,Lille,Ligue 1,25,1999,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2264,Samuele Ricci,it,MF,Torino,it Serie A,23,2001,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2265,Lorenzo Riccio,it,MF,Atalanta,it Serie A,18,2006,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2266,Declan Rice,eng,MF,Arsenal,Premier League,25,1999,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2267,Chris Richards,us,DF,Crystal Palace,Premier League,24,2000,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2268,Amir Richardson,ma,MF,Fiorentina,it Serie A,22,2002,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2269,Richarlison,br,FW,Tottenham,Premier League,27,1997,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2270,Marco Richter,de,FW,Mainz 05,Bundesliga,27,1997,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2271,Diego Rico,es,DF,Getafe,La Liga,31,1993,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2272,Fabian Rieder,ch,MF,Stuttgart,Bundesliga,22,2002,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2273,Lasse Rieß,de,GK,Mainz 05,Bundesliga,23,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2274,Luis Rioja,es,FW,Alavés,La Liga,31,1993,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2275,Luis Rioja,es,MF,Valencia,La Liga,31,1993,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2276,Rodrigo Riquelme,es,DF,Atlético Madrid,La Liga,24,2000,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2277,Alberto Risco,es,MF,Getafe,La Liga,19,2005,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2278,Robin Risser,fr,GK,Strasbourg,Ligue 1,20,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2279,Mihailo Ristić,rs,MF,Celta Vigo,La Liga,29,1995,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2280,Lars Ritzka,de,DF,St. Pauli,Bundesliga,26,1998,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2281,Gorka Rivera Alonso,es,DF,Getafe,La Liga,20,2004,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2282,Niccolò Rizzo,it,DF,Juventus,it Serie A,17,2007,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2283,Sergi Roberto,es,MF,Como,it Serie A,32,1992,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2284,Andrew Robertson,sct,DF,Liverpool,Premier League,30,1994,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2285,Antonee Robinson,us,DF,Fulham,Premier League,27,1997,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2286,Joel Roca,es,FW,Girona,La Liga,19,2005,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2287,Marc Roca,es,MF,Betis,La Liga,28,1996,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2288,Kaden Rodney,eng,DF,Crystal Palace,Premier League,20,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2289,Rodri,es,MF,Manchester City,Premier League,28,1996,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2290,Rodri,es,FW,Betis,La Liga,24,2000,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2291,Adrian Rodriguez,es,GK,Alavés,La Liga,24,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2292,Álvaro Rodríguez,uy,FW,Getafe,La Liga,20,2004,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2293,Óscar Rodríguez Arnaiz,es,MF,Leganés,La Liga,26,1998,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2294,Damián Rodríguez,es,MF,Celta Vigo,La Liga,21,2003,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2295,Dani Rodríguez,es,MF,Mallorca,La Liga,36,1988,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2296,Guido Rodríguez,ar,MF,West Ham,Premier League,30,1994,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2297,James Rodríguez,co,MF,Rayo Vallecano,La Liga,33,1991,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2298,Javi Rodríguez,es,DF,Celta Vigo,La Liga,21,2003,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2299,Jesus Rodríguez,es,FW,Betis,La Liga,19,2005,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2300,Kirian Rodríguez,es,MF,Las Palmas,La Liga,28,1996,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2301,Ricardo Rodríguez,ch,DF,Betis,La Liga,32,1992,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2302,Rodrygo,br,FW,Real Madrid,La Liga,23,2001,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2303,Mads Roerslev,dk,DF,Brentford,Premier League,25,1999,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2304,Morgan Rogers,eng,MF,Aston Villa,Premier League,22,2002,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2305,Merlin Röhl,de,MF,Freiburg,Bundesliga,22,2002,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2306,Alessio Romagnoli,it,DF,Lazio,it Serie A,29,1995,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2307,Leo Román,es,GK,Mallorca,La Liga,24,2000,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2308,Carlos Romero,es,DF,Espanyol,La Liga,23,2001,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2309,Cristian Romero,ar,DF,Tottenham,Premier League,26,1998,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2310,Isaac Romero,es,FW,Sevilla,La Liga,24,2000,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2311,Luka Romero,ar,FW,Alavés,La Liga,20,2004,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2312,Oriol Romeu,es,MF,Girona,La Liga,33,1991,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2313,Valentin Rongier,fr,MF,Marseille,Ligue 1,30,1994,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2314,Marten de Roon,nl,MF,Atalanta,it Serie A,33,1991,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2315,Vitor Roque,br,FW,Betis,La Liga,19,2005,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2316,Pablo Rosario,nl,MF,Nice,Ligue 1,27,1997,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2317,Lasse Rosenboom,de,DF,Holstein Kiel,Bundesliga,22,2002,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2318,Max Rosenfelder,de,DF,Freiburg,Bundesliga,21,2003,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2319,Valentin Rosier,fr,DF,Leganés,La Liga,28,1996,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2320,Francesco Rossi,it,GK,Atalanta,it Serie A,33,1991,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2321,Tom Rothe,de,DF,Union Berlin,Bundesliga,20,2004,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2322,Anthony Rouault,fr,DF,Stuttgart,Bundesliga,23,2001,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2323,Jonas Rouhi,se,DF,Juventus,it Serie A,20,2004,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2324,Jérôme Roussillon,fr,DF,Union Berlin,Bundesliga,31,1993,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2325,Nicolò Rovella,it,MF,Lazio,it Serie A,23,2001,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2326,Jon Rowe,eng,FW,Marseille,Ligue 1,21,2003,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2327,Amir Rrahmani,xk,DF,Napoli,it Serie A,30,1994,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2328,Tommaso Rubino,it,MF,Fiorentina,it Serie A,18,2006,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2329,John Ruddy,eng,GK,Newcastle Utd,Premier League,38,1986,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2330,Antonio Rüdiger,de,DF,Real Madrid,La Liga,31,1993,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2331,Matteo Ruggeri,it,DF,Atalanta,it Serie A,22,2002,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2332,Aitor Ruibal,es,FW,Betis,La Liga,28,1996,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2333,Abel Ruiz,es,FW,Girona,La Liga,24,2000,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2334,Ferrán Ruiz,es,MF,Girona,La Liga,21,2003,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2335,Fabián Ruiz Peña,es,MF,Paris S-G,Ligue 1,28,1996,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2336,Gerónimo Rulli,ar,GK,Marseille,Ligue 1,32,1992,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2337,Iñaki Rupérez,es,DF,Real Sociedad,La Liga,21,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2338,Carl Rushworth,eng,GK,Brighton,Premier League,23,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2339,Georginio Rutter,fr,FW,Brighton,Premier League,22,2002,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2340,Mathew Ryan,au,GK,Roma,it Serie A,32,1992,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2341,Julian Ryerson,no,DF,Dortmund,Bundesliga,27,1997,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2342,Frederik Rønnow,dk,GK,Union Berlin,Bundesliga,32,1992,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2343,José Sá,pt,GK,Wolves,Premier League,31,1993,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
2344,Elias Saad,tn,FW,St. Pauli,Bundesliga,24,1999,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
