Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90
2096,Luis Pérez,es,DF,Valladolid,La Liga,27,1995,0,0,0,0,13.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2097,Nehuén Pérez,ar,DF,Udinese,it Serie A,22,2000,0,0,0,0,31.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2098,Simone Perilli,it,GK,Hellas Verona,it Serie A,27,1995,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2099,Mattia Perin,it,GK,Juventus,it Serie A,29,1992,0,0,0,0,10.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2100,Samuele Perisan,it,GK,Empoli,it Serie A,24,1997,0,0,0,0,7.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2101,Ivan Perišić,hr,DF,Tottenham,Premier League,33,1989,0,0,0,0,23.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2102,Romain Perraud,fr,DF,Southampton,Premier League,24,1997,0,0,0,0,20.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2103,Gaëtan Perrin,fr,MF,Auxerre,Ligue 1,26,1996,0,0,0,0,15.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2104,Lucas Perrin,fr,DF,Strasbourg,Ligue 1,23,1998,0,0,0,0,19.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2105,Máximo Perrone,ar,MF,Manchester City,Premier League,19,2003,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2106,Matteo Pessina,it,MF,Monza,it Serie A,25,1997,0,0,0,0,32.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2107,Andrea Petagna,it,FW,Monza,it Serie A,27,1995,0,0,0,0,18.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2108,Nils Petersen,de,FW,Freiburg,Bundesliga,33,1988,0,0,0,0,3.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2109,Lukas Petkov,bg,MF,Augsburg,Bundesliga,21,2000,0,0,0,0,1.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2110,Cameron Peupion,au,MF,Brighton,Premier League,19,2002,0,0,0,0,0.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2111,Germán Pezzella,ar,DF,Betis,La Liga,31,1991,0,0,0,0,27.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2112,Giuseppe Pezzella,it,DF,Lecce,it Serie A,24,1997,0,0,0,0,10.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2113,Luca Pfeiffer,de,FW,Stuttgart,Bundesliga,25,1996,0,0,0,0,7.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2114,Maximilian Philipp,de,FW,Wolfsburg,Bundesliga,28,1994,0,0,0,0,1.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2115,Maximilian Philipp,de,FW,Werder Bremen,Bundesliga,28,1994,0,0,0,0,4.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2116,Kalvin Phillips,eng,MF,Manchester City,Premier League,26,1995,0,0,0,0,3.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2117,Nathaniel Phillips,eng,DF,Liverpool,Premier League,25,1997,0,0,0,0,0.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2118,Krzysztof Piątek,pl,FW,Salernitana,it Serie A,27,1995,0,0,0,0,23.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2119,Roberto Piccoli,it,FW,Hellas Verona,it Serie A,21,2001,0,0,0,0,2.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2120,Roberto Piccoli,it,FW,Empoli,it Serie A,21,2001,0,0,0,0,5.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2121,Charles Pickel,cd,MF,Cremonese,it Serie A,25,1997,0,0,0,0,27.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2122,Jordan Pickford,eng,GK,Everton,Premier League,28,1994,0,0,0,0,37.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2123,Amos Pieper,de,DF,Werder Bremen,Bundesliga,24,1998,0,0,0,0,21.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2124,Ronaël Pierre-Gabriel,fr,DF,Espanyol,La Liga,24,1998,0,0,0,0,2.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2125,Ronaël Pierre-Gabriel,fr,DF,Strasbourg,Ligue 1,24,1998,0,0,0,0,7.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2126,Andrea Pinamonti,it,FW,Sassuolo,it Serie A,23,1999,0,0,0,0,24.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2127,Ethan Pinnock,jm,DF,Brentford,Premier League,29,1993,0,0,0,0,30.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2128,Yeremi Pino,es,FW,Villarreal,La Liga,19,2002,0,0,0,0,27.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2129,Gerard Piqué,es,DF,Barcelona,La Liga,35,1987,0,0,0,0,4.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2130,Lorenzo Pirola,it,DF,Salernitana,it Serie A,20,2002,0,0,0,0,21.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2131,Niccolò Pisilli,it,MF,Roma,it Serie A,17,2004,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2132,Marko Pjaca,hr,MF,Empoli,it Serie A,27,1995,0,0,0,0,5.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2133,Óscar Plano,es,FW,Valladolid,La Liga,31,1991,0,0,0,0,22.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2134,Gonzalo Plata,ec,FW,Valladolid,La Liga,21,2000,0,0,0,0,25.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2135,Marvin Plattenhardt,de,DF,Hertha BSC,Bundesliga,30,1992,0,0,0,0,26.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2136,Alassane Pléa,fr,FW,Gladbach,Bundesliga,29,1993,0,0,0,0,19.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2137,Tommaso Pobega,it,MF,Milan,it Serie A,23,1999,0,0,0,0,9.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2138,Daniel Podence,pt,FW,Wolves,Premier League,26,1995,0,0,0,0,19.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2139,Paul Pogba,fr,MF,Juventus,it Serie A,29,1993,0,0,0,0,1.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2140,Joel Pohjanpalo,fi,FW,Leverkusen,Bundesliga,27,1994,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2141,Matteo Politano,it,FW,Napoli,it Serie A,28,1993,0,0,0,0,13.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2142,Sebastian Polter,de,FW,Schalke 04,Bundesliga,31,1991,0,0,0,0,7.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2143,Ezequiel Ponce,ar,FW,Elche,La Liga,25,1997,0,0,0,0,12.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2144,Julien Ponceau,fr,MF,Lorient,Ligue 1,21,2000,0,0,0,0,18.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2145,Marin Pongračić,hr,DF,Lecce,it Serie A,24,1997,0,0,0,0,8.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2146,Nick Pope,eng,GK,Newcastle Utd,Premier League,30,1992,0,0,0,0,36.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2147,Łukasz Poręba,pl,MF,Lens,Ligue 1,22,2000,0,0,0,0,2.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2148,Jackson Porozo,ec,DF,Troyes,Ligue 1,21,2000,0,0,0,0,18.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2149,Pedro Porro,es,DF,Tottenham,Premier League,22,1999,0,0,0,0,12.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2150,Francisco Portillo,es,MF,Almería,La Liga,32,1990,0,0,0,0,8.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2151,Portu,es,MF,Getafe,La Liga,30,1992,0,0,0,0,19.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2152,Stefan Posch,at,DF,Bologna,it Serie A,25,1997,0,0,0,0,28.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2153,Stefan Posch,at,DF,Hoffenheim,Bundesliga,25,1997,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2154,Yussuf Poulsen,dk,FW,RB Leipzig,Bundesliga,28,1994,0,0,0,0,4.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2155,José Pozo,es,MF,Rayo Vallecano,La Liga,26,1996,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2156,Manuel Pozo,es,FW,Valladolid,La Liga,20,2001,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2157,Alejandro Pozo Pozo,es,DF,Almería,La Liga,23,1999,0,0,0,0,20.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2158,Dennis Praet,be,MF,Leicester City,Premier League,28,1994,0,0,0,0,7.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2159,Abdón Prats,es,FW,Mallorca,La Liga,29,1992,0,0,0,0,4.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2160,Sanjin Prcić,ba,MF,Strasbourg,Ligue 1,28,1993,0,0,0,0,18.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2161,Isaac Price,nir,MF,Everton,Premier League,18,2003,0,0,0,0,0.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2162,Grischa Prömel,de,MF,Hoffenheim,Bundesliga,27,1995,0,0,0,0,16.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2163,Ivan Provedel,it,GK,Lazio,it Serie A,28,1994,0,0,0,0,37.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2164,Javi Puado,es,FW,Espanyol,La Liga,24,1998,0,0,0,0,26.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2165,Mehdi Puch-Herrantz,fr,MF,Ajaccio,Ligue 1,18,2004,0,0,0,0,0.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2166,Tymoteusz Puchacz,pl,DF,Union Berlin,Bundesliga,23,1999,0,0,0,0,0.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2167,Arnau Puigmal,es,MF,Almería,La Liga,21,2001,0,0,0,0,8.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2168,Christian Pulisic,us,FW,Chelsea,Premier League,23,1998,0,0,0,0,9.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2169,Ignacio Pussetto,ar,MF,Sampdoria,it Serie A,26,1995,0,0,0,0,1.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2170,Niklas Pyyhtiä,fi,MF,Bologna,it Serie A,18,2003,0,0,0,0,1.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2171,Fabio Quagliarella,it,FW,Sampdoria,it Serie A,39,1983,0,0,0,0,8.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2172,Giacomo Quagliata,it,DF,Cremonese,it Serie A,22,2000,0,0,0,0,7.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2173,Eduardo Quaresma,pt,DF,Hoffenheim,Bundesliga,20,2002,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2174,Joshua Quarshie,de,MF,Hoffenheim,Bundesliga,18,2004,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2175,Ghjuvanni Quilichini,fr,GK,Ajaccio,Ligue 1,19,2002,0,0,0,0,0.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2176,Domingos Quina,pt,MF,Elche,La Liga,22,1999,0,0,0,0,3.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2177,Rubén Quintanilla,es,DF,Mallorca,La Liga,20,2002,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2178,Adrien Rabiot,fr,MF,Juventus,it Serie A,27,1995,0,0,0,0,30.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2179,Nemanja Radonjić,rs,MF,Torino,it Serie A,26,1996,0,0,0,0,16.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2180,Ivan Radovanović,rs,MF,Salernitana,it Serie A,33,1988,0,0,0,0,7.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2181,Ionuț Radu,ro,GK,Cremonese,it Serie A,25,1997,0,0,0,0,9.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2182,Ionuț Radu,ro,GK,Auxerre,Ligue 1,25,1997,0,0,0,0,17.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2183,Ștefan Radu,ro,FW,Lazio,it Serie A,35,1986,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2184,Antonio Raillo,es,DF,Mallorca,La Liga,30,1991,0,0,0,0,30.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2185,Antonio Raimondo,it,FW,Bologna,it Serie A,18,2004,0,0,0,0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2186,Predrag Rajković,rs,GK,Mallorca,La Liga,26,1995,0,0,0,0,36.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2187,Ivan Rakitić,hr,MF,Sevilla,La Liga,34,1988,0,0,0,0,19.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2188,Diant Ramaj,de,GK,Eint Frankfurt,Bundesliga,20,2001,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2189,Largie Ramazani,be,FW,Almería,La Liga,21,2001,0,0,0,0,15.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2190,Simon Ramet,fr,DF,Lille,Ligue 1,19,2003,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2191,Adil Rami,fr,DF,Troyes,Ligue 1,36,1985,0,0,0,0,17.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2192,Chris Ramos,es,FW,Cádiz,La Liga,25,1997,0,0,0,0,7.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2193,Sergio Ramos,es,DF,Paris S-G,Ligue 1,36,1986,0,0,0,0,30.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2194,Aaron Ramsdale,eng,GK,Arsenal,Premier League,24,1998,0,0,0,0,38.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2195,Aaron Ramsey,wls,MF,Nice,Ligue 1,31,1990,0,0,0,0,17.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2196,Jacob Ramsey,eng,MF,Aston Villa,Premier League,21,2001,0,0,0,0,29.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2197,Luca Ranieri,it,DF,Fiorentina,it Serie A,23,1999,0,0,0,0,5.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2198,Andrea Ranocchia,it,DF,Monza,it Serie A,34,1988,0,0,0,0,0.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2199,Filippo Ranocchia,it,MF,Monza,it Serie A,21,2001,0,0,0,0,5.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2200,Lilian Raolisoa,fr,DF,Angers,Ligue 1,22,2000,0,0,0,0,1.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2201,Raphinha,br,FW,Barcelona,La Liga,25,1996,0,0,0,0,23.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2202,Nicolai Rapp,de,MF,Werder Bremen,Bundesliga,25,1996,0,0,0,0,0.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2203,Elba Rashani,xk,MF,Clermont Foot,Ligue 1,29,1993,0,0,0,0,24.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2204,Marcus Rashford,eng,FW,Manchester Utd,Premier League,24,1997,0,0,0,0,32.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2205,Giacomo Raspadori,it,FW,Sassuolo,it Serie A,22,2000,0,0,0,0,0.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2206,Giacomo Raspadori,it,FW,Napoli,it Serie A,22,2000,0,0,0,0,10.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2207,Rafael Ratão,br,FW,Toulouse,Ligue 1,26,1995,0,0,0,0,20.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2208,David Raum,de,DF,RB Leipzig,Bundesliga,24,1998,0,0,0,0,18.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2209,Nicola Ravaglia,it,GK,Sampdoria,it Serie A,33,1988,0,0,0,0,9.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2210,Rayan Raveloson,mg,DF,Auxerre,Ligue 1,25,1997,0,0,0,0,27.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2211,David Raya,es,GK,Brentford,Premier League,26,1995,0,0,0,0,38.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2212,Tim Ream,us,DF,Fulham,Premier League,34,1987,0,0,0,0,32.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2213,Ante Rebić,hr,FW,Milan,it Serie A,28,1993,0,0,0,0,10.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2214,Arkadiusz Reca,pl,DF,Spezia,it Serie A,27,1995,0,0,0,0,24.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2215,Nathan Redmond,eng,DF,Southampton,Premier League,28,1994,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2216,Harrison Reed,eng,MF,Fulham,Premier League,27,1995,0,0,0,0,31.8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2217,Sergio Reguilón,es,DF,Atlético Madrid,La Liga,25,1996,0,0,0,0,3.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2218,Bobby Reid,jm,FW,Fulham,Premier League,29,1993,0,0,0,0,27.5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2219,Pepe Reina,es,GK,Villarreal,La Liga,39,1982,0,0,0,0,22.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2220,Jeff Reine-Adélaïde,fr,MF,Troyes,Ligue 1,24,1998,0,0,0,0,2.6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2221,Jeff Reine-Adélaïde,fr,MF,Lyon,Ligue 1,24,1998,0,0,0,0,3.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2222,Reinier,br,MF,Girona,La Liga,20,2002,0,0,0,0,7.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2223,Rocco Reitz,de,MF,Gladbach,Bundesliga,20,2002,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2224,Karim Rekik,nl,DF,Sevilla,La Liga,27,1994,0,0,0,0,13.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2225,Álex Remiro,es,GK,Real Sociedad,La Liga,27,1995,0,0,0,0,38.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2226,Panagiotis Retsos,gr,DF,Hellas Verona,it Serie A,23,1998,0,0,0,0,1.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2227,Marco Reus,de,MF,Dortmund,Bundesliga,33,1989,0,0,0,0,15.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2228,Alejandro Revuelta Montero,es,DF,Getafe,La Liga,22,2000,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2229,Elvis Rexhbeçaj,xk,MF,Augsburg,Bundesliga,24,1997,0,0,0,0,28.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2230,Gio Reyna,us,FW,Dortmund,Bundesliga,19,2002,0,0,0,0,6.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2231,Chadi Riad,ma,MF,Barcelona,La Liga,19,2003,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2232,Nico Ribaudo,es,MF,Espanyol,La Liga,21,2001,0,0,0,0,13.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2233,Alexsandro Ribeiro,br,DF,Lille,Ligue 1,22,1999,0,0,0,0,17.9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2234,Franck Ribéry,fr,MF,Salernitana,it Serie A,39,1983,0,0,0,0,0.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2235,Samuele Ricci,it,MF,Torino,it Serie A,20,2001,0,0,0,0,23.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2236,Declan Rice,eng,MF,West Ham,Premier League,23,1999,0,0,0,0,36.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2237,Chris Richards,us,DF,Crystal Palace,Premier League,22,2000,0,0,0,0,5.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2238,Richarlison,br,MF,Tottenham,Premier League,25,1997,0,0,0,0,11.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2239,Marco Richter,de,MF,Hertha BSC,Bundesliga,24,1997,0,0,0,0,20.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2240,Diego Rico,es,DF,Real Sociedad,La Liga,29,1993,0,0,0,0,18.3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2241,Jaïro Riedewald,nl,DF,Crystal Palace,Premier League,25,1996,0,0,0,0,0.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2242,Manuel Riemann,de,GK,Bochum,Bundesliga,33,1988,0,0,0,0,34.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2243,Tomás Rincón,ve,MF,Sampdoria,it Serie A,34,1988,0,0,0,0,28.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2244,Rémy Riou,fr,GK,Lyon,Ligue 1,34,1987,0,0,0,0,6.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2245,Renaud Ripart,fr,FW,Troyes,Ligue 1,29,1993,0,0,0,0,14.7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2246,Rodrigo Riquelme,es,MF,Girona,La Liga,22,2000,0,0,0,0,24.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
2247,Matt Ritchie,sct,FW,Newcastle Utd,Premier League,32,1989,0,0,0,0,0.4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
