Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
150,Óscar Aranda,es,FW,Real Madrid,La Liga,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
151,Charles Aránguiz,cl,MF,Leverkusen,Bundesliga,31,1989,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
152,Luiz Araújo,br,MF,Lille,Ligue 1,24,1996,0,0,0,0,28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
153,Néstor Araujo,mx,DF,Celta Vigo,La Liga,28,1991,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
154,Ronald Araújo,uy,DF,Barcelona,La Liga,21,1999,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
155,Anaitz Arbilla,es,DF,Eibar,La Liga,33,1987,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
156,Roberto Olabe del Arco,es,MF,Eibar,La Liga,24,1996,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
157,Alphonse Areola,fr,GK,Fulham,Premier League,27,1993,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
158,Simone Aresti,it,GK,Cagliari,it Serie A,34,1986,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
159,Santiago Arias,co,DF,Leverkusen,Bundesliga,28,1992,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
160,Karim Aribi,dz,FW,Nîmes,Ligue 1,26,1994,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
161,Unai Arietaleanizbeaskoa,es,FW,Eibar,La Liga,21,1999,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
162,Amir Arli,,MF,Dijon,Ligue 1,17,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
163,Nicolò Armini,it,DF,Lazio,it Serie A,19,2001,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
164,Stuart Armstrong,sct,MF,Southampton,Premier League,28,1992,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
165,Alex Arnofoli,it,DF,Bologna,it Serie A,17,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
166,Maximilian Arnold,de,MF,Wolfsburg,Bundesliga,26,1994,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
167,Tolu Arokodare,ng,FW,Köln,Bundesliga,19,2000,0,0,0,0,10,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
168,Sergio Arribas,es,MF,Real Madrid,La Liga,18,2001,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
169,Kepa Arrizabalaga,es,GK,Chelsea,Premier League,25,1994,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
170,Tolgay Arslan,de,MF,Udinese,it Serie A,29,1990,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
171,Federico Artioli,it,MF,Sassuolo,it Serie A,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
172,Gabriele Artistico,it,FW,Parma,it Serie A,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
173,Kwadwo Asamoah,gh,DF,Cagliari,it Serie A,31,1988,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
174,Santiago Ascacíbar,ar,MF,Hertha BSC,Bundesliga,23,1997,0,0,0,0,13,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
175,Rocco Ascone,fr,FW,Lille,Ligue 1,16,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
176,Raúl Asencio,es,FW,Genoa,it Serie A,22,1998,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
177,Sergio Asenjo,es,GK,Villarreal,La Liga,31,1989,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
178,Marco Asensio,es,FW,Real Madrid,La Liga,24,1996,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
179,Kristoffer Askildsen,no,MF,Sampdoria,it Serie A,19,2001,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
180,Joel Asoro,se,FW,Genoa,it Serie A,21,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
181,Iago Aspas,es,FW,Celta Vigo,La Liga,32,1987,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
182,Roger Assalé,ci,FW,Dijon,Ligue 1,26,1993,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
183,Lorenz Assignon,tg,DF,Rennes,Ligue 1,20,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
184,Ryan Astley,wls,DF,Everton,Premier League,18,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
185,Youcef Atal,dz,DF,Nice,Ligue 1,24,1996,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
186,Miguel Atienza,es,MF,Eibar,La Liga,21,1999,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
187,Pierre-Emerick Aubameyang,ga,FW,Arsenal,Premier League,31,1989,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
188,Emil Audero,it,GK,Sampdoria,it Serie A,23,1997,0,0,0,0,37,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
189,Tommaso Augello,it,DF,Sampdoria,it Serie A,25,1994,0,0,0,0,37,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
190,Jean-Kévin Augustin,fr,FW,Nantes,Ligue 1,23,1997,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
191,Ludwig Augustinsson,se,DF,Werder Bremen,Bundesliga,26,1994,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
192,Serge Aurier,ci,DF,Tottenham,Premier League,27,1992,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
193,Charlie Austin,eng,FW,West Brom,Premier League,31,1989,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
194,Ezequiel Ávila,ar,FW,Osasuna,La Liga,26,1994,0,0,0,0,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
195,Lorenzo Avogadri,it,GK,Sampdoria,it Serie A,18,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
196,Taiwo Awoniyi,ng,FW,Union Berlin,Bundesliga,22,1997,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
197,Unai Ayala,es,GK,Eibar,La Liga,16,2004,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
198,Mehmet Aydin,de,DF,Schalke 04,Bundesliga,18,2002,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
199,Gaizka Ayesa,es,GK,Real Sociedad,La Liga,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
200,Jordan Ayew,gh,FW,Crystal Palace,Premier League,28,1991,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
201,Kaan Ayhan,tr,DF,Sassuolo,it Serie A,25,1994,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
202,Luke Ayling,eng,DF,Leeds United,Premier League,28,1991,0,0,0,0,38,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
203,Miguel Azeez,eng,MF,Arsenal,Premier League,17,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
204,Ramon Azeez,ng,MF,Granada,La Liga,27,1992,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
205,César Azpilicueta,es,DF,Chelsea,Premier League,30,1989,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
206,Ousmane Ba,sn,GK,Metz,Ligue 1,18,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
207,Ludovic Baal,gf,DF,Brest,Ligue 1,34,1986,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
208,Carlos Bacca,co,FW,Villarreal,La Liga,33,1986,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
209,Loïc Bade,fr,DF,Lens,Ligue 1,20,2000,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
210,Milan Badelj,hr,MF,Genoa,it Serie A,31,1989,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
211,Édgar Badía,es,GK,Elche,La Liga,28,1992,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
212,Benoît Badiashile,fr,DF,Monaco,Ligue 1,19,2001,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
213,Alex Baena,es,MF,Villarreal,La Liga,19,2001,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
214,Miguel Baeza,es,MF,Celta Vigo,La Liga,20,2000,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
215,Stéphane Bahoken,cm,FW,Angers,Ligue 1,28,1992,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
216,Leon Bailey,jm,FW,Leverkusen,Bundesliga,22,1997,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
217,Eric Bailly,ci,DF,Manchester Utd,Premier League,26,1994,0,0,0,0,12,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
218,Dénys Bain,fr,DF,Brest,Ligue 1,27,1993,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
219,Stefan Bajic,fr,GK,Saint-Étienne,Ligue 1,18,2001,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
220,Abdoulaye Bakayoko,fr,DF,Saint-Étienne,Ligue 1,17,2002,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
221,Tiemoué Bakayoko,fr,MF,Napoli,it Serie A,25,1994,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
222,Mitchel Bakker,nl,DF,Paris S-G,Ligue 1,20,2000,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
223,Ridle Baku,de,FW,Wolfsburg,Bundesliga,22,1998,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
224,Ridle Baku,de,DF,Mainz 05,Bundesliga,22,1998,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
225,Dilane Bakwa,fr,FW,Bordeaux,Ligue 1,17,2002,0,0,0,0,7,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
226,Fabián Balbuena,py,DF,West Ham,Premier League,28,1991,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
227,Keita Baldé,sn,FW,Sampdoria,it Serie A,25,1995,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
228,George Baldock,gr,DF,Sheffield Utd,Premier League,27,1993,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
229,Gareth Bale,wls,FW,Tottenham,Premier League,31,1989,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
230,Mikel Balenziaga,es,DF,Athletic Club,La Liga,32,1988,0,0,0,0,23,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
231,Leonardo Balerdi,ar,DF,Marseille,Ligue 1,21,1999,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
232,Marco Ballarini,it,MF,Udinese,it Serie A,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
233,Fodé Ballo-Touré,sn,DF,Monaco,Ligue 1,23,1997,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
234,Botond Balogh,hu,DF,Parma,it Serie A,18,2002,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
235,Abdoulaye Bamba,ci,DF,Angers,Ligue 1,30,1990,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
236,Jonathan Bamba,ci,MF,Lille,Ligue 1,24,1996,0,0,0,0,38,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
237,Robson Bambu,br,DF,Nice,Ligue 1,22,1997,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
238,Patrick Bamford,eng,FW,Leeds United,Premier League,26,1993,0,0,0,0,38,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
239,Abdoul Bane,it,DF,Parma,it Serie A,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
240,Cheick Bangoura,gn,FW,Brest,Ligue 1,18,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
241,Mattia Bani,it,DF,Bologna,it Serie A,26,1993,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
242,Mattia Bani,it,DF,Genoa,it Serie A,26,1993,0,0,0,0,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
243,Mattia Bani,it,DF,Parma,it Serie A,26,1993,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
244,Simon Banza,cd,FW,Lens,Ligue 1,23,1996,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
245,Jamal Baptiste,eng,DF,West Ham,Premier League,16,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
246,Antonín Barák,cz,MF,Hellas Verona,it Serie A,25,1994,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
247,Federico Barba,it,DF,Benevento,it Serie A,26,1993,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
248,Danilo Barbosa,br,DF,Nice,Ligue 1,24,1996,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
249,Barcia,es,DF,Granada,La Liga,19,2000,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
250,Malcolm Barcola,tg,GK,Lyon,Ligue 1,21,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
251,Melvin Bard,fr,DF,Lyon,Ligue 1,19,2000,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
252,Enis Bardhi,mk,MF,Levante,La Liga,25,1995,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
253,Phil Bardsley,sct,DF,Burnley,Premier League,35,1985,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
254,Nicolò Barella,it,MF,Inter,it Serie A,23,1997,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
255,Philipp Bargfrede,de,MF,Werder Bremen,Bundesliga,31,1989,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
256,Kike Barja,es,MF,Osasuna,La Liga,23,1997,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
257,Ross Barkley,eng,MF,Aston Villa,Premier League,26,1993,0,0,0,0,24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
258,Ross Barkley,eng,FW,Chelsea,Premier League,26,1993,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
259,Aymen Barkok,ma,MF,Eint Frankfurt,Bundesliga,22,1998,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
260,Ashley Barnes,eng,FW,Burnley,Premier League,30,1989,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
261,Harvey Barnes,eng,FW,Leicester City,Premier League,22,1997,0,0,0,0,25,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
262,Marc Baró,es,DF,Cádiz,La Liga,20,1999,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
263,Antonio Barragán,es,DF,Elche,La Liga,33,1987,0,0,0,0,27,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
264,Antonio Barreca,it,DF,Fiorentina,it Serie A,25,1995,0,0,0,0,3,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
265,Leandro Barreiro Martins,lu,MF,Mainz 05,Bundesliga,20,2000,0,0,0,0,29,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
266,Ander Barrenetxea,es,MF,Real Sociedad,La Liga,18,2001,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
267,Jacob Barrett Laursen,dk,DF,Arminia,Bundesliga,25,1994,0,0,0,0,16,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
268,Gerard Barri,es,DF,Elche,La Liga,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
269,Musa Barrow,gm,FW,Bologna,it Serie A,21,1998,0,0,0,0,38,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
270,Kyle Bartley,eng,DF,West Brom,Premier League,29,1991,0,0,0,0,30,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
271,Paolo Bartolomei,it,MF,Spezia,it Serie A,30,1989,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
272,Teddy Bartouche-Selbonne,gp,GK,Lorient,Ligue 1,23,1997,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
273,Marc Bartra,es,DF,Betis,La Liga,29,1991,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
274,Daniele Baselli,it,MF,Torino,it Serie A,28,1992,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
275,Salah Basha,eg,FW,Udinese,it Serie A,17,2003,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
276,Chris Basham,eng,DF,Sheffield Utd,Premier League,32,1988,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
277,Toma Bašić,hr,MF,Bordeaux,Ligue 1,23,1996,0,0,0,0,34,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
278,Thomas Basila,fr,DF,Nantes,Ligue 1,21,1999,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
279,Álvaro Bastida,es,MF,Cádiz,La Liga,16,2004,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
280,Alessandro Bastoni,it,DF,Inter,it Serie A,21,1999,0,0,0,0,33,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
281,Simone Bastoni,it,DF,Spezia,it Serie A,23,1996,0,0,0,0,22,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
282,Bastos,ao,DF,Lazio,it Serie A,29,1991,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
283,Michy Batshuayi,be,FW,Crystal Palace,Premier League,26,1993,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
284,Rodrigo Battaglia,ar,MF,Alavés,La Liga,29,1991,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
285,Thomas Battistella,it,MF,Udinese,it Serie A,19,2001,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
286,Cristian Battocchio,it,MF,Brest,Ligue 1,28,1992,0,0,0,0,15,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
287,Oliver Baumann,de,GK,Hoffenheim,Bundesliga,30,1990,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
288,Julian Baumgartlinger,at,MF,Leverkusen,Bundesliga,32,1988,0,0,0,0,17,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
289,Christoph Baumgartner,at,MF,Hoffenheim,Bundesliga,20,1999,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
290,Jon Bautista,es,FW,Real Sociedad,La Liga,25,1995,0,0,0,0,21,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
291,Cyrille Bayala,bf,FW,Lens,Ligue 1,24,1996,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
292,Paul Baysse,fr,DF,Bordeaux,Ligue 1,32,1988,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
293,Noah Joel Sarenren Bazee,ng,FW,Augsburg,Bundesliga,23,1996,0,0,0,0,5,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
294,Ihlas Bebou,tg,FW,Hoffenheim,Bundesliga,26,1994,0,0,0,0,32,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
295,Rodrigo Becão,br,DF,Udinese,it Serie A,24,1996,0,0,0,0,35,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
296,Sheraldo Becker,sr,FW,Union Berlin,Bundesliga,25,1995,0,0,0,0,18,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
297,Timo Becker,de,DF,Schalke 04,Bundesliga,23,1997,0,0,0,0,20,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
298,Jan Bednarek,pl,DF,Southampton,Premier League,24,1996,0,0,0,0,36,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
299,Donny van de Beek,nl,MF,Manchester Utd,Premier League,23,1997,0,0,0,0,19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
300,Valon Behrami,ch,MF,Genoa,it Serie A,35,1985,0,0,0,0,26,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,Matches
