Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
793,Issa Doumbia,ci,MF,,Venezia,it Serie A,21,2003,7,209,30,14.5,2.3,2,62,0,5,17,9,0.71,3,5,-2,-0.86,+0.02,1.9,3.7,-1.8,-0.79,Matches
794,Kamory Doumbia,ml,MF,FW,Brest,Ligue 1,21,2003,12,557,46,41.3,6.2,5,75,1,7,26,0,1.33,10,11,-1,-0.16,+0.07,5.5,10.7,-5.2,-0.84,Matches
795,Amidou Doumbouya,fr,DF,,Nice,Ligue 1,17,2007,2,46,23,3.4,0.5,0,,0,2,23,3,1.50,1,1,0,0.00,-0.62,0.8,0.6,+0.2,+0.41,Matches
796,Anastasios Douvikas,gr,FW,,Celta Vigo,La Liga,25,1999,16,629,39,41.1,7.0,6,66,0,10,24,1,1.31,12,12,0,0.00,+0.30,11.8,8.2,+3.6,+0.51,Matches
797,Artem Dovbyk,ua,FW,,Roma,it Serie A,27,1997,14,"1,149",82,79.8,12.8,13,85,8,1,45,0,0.71,13,18,-5,-0.39,-0.39,15.4,19.0,-3.6,-0.28,Matches
798,Flynn Downes,eng,MF,,Southampton,Premier League,25,1999,14,"1,219",87,84.7,13.5,14,87,11,0,,0,0.36,10,29,-19,-1.40,+1.04,14.6,28.3,-13.7,-1.01,Matches
799,Tommy Doyle,eng,MF,,Wolves,Premier League,23,2001,12,331,28,23.0,3.7,2,76,1,10,18,4,0.50,4,8,-4,-1.09,-0.11,3.7,7.3,-3.6,-0.99,Matches
800,Radu Drăgușin,ro,DF,,Tottenham,Premier League,22,2002,9,716,80,49.7,8.0,7,90,7,2,43,7,1.44,17,11,+6,+0.75,-0.61,14.9,15.9,-1.1,-0.13,Matches
801,Patrick Drewes,de,GK,,Bochum,Bundesliga,31,1993,14,"1,260",90,100.0,14.0,14,90,14,0,,0,0.21,11,35,-24,-1.71,,15.1,31.5,-16.4,-1.18,Matches
802,Tim Drexler,de,DF,,Hoffenheim,Bundesliga,19,2005,8,357,45,28.3,4.0,5,54,1,3,29,2,1.00,5,12,-7,-1.76,-1.76,4.9,11.3,-6.4,-1.61,Matches
803,Domingos Duarte,pt,DF,,Getafe,La Liga,29,1995,4,272,68,17.8,3.0,3,90,3,1,2,13,0.75,0,4,-4,-1.32,-1.40,1.3,5.1,-3.8,-1.26,Matches
804,Martin Dúbravka,sk,GK,,Newcastle Utd,Premier League,35,1989,1,90,90,6.3,1.0,1,90,1,0,,11,3.00,4,0,+4,+4.00,+4.13,3.8,0.2,+3.6,+3.57,Matches
805,Marvin Ducksch,de,FW,,Werder Bremen,Bundesliga,30,1994,14,"1,148",82,91.1,12.8,14,82,6,0,,0,1.57,20,21,-1,-0.08,+0.73,15.9,17.6,-1.7,-0.13,Matches
806,Ondrej Duda,sk,MF,,Hellas Verona,it Serie A,30,1994,10,803,80,55.8,8.9,9,84,5,1,45,0,1.50,15,15,0,0.00,+2.54,12.0,13.1,-1.1,-0.12,Matches
807,Denzel Dumfries,nl,DF,FW,Inter,it Serie A,28,1996,12,660,55,48.9,7.3,6,85,5,6,25,3,1.92,20,10,+10,+1.36,-0.59,15.6,7.4,+8.3,+1.13,Matches
808,Alfred Duncan,gh,MF,,Venezia,it Serie A,31,1993,11,795,72,55.2,8.8,10,78,6,1,14,0,0.45,7,17,-10,-1.13,-0.57,9.1,11.9,-2.7,-0.31,Matches
809,Lewis Dunk,eng,DF,,Brighton,Premier League,33,1991,12,994,83,69.0,11.0,11,89,10,1,19,0,1.42,17,18,-1,-0.09,-0.49,16.1,17.9,-1.8,-0.16,Matches
810,Maxime Dupé,fr,GK,,Nice,Ligue 1,31,1993,0,,,,,0,,0,0,,15,,,,,,,,,,,Matches
811,Jhon Durán,co,FW,,Aston Villa,Premier League,21,2003,16,492,31,34.2,5.5,2,65,0,14,26,0,1.56,10,10,0,0.00,+0.09,7.3,7.9,-0.6,-0.12,Matches
812,Pablo Durán,es,FW,MF,Celta Vigo,La Liga,23,2001,7,258,37,16.9,2.9,3,70,0,4,12,9,1.57,2,3,-1,-0.35,-0.21,3.1,2.2,+0.9,+0.31,Matches
813,Julien Duranville,be,FW,MF,Dortmund,Bundesliga,18,2006,3,53,18,4.2,0.6,0,,0,3,18,6,2.33,2,1,+1,+1.70,+1.47,1.2,0.3,+0.9,+1.50,Matches
814,Hugo Duro,es,FW,,Valencia,La Liga,25,1999,13,"1,046",80,72.6,11.6,12,86,8,1,17,1,0.54,11,20,-9,-0.77,-0.55,11.0,16.8,-5.8,-0.50,Matches
815,Jean-Kevin Duverne,ht,DF,,Nantes,Ligue 1,27,1997,9,537,60,39.8,6.0,7,72,3,2,17,3,1.00,9,9,0,0.00,+0.77,7.0,8.1,-1.1,-0.19,Matches
816,Paulo Dybala,ar,FW,MF,Roma,it Serie A,31,1993,13,780,60,54.2,8.7,9,78,2,4,20,1,0.92,11,10,+1,+0.12,+0.93,11.5,10.9,+0.7,+0.08,Matches
817,Stefan Džodić,rs,DF,,Montpellier,Ligue 1,19,2005,3,172,57,12.7,1.9,2,82,1,1,9,6,0.00,1,7,-6,-3.14,-1.84,0.7,3.5,-2.8,-1.44,Matches
818,Adam Dźwigała,pl,MF,DF,St. Pauli,Bundesliga,29,1995,8,105,13,8.3,1.2,0,,0,8,13,5,0.88,1,2,-1,-0.86,-0.31,1.3,2.2,-0.9,-0.81,Matches
819,Aron Dønnum,no,DF,MF,Toulouse,Ligue 1,26,1998,14,"1,082",77,80.1,12.0,13,81,5,1,27,0,1.43,13,14,-1,-0.08,-0.42,13.1,11.0,+2.0,+0.17,Matches
820,Festy Ebosele,ie,DF,MF,Udinese,it Serie A,22,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
821,Enzo Ebosse,cm,DF,,Udinese,it Serie A,25,1999,2,90,45,6.3,1.0,0,,0,2,45,10,0.00,0,1,-1,-1.00,-0.67,0.6,0.7,-0.1,-0.13,Matches
822,Ederson,br,GK,,Manchester City,Premier League,31,1993,13,"1,170",90,81.3,13.0,13,90,13,0,,3,1.77,23,19,+4,+0.31,-0.03,25.1,17.6,+7.4,+0.57,Matches
823,Éderson,br,MF,,Atalanta,it Serie A,25,1999,16,"1,330",83,92.4,14.8,15,84,10,1,66,0,2.31,36,16,+20,+1.35,-0.28,26.2,13.0,+13.2,+0.89,Matches
824,Noah Edjouma,fr,FW,,Toulouse,Ligue 1,19,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
825,George Edmundson,eng,DF,,Ipswich Town,Premier League,27,1997,1,2,2,0.1,0.0,0,,0,1,2,0,0.00,0,0,0,0.00,+0.75,0.0,0.0,0.0,0.00,Matches
826,Odsonne Édouard,fr,MF,FW,Crystal Palace,Premier League,26,1998,2,115,58,8.0,1.3,1,70,0,1,45,0,0.00,1,2,-1,-0.78,-0.58,1.7,2.1,-0.4,-0.28,Matches
827,Odsonne Édouard,fr,FW,,Leicester City,Premier League,26,1998,4,29,7,2.0,0.3,0,,0,4,7,2,1.00,0,1,-1,-3.10,-2.34,0.1,1.6,-1.5,-4.64,Matches
828,Samuel Edozie,eng,DF,FW,Southampton,Premier League,21,2003,2,65,33,4.5,0.7,0,,0,2,33,0,0.00,0,0,0,0.00,+1.64,1.4,0.3,+1.1,+1.46,Matches
829,Tom Edozie,eng,MF,,Wolves,Premier League,18,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
830,Ronnie Edwards,eng,DF,,Southampton,Premier League,21,2003,1,12,12,0.8,0.1,0,,0,1,12,2,0.00,0,1,-1,-7.50,-5.99,0.0,0.3,-0.3,-2.19,Matches
831,Johannes Eggestein,de,FW,,St. Pauli,Bundesliga,26,1998,14,"1,138",81,90.3,12.6,14,81,1,0,,0,0.79,10,17,-7,-0.55,+0.18,10.9,15.7,-4.8,-0.38,Matches
832,Maximilian Eggestein,de,MF,,Freiburg,Bundesliga,28,1996,13,"1,116",86,88.6,12.4,13,86,10,0,,1,1.85,19,16,+3,+0.24,+1.49,18.8,13.0,+5.8,+0.47,Matches
833,Unai Eguíluz,es,DF,,Athletic Club,La Liga,22,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
834,Kingsley Ehizibue,nl,DF,,Udinese,it Serie A,29,1995,16,"1,298",81,90.1,14.4,16,81,10,0,,0,1.25,17,22,-5,-0.35,+0.29,14.0,20.7,-6.7,-0.47,Matches
835,Vitus Eicher,de,GK,,Heidenheim,Bundesliga,34,1990,0,,,,,0,,0,0,,8,,,,,,,,,,,Matches
836,Chidera Ejuke,ng,FW,MF,Sevilla,La Liga,26,1998,9,543,60,35.5,6.0,6,78,2,3,25,1,1.22,5,7,-2,-0.33,-0.06,6.5,9.0,-2.5,-0.42,Matches
837,Jeff Ekhator,it,FW,MF,Genoa,it Serie A,18,2006,10,359,36,24.9,4.0,3,75,0,7,19,2,0.70,6,7,-1,-0.25,+0.58,5.0,5.7,-0.7,-0.18,Matches
838,Hugo Ekitike,fr,FW,,Eint Frankfurt,Bundesliga,22,2002,13,945,73,75.0,10.5,12,77,2,1,18,0,1.85,24,13,+11,+1.05,+0.19,20.7,17.4,+3.4,+0.32,Matches
839,Jurgen Ekkelenkamp,nl,MF,,Udinese,it Serie A,24,2000,12,601,50,41.7,6.7,5,83,2,7,27,2,1.42,9,9,0,0.00,+0.64,7.7,10.5,-2.8,-0.42,Matches
840,Jacques Ekomie,ga,DF,,Angers,Ligue 1,21,2003,8,289,36,21.4,3.2,3,74,0,5,13,2,0.50,2,6,-4,-1.25,-0.57,1.7,4.3,-2.6,-0.81,Matches
841,Emmanuel Ekong,se,MF,FW,Empoli,it Serie A,22,2002,13,172,13,11.9,1.9,0,,0,13,13,3,1.15,0,1,-1,-0.52,-0.45,0.8,3.7,-2.9,-1.53,Matches
842,Caleb Ekuban,gh,FW,,Genoa,it Serie A,30,1994,4,210,53,14.6,2.3,2,79,0,2,27,0,1.00,0,3,-3,-1.29,-0.70,1.8,4.7,-2.9,-1.26,Matches
843,Pierre Ekwah Elimby,fr,MF,DF,Saint-Étienne,Ligue 1,22,2002,12,"1,051",88,77.9,11.7,12,88,9,0,,0,1.08,12,26,-14,-1.20,+1.21,13.2,20.7,-7.4,-0.64,Matches
844,Anthony Elanga,se,FW,,Nott'ham Forest,Premier League,22,2002,16,821,51,57.0,9.1,10,70,2,6,21,0,1.75,12,12,0,0.00,-0.29,12.7,10.7,+2.0,+0.22,Matches
845,Agon Elezi,mk,MF,,Bochum,Bundesliga,23,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
846,Mikael Ellertsson,is,DF,MF,Venezia,it Serie A,22,2002,15,952,63,66.1,10.6,11,76,3,4,29,1,0.67,11,15,-4,-0.38,+1.47,11.4,12.8,-1.4,-0.13,Matches
847,Harvey Elliott,eng,DF,FW,Liverpool,Premier League,21,2003,3,21,7,1.6,0.2,0,,0,3,7,4,2.33,1,0,+1,+4.29,+3.13,0.9,0.1,+0.8,+3.23,Matches
848,Elif Elmas,mk,MF,,RB Leipzig,Bundesliga,25,1999,2,44,22,3.5,0.5,0,,0,2,22,7,1.50,0,1,-1,-2.05,-2.71,0.4,0.6,-0.2,-0.50,Matches
849,Rodney Elongo-Yombo,de,FW,,Dortmund,Bundesliga,23,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
850,Aritz Elustondo,es,DF,,Real Sociedad,La Liga,30,1994,6,282,47,18.4,3.1,3,80,2,3,14,5,1.50,3,3,0,0.00,-0.36,3.3,3.7,-0.4,-0.13,Matches
851,Nico Elvedi,ch,DF,,Gladbach,Bundesliga,28,1996,8,675,84,53.6,7.5,8,84,7,0,,2,1.25,11,11,0,0.00,-0.62,12.3,11.4,+0.8,+0.11,Matches
852,Adri Embarba,es,FW,MF,Rayo Vallecano,La Liga,32,1992,15,745,50,48.7,8.3,9,67,1,6,23,2,1.33,10,9,+1,+0.12,+0.35,8.6,9.1,-0.5,-0.06,Matches
853,Breel Embolo,ch,FW,,Monaco,Ligue 1,27,1997,14,817,58,56.7,9.1,9,76,5,5,26,2,1.71,12,12,0,0.00,-1.44,18.1,9.6,+8.5,+0.93,Matches
854,Emanuel Emegha,nl,FW,,Strasbourg,Ligue 1,21,2003,10,780,78,57.8,8.7,10,78,2,0,,0,1.40,15,13,+2,+0.23,+0.86,13.4,12.4,+1.0,+0.11,Matches
855,Emerson,br,DF,,Milan,it Serie A,25,1999,13,"1,037",80,76.8,11.5,12,84,8,1,24,1,1.46,19,12,+7,+0.61,+0.32,18.2,11.6,+6.5,+0.57,Matches
856,Yunus Emre Konak,tr,MF,FW,Brentford,Premier League,18,2006,4,20,5,1.4,0.2,0,,0,4,5,10,1.75,0,2,-2,-9.00,-9.25,0.3,1.2,-0.9,-4.18,Matches
857,Julio Enciso,py,MF,FW,Brighton,Premier League,20,2004,8,136,17,9.4,1.5,0,,0,8,17,5,1.50,2,2,0,0.00,-0.07,2.5,1.8,+0.7,+0.48,Matches
858,Wataru Endo,jp,MF,,Liverpool,Premier League,31,1993,6,23,4,1.7,0.3,0,,0,6,4,8,2.67,0,0,0,0.00,-1.22,0.4,0.2,+0.2,+0.79,Matches
859,Endrick,br,FW,,Real Madrid,La Liga,18,2006,12,91,8,5.9,1.0,0,,0,12,8,5,2.25,3,3,0,0.00,-1.31,2.0,1.5,+0.4,+0.40,Matches
860,Marcel Engelhardt,de,GK,,Holstein Kiel,Bundesliga,31,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
861,Yannik Engelhardt,de,MF,,Como,it Serie A,23,2001,10,598,60,41.5,6.6,6,84,4,4,24,5,0.90,4,14,-10,-1.51,-1.51,6.3,7.6,-1.3,-0.20,Matches
862,Arne Engels,be,MF,FW,Augsburg,Bundesliga,21,2003,1,79,79,6.3,0.9,1,79,0,0,,0,1.00,2,2,0,0.00,+0.84,1.0,1.4,-0.5,-0.54,Matches
863,Christian Eriksen,dk,MF,,Manchester Utd,Premier League,32,1992,9,507,56,35.2,5.6,6,79,2,3,12,5,1.33,6,4,+2,+0.36,+0.36,8.1,8.6,-0.5,-0.08,Matches
864,Martin Erlic,hr,DF,,Bologna,it Serie A,26,1998,4,221,55,16.4,2.5,3,66,2,1,23,6,0.75,1,2,-1,-0.41,-0.73,4.0,2.6,+1.4,+0.55,Matches
865,Patrick Erras,de,DF,,Holstein Kiel,Bundesliga,29,1995,10,832,83,66.0,9.2,10,83,8,0,,0,0.40,8,22,-14,-1.51,+0.38,8.9,17.4,-8.5,-0.92,Matches
866,Antonio Espigare,es,DF,,Villarreal,La Liga,20,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
867,Alfonso Espino,uy,DF,,Rayo Vallecano,La Liga,32,1992,5,387,77,25.3,4.3,5,77,3,0,,3,1.00,5,5,0,0.00,+0.08,3.7,4.6,-0.8,-0.20,Matches
868,Sebastian Esposito,au,DF,,Lecce,it Serie A,19,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
869,Sebastiano Esposito,it,FW,MF,Empoli,it Serie A,22,2002,12,757,63,52.6,8.4,8,82,2,4,26,0,1.17,8,7,+1,+0.12,+0.51,6.0,11.3,-5.3,-0.63,Matches
870,Samuel Essende,cd,FW,,Augsburg,Bundesliga,26,1998,12,665,55,52.8,7.4,7,78,3,5,24,0,1.08,8,20,-12,-1.62,-1.78,7.4,11.4,-4.0,-0.54,Matches
871,Dario Essugo,pt,MF,,Las Palmas,La Liga,19,2005,11,906,82,59.2,10.1,11,82,6,0,,1,1.27,13,14,-1,-0.10,+0.48,9.1,16.4,-7.3,-0.72,Matches
872,Nahuel Estévez,ar,MF,,Parma,it Serie A,29,1995,7,356,51,24.7,4.0,4,60,1,3,39,3,1.43,6,7,-1,-0.25,+0.08,5.7,8.8,-3.1,-0.79,Matches
873,Pervis Estupiñán,ec,DF,,Brighton,Premier League,26,1998,13,974,75,67.6,10.8,10,89,9,3,28,1,1.31,19,21,-2,-0.18,-0.76,15.6,19.5,-3.9,-0.36,Matches
874,Etienne Eto'o,cm,FW,,Rayo Vallecano,La Liga,22,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
875,Karl Etta,cm,FW,,Villarreal,La Liga,21,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
876,Evanilson,br,FW,,Bournemouth,Premier League,25,1999,15,"1,109",74,77.0,12.3,14,77,2,1,27,0,1.60,17,16,+1,+0.08,-0.46,24.4,13.5,+10.8,+0.88,Matches
877,Jonny Evans,nir,DF,,Manchester Utd,Premier League,36,1988,6,290,48,20.1,3.2,3,77,1,3,19,6,2.33,6,2,+4,+1.24,+1.40,4.1,2.7,+1.4,+0.44,Matches
878,Edu Expósito,es,MF,,Espanyol,La Liga,28,1996,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
879,Eberechi Eze,eng,MF,FW,Crystal Palace,Premier League,26,1998,13,"1,078",83,74.9,12.0,13,83,8,0,,0,1.08,11,14,-3,-0.25,0.00,14.8,15.2,-0.4,-0.03,Matches
880,Abde Ezzalzouli,ma,FW,MF,Betis,La Liga,23,2001,17,"1,210",71,79.1,13.4,14,80,2,3,30,0,1.41,16,18,-2,-0.15,-0.43,21.1,18.6,+2.5,+0.19,Matches
881,Giovanni Fabbian,it,MF,,Bologna,it Serie A,21,2003,12,420,35,31.1,4.7,3,66,1,9,25,3,1.33,6,9,-3,-0.64,-1.22,6.7,5.4,+1.2,+0.26,Matches
882,Łukasz Fabiański,pl,GK,,West Ham,Premier League,39,1985,9,765,85,53.1,8.5,8,90,8,1,45,7,1.22,10,15,-5,-0.59,-0.19,12.8,17.0,-4.2,-0.50,Matches
883,Alieu Fadera,gm,FW,,Como,it Serie A,23,2001,14,986,70,68.5,11.0,13,74,1,1,28,1,1.00,15,14,+1,+0.09,+2.27,12.4,9.8,+2.6,+0.23,Matches
884,Wout Faes,be,DF,,Leicester City,Premier League,26,1998,15,"1,211",81,84.1,13.5,13,90,13,2,21,1,0.93,20,28,-8,-0.59,+1.37,14.9,26.7,-11.8,-0.88,Matches
885,Nicolò Fagioli,it,MF,,Juventus,it Serie A,23,2001,13,556,43,38.6,6.2,5,74,2,8,23,3,1.62,13,9,+4,+0.65,-0.37,10.1,7.0,+3.1,+0.50,Matches
886,Romain Faivre,fr,FW,MF,Brest,Ligue 1,26,1998,11,487,44,36.1,5.4,6,67,0,5,18,1,1.45,10,10,0,0.00,+0.31,8.4,10.9,-2.6,-0.47,Matches
887,Wladimiro Falcone,it,GK,,Lecce,it Serie A,29,1995,16,"1,440",90,100.0,16.0,16,90,16,0,,0,1.00,10,27,-17,-1.06,,17.0,24.2,-7.2,-0.45,Matches
888,Cheikh Fall,sn,MF,,Saint-Étienne,Ligue 1,20,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
889,Davide Faraoni,it,DF,MF,Hellas Verona,it Serie A,33,1991,3,42,14,2.9,0.5,0,,0,3,14,12,1.50,4,3,+1,+2.14,+3.37,0.7,1.0,-0.3,-0.56,Matches
890,Abdul Fatawu Issahaku,gh,FW,,Leicester City,Premier League,20,2004,11,579,53,40.2,6.4,6,86,5,5,12,0,0.91,7,14,-7,-1.09,-0.46,6.8,10.7,-3.9,-0.60,Matches
891,Ansu Fati,es,FW,,Barcelona,La Liga,22,2002,4,127,32,7.8,1.4,1,75,0,3,17,4,2.25,3,0,+3,+2.13,+0.50,3.7,1.0,+2.6,+1.86,Matches
892,Khalil Fayad,fr,MF,FW,Montpellier,Ligue 1,20,2004,4,254,64,18.8,2.8,3,75,1,1,28,0,0.75,2,7,-5,-1.77,-0.29,2.6,5.0,-2.3,-0.83,Matches
893,Jacopo Fazzini,it,MF,,Empoli,it Serie A,21,2003,7,547,78,38.0,6.1,7,78,1,0,,1,0.86,5,7,-2,-0.33,-0.33,5.6,7.4,-1.8,-0.30,Matches
894,Peter Federico,do,MF,FW,Getafe,La Liga,22,2002,10,251,25,16.4,2.8,1,45,0,9,23,7,0.50,3,0,+3,+1.08,+1.50,4.4,3.5,+0.9,+0.30,Matches
895,Nabil Fekir,fr,MF,,Betis,La Liga,31,1993,2,180,90,11.8,2.0,2,90,2,0,,0,1.00,1,1,0,0.00,+0.07,2.8,1.8,+1.1,+0.53,Matches
896,Mattia Felici,it,MF,FW,Cagliari,it Serie A,23,2001,6,155,26,10.8,1.7,0,,0,6,26,10,0.50,1,1,0,0.00,+0.77,2.7,2.2,+0.6,+0.34,Matches
897,João Félix,pt,FW,MF,Chelsea,Premier League,25,1999,9,298,33,20.7,3.3,2,85,1,7,18,5,2.56,9,2,+7,+2.11,+1.25,11.9,4.0,+7.8,+2.36,Matches
898,Frank Feller,de,GK,,Heidenheim,Bundesliga,20,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,Matches
899,Kiko Femenía,es,DF,,Villarreal,La Liga,33,1991,15,"1,283",86,83.9,14.3,15,86,14,0,,0,1.67,23,25,-2,-0.14,-1.23,22.7,17.5,+5.3,+0.37,Matches
900,William Feola,it,DF,,Como,it Serie A,18,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
901,Evan Ferguson,ie,FW,,Brighton,Premier League,20,2004,11,222,20,15.4,2.5,2,65,0,9,10,2,1.00,4,5,-1,-0.41,-0.55,2.3,3.7,-1.4,-0.59,Matches
902,Lewis Ferguson,sct,MF,,Bologna,it Serie A,25,1999,2,54,27,4.0,0.6,0,,0,2,27,5,3.00,2,0,+2,+3.33,+3.26,1.1,0.3,+0.8,+1.29,Matches
903,Zinedine Ferhat,dz,FW,MF,Angers,Ligue 1,31,1993,7,229,33,17.0,2.5,2,67,1,5,19,2,0.43,1,6,-5,-1.97,-1.40,2.5,4.0,-1.5,-0.59,Matches
904,Bruno Fernandes,pt,MF,FW,Manchester Utd,Premier League,30,1994,16,"1,339",84,93.0,14.9,16,84,12,0,,0,1.38,21,16,+5,+0.34,+3.01,22.1,19.5,+2.5,+0.17,Matches
905,Edimilson Fernandes,ch,MF,,Brest,Ligue 1,28,1996,7,422,60,31.3,4.7,5,68,1,2,42,3,1.29,11,10,+1,+0.21,+0.60,6.7,8.3,-1.5,-0.33,Matches
906,Mateus Fernandes,pt,MF,,Southampton,Premier League,20,2004,15,"1,145",76,79.5,12.7,13,83,6,2,30,0,0.33,11,27,-16,-1.26,+1.49,13.6,30.2,-16.5,-1.30,Matches
907,Rafael Fernandes,pt,DF,,Lille,Ligue 1,22,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
908,Aitor Fernández,es,GK,,Osasuna,La Liga,33,1991,0,,,,,0,,0,0,,17,,,,,,,,,,,Matches
909,Álvaro Fernández,es,GK,,Sevilla,La Liga,26,1998,7,567,81,37.1,6.3,6,90,6,1,27,10,1.43,6,8,-2,-0.32,-0.04,5.5,7.8,-2.3,-0.37,Matches
910,César Fernández,es,GK,,Celta Vigo,La Liga,20,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
911,Enzo Fernández,ar,MF,,Chelsea,Premier League,23,2001,15,"1,062",71,73.8,11.8,11,87,8,4,25,0,2.07,33,14,+19,+1.61,+1.85,28.0,14.9,+13.2,+1.12,Matches
912,Guillermo Fernandez,es,MF,,Barcelona,La Liga,16,2008,0,,,,,0,,0,0,,6,,,,,,,,,,,Matches
913,Pelayo Fernandez,es,DF,,Rayo Vallecano,La Liga,21,2003,0,,,,,0,,0,0,,7,,,,,,,,,,,Matches
914,Toni Fernández,es,MF,,Barcelona,La Liga,16,2008,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
915,Valery Fernández,es,MF,FW,Mallorca,La Liga,25,1999,9,219,24,13.5,2.4,1,66,0,8,19,3,2.00,8,4,+4,+1.64,+2.09,4.5,4.7,-0.2,-0.06,Matches
916,Matias Fernandez-Pardo,be,FW,,Lille,Ligue 1,19,2005,10,428,43,31.7,4.8,4,73,0,6,23,3,1.70,9,5,+4,+0.84,+0.26,9.0,5.4,+3.5,+0.74,Matches
917,André Ferreira,pt,GK,,Valladolid,La Liga,28,1996,0,,,,,0,,0,0,,16,,,,,,,,,,,Matches
918,Diego Ferrer,,GK,,Getafe,La Liga,,,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
919,Jordan Ferri,fr,MF,,Montpellier,Ligue 1,32,1992,11,792,72,58.7,8.8,9,80,4,2,38,0,0.55,7,22,-15,-1.70,-0.41,8.9,16.2,-7.3,-0.83,Matches
920,Karol Fila,pl,MF,,Strasbourg,Ligue 1,26,1998,1,5,5,0.4,0.1,0,,0,1,5,1,1.00,0,0,0,0.00,+0.13,0.2,0.0,+0.2,+4.06,Matches
921,Seydou Fini,it,FW,,Genoa,it Serie A,18,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
922,Kilian Fischer,de,DF,,Wolfsburg,Bundesliga,24,2000,14,"1,009",72,80.1,11.2,12,80,5,2,22,0,1.50,22,21,+1,+0.09,-1.70,13.8,17.7,-4.0,-0.36,Matches
923,Jayce Fitzgerald,eng,MF,,Manchester Utd,Premier League,17,2007,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
924,Mark Flekken,nl,GK,,Brentford,Premier League,31,1993,16,"1,440",90,100.0,16.0,16,90,16,0,,0,1.44,32,30,+2,+0.12,,25.4,27.6,-2.2,-0.14,Matches
925,Jack Fletcher,eng,MF,,Manchester Utd,Premier League,17,2007,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
926,Mateo Flores,es,MF,,Betis,La Liga,20,2004,3,106,35,6.9,1.2,1,75,0,2,16,6,1.33,2,1,+1,+0.85,+0.98,3.6,1.7,+1.9,+1.63,Matches
927,Phil Foden,eng,MF,FW,Manchester City,Premier League,24,2000,11,720,65,50.0,8.0,7,86,5,4,29,1,1.27,9,13,-4,-0.50,-1.62,13.4,15.7,-2.3,-0.29,Matches
928,Wes Foderingham,eng,GK,,West Ham,Premier League,33,1991,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
929,Malick Fofana,be,FW,,Lyon,Ligue 1,19,2005,15,814,54,60.3,9.0,8,81,2,7,24,0,1.67,21,9,+12,+1.33,+2.17,18.1,11.6,+6.5,+0.72,Matches
930,Wesley Fofana,fr,DF,,Chelsea,Premier League,24,2000,12,"1,015",85,70.5,11.3,12,85,10,0,,0,2.08,24,12,+12,+1.06,-0.21,21.4,14.8,+6.6,+0.59,Matches
931,Yahia Fofana,ci,GK,,Angers,Ligue 1,24,2000,15,"1,350",90,100.0,15.0,15,90,15,0,,0,0.87,14,26,-12,-0.80,,15.9,22.6,-6.7,-0.45,Matches
932,Youssouf Fofana,fr,MF,,Milan,it Serie A,25,1999,14,"1,138",81,84.3,12.6,13,86,10,1,24,0,1.57,21,13,+8,+0.63,+0.63,20.1,13.2,+7.0,+0.55,Matches
933,Jonas Föhrenbach,de,DF,,Heidenheim,Bundesliga,28,1996,14,"1,226",88,97.3,13.6,14,88,13,0,,0,0.71,17,30,-13,-0.95,-0.95,18.5,23.6,-5.2,-0.38,Matches
934,Michael Folorunsho,it,FW,MF,Napoli,it Serie A,26,1998,6,35,6,2.4,0.4,0,,0,6,6,4,2.17,0,0,0,0.00,-0.83,0.3,0.2,+0.1,+0.30,Matches
935,Lamine Fomba,fr,MF,,Saint-Étienne,Ligue 1,26,1998,3,70,23,5.2,0.8,1,58,0,2,6,11,0.00,0,2,-2,-2.57,-1.17,0.2,1.6,-1.4,-1.84,Matches
936,Alessandro Fontanarosa,it,DF,,Inter,it Serie A,21,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
