Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Matches
2549,Niccolò Pietra,it,MF,,Spezia,Serie A,16,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2550,Tomás Pina Isla,es,MF,,Alavés,La Liga,32,1987,33,"2,575",78,75.3,28.6,31,81,15,2,28,0,1.12,29,40,-11,-0.38,+0.68,32.3,33.4,-1.1,-0.04,Matches
2551,Andrea Pinamonti,it,FW,,Inter,Serie A,21,1999,8,169,21,4.9,1.9,1,64,0,7,15,20,2.75,9,0,+9,+4.79,+3.55,6.1,0.7,+5.4,+2.86,Matches
2552,Simone Pinna,it,DF,,Cagliari,Serie A,22,1997,0,,,,,0,,0,0,,9,,,,,,,,,,,Matches
2553,Yeremi Pino,es,FW,MF,Villarreal,La Liga,17,2002,24,797,33,23.3,8.9,6,68,1,18,22,5,1.50,14,8,+6,+0.68,+0.33,13.2,11.0,+2.2,+0.25,Matches
2554,Carlo Pinsoglio,it,GK,,Juventus,Serie A,30,1990,1,23,23,0.7,0.3,0,,0,1,23,34,3.00,2,2,0,0.00,-1.03,0.5,0.7,-0.2,-0.82,Matches
2555,Théo Pionnier,fr,DF,,Nice,Ligue 1,18,2002,0,,,,,0,,,0,,6,,,,,,,,,,,Matches
2556,Gerard Piqué,es,DF,,Barcelona,La Liga,33,1987,18,"1,481",82,43.3,16.5,18,82,13,0,,1,1.53,34,22,+12,+0.73,-0.90,30.9,16.5,+14.5,+0.88,Matches
2557,Lorenzo Pirola,it,DF,,Inter,Serie A,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
2558,Fabio Pisacane,it,DF,,Cagliari,Serie A,34,1986,5,228,46,6.7,2.5,2,84,1,3,20,11,0.80,1,4,-3,-1.18,-0.82,2.5,5.5,-3.1,-1.21,Matches
2559,Łukasz Piszczek,pl,DF,,Dortmund,Bundesliga,35,1985,11,455,41,14.9,5.1,5,73,3,6,15,17,3.00,11,3,+8,+1.58,+0.86,10.5,6.0,+4.4,+0.88,Matches
2560,Eugenio Pizzuto,mx,MF,,Lille,Ligue 1,18,2002,0,,,,,0,,,0,,9,,,,,,,,,,,Matches
2561,Marko Pjaca,hr,FW,MF,Genoa,Serie A,25,1995,35,"1,418",41,41.5,15.8,15,66,3,20,22,0,1.09,20,29,-9,-0.57,-0.48,17.2,27.3,-10.0,-0.64,Matches
2562,Miralem Pjanić,ba,MF,,Barcelona,La Liga,30,1990,19,627,33,18.3,7.0,6,67,1,13,17,17,2.00,10,6,+4,+0.57,-0.81,13.7,6.8,+6.9,+0.99,Matches
2563,Óscar Plano,es,MF,FW,Valladolid,La Liga,29,1991,36,"2,517",70,73.6,28.0,30,81,11,6,17,0,0.83,24,43,-19,-0.68,-0.28,28.4,37.3,-8.9,-0.32,Matches
2564,Marvin Plattenhardt,de,DF,,Hertha BSC,Bundesliga,28,1992,16,"1,071",67,35.0,11.9,12,78,6,4,33,7,1.13,17,13,+4,+0.34,+1.01,13.7,15.3,-1.6,-0.13,Matches
2565,Alassane Pléa,fr,FW,,Gladbach,Bundesliga,27,1993,29,"1,803",62,58.9,20.0,19,80,7,10,28,1,1.41,39,28,+11,+0.55,+0.76,29.6,25.6,+4.1,+0.20,Matches
2566,Dani Plomer,es,FW,,Granada,La Liga,21,1998,1,45,45,1.3,0.5,0,,0,1,45,1,0.00,0,0,0,0.00,+0.48,0.8,1.4,-0.6,-1.20,Matches
2567,Tommaso Pobega,it,MF,,Spezia,Serie A,21,1999,20,"1,229",61,35.9,13.7,17,68,1,3,26,12,1.35,21,21,0,0.00,+0.82,17.4,20.4,-3.0,-0.22,Matches
2568,Daniel Podence,pt,MF,FW,Wolves,Premier League,24,1995,24,"1,661",69,48.6,18.5,22,73,3,2,28,0,1.46,16,24,-8,-0.43,-0.02,16.9,20.0,-3.1,-0.17,Matches
2569,Suf Podgoreanu,il,FW,,Roma,Serie A,18,2002,0,,,,,0,,0,0,,9,,,,,,,,,,,Matches
2570,Paul Pogba,fr,MF,FW,Manchester Utd,Premier League,27,1993,26,"1,897",73,55.5,21.1,21,85,17,5,23,3,1.81,36,26,+10,+0.47,-0.65,30.8,25.7,+5.1,+0.24,Matches
2571,Joel Pohjanpalo,fi,FW,,Union Berlin,Bundesliga,25,1994,19,851,45,27.8,9.5,10,68,1,9,19,1,1.42,18,11,+7,+0.74,+0.74,16.1,9.8,+6.2,+0.66,Matches
2572,Joel Pohjanpalo,fi,MF,,Leverkusen,Bundesliga,25,1994,1,6,6,0.2,0.1,0,,0,1,6,0,1.00,0,0,0,0.00,-0.41,0.0,0.0,0.0,0.00,Matches
2573,Andrea Poli,it,MF,,Bologna,Serie A,30,1989,18,383,21,11.2,4.3,4,55,0,14,12,13,1.28,10,9,+1,+0.23,+0.68,6.6,7.7,-1.1,-0.27,Matches
2574,Matteo Politano,it,FW,MF,Napoli,Serie A,26,1993,37,"1,908",52,55.8,21.2,22,72,4,15,22,1,2.00,49,26,+23,+1.08,-0.22,36.8,23.9,+12.9,+0.61,Matches
2575,Julian Pollersbeck,de,GK,,Lyon,Ligue 1,25,1994,0,,,,,0,,,0,,33,,,,,,,,,,,Matches
2576,Jorge Pombo,es,FW,MF,Cádiz,La Liga,26,1994,12,523,44,15.3,5.8,5,73,2,7,22,25,0.83,5,7,-2,-0.34,+0.28,4.4,9.2,-4.9,-0.84,Matches
2577,Marin Pongračić,hr,DF,,Wolfsburg,Bundesliga,22,1997,10,575,58,18.8,6.4,7,77,2,3,11,11,1.90,14,5,+9,+1.41,+0.87,9.2,8.8,+0.4,+0.07,Matches
2578,Pere Pons,es,MF,,Alavés,La Liga,27,1993,22,"1,186",54,34.7,13.2,12,81,6,10,22,3,0.87,13,23,-10,-0.76,-0.32,14.9,14.6,+0.3,+0.02,Matches
2579,Fabio Ponsi,it,DF,,Fiorentina,Serie A,19,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,Matches
2580,Nick Pope,eng,GK,,Burnley,Premier League,28,1992,32,"2,880",90,84.2,32.0,32,90,32,0,,0,1.22,31,37,-6,-0.19,+2.48,32.8,44.6,-11.8,-0.37,Matches
2581,Manolo Portanova,it,MF,FW,Genoa,Serie A,20,2000,3,66,22,1.9,0.7,0,,0,3,22,10,1.00,2,2,0,0.00,+0.30,1.4,1.9,-0.5,-0.63,Matches
2582,Manolo Portanova,it,MF,,Juventus,Serie A,20,2000,2,70,35,2.0,0.8,1,55,0,1,15,14,2.00,2,1,+1,+1.29,+0.26,1.7,1.3,+0.4,+0.56,Matches
2583,Francisco Portillo,es,MF,FW,Getafe,La Liga,30,1990,16,418,26,12.2,4.6,3,75,1,13,15,19,0.81,5,6,-1,-0.22,+0.20,6.0,6.5,-0.5,-0.11,Matches
2584,Portu,es,FW,MF,Real Sociedad,La Liga,28,1992,37,"2,184",59,63.9,24.3,24,78,7,13,23,1,1.59,35,26,+9,+0.37,-0.50,33.0,28.0,+5.0,+0.21,Matches
2585,Stefan Posch,at,DF,,Hoffenheim,Bundesliga,23,1997,26,"2,119",82,69.2,23.5,25,84,19,1,15,0,1.27,37,35,+2,+0.08,+0.47,35.0,33.8,+1.2,+0.05,Matches
2586,Sergio Postigo,es,DF,,Levante,La Liga,31,1988,22,"1,623",74,47.5,18.0,19,84,15,3,10,7,1.18,22,28,-6,-0.33,-0.08,20.8,21.8,-0.9,-0.05,Matches
2587,Andreas Poulsen,dk,DF,,Gladbach,Bundesliga,20,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
2588,Yussuf Poulsen,dk,FW,,RB Leipzig,Bundesliga,26,1994,27,"1,354",50,44.2,15.0,14,77,7,13,22,3,1.96,28,15,+13,+0.86,+0.07,27.6,14.3,+13.3,+0.88,Matches
2589,Maxime Poundjé,fr,DF,,Bordeaux,Ligue 1,27,1992,14,491,35,14.4,5.5,4,83,1,10,16,18,1.21,6,6,0,0.00,+0.43,6.6,4.9,+1.7,+0.31,Matches
2590,Gaëtan Poussin,fr,GK,,Bordeaux,Ligue 1,21,1999,0,,,,,0,,,0,,38,,,,,,,,,,,Matches
2591,Darío Poveda,es,FW,,Getafe,La Liga,23,1997,1,5,5,0.1,0.1,0,,0,1,5,3,1.00,0,0,0,0.00,+0.40,0.0,0.0,0.0,+0.08,Matches
2592,Ian Poveda,eng,MF,,Leeds United,Premier League,20,2000,14,355,25,10.4,3.9,0,,0,14,25,18,1.14,4,5,-1,-0.25,-0.52,6.3,8.2,-1.9,-0.48,Matches
2593,Alejandro Pozo Pozo,es,DF,FW,Sevilla,La Liga,21,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
2594,Alejandro Pozo Pozo,es,DF,MF,Eibar,La Liga,21,1999,30,"2,190",73,64.0,24.3,24,87,21,6,19,0,0.63,17,38,-21,-0.86,-0.72,27.0,34.0,-7.0,-0.29,Matches
2595,Beñat Prados,es,MF,,Athletic Club,La Liga,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2596,Dennis Praet,be,MF,,Leicester City,Premier League,26,1994,15,718,48,21.0,8.0,10,66,0,5,12,10,2.07,12,11,+1,+0.13,-0.44,11.3,8.8,+2.5,+0.31,Matches
2597,Sanjin Prcić,ba,MF,,Strasbourg,Ligue 1,26,1993,14,353,25,10.3,3.9,3,68,0,11,14,22,1.21,7,10,-3,-0.76,-0.59,7.3,6.4,+0.9,+0.23,Matches
2598,Nik Prelec,si,FW,,Sampdoria,Serie A,19,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,Matches
2599,Nicolas de Préville,fr,FW,MF,Bordeaux,Ligue 1,29,1991,33,"1,611",49,47.1,17.9,15,71,0,18,30,2,1.18,20,28,-8,-0.45,-0.15,21.9,26.9,-5.0,-0.28,Matches
2600,Isaac Price,nir,MF,,Everton,Premier League,16,2003,0,,,,,0,,,0,,2,,,,,,,,,,,Matches
2601,Manuel Prietl,at,MF,,Arminia,Bundesliga,28,1991,28,"2,517",90,82.3,28.0,28,90,27,0,,1,1.00,20,43,-23,-0.82,-0.33,27.5,50.0,-22.5,-0.80,Matches
2602,Sebastian Prödl,at,DF,MF,Udinese,Serie A,33,1987,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
2603,Grischa Prömel,de,MF,,Union Berlin,Bundesliga,25,1995,24,"1,816",76,59.3,20.2,21,82,8,3,34,0,1.54,30,27,+3,+0.15,-0.14,26.7,23.9,+2.8,+0.14,Matches
2604,Davy Pröpper,nl,MF,,Brighton,Premier League,28,1991,7,213,30,6.2,2.4,2,67,0,5,16,14,1.57,2,2,0,0.00,+0.17,2.7,2.9,-0.2,-0.07,Matches
2605,Ivan Provedel,it,GK,,Spezia,Serie A,26,1994,29,"2,610",90,76.3,29.0,29,90,29,0,,2,0.97,38,55,-17,-0.59,-0.25,35.0,48.2,-13.2,-0.45,Matches
2606,Ruben Providence,fr,FW,,Roma,Serie A,19,2001,0,,,,,0,,0,0,,9,,,,,,,,,,,Matches
2607,Lorenzo Prso,fr,DF,,Nice,Ligue 1,19,2001,0,,,,,0,,,0,,2,,,,,,,,,,,Matches
2608,Antonio Puertas,es,FW,MF,Granada,La Liga,28,1992,35,"2,170",62,63.5,24.1,22,81,14,13,30,0,1.23,24,40,-16,-0.66,-0.52,23.6,34.4,-10.8,-0.45,Matches
2609,Riqui Puig,es,MF,FW,Barcelona,La Liga,20,1999,14,292,21,8.5,3.2,2,73,1,12,12,23,2.14,10,4,+6,+1.85,+0.67,6.4,4.6,+1.8,+0.55,Matches
2610,Erick Pulgar,cl,MF,,Fiorentina,Serie A,26,1994,31,"2,002",65,58.5,22.2,21,85,16,10,23,3,1.13,28,30,-2,-0.09,+0.54,23.9,34.5,-10.5,-0.47,Matches
2611,Jorge Pulido,es,DF,,Huesca,La Liga,29,1991,33,"2,885",87,84.4,32.1,32,89,29,1,39,3,0.94,30,45,-15,-0.47,+0.20,32.4,40.8,-8.4,-0.26,Matches
2612,Christian Pulisic,us,FW,MF,Chelsea,Premier League,21,1998,27,"1,738",64,50.8,19.3,18,84,12,9,25,2,1.63,25,21,+4,+0.21,-0.76,31.9,17.9,+13.9,+0.72,Matches
2613,Ignacio Pussetto,ar,FW,,Udinese,Serie A,24,1995,11,754,69,22.0,8.4,9,77,4,2,30,0,1.36,11,10,+1,+0.12,+0.69,9.9,6.0,+4.0,+0.47,Matches
2614,Fabio Quagliarella,it,FW,,Sampdoria,Serie A,37,1983,33,"2,204",67,64.4,24.5,25,80,8,8,24,4,1.21,35,32,+3,+0.12,+0.49,28.7,35.8,-7.1,-0.29,Matches
2615,Robin Quaison,se,FW,MF,Mainz 05,Bundesliga,26,1993,28,"1,476",53,48.2,16.4,18,72,3,10,18,2,1.00,24,31,-7,-0.43,+0.14,23.5,27.3,-3.8,-0.23,Matches
2616,Domingos Quina,pt,MF,,Granada,La Liga,20,1999,8,341,43,10.0,3.8,5,60,0,3,14,8,0.75,5,8,-3,-0.79,-0.35,3.9,4.3,-0.5,-0.12,Matches
2617,Quini,es,DF,,Granada,La Liga,30,1989,19,"1,191",63,34.8,13.2,12,86,11,7,22,3,1.00,19,28,-9,-0.68,-0.32,15.4,21.2,-5.7,-0.43,Matches
2618,Quique,es,FW,MF,Eibar,La Liga,30,1990,12,167,14,4.9,1.9,0,,0,12,14,21,0.17,2,4,-2,-1.08,-0.50,2.5,2.4,+0.1,+0.05,Matches
2619,Dani Raba,es,MF,FW,Villarreal,La Liga,24,1995,5,150,30,4.4,1.7,1,61,0,4,22,18,1.20,3,2,+1,+0.60,+0.19,2.4,0.8,+1.6,+0.99,Matches
2620,Simone Rabbi,it,FW,DF,Bologna,Serie A,18,2001,4,35,9,1.0,0.4,0,,0,4,9,9,0.50,1,1,0,0.00,+0.37,1.7,0.7,+0.9,+2.41,Matches
2621,Adrien Rabiot,fr,MF,,Juventus,Serie A,25,1995,34,"2,313",68,67.6,25.7,25,84,18,9,24,1,2.03,49,28,+21,+0.82,-0.65,43.9,28.8,+15.1,+0.59,Matches
2622,Uroš Račić,rs,MF,,Valencia,La Liga,22,1998,31,"2,187",71,63.9,24.3,25,83,15,6,19,2,1.26,28,35,-7,-0.29,-0.58,28.6,30.1,-1.5,-0.06,Matches
2623,Anthony Racioppi,ch,GK,,Dijon,Ligue 1,21,1998,21,"1,890",90,55.3,21.0,21,90,21,0,,13,0.57,16,33,-17,-0.81,+1.01,19.6,36.4,-16.8,-0.80,Matches
2624,Anthony Racioppi,ch,GK,,Lyon,Ligue 1,21,1998,0,,,,,0,,,0,,3,,,,,,,,,,,Matches
2625,Bogdan Racovitan,ro,DF,,Dijon,Ligue 1,20,2000,0,,,,,0,,,0,,6,,,,,,,,,,,Matches
2626,Nemanja Radoja,rs,MF,,Levante,La Liga,27,1993,21,"1,121",53,32.8,12.5,13,78,8,8,14,4,1.10,18,22,-4,-0.32,-0.05,14.7,15.4,-0.7,-0.05,Matches
2627,Nemanja Radonjić,rs,FW,,Marseille,Ligue 1,24,1996,12,396,33,11.6,4.4,4,65,0,8,17,4,1.42,7,3,+4,+0.91,+0.82,5.4,5.9,-0.5,-0.11,Matches
2628,Nemanja Radonjić,rs,FW,MF,Hertha BSC,Bundesliga,24,1996,12,611,51,20.0,6.8,5,78,2,7,31,1,1.17,8,6,+2,+0.29,+0.77,9.4,7.3,+2.1,+0.31,Matches
2629,Aleksandar Radovanović,rs,DF,,Lens,Ligue 1,26,1993,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,0,4,-4,-4.00,-4.14,0.4,2.5,-2.1,-2.07,Matches
2630,Ivan Radovanović,rs,DF,MF,Genoa,Serie A,31,1988,33,"2,232",68,65.3,24.8,24,85,19,9,23,4,1.18,29,33,-4,-0.16,+0.37,23.1,38.3,-15.2,-0.61,Matches
2631,Ionuț Radu,ro,GK,,Inter,Serie A,23,1997,2,135,68,3.9,1.5,1,90,1,1,45,33,3.00,5,1,+4,+2.67,+1.30,3.1,1.6,+1.5,+1.03,Matches
2632,Reinaldo Radu,ro,DF,,Parma,Serie A,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
2633,Ștefan Radu,ro,DF,,Lazio,Serie A,33,1986,31,"2,458",79,71.9,27.3,30,81,19,1,14,0,1.90,46,36,+10,+0.37,+0.74,42.4,31.7,+10.8,+0.39,Matches
2634,Boris Radunović,rs,GK,,Atalanta,Serie A,24,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
2635,Sidney Raebiger,de,MF,,RB Leipzig,Bundesliga,15,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
2636,Rafa,es,GK,,Granada,La Liga,16,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2637,Rafael,br,GK,,Spezia,Serie A,38,1982,3,207,69,6.1,2.3,2,90,2,1,27,11,1.33,3,5,-2,-0.87,-0.37,3.0,6.3,-3.4,-1.46,Matches
2638,Hamza Rafia,tn,MF,,Juventus,Serie A,21,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
2639,Rafinha,br,MF,,Barcelona,La Liga,27,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2640,Rafinha,br,MF,FW,Paris S-G,Ligue 1,27,1993,23,"1,361",59,39.8,15.1,15,74,2,8,31,4,2.09,31,8,+23,+1.52,-0.01,28.8,18.0,+10.8,+0.71,Matches
2641,Antonio Raimondo,it,FW,,Bologna,Serie A,16,2004,1,1,1,0.0,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,+0.37,0.2,0.0,+0.2,+15.86,Matches
2642,Predrag Rajković,rs,GK,,Reims,Ligue 1,24,1995,37,"3,285",89,96.1,36.5,37,89,36,0,,0,1.14,41,49,-8,-0.22,-0.22,30.7,57.5,-26.8,-0.73,Matches
2643,Jesurun Rak Sakyi,eng,FW,MF,Crystal Palace,Premier League,17,2002,0,,,,,0,,,0,,3,,,,,,,,,,,Matches
2644,Ivan Rakitić,hr,MF,,Sevilla,La Liga,32,1988,37,"2,233",60,65.3,24.8,25,77,7,12,26,0,2.00,38,21,+17,+0.69,+0.46,36.2,23.6,+12.6,+0.51,Matches
2645,Jonás Ramalho,es,DF,,Osasuna,La Liga,27,1993,5,304,61,8.9,3.4,3,84,2,2,27,12,0.80,3,7,-4,-1.18,-0.98,2.8,6.7,-3.8,-1.14,Matches
2646,Benito Raman,be,FW,MF,Schalke 04,Bundesliga,25,1994,25,"1,246",50,40.7,13.8,13,74,3,12,23,4,0.36,8,35,-27,-1.95,-0.26,11.1,26.3,-15.2,-1.10,Matches
2647,Gastón Ramírez,uy,FW,MF,Sampdoria,Serie A,29,1990,25,969,39,28.3,10.8,10,62,1,15,23,10,1.24,16,19,-3,-0.28,-0.32,13.2,15.8,-2.7,-0.25,Matches
2648,Sandro Ramírez,es,FW,,Huesca,La Liga,25,1995,20,"1,285",64,37.6,14.3,16,73,3,4,29,3,0.95,15,14,+1,+0.07,+0.91,13.6,13.7,0.0,0.00,Matches
2649,Pablo Ramon,es,DF,,Real Madrid,La Liga,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2650,Santi Ramos Mingo,ar,DF,,Barcelona,La Liga,18,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,Matches
2651,Sergio Ramos,es,DF,,Real Madrid,La Liga,34,1986,15,"1,275",85,37.3,14.2,15,85,13,0,,1,2.20,25,13,+12,+0.85,-0.29,25.8,14.7,+11.2,+0.79,Matches
2652,Aaron Ramsdale,eng,GK,,Sheffield Utd,Premier League,22,1998,38,"3,420",90,100.0,38.0,38,90,38,0,,0,0.61,20,63,-43,-1.13,,32.6,62.2,-29.6,-0.78,Matches
2653,Aaron Ramsey,wls,MF,,Juventus,Serie A,29,1990,22,"1,089",50,31.8,12.1,13,67,1,9,24,8,2.18,31,11,+20,+1.65,+0.92,27.4,14.2,+13.2,+1.09,Matches
2654,Jacob Ramsey,eng,MF,,Aston Villa,Premier League,19,2001,22,626,28,18.3,7.0,6,70,0,16,13,8,1.45,9,10,-1,-0.14,-0.47,10.0,10.1,-0.1,-0.01,Matches
2655,Kayne Ramsey,eng,DF,,Southampton,Premier League,19,2000,1,90,90,2.6,1.0,1,90,1,0,,13,0.00,0,9,-9,-9.00,-8.68,0.5,4.7,-4.2,-4.19,Matches
2656,Darren Randolph,ie,GK,,West Ham,Premier League,33,1987,3,270,90,7.9,3.0,3,90,3,0,,24,2.00,5,3,+2,+0.67,+0.30,6.2,2.0,+4.3,+1.43,Matches
2657,Mathyas Randriamamy,mg,GK,,Paris S-G,Ligue 1,17,2003,0,,,,,0,,,0,,1,,,,,,,,,,,Matches
2658,Antonio Ranieri,it,MF,,Crotone,Serie A,17,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,Matches
2659,Andrea Ranocchia,it,DF,,Inter,Serie A,32,1988,8,703,88,20.6,7.8,8,88,7,0,,29,2.75,24,7,+17,+2.18,+0.95,17.2,7.6,+9.6,+1.23,Matches
2660,Filippo Ranocchia,it,MF,,Juventus,Serie A,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2661,Raphinha,br,MF,FW,Leeds United,Premier League,23,1996,30,"2,360",79,69.0,26.2,26,87,19,4,24,0,1.67,44,34,+10,+0.38,+0.55,37.9,40.1,-2.3,-0.09,Matches
2662,Raphinha,br,FW,MF,Rennes,Ligue 1,23,1996,6,404,67,11.8,4.5,5,77,1,1,21,0,2.33,8,6,+2,+0.45,+0.15,5.3,3.9,+1.5,+0.33,Matches
2663,Tobias Raschl,de,MF,,Dortmund,Bundesliga,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2664,Marcus Rashford,eng,FW,,Manchester Utd,Premier League,22,1997,37,"2,920",79,85.4,32.4,33,85,22,4,26,1,1.92,57,39,+18,+0.55,-1.43,47.8,34.4,+13.3,+0.41,Matches
2665,Milot Rashica,xk,FW,MF,Werder Bremen,Bundesliga,24,1996,24,"1,462",61,47.8,16.2,14,83,6,10,30,1,0.83,19,28,-9,-0.55,+0.12,16.4,27.8,-11.4,-0.70,Matches
2666,Giacomo Raspadori,it,FW,MF,Sassuolo,Serie A,20,2000,27,"1,232",46,36.0,13.7,13,74,4,14,19,8,1.56,23,16,+7,+0.51,+0.47,23.0,20.1,+2.9,+0.21,Matches
2667,Andrei Ratiu,ro,DF,,Villarreal,La Liga,22,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,Matches
2668,Nicola Rauti,it,FW,,Torino,Serie A,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2669,Federico Ravaglia,it,GK,,Bologna,Serie A,20,1999,4,360,90,10.5,4.0,4,90,4,0,,18,0.25,3,10,-7,-1.75,-1.54,6.5,7.8,-1.3,-0.32,Matches
2670,Nicola Ravaglia,it,GK,,Sampdoria,Serie A,31,1988,0,,,,,0,,0,0,,34,,,,,,,,,,,Matches
2671,Tim Ream,us,DF,,Fulham,Premier League,32,1987,7,630,90,18.4,7.0,7,90,7,0,,31,0.29,3,13,-10,-1.43,-0.91,6.2,10.9,-4.7,-0.67,Matches
2672,Ante Rebić,hr,FW,,Milan,Serie A,26,1993,27,"1,776",66,51.9,19.7,20,79,10,7,27,0,2.00,44,18,+26,+1.32,+0.93,41.4,22.6,+18.8,+0.95,Matches
2673,Rebollo,es,GK,,Betis,La Liga,20,1999,0,,,,,0,,0,0,,17,,,,,,,,,,,Matches
2674,Arkadiusz Reca,pl,DF,,Crotone,Serie A,25,1995,30,"2,313",77,67.6,25.7,28,81,20,2,23,0,0.50,32,57,-25,-0.97,+0.82,26.9,43.2,-16.4,-0.64,Matches
2675,Recio,es,MF,,Eibar,La Liga,29,1991,17,734,43,21.5,8.2,8,71,3,9,18,13,0.47,7,14,-7,-0.86,-0.32,11.7,10.6,+1.1,+0.13,Matches
2676,Daishawn Redan,nl,FW,MF,Hertha BSC,Bundesliga,19,2001,7,102,15,3.3,1.1,0,,0,7,15,6,0.29,0,4,-4,-3.53,-3.32,1.6,2.6,-1.0,-0.86,Matches
2677,Nathan Redmond,eng,MF,FW,Southampton,Premier League,26,1994,29,"1,738",60,50.8,19.3,17,87,13,12,22,1,1.07,24,39,-15,-0.78,-0.46,24.5,29.5,-5.0,-0.26,Matches
2678,Harrison Reed,eng,MF,,Fulham,Premier League,25,1995,31,"2,247",72,65.7,25.0,26,82,19,5,22,1,0.84,19,35,-16,-0.64,+0.13,25.8,33.8,-8.0,-0.32,Matches
2679,Vasco Regini,it,DF,,Sampdoria,Serie A,29,1990,3,88,29,2.6,1.0,1,70,0,2,9,35,2.00,1,2,-1,-1.02,-1.00,0.8,1.2,-0.4,-0.37,Matches
2680,Sergio Reguilón,es,DF,,Tottenham,Premier League,23,1996,27,"2,244",83,65.6,24.9,26,86,20,1,15,4,1.70,51,31,+20,+0.80,+0.57,36.3,31.6,+4.7,+0.19,Matches
2681,Nikolai Rehnen,de,GK,,Arminia,Bundesliga,23,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,Matches
2682,Bobby Reid,jm,MF,FW,Fulham,Premier League,27,1993,33,"2,372",72,69.4,26.4,28,82,14,5,17,2,0.82,20,32,-12,-0.46,+0.75,26.3,35.1,-8.8,-0.34,Matches
2683,Pepe Reina,es,GK,,Lazio,Serie A,37,1982,29,"2,610",90,76.3,29.0,29,90,29,0,,9,1.97,53,41,+12,+0.41,+1.08,44.3,36.3,+7.9,+0.27,Matches
2684,Jeff Reine-Adélaïde,fr,MF,FW,Nice,Ligue 1,22,1998,14,"1,058",76,30.9,11.8,12,84,9,2,28,0,0.93,10,15,-5,-0.43,-0.50,13.7,15.9,-2.2,-0.19,Matches
2685,Jeff Reine-Adélaïde,fr,FW,,Lyon,Ligue 1,22,1998,1,24,24,0.7,0.3,0,,0,1,24,0,3.00,0,0,0,0.00,-1.01,0.2,0.0,+0.2,+0.61,Matches
2686,Reinier,br,MF,FW,Dortmund,Bundesliga,18,2002,14,257,18,8.4,2.9,1,78,0,13,14,13,1.79,6,7,-1,-0.35,-1.31,6.1,5.2,+0.9,+0.31,Matches
2687,Francisco Reis Ferreira,pt,DF,,Valencia,La Liga,23,1997,3,181,60,5.3,2.0,2,90,2,1,1,14,1.00,1,3,-2,-0.99,-0.97,0.8,1.7,-0.9,-0.43,Matches
2688,Rocco Reitz,de,MF,,Gladbach,Bundesliga,18,2002,2,60,30,2.0,0.7,1,59,0,1,1,10,3.00,2,2,0,0.00,-0.24,2.0,1.9,+0.2,+0.24,Matches
2689,Karim Rekik,nl,DF,,Sevilla,La Liga,25,1994,11,653,59,19.1,7.3,6,82,4,5,33,24,2.27,10,4,+6,+0.83,+0.37,7.2,7.1,+0.1,+0.01,Matches
2690,Karim Rekik,nl,DF,,Hertha BSC,Bundesliga,25,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,Matches
2691,Álex Remiro,es,GK,,Real Sociedad,La Liga,25,1995,38,"3,420",90,100.0,38.0,38,90,38,0,,0,1.63,59,38,+21,+0.55,,60.7,39.2,+21.5,+0.57,Matches
2692,Panagiotis Retsos,gr,DF,,Saint-Étienne,Ligue 1,21,1998,4,272,68,8.0,3.0,4,68,2,0,,2,0.25,2,7,-5,-1.65,-1.45,3.0,5.6,-2.6,-0.85,Matches
2693,Marco Reus,de,MF,FW,Dortmund,Bundesliga,31,1989,32,"2,279",71,74.5,25.3,27,80,7,5,23,1,1.94,58,29,+29,+1.15,+1.15,51.3,27.2,+24.2,+0.95,Matches
