Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
182,Jaime Báez,uy,FW/MF,Frosinone,it Serie A,28,1995,5.6,16,2.88,7,6,1,0,2,0,2,0.36,1,0,0,0,1,0
183,Nicola Bagnolini,it,GK,Bologna,it Serie A,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
184,Leon Bailey,jm,MF/FW,Aston Villa,Premier League,25,1997,23.0,97,4.22,70,7,9,7,3,1,11,0.48,7,1,1,2,0,0
185,Eric Bailly,ci,DF,Villarreal,La Liga,29,1994,9.3,3,0.32,2,0,1,0,0,0,1,0.11,1,0,0,0,0,0
186,Stefan Bajcetic,es,MF,Liverpool,Premier League,18,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
187,Nedim Bajrami,al,MF/FW,Sassuolo,it Serie A,24,1999,14.6,50,3.44,30,10,3,5,1,1,6,0.41,4,1,0,1,0,0
188,Cédric Bakambu,cd,FW,Betis,La Liga,32,1991,2.2,5,2.32,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0
189,Tiemoué Bakayoko,fr,MF,Lorient,Ligue 1,28,1994,14.6,13,0.89,10,1,0,1,0,1,3,0.21,2,0,0,1,0,0
190,Mitchel Bakker,nl,DF,Atalanta,it Serie A,23,2000,4.2,4,0.95,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
191,Ridle Baku,de,DF/MF,Wolfsburg,Bundesliga,25,1998,22.4,59,2.64,50,0,0,5,4,0,1,0.04,1,0,0,0,0,0
192,Dilane Bakwa,fr,FW/MF,Strasbourg,Ligue 1,20,2002,24.2,107,4.42,54,27,13,5,7,1,10,0.41,4,4,1,1,0,0
193,Tommaso Baldanzi,it,MF/FW,Empoli,it Serie A,20,2003,8.3,36,4.35,24,4,3,1,4,0,2,0.24,2,0,0,0,0,0
194,Tommaso Baldanzi,it,FW/MF,Roma,it Serie A,20,2003,5.8,23,4.00,12,0,4,3,4,0,1,0.17,0,0,0,1,0,0
195,Alejandro Balde,es,DF,Barcelona,La Liga,19,2003,15.3,29,1.90,26,0,2,0,1,0,4,0.26,4,0,0,0,0,0
196,George Baldock,gr,DF,Sheffield Utd,Premier League,30,1993,10.8,16,1.49,10,3,2,0,1,0,2,0.19,1,0,0,0,1,0
197,Carlos Baleba,cm,MF,Brighton,Premier League,19,2004,14.7,17,1.15,16,0,0,1,0,0,1,0.07,1,0,0,0,0,0
198,Carlos Baleba,cm,MF,Lille,Ligue 1,19,2004,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
199,Leonardo Balerdi,ar,DF,Marseille,Ligue 1,24,1999,25.2,27,1.07,24,1,1,0,1,0,3,0.12,2,0,0,0,1,0
200,Iván Balliu,al,DF,Rayo Vallecano,La Liga,31,1992,31.9,51,1.60,36,9,2,3,0,1,3,0.09,0,2,0,1,0,0
201,Fodé Ballo-Touré,sn,DF/MF,Fulham,Premier League,26,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
202,Folarin Balogun,us,FW,Monaco,Ligue 1,22,2001,18.8,61,3.24,40,0,6,10,5,0,8,0.43,4,0,2,1,1,0
203,Jonathan Bamba,ci,MF/FW,Celta Vigo,La Liga,27,1996,22.0,79,3.58,65,0,6,2,6,0,4,0.18,4,0,0,0,0,0
204,Mohamed Bamba,ci,FW,Lorient,Ligue 1,21,2001,12.6,32,2.53,24,0,3,2,2,1,3,0.24,3,0,0,0,0,0
205,Samuel Bamba,de,FW,Dortmund,Bundesliga,19,2004,0.5,2,3.83,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
206,Lameck Banda,zm,FW,Lecce,it Serie A,22,2001,15.0,62,4.14,30,4,15,11,1,1,3,0.20,2,1,0,0,0,0
207,Daniel Bandeira,pt,MF,Hellas Verona,it Serie A,23,2000,5.0,12,2.42,11,1,0,0,0,0,1,0.20,1,0,0,0,0,0
208,Mamady Bangré,bf,FW/MF,Toulouse,Ligue 1,22,2001,1.1,7,6.24,6,0,1,0,0,0,1,0.89,1,0,0,0,0,0
209,Mattia Bani,it,DF,Genoa,it Serie A,29,1993,25.6,7,0.27,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
210,Léo Baptistão,br,FW,Almería,La Liga,30,1992,20.4,40,1.93,26,0,4,5,5,0,1,0.05,0,0,0,0,1,0
211,Shandon Baptiste,gd,MF,Brentford,Premier League,25,1998,2.5,5,1.96,4,0,1,0,0,0,1,0.39,1,0,0,0,0,0
212,Antonín Barák,cz,MF/FW,Fiorentina,it Serie A,28,1994,9.0,30,3.34,23,0,1,5,0,1,3,0.33,3,0,0,0,0,0
213,Valentín Barco,ar,DF/FW,Brighton,Premier League,19,2004,3.4,8,2.35,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0
214,Bradley Barcola,fr,FW,Lyon,Ligue 1,20,2002,3.0,5,1.67,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
215,Bradley Barcola,fr,FW/MF,Paris S-G,Ligue 1,20,2002,15.2,70,4.60,54,0,13,1,1,1,12,0.79,10,0,1,0,0,1
216,Melvin Bard,fr,DF,Nice,Ligue 1,22,2000,29.5,51,1.73,39,4,1,2,1,4,3,0.10,3,0,0,0,0,0
217,Nicolò Barella,it,MF,Inter,it Serie A,26,1997,31.6,137,4.33,121,1,4,7,3,1,20,0.63,13,0,2,4,1,0
218,Kike Barja,es,FW/MF,Osasuna,La Liga,26,1997,3.4,12,3.56,9,0,1,1,1,0,1,0.30,1,0,0,0,0,0
219,Ross Barkley,eng,MF,Luton Town,Premier League,29,1993,29.1,104,3.58,67,11,14,6,3,3,11,0.38,6,2,1,1,1,0
220,Aymen Barkok,ma,MF/FW,Mainz 05,Bundesliga,25,1998,3.6,15,4.21,10,2,1,1,1,0,1,0.28,1,0,0,0,0,0
221,Harvey Barnes,eng,FW/MF,Newcastle Utd,Premier League,25,1997,8.9,29,3.25,18,0,5,3,3,0,6,0.67,4,0,2,0,0,0
222,Leandro Barreiro Martins,lu,MF,Mainz 05,Bundesliga,23,2000,29.0,58,2.00,40,1,1,6,8,2,5,0.17,5,0,0,0,0,0
223,Enzo Barrenechea,ar,MF,Frosinone,it Serie A,22,2001,31.2,46,1.47,43,1,1,1,0,0,2,0.06,1,1,0,0,0,0
224,Ander Barrenetxea,es,FW/MF,Real Sociedad,La Liga,21,2001,15.9,41,2.58,27,1,7,2,2,2,4,0.25,2,0,0,2,0,0
225,Pablo Barrios,es,MF,Atlético Madrid,La Liga,20,2003,17.3,43,2.49,35,1,2,3,0,2,2,0.12,2,0,0,0,0,0
226,Davide Bartesaghi,it,DF/MF,Milan,it Serie A,17,2005,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
227,Marc Bartra,es,DF,Betis,La Liga,32,1991,2.5,3,1.20,2,0,0,1,0,0,1,0.40,0,0,0,1,0,0
228,Federico Baschirotto,it,DF,Lecce,it Serie A,26,1996,36.6,22,0.60,18,1,0,2,0,1,1,0.03,1,0,0,0,0,0
229,Steven Baseya,fr,DF,Strasbourg,Ligue 1,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
230,Chris Basham,eng,DF/MF,Sheffield Utd,Premier League,35,1988,3.6,3,0.84,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0
231,Toma Bašić,hr,MF,Salernitana,it Serie A,26,1996,12.9,27,2.09,20,4,2,1,0,0,1,0.08,1,0,0,0,0,0
232,Calvin Bassey,ng,DF,Fulham,Premier League,23,1999,25.6,15,0.59,13,0,0,2,0,0,2,0.08,0,0,0,2,0,0
233,Alessandro Bastoni,it,DF,Inter,it Serie A,24,1999,25.2,63,2.50,54,1,0,4,3,1,6,0.24,6,0,0,0,0,0
234,Simone Bastoni,it,MF/DF,Empoli,it Serie A,26,1996,8.3,22,2.66,14,7,0,1,0,0,0,0.00,0,0,0,0,0,0
235,Augusto Batalla,ar,GK,Granada,La Liga,27,1996,17.0,6,0.35,3,3,0,0,0,0,0,0.00,0,0,0,0,0,0
236,Daniel Batz,de,GK,Mainz 05,Bundesliga,32,1991,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
237,Maximilian Bauer,de,DF,Augsburg,Bundesliga,23,2000,9.0,4,0.44,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
238,Elias Baum,de,DF/MF,Eint Frankfurt,Bundesliga,17,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
239,Oliver Baumann,de,GK,Hoffenheim,Bundesliga,33,1990,34.0,6,0.18,3,3,0,0,0,0,1,0.03,0,1,0,0,0,0
240,Christoph Baumgartner,at,MF/FW,RB Leipzig,Bundesliga,23,1999,12.9,45,3.50,31,0,3,5,5,1,5,0.39,3,0,0,1,1,0
241,Bebé,cv,MF/FW,Rayo Vallecano,La Liga,33,1990,2.4,8,3.40,3,3,0,2,0,0,0,0.00,0,0,0,0,0,0
242,Ihlas Bebou,tg,FW/DF,Hoffenheim,Bundesliga,29,1994,18.2,48,2.64,31,0,7,7,2,1,14,0.77,6,0,5,1,1,1
243,Mohamed Bechikh,fr,FW/MF,Strasbourg,Ligue 1,18,2005,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
244,Adrian Beck,de,MF/FW,Heidenheim,Bundesliga,26,1997,10.8,29,2.68,22,0,3,3,0,1,4,0.37,3,0,0,1,0,0
245,Owen Beck,wls,DF,Liverpool,Premier League,20,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
246,Sheraldo Becker,sr,FW/MF,Real Sociedad,La Liga,28,1995,8.6,19,2.22,14,1,1,3,0,0,5,0.58,4,0,0,1,0,0
247,Sheraldo Becker,sr,FW/MF,Union Berlin,Bundesliga,28,1995,7.2,28,3.91,22,0,2,2,2,0,4,0.56,2,0,0,1,1,0
248,Chris Bedia,ci,FW/MF,Union Berlin,Bundesliga,27,1996,1.6,4,2.48,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
249,Donny van de Beek,nl,DF,Manchester Utd,Premier League,26,1997,0.0,1,30.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
250,Donny van de Beek,nl,MF/FW,Eint Frankfurt,Bundesliga,26,1997,4.0,7,1.76,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
251,Yanis Begraoui,ma,FW/MF,Toulouse,Ligue 1,22,2001,3.3,7,2.11,3,0,0,0,3,1,1,0.30,1,0,0,0,0,0
252,Kevin Behrens,de,FW,Wolfsburg,Bundesliga,32,1991,6.8,18,2.63,15,0,1,2,0,0,2,0.29,2,0,0,0,0,0
253,Kevin Behrens,de,FW,Union Berlin,Bundesliga,32,1991,14.0,35,2.50,25,0,0,2,7,1,2,0.14,1,0,0,0,1,0
254,Maximilian Beier,de,FW/MF,Hoffenheim,Bundesliga,20,2002,26.9,76,2.83,47,0,11,7,11,0,10,0.37,2,0,3,3,2,0
255,Jérémie Bela,ao,MF/FW,Clermont Foot,Ligue 1,30,1993,2.3,7,3.07,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
256,Reda Belahyane,ma,MF,Hellas Verona,it Serie A,19,2004,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
257,Reda Belahyane,ma,MF,Nice,Ligue 1,19,2004,0.3,2,6.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
258,Amari'i Bell,jm,DF,Luton Town,Premier League,29,1994,19.1,25,1.31,22,0,0,0,2,1,3,0.16,3,0,0,0,0,0
259,Stefan Bell,de,DF,Mainz 05,Bundesliga,31,1991,7.4,5,0.68,5,0,0,0,0,0,1,0.14,1,0,0,0,0,0
260,Alaa Bellaarouch,ma,GK,Strasbourg,Ligue 1,21,2002,15.0,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
261,Raoul Bellanova,it,DF,Torino,it Serie A,23,2000,33.8,96,2.83,74,4,7,4,6,1,9,0.27,9,0,0,0,0,0
262,Jean-Ricner Bellegarde,fr,MF/FW,Wolves,Premier League,25,1998,10.6,30,2.81,20,2,6,1,1,0,2,0.19,1,0,1,0,0,0
263,Jean-Ricner Bellegarde,fr,MF/FW,Strasbourg,Ligue 1,25,1998,3.0,6,2.01,4,0,2,0,0,0,3,1.00,2,0,1,0,0,0
264,Héctor Bellerín,es,DF,Betis,La Liga,28,1995,19.0,30,1.58,26,3,0,0,1,0,4,0.21,4,0,0,0,0,0
265,Jude Bellingham,eng,MF,Real Madrid,La Liga,20,2003,25.7,99,3.85,82,0,8,4,5,0,13,0.51,10,0,1,2,0,0
266,Jeanuël Belocian,fr,DF,Rennes,Ligue 1,18,2005,16.1,15,0.93,11,2,0,2,0,0,1,0.06,1,0,0,0,0,0
267,Andrea Belotti,it,FW,Fiorentina,it Serie A,29,1993,10.5,25,2.37,15,0,0,5,5,0,1,0.09,1,0,0,0,0,0
268,Andrea Belotti,it,FW,Roma,it Serie A,29,1993,7.5,23,3.05,11,0,3,3,5,1,6,0.80,3,0,2,1,0,0
269,Fran Beltrán,es,MF,Celta Vigo,La Liga,24,1999,27.0,49,1.82,41,3,1,2,2,0,3,0.11,3,0,0,0,0,0
270,Lucas Beltrán,ar,FW/MF,Fiorentina,it Serie A,22,2001,18.8,56,2.98,39,0,2,8,6,1,10,0.53,5,0,1,3,1,0
271,Eliesse Ben Seghir,ma,MF/FW,Monaco,Ligue 1,18,2005,4.8,20,4.21,12,0,2,1,5,0,5,1.05,2,0,1,0,2,0
272,Anis Ben Slimane,tn,MF,Sheffield Utd,Premier League,22,2001,4.7,12,2.58,8,1,1,1,0,1,0,0.00,0,0,0,0,0,0
273,Wissam Ben Yedder,fr,FW,Monaco,Ligue 1,32,1990,25.7,74,2.88,62,0,3,7,1,1,8,0.31,8,0,0,0,0,0
274,Carlos Benavídez,uy,MF,Alavés,La Liga,25,1998,12.6,22,1.74,15,0,0,2,2,3,2,0.16,2,0,0,0,0,0
275,Ismaël Bennacer,dz,MF,Milan,it Serie A,25,1997,12.8,38,2.97,27,4,3,2,1,1,3,0.23,3,0,0,0,0,0
276,Saïd Benrahma,dz,FW/MF,West Ham,Premier League,27,1995,6.9,26,3.77,23,0,3,0,0,0,1,0.15,1,0,0,0,0,0
277,Saïd Benrahma,dz,FW/MF,Lyon,Ligue 1,27,1995,8.6,38,4.44,26,6,2,2,1,1,4,0.47,4,0,0,0,0,0
278,Ramy Bensebaini,dz,DF,Dortmund,Bundesliga,28,1995,11.5,26,2.27,16,2,2,2,4,0,3,0.26,3,0,0,0,0,0
279,Nabil Bentaleb,dz,MF,Lille,Ligue 1,28,1994,21.9,38,1.74,34,2,0,0,1,1,5,0.23,5,0,0,0,0,0
280,Rodrigo Bentancur,uy,MF,Tottenham,Premier League,26,1997,11.2,31,2.78,26,0,1,2,0,2,4,0.36,3,0,0,0,0,1
281,Daniel Bentley,eng,GK,Wolves,Premier League,30,1993,4.3,1,0.23,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
282,Lucas Beraldo,br,DF,Paris S-G,Ligue 1,19,2003,11.2,14,1.25,13,1,0,0,0,0,1,0.09,1,0,0,0,0,0
283,Domenico Berardi,it,FW,Sassuolo,it Serie A,28,1994,15.9,64,4.02,49,2,2,7,3,1,5,0.31,3,0,0,1,1,0
284,Yuri Berchiche,es,DF,Athletic Club,La Liga,33,1990,21.4,36,1.68,30,1,1,2,2,0,5,0.23,5,0,0,0,0,0
285,Álex Berenguer,es,FW,Athletic Club,La Liga,28,1995,17.7,60,3.40,26,25,4,2,2,1,8,0.45,3,3,1,0,0,1
286,Bartosz Bereszyński,pl,DF,Empoli,it Serie A,31,1992,19.6,19,0.97,16,1,0,0,2,0,2,0.10,1,0,0,0,1,0
287,Jóhann Berg Guðmundsson,is,MF/FW,Burnley,Premier League,32,1990,13.2,50,3.78,28,17,0,2,3,0,5,0.38,3,2,0,0,0,0
288,Sander Berge,no,MF,Burnley,Premier League,25,1998,33.4,67,2.01,63,0,3,0,1,0,8,0.24,7,0,1,0,0,0
289,Etrit Berisha,al,GK,Empoli,it Serie A,34,1989,14.0,2,0.14,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
290,Medon Berisha,al,FW/MF,Lecce,it Serie A,19,2003,2.3,8,3.50,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0
291,Mergim Berisha,de,FW,Hoffenheim,Bundesliga,25,1998,1.6,4,2.48,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0
292,Mergim Berisha,de,FW,Augsburg,Bundesliga,25,1998,1.4,5,3.69,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
293,Bernardo,br,DF,Bochum,Bundesliga,28,1995,32.5,46,1.42,32,3,1,4,4,2,4,0.12,2,0,0,2,0,0
294,Victor Bernth Kristiansen,dk,DF,Bologna,it Serie A,20,2002,25.6,43,1.68,37,1,2,2,1,0,7,0.27,5,0,0,1,1,0
295,Matúš Bero,sk,MF/FW,Bochum,Bundesliga,27,1995,18.5,29,1.57,22,0,0,3,2,2,2,0.11,1,0,0,0,1,0
296,Luke Berry,eng,MF/DF,Luton Town,Premier League,31,1992,3.6,6,1.67,2,1,1,2,0,0,1,0.28,0,0,1,0,0,0
297,Dimitry Bertaud,cd,GK,Montpellier,Ligue 1,25,1998,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
298,Jan-Niklas Beste,de,FW/MF,Heidenheim,Bundesliga,24,1999,28.9,123,4.26,43,60,2,7,10,1,20,0.69,9,8,0,1,2,0
299,Beto,gw,FW,Everton,Premier League,25,1998,10.6,32,3.03,19,0,6,3,2,2,1,0.09,1,0,0,0,0,0
300,Beto,gw,FW,Udinese,it Serie A,25,1998,0.8,6,7.30,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
301,Davide Bettella,it,MF,Monza,it Serie A,23,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
302,Sam Beukema,nl,DF,Bologna,it Serie A,24,1998,28.3,21,0.74,19,0,0,2,0,0,1,0.04,1,0,0,0,0,0
303,Jordan Beyer,de,DF,Burnley,Premier League,23,2000,13.7,10,0.73,10,0,0,0,0,0,1,0.07,1,0,0,0,0,0
304,Pep Biel,es,MF/FW,Augsburg,Bundesliga,26,1996,3.2,10,3.17,7,2,1,0,0,0,0,0.00,0,0,0,0,0,0
305,Jaka Bijol,si,DF,Udinese,it Serie A,24,1999,23.2,7,0.30,5,0,0,2,0,0,1,0.04,0,0,0,1,0,0
306,El Bilal Touré,ml,FW,Atalanta,it Serie A,21,2001,4.4,10,2.28,8,0,0,1,1,0,3,0.69,2,0,0,0,1,0
307,Philip Billing,dk,MF,Bournemouth,Premier League,27,1996,15.5,46,2.96,40,2,1,2,1,0,5,0.32,5,0,0,0,0,0
308,Cristiano Biraghi,it,DF,Fiorentina,it Serie A,30,1992,26.2,77,2.94,37,35,3,0,1,1,11,0.42,3,6,2,0,0,0
309,Davide Biraschi,it,DF,Genoa,it Serie A,29,1994,1.0,1,1.00,0,0,1,0,0,0,1,1.00,0,0,1,0,0,0
310,Samuele Birindelli,it,DF,Monza,it Serie A,24,1999,22.4,43,1.92,35,0,1,4,3,0,4,0.18,4,0,0,0,0,0
311,Tom Bischof,de,MF/FW,Hoffenheim,Bundesliga,18,2005,2.0,7,3.48,4,2,0,1,0,0,2,0.99,2,0,0,0,0,0
312,Yves Bissouma,ml,MF,Tottenham,Premier League,26,1996,23.0,44,1.91,35,2,3,0,0,4,3,0.13,3,0,0,0,0,0
313,Leonardo Bittencourt,de,MF,Werder Bremen,Bundesliga,29,1993,17.5,46,2.63,43,0,0,2,1,0,3,0.17,2,0,0,0,1,0
314,Marco Bizot,nl,GK,Brest,Ligue 1,32,1991,32.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
315,Antonio Blanco,es,MF,Alavés,La Liga,23,2000,27.0,45,1.67,39,1,0,2,3,0,1,0.04,1,0,0,0,0,0
316,Rubén Blanco,es,GK,Marseille,Ligue 1,28,1995,1.3,1,0.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
317,Hendry Blank,de,DF,Dortmund,Bundesliga,18,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
318,Ludovic Blas,fr,FW/MF,Rennes,Ligue 1,25,1997,17.4,45,2.59,28,5,6,5,1,0,6,0.35,3,0,0,2,1,0
319,Janis Blaswich,de,GK,RB Leipzig,Bundesliga,32,1991,21.0,3,0.14,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
320,Alexis Blin,fr,MF,Lecce,it Serie A,26,1996,18.2,31,1.70,26,1,0,2,1,1,4,0.22,2,0,0,1,1,0
321,Daley Blind,nl,DF,Girona,La Liga,33,1990,33.0,48,1.45,41,2,3,1,0,1,5,0.15,4,0,0,0,0,1
322,Myron Boadu,nl,FW,Monaco,Ligue 1,22,2001,0.9,1,1.06,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
323,Benicio Boaitey,eng,FW/DF,Brighton,Premier League,19,2004,0.4,2,4.50,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
324,Jérôme Boateng,de,DF,Salernitana,it Serie A,34,1988,2.6,3,1.13,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
325,Oscar Bobb,no,FW/MF,Manchester City,Premier League,20,2003,3.4,22,6.56,16,0,4,1,1,0,6,1.79,3,0,2,0,1,0
326,Sacha Boey,fr,DF,Bayern Munich,Bundesliga,22,2000,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
327,Jeremie Boga,ci,FW,Nice,Ligue 1,26,1997,22.2,80,3.60,43,16,14,6,1,0,11,0.50,6,2,3,0,0,0
328,Jayden Bogle,eng,DF,Sheffield Utd,Premier League,23,2000,31.0,33,1.07,26,1,3,1,2,0,1,0.03,0,0,0,1,0,0
329,Emil Bohinen,no,MF,Genoa,it Serie A,24,1999,0.6,3,4.82,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
330,Emil Bohinen,no,MF,Salernitana,it Serie A,24,1999,5.9,12,2.02,10,0,0,0,1,1,1,0.17,1,0,0,0,0,0
331,Adama Bojang,gm,FW,Reims,Ligue 1,19,2004,0.9,2,2.17,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
332,Daniel Boloca,ro,MF,Sassuolo,it Serie A,24,1998,22.5,52,2.32,46,0,6,0,0,0,4,0.18,4,0,0,0,0,0
333,Willy Boly,ci,DF,Nott'ham Forest,Premier League,32,1991,16.0,16,1.00,14,0,0,2,0,0,2,0.13,2,0,0,0,0,0
334,Giacomo Bonaventura,it,MF,Fiorentina,it Serie A,33,1989,25.3,83,3.28,70,3,1,4,5,0,5,0.20,5,0,0,0,0,0
335,Federico Bonazzoli,it,FW/MF,Hellas Verona,it Serie A,26,1997,11.3,26,2.30,22,0,0,4,0,0,3,0.27,3,0,0,0,0,0
336,Warren Bondo,fr,MF,Monza,it Serie A,19,2003,16.4,30,1.83,21,0,2,4,1,2,4,0.24,3,0,0,1,0,0
337,Giovanni Bonfanti,it,DF,Atalanta,it Serie A,20,2003,1.0,1,1.01,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
338,Victor Boniface,ng,FW,Leverkusen,Bundesliga,22,2000,17.2,57,3.32,29,0,21,3,3,1,15,0.87,9,0,4,1,1,0
339,Kevin Bonifazi,it,DF,Bologna,it Serie A,27,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
340,Kevin Bonifazi,it,DF,Frosinone,it Serie A,27,1996,3.4,3,0.87,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
341,Leonardo Bonucci,it,DF,Union Berlin,Bundesliga,36,1987,5.1,4,0.78,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
342,Neto Borges,br,DF,Clermont Foot,Ligue 1,26,1996,28.0,50,1.79,37,5,2,2,3,1,3,0.11,1,0,0,0,2,0
343,Yvandro Borges Sanches,lu,MF/FW,Gladbach,Bundesliga,19,2004,0.2,1,5.00,0,0,0,0,1,0,1,5.00,0,0,0,0,1,0
344,Sebastiaan Bornauw,be,DF,Wolfsburg,Bundesliga,24,1999,15.9,5,0.31,2,0,0,1,1,1,0,0.00,0,0,0,0,0,0
345,Rafael Borré,co,FW,Werder Bremen,Bundesliga,27,1995,11.0,22,2.00,19,0,0,2,1,0,2,0.18,1,0,0,0,1,0
346,Gennaro Borrelli,it,FW,Frosinone,it Serie A,23,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
347,Adri Bosch,es,DF,Granada,La Liga,22,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
348,Erik Botheim,no,FW/MF,Salernitana,it Serie A,23,2000,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
349,Sven Botman,nl,DF,Newcastle Utd,Premier League,23,2000,15.3,14,0.92,12,0,0,2,0,0,3,0.20,3,0,0,0,0,0
350,Saïmon Bouabré,fr,MF,Monaco,Ligue 1,17,2006,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
351,Ayyoub Bouaddi,fr,MF,Lille,Ligue 1,15,2007,1.5,2,1.37,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
352,Badredine Bouanani,dz,FW,Nice,Ligue 1,18,2004,1.8,10,5.59,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
353,Badredine Bouanani,dz,MF,Lorient,Ligue 1,18,2004,4.9,24,4.89,16,5,1,0,2,0,2,0.41,2,0,0,0,0,0
354,Mohamed Bouchenna,fr,MF/FW,Clermont Foot,Ligue 1,17,2006,0.3,2,6.21,0,0,2,0,0,0,0,0.00,0,0,0,0,0,0
355,Hicham Boudaoui,dz,MF,Nice,Ligue 1,23,1999,17.9,47,2.62,35,2,2,5,3,0,3,0.17,3,0,0,0,0,0
356,Yassine Bounou,ma,GK,Sevilla,La Liga,32,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
357,Mehdi Bourabia,ma,MF,Frosinone,it Serie A,31,1991,2.2,4,1.79,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
358,Benjamin Bourigeaud,fr,MF/FW,Rennes,Ligue 1,29,1994,26.9,113,4.19,70,34,2,7,0,0,14,0.52,11,1,0,2,0,0
359,Bilal Boutobba,fr,FW/MF,Clermont Foot,Ligue 1,24,1998,10.3,34,3.30,21,2,4,3,3,1,1,0.10,1,0,0,0,0,0
360,Hugo Boutsingkham,fr,MF/FW,Nantes,Ligue 1,20,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
361,Edoardo Bove,it,MF,Roma,it Serie A,21,2002,19.8,40,2.02,34,0,1,0,5,0,2,0.10,2,0,0,0,0,0
362,Jarrod Bowen,eng,FW,West Ham,Premier League,26,1996,33.5,81,2.42,55,7,6,5,6,2,12,0.36,9,1,0,1,0,1
363,Lucas Boyé,ar,FW,Granada,La Liga,27,1996,28.2,78,2.76,58,1,10,7,1,1,8,0.28,6,0,2,0,0,0
364,Domagoj Bradarić,hr,DF,Salernitana,it Serie A,23,1999,30.5,61,2.00,46,9,1,1,2,2,3,0.10,3,0,0,0,0,0
365,Conor Bradley,nir,DF,Liverpool,Premier League,20,2003,8.4,27,3.22,18,1,3,2,1,2,3,0.36,2,1,0,0,0,0
366,Bilal Brahimi,dz,FW,Nice,Ligue 1,23,2000,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
