Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
179,Iván Balliu,al,DF,,Rayo Vallecano,La Liga,32,1992,7.0,9,1.29,7,1,0,0,1,0,1,0.14,7,1,0,0,1,0,Matches
180,Botond Balogh,hu,DF,,Parma,Serie A,22,2002,13.8,8,0.58,7,0,0,0,0,1,2,0.14,7,0,0,0,0,1,Matches
181,Folarin Balogun,us,FW,,Monaco,Ligue 1,23,2001,5.2,16,3.07,11,0,1,3,1,0,2,0.38,11,0,1,3,1,0,Matches
182,Mario Balotelli,it,FW,MF,Genoa,Serie A,34,1990,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
183,Abdoulaye Bamba,ci,DF,,Angers,Ligue 1,34,1990,6.8,4,0.59,3,0,0,0,0,1,0,0.00,3,0,0,0,0,1,Matches
184,Jonathan Bamba,ci,FW,MF,Celta Vigo,La Liga,28,1996,8.3,24,2.91,21,0,2,1,0,0,3,0.36,21,0,2,1,0,0,Matches
185,Mohamed Bamba,ci,MF,,Reims,Ligue 1,20,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
186,Samuel Bamba,de,FW,MF,Bochum,Bundesliga,20,2004,0.1,1,10.00,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
187,Lameck Banda,zm,FW,MF,Lecce,Serie A,23,2001,5.6,18,3.24,11,1,2,1,3,0,1,0.18,11,1,2,1,3,0,Matches
188,Daniel Bandeira,pt,MF,,Hellas Verona,Serie A,24,2000,4.5,6,1.33,5,1,0,0,0,0,0,0.00,5,1,0,0,0,0,Matches
189,Mattia Bani,it,DF,,Genoa,Serie A,31,1993,7.9,5,0.64,4,0,0,1,0,0,2,0.25,4,0,0,1,0,0,Matches
190,Scott Banks,sct,FW,MF,St. Pauli,Bundesliga,23,2001,0.6,2,3.27,0,0,1,1,0,0,1,1.64,0,0,1,1,0,0,Matches
191,Antonín Barák,cz,MF,,Fiorentina,Serie A,30,1994,0.6,3,5.00,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
192,Federico Barba,it,DF,,Como,Serie A,31,1993,4.6,3,0.65,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
193,Valentín Barco,ar,DF,FW,Sevilla,La Liga,20,2004,3.2,10,3.12,5,4,0,1,0,0,0,0.00,5,4,0,1,0,0,Matches
194,Bradley Barcola,fr,FW,,Paris S-G,Ligue 1,22,2002,11.0,45,4.11,35,0,5,3,2,0,10,0.91,35,0,5,3,2,0,Matches
195,Melvin Bard,fr,DF,MF,Nice,Ligue 1,24,2000,6.5,7,1.08,5,0,2,0,0,0,0,0.00,5,0,2,0,0,0,Matches
196,Nicolò Barella,it,MF,,Inter,Serie A,27,1997,10.5,37,3.51,25,3,3,3,3,0,8,0.76,25,3,3,3,3,0,Matches
197,Gabriel Bares,ch,MF,DF,Montpellier,Ligue 1,24,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
198,Kike Barja,es,FW,,Osasuna,La Liga,27,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
199,Ross Barkley,eng,MF,,Aston Villa,Premier League,31,1993,5.0,13,2.61,12,1,0,0,0,0,3,0.60,12,1,0,0,0,0,Matches
200,Aymen Barkok,ma,MF,,Mainz 05,Bundesliga,26,1998,0.8,2,2.47,1,1,0,0,0,0,0,0.00,1,1,0,0,0,0,Matches
201,Harvey Barnes,eng,FW,,Newcastle Utd,Premier League,27,1997,8.0,30,3.72,20,1,3,2,4,0,4,0.50,20,1,3,2,4,0,Matches
202,Enzo Barrenechea,ar,MF,,Valencia,La Liga,23,2001,6.2,12,1.94,6,1,0,1,2,2,3,0.48,6,1,0,1,2,2,Matches
203,Ander Barrenetxea,es,MF,FW,Real Sociedad,La Liga,22,2001,6.5,20,3.06,18,0,0,2,0,0,3,0.46,18,0,0,2,0,0,Matches
204,Pablo Barrios,es,MF,,Atlético Madrid,La Liga,21,2003,10.8,31,2.87,30,0,0,0,0,1,6,0.56,30,0,0,0,0,1,Matches
205,Thierno Barry,fr,FW,,Villarreal,La Liga,22,2002,10.6,23,2.17,14,0,1,4,3,1,2,0.19,14,0,1,4,3,1,Matches
206,Davide Bartesaghi,it,DF,,Milan,Serie A,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
207,Marc Bartra,es,DF,,Betis,La Liga,33,1991,9.3,4,0.43,3,0,0,1,0,0,1,0.11,3,0,0,1,0,0,Matches
208,Federico Baschirotto,it,DF,,Lecce,Serie A,28,1996,16.0,4,0.25,2,1,0,1,0,0,0,0.00,2,1,0,1,0,0,Matches
209,Daniele Baselli,it,MF,,Como,Serie A,32,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
210,Calvin Bassey,ng,DF,,Fulham,Premier League,24,1999,15.0,6,0.40,5,1,0,0,0,0,1,0.07,5,1,0,0,0,0,Matches
211,Aboubacar Bassinga,ci,MF,,Las Palmas,La Liga,19,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
212,Alessandro Bastoni,it,DF,,Inter,Serie A,25,1999,11.7,31,2.65,28,2,0,0,0,1,8,0.68,28,2,0,0,0,1,Matches
213,Augusto Batalla,ar,GK,,Rayo Vallecano,La Liga,28,1996,12.0,2,0.17,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
214,Dylan Batubinsika,cd,DF,,Saint-Étienne,Ligue 1,28,1996,13.6,5,0.37,4,0,1,0,0,0,0,0.00,4,0,1,0,0,0,Matches
215,Maximilian Bauer,de,DF,,Augsburg,Bundesliga,24,2000,6.0,4,0.67,2,0,0,0,1,1,0,0.00,2,0,0,0,1,1,Matches
216,Oliver Baumann,de,GK,,Hoffenheim,Bundesliga,34,1990,14.0,5,0.36,3,2,0,0,0,0,0,0.00,3,2,0,0,0,0,Matches
217,Christoph Baumgartner,at,MF,,RB Leipzig,Bundesliga,25,1999,8.0,22,2.77,15,0,2,3,1,1,5,0.63,15,0,2,3,1,1,Matches
218,Rafael Bauza,es,MF,,Espanyol,La Liga,19,2005,1.7,1,0.58,0,0,1,0,0,0,0,0.00,0,0,1,0,0,0,Matches
219,Adrian Beck,de,FW,MF,Heidenheim,Bundesliga,27,1997,4.8,13,2.70,8,3,1,1,0,0,1,0.21,8,3,1,1,0,0,Matches
220,Sheraldo Becker,sr,MF,FW,Real Sociedad,La Liga,29,1995,7.1,12,1.68,9,0,1,1,1,0,0,0.00,9,0,1,1,1,0,Matches
221,Timo Becker,de,DF,,Holstein Kiel,Bundesliga,27,1997,11.5,8,0.70,6,0,0,2,0,0,1,0.09,6,0,0,2,0,0,Matches
222,Jan Bednarek,pl,DF,,Southampton,Premier League,28,1996,11.9,10,0.84,10,0,0,0,0,0,0,0.00,10,0,0,0,0,0,Matches
223,Donny van de Beek,nl,MF,,Girona,La Liga,27,1997,8.8,13,1.48,13,0,0,0,0,0,2,0.23,13,0,0,0,0,0,Matches
224,Kevin Behrens,de,FW,,Wolfsburg,Bundesliga,33,1991,1.2,3,2.45,1,1,0,1,0,0,0,0.00,1,1,0,1,0,0,Matches
225,Maximilian Beier,de,FW,MF,Dortmund,Bundesliga,22,2002,7.8,21,2.70,12,0,3,1,1,4,3,0.39,12,0,3,1,1,4,Matches
226,Reda Belahyane,ma,MF,,Hellas Verona,Serie A,20,2004,13.9,31,2.23,25,0,3,1,0,2,3,0.22,25,0,3,1,0,2,Matches
227,Haris Belkebla,dz,MF,,Angers,Ligue 1,30,1994,10.0,6,0.60,6,0,0,0,0,0,1,0.10,6,0,0,0,0,0,Matches
228,Yassin Belkhdim,fr,MF,FW,Angers,Ligue 1,22,2002,6.4,5,0.78,4,0,0,1,0,0,0,0.00,4,0,0,1,0,0,Matches
229,Stefan Bell,de,DF,,Mainz 05,Bundesliga,33,1991,7.8,4,0.51,3,0,0,1,0,0,2,0.26,3,0,0,1,0,0,Matches
230,Raoul Bellanova,it,DF,,Torino,Serie A,24,2000,1.0,1,1.03,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
231,Raoul Bellanova,it,DF,,Atalanta,Serie A,24,2000,10.6,23,2.18,21,2,0,0,0,0,6,0.57,21,2,0,0,0,0,Matches
232,Jean-Ricner Bellegarde,fr,MF,FW,Wolves,Premier League,26,1998,8.1,23,2.86,13,1,2,2,3,2,4,0.50,13,1,2,2,3,2,Matches
233,Héctor Bellerín,es,DF,,Betis,La Liga,29,1995,5.8,11,1.89,10,0,1,0,0,0,1,0.17,10,0,1,0,0,0,Matches
234,Jude Bellingham,eng,MF,,Real Madrid,La Liga,21,2003,11.8,34,2.88,28,1,3,0,0,2,5,0.42,28,1,3,0,0,2,Matches
235,Jeanuël Belocian,fr,DF,MF,Leverkusen,Bundesliga,19,2005,0.7,1,1.53,0,0,0,0,1,0,0,0.00,0,0,0,0,1,0,Matches
236,Andrea Belotti,it,FW,,Como,Serie A,30,1993,5.2,10,1.91,8,0,0,1,1,0,0,0.00,8,0,0,1,1,0,Matches
237,Fran Beltrán,es,MF,,Celta Vigo,La Liga,25,1999,10.9,14,1.28,13,0,0,1,0,0,1,0.09,13,0,0,1,0,0,Matches
238,Lucas Beltrán,ar,MF,FW,Fiorentina,Serie A,23,2001,7.7,26,3.36,25,0,0,0,0,1,5,0.65,25,0,0,0,0,1,Matches
239,Eliesse Ben Seghir,ma,MF,FW,Monaco,Ligue 1,19,2005,10.6,47,4.42,36,3,1,4,3,0,6,0.56,36,3,1,4,3,0,Matches
240,Carlos Benavídez,uy,MF,,Alavés,La Liga,26,1998,2.6,7,2.73,5,0,1,0,0,1,2,0.78,5,0,1,0,0,1,Matches
241,Adrian Benedyczak,pl,FW,,Parma,Serie A,24,2000,1.3,2,1.48,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
242,László Bénes,sk,MF,FW,Union Berlin,Bundesliga,27,1997,2.1,10,4.66,4,5,0,1,0,0,1,0.47,4,5,0,1,0,0,Matches
243,Iker Benito,es,FW,MF,Osasuna,La Liga,22,2002,0.4,1,2.43,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
244,Ismaël Bennacer,dz,MF,,Milan,Serie A,27,1997,0.6,2,3.10,1,1,0,0,0,0,0,0.00,1,1,0,0,0,0,Matches
245,Saïd Benrahma,dz,FW,MF,Lyon,Ligue 1,29,1995,6.6,25,3.81,16,6,3,0,0,0,6,0.92,16,6,3,0,0,0,Matches
246,Ramy Bensebaini,dz,DF,,Dortmund,Bundesliga,29,1995,8.8,17,1.92,16,1,0,0,0,0,4,0.45,16,1,0,0,0,0,Matches
247,Rodrigo Bentancur,uy,MF,,Tottenham,Premier League,27,1997,5.9,15,2.52,10,0,1,3,0,1,0,0.00,10,0,1,3,0,1,Matches
248,Lucas Beraldo,br,DF,,Paris S-G,Ligue 1,21,2003,9.1,5,0.55,5,0,0,0,0,0,1,0.11,5,0,0,0,0,0,Matches
249,Yuri Berchiche,es,DF,,Athletic Club,La Liga,34,1990,11.6,13,1.12,10,1,0,1,0,1,0,0.00,10,1,0,1,0,1,Matches
250,Álex Berenguer,es,FW,MF,Athletic Club,La Liga,29,1995,11.0,38,3.45,25,8,2,0,2,1,9,0.82,25,8,2,0,2,1,Matches
251,Sander Berge,no,MF,,Fulham,Premier League,26,1998,9.8,14,1.43,12,0,0,0,0,2,1,0.10,12,0,0,0,0,2,Matches
252,Lucas Bergvall,se,MF,,Tottenham,Premier League,18,2006,1.9,4,2.09,2,2,0,0,0,0,0,0.00,2,2,0,0,0,0,Matches
253,Medon Berisha,al,MF,,Lecce,Serie A,21,2003,1.8,10,5.52,7,2,0,0,1,0,2,1.10,7,2,0,0,1,0,Matches
254,Mergim Berisha,de,FW,MF,Hoffenheim,Bundesliga,26,1998,3.6,4,1.11,3,0,0,1,0,0,1,0.28,3,0,0,1,0,0,Matches
255,Adrian Bernabe,es,MF,,Parma,Serie A,23,2001,10.0,39,3.92,31,6,0,1,1,0,3,0.30,31,6,0,1,1,0,Matches
256,Marc Bernal,es,MF,,Barcelona,La Liga,17,2007,2.7,1,0.37,0,1,0,0,0,0,0,0.00,0,1,0,0,0,0,Matches
257,Bernardo,br,DF,,Bochum,Bundesliga,29,1995,2.8,3,1.07,2,0,0,1,0,0,0,0.00,2,0,0,1,0,0,Matches
258,Juan Bernat,es,DF,MF,Villarreal,La Liga,31,1993,2.0,6,2.93,6,0,0,0,0,0,1,0.49,6,0,0,0,0,0,Matches
259,Alexander Bernhardsson,se,DF,FW,Holstein Kiel,Bundesliga,26,1998,2.7,6,2.19,5,1,0,0,0,0,0,0.00,5,1,0,0,0,0,Matches
260,Victor Bernth Kristiansen,dk,DF,,Leicester City,Premier League,22,2002,13.5,23,1.70,16,5,0,0,2,0,3,0.22,16,5,0,0,2,0,Matches
261,Matúš Bero,sk,MF,,Bochum,Bundesliga,29,1995,11.2,40,3.56,29,7,1,1,2,0,1,0.09,29,7,1,1,2,0,Matches
262,Juan Berrocal,es,DF,,Getafe,La Liga,25,1999,6.3,2,0.32,1,0,0,0,0,1,0,0.00,1,0,0,0,0,1,Matches
263,Dimitry Bertaud,cd,GK,,Montpellier,Ligue 1,26,1998,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
264,Beto,gw,FW,,Everton,Premier League,26,1998,2.1,4,1.93,0,0,2,0,2,0,0,0.00,0,0,2,0,2,0,Matches
265,Sam Beukema,nl,DF,,Bologna,Serie A,26,1998,14.5,17,1.17,14,0,0,3,0,0,5,0.34,14,0,0,3,0,0,Matches
266,Alessandro Bianco,it,MF,,Monza,Serie A,22,2002,10.1,18,1.78,16,0,0,2,0,0,0,0.00,16,0,0,2,0,0,Matches
267,Alessandro Bianco,it,MF,,Fiorentina,Serie A,22,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
268,Jaka Bijol,si,DF,,Udinese,Serie A,25,1999,15.0,13,0.87,10,1,0,2,0,0,0,0.00,10,1,0,2,0,0,Matches
269,El Bilal Touré,ml,FW,MF,Stuttgart,Bundesliga,23,2001,3.5,10,2.87,7,0,1,2,0,0,1,0.29,7,0,1,2,0,0,Matches
270,Philip Billing,dk,MF,,Bournemouth,Premier League,28,1996,0.8,11,13.94,8,0,0,1,0,2,0,0.00,8,0,0,1,0,2,Matches
271,Cristiano Biraghi,it,DF,,Fiorentina,Serie A,32,1992,4.8,8,1.66,3,5,0,0,0,0,0,0.00,3,5,0,0,0,0,Matches
272,Samuele Birindelli,it,DF,,Monza,Serie A,25,1999,3.3,7,2.12,6,0,0,1,0,0,0,0.00,6,0,0,1,0,0,Matches
273,Tom Bischof,de,MF,,Hoffenheim,Bundesliga,19,2005,10.4,46,4.45,27,14,2,0,1,2,4,0.39,27,14,2,0,1,2,Matches
274,Yves Bissouma,ml,MF,,Tottenham,Premier League,28,1996,8.2,12,1.47,11,0,0,0,0,1,0,0.00,11,0,0,0,0,1,Matches
275,Leonardo Bittencourt,de,MF,,Werder Bremen,Bundesliga,30,1993,5.3,11,2.08,8,0,0,1,2,0,1,0.19,8,0,0,1,2,0,Matches
276,Emmanuel Biumla,fr,DF,,Angers,Ligue 1,19,2005,8.1,1,0.12,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
277,Marco Bizot,nl,GK,,Brest,Ligue 1,33,1991,14.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
278,Bjarki Bjarkason,is,DF,,Venezia,Serie A,24,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
279,Antonio Blanco,es,MF,,Alavés,La Liga,24,2000,12.1,18,1.49,17,0,0,1,0,0,1,0.08,17,0,0,1,0,0,Matches
280,Ludovic Blas,fr,MF,FW,Rennes,Ligue 1,26,1997,13.5,59,4.38,26,16,4,5,3,5,9,0.67,26,16,4,5,3,5,Matches
281,Daley Blind,nl,DF,,Girona,La Liga,34,1990,12.1,19,1.57,19,0,0,0,0,0,4,0.33,19,0,0,0,0,0,Matches
282,Myron Boadu,nl,FW,,Bochum,Bundesliga,23,2001,3.9,8,2.08,7,0,0,0,1,0,1,0.26,7,0,0,0,1,0,Matches
283,Augustine Boakye,gh,MF,FW,Saint-Étienne,Ligue 1,24,2000,3.7,17,4.55,11,0,4,1,1,0,0,0.00,11,0,4,1,1,0,Matches
284,Sacha Boey,fr,DF,,Bayern Munich,Bundesliga,24,2000,3.1,5,1.61,3,0,2,0,0,0,2,0.64,3,0,2,0,0,0,Matches
285,Jeremie Boga,ci,MF,FW,Nice,Ligue 1,27,1997,6.9,33,4.80,17,5,4,5,2,0,2,0.29,17,5,4,5,2,0,Matches
286,Lamare Bogarde,nl,DF,,Aston Villa,Premier League,20,2004,2.4,7,2.96,5,1,0,0,0,1,0,0.00,5,1,0,0,0,1,Matches
287,Emil Bohinen,no,MF,,Genoa,Serie A,25,1999,1.8,5,2.69,4,0,0,0,1,0,0,0.00,4,0,0,0,1,0,Matches
288,Adama Boiro,es,DF,,Athletic Club,La Liga,22,2002,5.2,2,0.39,1,0,0,1,0,0,0,0.00,1,0,0,1,0,0,Matches
289,Willy Boly,ci,DF,,Nott'ham Forest,Premier League,33,1991,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
290,Moïse Bombito,ca,DF,,Nice,Ligue 1,24,2000,12.7,8,0.63,8,0,0,0,0,0,1,0.08,8,0,0,0,0,0,Matches
291,Warren Bondo,fr,MF,,Monza,Serie A,21,2003,13.9,21,1.51,16,0,1,0,4,0,0,0.00,16,0,1,0,4,0,Matches
292,Victor Boniface,ng,FW,,Leverkusen,Bundesliga,23,2000,7.3,27,3.70,17,0,4,6,0,0,3,0.41,17,0,4,6,0,0,Matches
293,Ange-Yoan Bonny,fr,FW,,Parma,Serie A,21,2003,12.3,37,3.02,26,1,5,2,3,0,4,0.33,26,1,5,2,3,0,Matches
294,Sebastiaan Bornauw,be,DF,,Wolfsburg,Bundesliga,25,1999,7.0,3,0.43,3,0,0,0,0,0,0,0.00,3,0,0,0,0,0,Matches
295,Saïmon Bouabré,fr,MF,,Monaco,Ligue 1,18,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
296,Ayyoub Bouaddi,fr,MF,,Lille,Ligue 1,17,2007,5.8,8,1.39,7,0,1,0,0,0,2,0.35,7,0,1,0,0,0,Matches
297,Badredine Bouanani,dz,MF,FW,Nice,Ligue 1,20,2004,5.5,20,3.61,14,1,2,2,1,0,3,0.54,14,1,2,2,1,0,Matches
298,Benjamin Bouchouari,ma,MF,,Saint-Étienne,Ligue 1,23,2001,7.2,17,2.38,15,0,0,0,1,1,2,0.28,15,0,0,0,1,1,Matches
299,Hicham Boudaoui,dz,MF,,Nice,Ligue 1,25,1999,10.9,23,2.11,21,0,0,0,1,1,1,0.09,21,0,0,0,1,1,Matches
300,Carlo Boukhalfa,ma,MF,,St. Pauli,Bundesliga,25,1999,9.3,19,2.04,13,0,1,4,0,1,0,0.00,13,0,1,4,0,1,Matches
301,Benjamin Bourigeaud,fr,MF,,Rennes,Ligue 1,30,1994,0.9,2,2.25,1,1,0,0,0,0,0,0.00,1,1,0,0,0,0,Matches
302,Edoardo Bove,it,MF,FW,Fiorentina,Serie A,22,2002,9.3,29,3.12,22,1,1,1,3,1,7,0.75,22,1,1,1,3,1,Matches
303,Jarrod Bowen,eng,FW,MF,West Ham,Premier League,27,1996,15.7,71,4.51,42,12,5,6,4,2,8,0.51,42,12,5,6,4,2,Matches
304,Enzo Boyomo,cm,DF,,Osasuna,La Liga,23,2001,14.0,4,0.29,3,0,0,1,0,0,0,0.00,3,0,0,1,0,0,Matches
305,Enzo Boyomo,cm,DF,,Valladolid,La Liga,23,2001,3.0,1,0.33,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
306,Domagoj Bradarić,hr,DF,,Hellas Verona,Serie A,25,1999,6.4,17,2.65,9,6,1,0,1,0,0,0.00,9,6,1,0,1,0,Matches
307,Conor Bradley,nir,DF,,Liverpool,Premier League,21,2003,2.6,6,2.30,4,0,1,0,1,0,1,0.38,4,0,1,0,1,0,Matches
308,Bilal Brahimi,dz,MF,,Nice,Ligue 1,24,2000,0.8,1,1.18,0,1,0,0,0,0,0,0.00,0,1,0,0,0,0,Matches
309,Julian Brandt,de,MF,,Dortmund,Bundesliga,28,1996,9.9,43,4.34,34,4,1,4,0,0,3,0.30,34,4,1,4,0,0,Matches
310,Jarrad Branthwaite,eng,DF,,Everton,Premier League,22,2002,6.1,5,0.82,5,0,0,0,0,0,0,0.00,5,0,0,0,0,0,Matches
311,Darko Brašanac,rs,MF,,Leganés,La Liga,32,1992,9.3,17,1.83,16,0,0,1,0,0,2,0.22,16,0,0,1,0,0,Matches
312,Lilian Brassier,fr,DF,,Marseille,Ligue 1,25,1999,7.0,1,0.14,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
313,Matthias Braunöder,at,MF,,Como,Serie A,22,2002,3.0,4,1.35,2,0,0,1,1,0,0,0.00,2,0,0,1,1,0,Matches
314,Iker Bravo,es,FW,MF,Udinese,Serie A,19,2005,2.6,9,3.39,7,2,0,0,0,0,0,0.00,7,2,0,0,0,0,Matches
315,James Bree,eng,DF,,Southampton,Premier League,27,1997,1.5,3,1.99,1,2,0,0,0,0,0,0.00,1,2,0,0,0,0,Matches
316,Tim Breithaupt,de,MF,,Augsburg,Bundesliga,22,2002,1.3,3,2.25,3,0,0,0,0,0,2,1.50,3,0,0,0,0,0,Matches
317,Gleison Bremer,br,DF,,Juventus,Serie A,27,1997,6.0,3,0.50,2,0,1,0,0,0,0,0.00,2,0,1,0,0,0,Matches
318,Brenner,br,MF,FW,Udinese,Serie A,24,2000,4.3,11,2.56,8,3,0,0,0,0,1,0.23,8,3,0,0,0,0,Matches
319,Ben Brereton,cl,FW,,Southampton,Premier League,25,1999,5.0,9,1.80,7,0,0,0,2,0,0,0.00,7,0,0,0,2,0,Matches
320,Marco Brescianini,it,MF,,Atalanta,Serie A,24,2000,5.6,11,1.96,9,0,1,1,0,0,1,0.18,9,0,1,1,0,0,Matches
321,Maximilian Breunig,de,FW,MF,Heidenheim,Bundesliga,24,2000,3.6,8,2.21,5,1,1,1,0,0,0,0.00,5,1,1,1,0,0,Matches
322,Nathan Broadhead,wls,FW,MF,Ipswich Town,Premier League,26,1998,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
323,Armando Broja,al,FW,,Everton,Premier League,23,2001,0.4,1,2.73,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
324,David Brooks,wls,FW,MF,Bournemouth,Premier League,27,1997,1.9,12,6.24,10,0,1,1,0,0,1,0.52,10,0,1,1,0,0,Matches
325,Moritz Broschinski,de,FW,MF,Bochum,Bundesliga,24,2000,8.8,13,1.49,7,0,2,3,1,0,1,0.11,7,0,2,3,1,0,Matches
326,Nathaniel Brown,de,DF,MF,Eint Frankfurt,Bundesliga,21,2003,5.3,10,1.89,8,0,0,0,2,0,4,0.76,8,0,0,0,2,0,Matches
327,Jacob Bruun Larsen,dk,MF,FW,Hoffenheim,Bundesliga,26,1998,3.6,13,3.67,6,1,2,4,0,0,4,1.13,6,1,2,4,0,0,Matches
328,Tajon Buchanan,ca,DF,FW,Inter,Serie A,25,1999,0.5,2,3.83,0,0,2,0,0,0,0,0.00,0,0,2,0,0,0,Matches
329,Ante Budimir,hr,FW,,Osasuna,La Liga,33,1991,14.3,25,1.75,14,0,2,4,5,0,7,0.49,14,0,2,4,5,0,Matches
330,Emi Buendía,ar,MF,FW,Aston Villa,Premier League,27,1996,0.5,2,4.19,2,0,0,0,0,0,0,0.00,2,0,0,0,0,0,Matches
331,Manu Bueno,es,MF,,Sevilla,La Liga,20,2004,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
332,Santiago Bueno,uy,DF,,Wolves,Premier League,26,1998,7.8,5,0.64,4,1,0,0,0,0,1,0.13,4,1,0,0,0,0,Matches
333,Marius Bülter,de,FW,,Hoffenheim,Bundesliga,31,1993,8.9,28,3.15,20,0,3,2,2,1,5,0.56,20,0,3,2,2,1,Matches
334,Facundo Buonanotte,ar,MF,FW,Leicester City,Premier League,19,2004,10.2,37,3.64,19,9,8,1,0,0,4,0.39,19,9,8,1,0,0,Matches
335,Alessandro Buongiorno,it,DF,,Napoli,Serie A,25,1999,15.0,13,0.87,12,0,0,1,0,0,0,0.00,12,0,0,1,0,0,Matches
336,Cameron Burgess,au,DF,,Ipswich Town,Premier League,29,1995,8.0,5,0.62,5,0,0,0,0,0,2,0.25,5,0,0,0,0,0,Matches
337,Jonathan Burkardt,de,FW,,Mainz 05,Bundesliga,24,2000,11.7,26,2.23,20,0,0,3,3,0,4,0.34,20,0,0,3,3,0,Matches
338,Oliver Burke,sct,FW,MF,Werder Bremen,Bundesliga,27,1997,1.1,8,6.99,7,0,1,0,0,0,0,0.00,7,0,1,0,0,0,Matches
339,Dan Burn,eng,DF,,Newcastle Utd,Premier League,32,1992,15.0,7,0.47,4,1,0,1,1,0,1,0.07,4,1,0,1,1,0,Matches
340,Wes Burns,wls,FW,,Ipswich Town,Premier League,30,1994,7.3,12,1.65,9,0,0,1,2,0,1,0.14,9,0,0,1,2,0,Matches
341,Marnon Busch,de,DF,MF,Heidenheim,Bundesliga,30,1994,4.7,15,3.18,12,2,0,1,0,0,0,0.00,12,2,0,1,0,0,Matches
342,Gianluca Busio,us,MF,,Venezia,Serie A,22,2002,11.6,32,2.77,26,0,0,3,3,0,2,0.17,26,0,0,3,3,0,Matches
343,Aurélio Buta,pt,DF,,Reims,Ligue 1,27,1997,9.9,19,1.91,12,5,0,2,0,0,3,0.30,12,5,0,2,0,0,Matches
344,Marcin Bułka,pl,GK,,Nice,Ligue 1,25,1999,15.0,1,0.07,1,0,0,0,0,0,0,0.00,1,0,0,0,0,0,Matches
345,Pau Cabanes,es,MF,FW,Villarreal,La Liga,19,2005,0.7,3,4.50,3,0,0,0,0,0,1,1.50,3,0,0,0,0,0,Matches
346,Rémy Cabella,fr,MF,FW,Lille,Ligue 1,34,1990,5.2,26,5.03,15,4,0,3,3,1,5,0.97,15,4,0,3,3,1,Matches
347,Leandro Cabrera,uy,DF,,Espanyol,La Liga,33,1991,11.0,11,1.00,10,0,0,1,0,0,2,0.18,10,0,0,1,0,0,Matches
348,Liberato Cacace,nz,MF,DF,Empoli,Serie A,24,2000,6.4,20,3.11,14,3,2,1,0,0,2,0.31,14,3,2,1,0,0,Matches
349,Anthony Caci,fr,DF,,Mainz 05,Bundesliga,27,1997,12.7,45,3.53,36,7,1,0,0,1,5,0.39,36,7,1,0,0,1,Matches
350,Mathieu Cafaro,fr,MF,FW,Saint-Étienne,Ligue 1,27,1997,6.8,19,2.81,13,4,0,1,1,0,1,0.15,13,4,0,1,1,0,Matches
351,Moisés Caicedo,ec,MF,DF,Chelsea,Premier League,23,2001,15.7,46,2.93,42,0,0,0,1,3,6,0.38,42,0,0,0,1,3,Matches
352,Tom Cairney,sct,MF,,Fulham,Premier League,33,1991,2.0,12,6.07,11,1,0,0,0,0,2,1.01,11,1,0,0,0,0,Matches
353,Jens Cajuste,se,MF,,Ipswich Town,Premier League,25,1999,6.1,10,1.65,8,0,2,0,0,0,0,0.00,8,0,2,0,0,0,Matches
