Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
196,Nicolò Barella,it,MF,,Inter,Serie A,27,1997,10.5,18,10,6,9,3,6,22,27.3,16,11,0,11,5,23,4
197,Gabriel Bares,ch,MF,DF,Montpellier,Ligue 1,24,2000,0.6,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,3
198,Kike Barja,es,FW,,Osasuna,La Liga,27,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
199,Ross Barkley,eng,MF,,Aston Villa,Premier League,31,1993,5.0,9,2,4,5,0,7,10,70.0,3,7,2,5,5,14,4
200,Aymen Barkok,ma,MF,,Mainz 05,Bundesliga,26,1998,0.8,2,1,1,1,0,1,1,100.0,0,1,1,0,2,4,0
201,Harvey Barnes,eng,FW,,Newcastle Utd,Premier League,27,1997,8.0,8,5,3,3,2,3,5,60.0,2,3,0,3,4,12,5
202,Enzo Barrenechea,ar,MF,,Valencia,La Liga,23,2001,6.2,12,5,6,4,2,3,9,33.3,6,9,2,7,5,17,12
203,Ander Barrenetxea,es,MF,FW,Real Sociedad,La Liga,22,2001,6.5,11,10,3,6,2,2,11,18.2,9,9,0,9,6,17,12
204,Pablo Barrios,es,MF,,Atlético Madrid,La Liga,21,2003,10.8,19,12,7,11,1,6,16,37.5,10,5,1,4,14,33,12
205,Thierno Barry,fr,FW,,Villarreal,La Liga,22,2002,10.6,4,3,1,2,1,1,4,25.0,3,5,0,5,0,4,6
206,Davide Bartesaghi,it,DF,,Milan,Serie A,18,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
207,Marc Bartra,es,DF,,Betis,La Liga,33,1991,9.3,11,7,9,2,0,6,8,75.0,2,12,7,5,20,31,52
208,Federico Baschirotto,it,DF,,Lecce,Serie A,28,1996,16.0,20,16,14,4,2,12,15,80.0,3,23,18,5,14,34,67
209,Daniele Baselli,it,MF,,Como,Serie A,32,1992,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1
210,Calvin Bassey,ng,DF,,Fulham,Premier League,24,1999,15.0,16,11,12,4,0,6,9,66.7,3,27,13,14,7,23,50
211,Aboubacar Bassinga,ci,MF,,Las Palmas,La Liga,19,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
212,Alessandro Bastoni,it,DF,,Inter,Serie A,25,1999,11.7,21,13,9,9,3,10,15,66.7,5,10,4,6,9,30,15
213,Augusto Batalla,ar,GK,,Rayo Vallecano,La Liga,28,1996,12.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4
214,Dylan Batubinsika,cd,DF,,Saint-Étienne,Ligue 1,28,1996,13.6,15,8,11,3,1,7,13,53.8,6,16,8,8,29,44,72
215,Maximilian Bauer,de,DF,,Augsburg,Bundesliga,24,2000,6.0,12,7,4,7,1,8,13,61.5,5,9,3,6,6,18,31
216,Oliver Baumann,de,GK,,Hoffenheim,Bundesliga,34,1990,14.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7
217,Christoph Baumgartner,at,MF,,RB Leipzig,Bundesliga,25,1999,8.0,18,13,3,10,5,6,22,27.3,16,19,5,14,6,24,8
218,Rafael Bauza,es,MF,,Espanyol,La Liga,19,2005,1.7,4,2,2,1,1,3,5,60.0,2,3,1,2,0,4,4
219,Adrian Beck,de,FW,MF,Heidenheim,Bundesliga,27,1997,4.8,16,6,11,5,0,5,15,33.3,10,16,1,15,4,20,10
220,Sheraldo Becker,sr,MF,FW,Real Sociedad,La Liga,29,1995,7.1,2,2,0,2,0,0,2,0.0,2,4,0,4,1,3,8
221,Timo Becker,de,DF,,Holstein Kiel,Bundesliga,27,1997,11.5,19,12,14,5,0,13,19,68.4,6,9,6,3,7,26,32
222,Jan Bednarek,pl,DF,,Southampton,Premier League,28,1996,11.9,8,4,6,2,0,3,9,33.3,6,20,17,3,18,26,63
223,Donny van de Beek,nl,MF,,Girona,La Liga,27,1997,8.8,20,11,12,4,4,9,15,60.0,6,9,2,7,4,24,7
224,Kevin Behrens,de,FW,,Wolfsburg,Bundesliga,33,1991,1.2,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1
225,Maximilian Beier,de,FW,MF,Dortmund,Bundesliga,22,2002,7.8,15,10,5,6,4,5,16,31.3,11,9,0,9,5,20,5
226,Reda Belahyane,ma,MF,,Hellas Verona,Serie A,20,2004,13.9,26,18,10,10,6,9,11,81.8,2,15,4,11,7,33,13
227,Haris Belkebla,dz,MF,,Angers,Ligue 1,30,1994,10.0,19,13,13,5,1,9,18,50.0,9,12,2,10,16,35,21
228,Yassin Belkhdim,fr,MF,FW,Angers,Ligue 1,22,2002,6.4,30,15,13,11,6,13,29,44.8,16,11,2,9,9,39,13
229,Stefan Bell,de,DF,,Mainz 05,Bundesliga,33,1991,7.8,9,4,7,2,0,3,6,50.0,3,6,6,0,18,27,45
230,Raoul Bellanova,it,DF,,Torino,Serie A,24,2000,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4
231,Raoul Bellanova,it,DF,,Atalanta,Serie A,24,2000,10.6,7,5,2,4,1,3,6,50.0,3,6,2,4,10,17,10
232,Jean-Ricner Bellegarde,fr,MF,FW,Wolves,Premier League,26,1998,8.1,10,6,4,4,2,4,6,66.7,2,9,2,7,6,16,7
233,Héctor Bellerín,es,DF,,Betis,La Liga,29,1995,5.8,12,7,6,4,2,9,16,56.3,7,4,3,1,6,18,18
234,Jude Bellingham,eng,MF,,Real Madrid,La Liga,21,2003,11.8,28,15,12,11,5,14,19,73.7,5,20,2,18,13,41,11
235,Jeanuël Belocian,fr,DF,MF,Leverkusen,Bundesliga,19,2005,0.7,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2
236,Andrea Belotti,it,FW,,Como,Serie A,30,1993,5.2,6,4,1,4,1,0,3,0.0,3,3,0,3,1,7,7
237,Fran Beltrán,es,MF,,Celta Vigo,La Liga,25,1999,10.9,23,15,12,8,3,11,24,45.8,13,12,4,8,7,30,16
238,Lucas Beltrán,ar,MF,FW,Fiorentina,Serie A,23,2001,7.7,10,6,3,5,2,3,6,50.0,3,7,1,6,3,13,3
239,Eliesse Ben Seghir,ma,MF,FW,Monaco,Ligue 1,19,2005,10.6,17,13,5,8,4,10,17,58.8,7,11,0,11,6,23,1
240,Carlos Benavídez,uy,MF,,Alavés,La Liga,26,1998,2.6,5,3,2,2,1,0,3,0.0,3,1,1,0,6,11,3
241,Adrian Benedyczak,pl,FW,,Parma,Serie A,24,2000,1.3,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,2
242,László Bénes,sk,MF,FW,Union Berlin,Bundesliga,27,1997,2.1,1,1,0,1,0,0,1,0.0,1,2,1,1,0,1,1
243,Iker Benito,es,FW,MF,Osasuna,La Liga,22,2002,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2
244,Ismaël Bennacer,dz,MF,,Milan,Serie A,27,1997,0.6,1,1,0,1,0,0,0,,0,0,0,0,0,1,0
245,Saïd Benrahma,dz,FW,MF,Lyon,Ligue 1,29,1995,6.6,7,4,3,3,1,2,7,28.6,5,6,0,6,2,9,1
246,Ramy Bensebaini,dz,DF,,Dortmund,Bundesliga,29,1995,8.8,24,11,14,8,2,14,21,66.7,7,22,2,20,11,35,23
247,Rodrigo Bentancur,uy,MF,,Tottenham,Premier League,27,1997,5.9,19,9,9,9,1,11,16,68.8,5,5,0,5,16,35,5
248,Lucas Beraldo,br,DF,,Paris S-G,Ligue 1,21,2003,9.1,16,14,12,4,0,10,20,50.0,10,6,2,4,8,24,15
249,Yuri Berchiche,es,DF,,Athletic Club,La Liga,34,1990,11.6,16,9,10,5,1,8,16,50.0,8,12,2,10,10,26,32
250,Álex Berenguer,es,FW,MF,Athletic Club,La Liga,29,1995,11.0,13,5,2,7,4,9,14,64.3,5,5,2,3,5,18,6
251,Sander Berge,no,MF,,Fulham,Premier League,26,1998,9.8,26,16,11,13,2,13,21,61.9,8,11,5,6,14,40,16
252,Lucas Bergvall,se,MF,,Tottenham,Premier League,18,2006,1.9,7,4,1,4,2,6,9,66.7,3,1,1,0,5,12,1
253,Medon Berisha,al,MF,,Lecce,Serie A,21,2003,1.8,2,1,1,1,0,1,2,50.0,1,0,0,0,1,3,2
254,Mergim Berisha,de,FW,MF,Hoffenheim,Bundesliga,26,1998,3.6,3,3,1,2,0,0,3,0.0,3,2,1,1,0,3,3
255,Adrian Bernabe,es,MF,,Parma,Serie A,23,2001,10.0,21,13,14,6,1,12,26,46.2,14,18,9,9,6,27,16
256,Marc Bernal,es,MF,,Barcelona,La Liga,17,2007,2.7,8,6,2,5,1,7,8,87.5,1,5,1,4,1,9,4
257,Bernardo,br,DF,,Bochum,Bundesliga,29,1995,2.8,10,5,9,1,0,7,8,87.5,1,6,3,3,4,14,7
258,Juan Bernat,es,DF,MF,Villarreal,La Liga,31,1993,2.0,7,5,6,0,1,3,4,75.0,1,3,1,2,1,8,2
259,Alexander Bernhardsson,se,DF,FW,Holstein Kiel,Bundesliga,26,1998,2.7,2,1,0,0,2,2,4,50.0,2,3,0,3,0,2,4
260,Victor Bernth Kristiansen,dk,DF,,Leicester City,Premier League,22,2002,13.5,50,31,35,14,1,28,48,58.3,20,23,10,13,16,66,37
261,Matúš Bero,sk,MF,,Bochum,Bundesliga,29,1995,11.2,19,8,8,7,4,8,26,30.8,18,18,3,15,8,27,8
262,Juan Berrocal,es,DF,,Getafe,La Liga,25,1999,6.3,11,4,9,2,0,8,11,72.7,3,1,1,0,8,19,29
263,Dimitry Bertaud,cd,GK,,Montpellier,Ligue 1,26,1998,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2
264,Beto,gw,FW,,Everton,Premier League,26,1998,2.1,2,0,0,1,1,0,1,0.0,1,1,0,1,0,2,2
265,Sam Beukema,nl,DF,,Bologna,Serie A,26,1998,14.5,15,5,6,8,1,4,14,28.6,10,15,12,3,13,28,43
266,Alessandro Bianco,it,MF,,Monza,Serie A,22,2002,10.1,21,14,6,11,4,14,18,77.8,4,11,2,9,6,27,16
267,Alessandro Bianco,it,MF,,Fiorentina,Serie A,22,2002,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
268,Jaka Bijol,si,DF,,Udinese,Serie A,25,1999,15.0,21,13,14,7,0,12,22,54.5,10,18,9,9,17,38,75
269,El Bilal Touré,ml,FW,MF,Stuttgart,Bundesliga,23,2001,3.5,3,1,1,1,1,3,3,100.0,0,1,0,1,0,3,1
270,Philip Billing,dk,MF,,Bournemouth,Premier League,28,1996,0.8,8,2,4,4,0,1,1,100.0,0,1,0,1,2,10,1
271,Cristiano Biraghi,it,DF,,Fiorentina,Serie A,32,1992,4.8,4,4,1,3,0,2,7,28.6,5,2,0,2,4,8,11
272,Samuele Birindelli,it,DF,,Monza,Serie A,25,1999,3.3,8,6,2,3,3,2,4,50.0,2,2,1,1,0,8,6
273,Tom Bischof,de,MF,,Hoffenheim,Bundesliga,19,2005,10.4,49,26,15,28,6,19,33,57.6,14,25,5,20,12,61,19
274,Yves Bissouma,ml,MF,,Tottenham,Premier League,28,1996,8.2,26,17,11,13,2,14,22,63.6,8,5,2,3,10,36,18
275,Leonardo Bittencourt,de,MF,,Werder Bremen,Bundesliga,30,1993,5.3,8,3,4,3,1,3,8,37.5,5,6,0,6,7,15,7
276,Emmanuel Biumla,fr,DF,,Angers,Ligue 1,19,2005,8.1,14,7,10,4,0,9,14,64.3,5,11,5,6,6,20,37
277,Marco Bizot,nl,GK,,Brest,Ligue 1,33,1991,14.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,11
278,Bjarki Bjarkason,is,DF,,Venezia,Serie A,24,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
279,Antonio Blanco,es,MF,,Alavés,La Liga,24,2000,12.1,28,18,10,18,0,14,30,46.7,16,14,5,9,21,49,20
280,Ludovic Blas,fr,MF,FW,Rennes,Ligue 1,26,1997,13.5,18,13,3,6,9,12,23,52.2,11,11,2,9,4,22,3
281,Daley Blind,nl,DF,,Girona,La Liga,34,1990,12.1,19,9,9,9,1,12,17,70.6,5,16,6,10,13,32,36
282,Myron Boadu,nl,FW,,Bochum,Bundesliga,23,2001,3.9,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3
283,Augustine Boakye,gh,MF,FW,Saint-Étienne,Ligue 1,24,2000,3.7,4,2,1,3,0,2,8,25.0,6,1,0,1,4,8,2
284,Sacha Boey,fr,DF,,Bayern Munich,Bundesliga,24,2000,3.1,10,3,4,2,4,5,7,71.4,2,3,0,3,1,11,4
285,Jeremie Boga,ci,MF,FW,Nice,Ligue 1,27,1997,6.9,6,4,1,5,0,2,3,66.7,1,9,0,9,2,8,1
286,Lamare Bogarde,nl,DF,,Aston Villa,Premier League,20,2004,2.4,8,4,2,5,1,5,9,55.6,4,2,0,2,1,9,4
287,Emil Bohinen,no,MF,,Genoa,Serie A,25,1999,1.8,4,4,3,0,1,2,5,40.0,3,2,0,2,1,5,6
288,Adama Boiro,es,DF,,Athletic Club,La Liga,22,2002,5.2,10,4,4,4,2,4,7,57.1,3,5,3,2,6,16,16
289,Willy Boly,ci,DF,,Nott'ham Forest,Premier League,33,1991,1.0,5,1,4,1,0,4,4,100.0,0,3,1,2,1,6,11
290,Moïse Bombito,ca,DF,,Nice,Ligue 1,24,2000,12.7,17,12,9,8,0,14,21,66.7,7,18,10,8,9,26,67
291,Warren Bondo,fr,MF,,Monza,Serie A,21,2003,13.9,26,17,16,7,3,10,15,66.7,5,15,6,9,5,31,5
292,Victor Boniface,ng,FW,,Leverkusen,Bundesliga,23,2000,7.3,4,3,0,3,1,2,2,100.0,0,1,0,1,0,4,4
293,Ange-Yoan Bonny,fr,FW,,Parma,Serie A,21,2003,12.3,14,8,2,9,3,4,8,50.0,4,6,0,6,0,14,5
294,Sebastiaan Bornauw,be,DF,,Wolfsburg,Bundesliga,25,1999,7.0,7,4,2,4,1,2,6,33.3,4,13,12,1,9,16,26
295,Saïmon Bouabré,fr,MF,,Monaco,Ligue 1,18,2006,0.1,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0
296,Ayyoub Bouaddi,fr,MF,,Lille,Ligue 1,17,2007,5.8,23,15,12,6,5,7,13,53.8,6,4,0,4,6,29,4
297,Badredine Bouanani,dz,MF,FW,Nice,Ligue 1,20,2004,5.5,3,1,1,1,1,0,5,0.0,5,9,2,7,3,6,3
298,Benjamin Bouchouari,ma,MF,,Saint-Étienne,Ligue 1,23,2001,7.2,14,11,5,6,3,9,18,50.0,9,7,1,6,8,22,6
299,Hicham Boudaoui,dz,MF,,Nice,Ligue 1,25,1999,10.9,35,19,15,14,6,15,26,57.7,11,17,4,13,12,47,23
300,Carlo Boukhalfa,ma,MF,,St. Pauli,Bundesliga,25,1999,9.3,17,5,4,12,1,4,7,57.1,3,10,1,9,7,24,9
301,Benjamin Bourigeaud,fr,MF,,Rennes,Ligue 1,30,1994,0.9,1,0,0,1,0,0,2,0.0,2,2,1,1,2,3,1
302,Edoardo Bove,it,MF,FW,Fiorentina,Serie A,22,2002,9.3,24,17,7,14,3,14,28,50.0,14,12,0,12,6,30,8
303,Jarrod Bowen,eng,FW,MF,West Ham,Premier League,27,1996,15.7,22,12,8,5,9,10,24,41.7,14,11,2,9,10,32,16
304,Enzo Boyomo,cm,DF,,Osasuna,La Liga,23,2001,14.0,28,18,20,6,2,13,16,81.3,3,19,12,7,15,43,65
305,Enzo Boyomo,cm,DF,,Valladolid,La Liga,23,2001,3.0,6,2,4,2,0,3,3,100.0,0,4,3,1,1,7,7
306,Domagoj Bradarić,hr,DF,,Hellas Verona,Serie A,25,1999,6.4,12,9,10,1,1,7,12,58.3,5,5,2,3,2,14,18
307,Conor Bradley,nir,DF,,Liverpool,Premier League,21,2003,2.6,3,2,1,1,1,3,9,33.3,6,0,0,0,2,5,11
308,Bilal Brahimi,dz,MF,,Nice,Ligue 1,24,2000,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,2
309,Julian Brandt,de,MF,,Dortmund,Bundesliga,28,1996,9.9,8,3,4,3,1,5,14,35.7,9,6,0,6,3,11,6
310,Jarrad Branthwaite,eng,DF,,Everton,Premier League,22,2002,6.1,11,6,8,3,0,5,7,71.4,2,6,2,4,10,21,26
311,Darko Brašanac,rs,MF,,Leganés,La Liga,32,1992,9.3,13,5,2,6,5,4,9,44.4,5,10,6,4,7,20,25
312,Lilian Brassier,fr,DF,,Marseille,Ligue 1,25,1999,7.0,6,5,6,0,0,3,4,75.0,1,7,2,5,4,10,25
313,Matthias Braunöder,at,MF,,Como,Serie A,22,2002,3.0,10,4,6,3,1,7,11,63.6,4,3,0,3,2,12,4
314,Iker Bravo,es,FW,MF,Udinese,Serie A,19,2005,2.6,5,3,1,4,0,2,3,66.7,1,0,0,0,0,5,2
315,James Bree,eng,DF,,Southampton,Premier League,27,1997,1.5,3,1,0,3,0,1,2,50.0,1,1,1,0,1,4,5
316,Tim Breithaupt,de,MF,,Augsburg,Bundesliga,22,2002,1.3,1,1,0,1,0,0,4,0.0,4,1,0,1,2,3,0
317,Gleison Bremer,br,DF,,Juventus,Serie A,27,1997,6.0,15,7,9,5,1,4,5,80.0,1,15,11,4,6,21,16
318,Brenner,br,MF,FW,Udinese,Serie A,24,2000,4.3,6,4,2,3,1,3,8,37.5,5,4,0,4,1,7,6
319,Ben Brereton,cl,FW,,Southampton,Premier League,25,1999,5.0,3,2,0,2,1,1,9,11.1,8,2,1,1,0,3,4
320,Marco Brescianini,it,MF,,Atalanta,Serie A,24,2000,5.6,5,2,1,3,1,2,3,66.7,1,9,1,8,1,6,4
321,Maximilian Breunig,de,FW,MF,Heidenheim,Bundesliga,24,2000,3.6,4,3,1,2,1,3,6,50.0,3,9,2,7,1,5,3
322,Nathan Broadhead,wls,FW,MF,Ipswich Town,Premier League,26,1998,0.4,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,0
323,Armando Broja,al,FW,,Everton,Premier League,23,2001,0.4,1,0,0,1,0,0,0,,0,0,0,0,0,1,1
324,David Brooks,wls,FW,MF,Bournemouth,Premier League,27,1997,1.9,3,1,0,3,0,1,2,50.0,1,4,1,3,2,5,1
325,Moritz Broschinski,de,FW,MF,Bochum,Bundesliga,24,2000,8.8,11,7,4,4,3,1,9,11.1,8,11,0,11,0,11,10
326,Nathaniel Brown,de,DF,MF,Eint Frankfurt,Bundesliga,21,2003,5.3,15,12,5,6,4,8,12,66.7,4,7,0,7,2,17,16
327,Jacob Bruun Larsen,dk,MF,FW,Hoffenheim,Bundesliga,26,1998,3.6,4,3,1,2,1,3,8,37.5,5,5,1,4,1,5,2
328,Tajon Buchanan,ca,DF,FW,Inter,Serie A,25,1999,0.5,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,1
329,Ante Budimir,hr,FW,,Osasuna,La Liga,33,1991,14.3,10,5,1,7,2,2,5,40.0,3,11,3,8,1,11,11
330,Emi Buendía,ar,MF,FW,Aston Villa,Premier League,27,1996,0.5,3,3,2,1,0,0,2,0.0,2,4,0,4,0,3,1
331,Manu Bueno,es,MF,,Sevilla,La Liga,20,2004,0.8,2,2,0,0,2,1,1,100.0,0,0,0,0,0,2,2
332,Santiago Bueno,uy,DF,,Wolves,Premier League,26,1998,7.8,12,6,8,4,0,7,10,70.0,3,14,8,6,4,16,24
333,Marius Bülter,de,FW,,Hoffenheim,Bundesliga,31,1993,8.9,6,6,1,4,1,6,8,75.0,2,3,1,2,1,7,4
334,Facundo Buonanotte,ar,MF,FW,Leicester City,Premier League,19,2004,10.2,27,13,9,10,8,12,43,27.9,31,23,5,18,7,34,7
335,Alessandro Buongiorno,it,DF,,Napoli,Serie A,25,1999,15.0,25,16,16,9,0,17,20,85.0,3,21,13,8,24,49,43
336,Cameron Burgess,au,DF,,Ipswich Town,Premier League,29,1995,8.0,6,5,4,2,0,2,2,100.0,0,11,9,2,6,12,58
337,Jonathan Burkardt,de,FW,,Mainz 05,Bundesliga,24,2000,11.7,5,3,1,2,2,1,4,25.0,3,6,1,5,0,5,11
338,Oliver Burke,sct,FW,MF,Werder Bremen,Bundesliga,27,1997,1.1,4,2,1,0,3,1,2,50.0,1,0,0,0,0,4,1
339,Dan Burn,eng,DF,,Newcastle Utd,Premier League,32,1992,15.0,15,9,9,6,0,9,18,50.0,9,14,10,4,9,24,68
340,Wes Burns,wls,FW,,Ipswich Town,Premier League,30,1994,7.3,7,7,1,5,1,3,9,33.3,6,5,1,4,7,14,7
341,Marnon Busch,de,DF,MF,Heidenheim,Bundesliga,30,1994,4.7,8,5,5,3,0,8,11,72.7,3,8,5,3,5,13,21
342,Gianluca Busio,us,MF,,Venezia,Serie A,22,2002,11.6,15,11,9,3,3,8,19,42.1,11,10,2,8,4,19,19
343,Aurélio Buta,pt,DF,,Reims,Ligue 1,27,1997,9.9,25,16,15,8,2,14,25,56.0,11,4,0,4,11,36,24
344,Marcin Bułka,pl,GK,,Nice,Ligue 1,25,1999,15.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7
345,Pau Cabanes,es,MF,FW,Villarreal,La Liga,19,2005,0.7,3,3,0,2,1,2,2,100.0,0,2,0,2,0,3,1
346,Rémy Cabella,fr,MF,FW,Lille,Ligue 1,34,1990,5.2,17,11,3,8,6,10,16,62.5,6,4,0,4,6,23,1
347,Leandro Cabrera,uy,DF,,Espanyol,La Liga,33,1991,11.0,21,12,16,4,1,8,15,53.3,7,12,6,6,13,34,61
348,Liberato Cacace,nz,MF,DF,Empoli,Serie A,24,2000,6.4,9,4,6,2,1,6,8,75.0,2,10,3,7,1,10,19
349,Anthony Caci,fr,DF,,Mainz 05,Bundesliga,27,1997,12.7,25,15,6,12,7,12,20,60.0,8,12,3,9,12,37,21
350,Mathieu Cafaro,fr,MF,FW,Saint-Étienne,Ligue 1,27,1997,6.8,7,5,3,3,1,2,11,18.2,9,6,1,5,6,13,3
351,Moisés Caicedo,ec,MF,DF,Chelsea,Premier League,23,2001,15.7,49,32,21,23,5,27,41,65.9,14,18,5,13,27,76,20
352,Tom Cairney,sct,MF,,Fulham,Premier League,33,1991,2.0,5,1,1,1,3,1,2,50.0,1,3,1,2,3,8,1
353,Jens Cajuste,se,MF,,Ipswich Town,Premier League,25,1999,6.1,12,4,5,6,1,5,18,27.8,13,9,1,8,5,17,5
354,Davide Calabria,it,DF,,Milan,Serie A,28,1996,1.7,5,3,5,0,0,4,6,66.7,2,0,0,0,3,8,4
355,Riccardo Calafiori,it,DF,,Arsenal,Premier League,22,2002,5.6,15,11,10,4,1,11,17,64.7,6,9,4,5,5,20,17
356,Luca Caldirola,it,DF,,Monza,Serie A,33,1991,4.4,5,3,4,1,0,2,5,40.0,3,4,4,0,2,7,17
357,Fernando Calero,es,DF,,Espanyol,La Liga,29,1995,2.1,4,2,4,0,0,1,2,50.0,1,3,3,0,5,9,20
358,Duje Ćaleta-Car,hr,DF,,Lyon,Ligue 1,28,1996,11.9,14,8,7,7,0,7,13,53.8,6,22,17,5,12,26,60
359,Hakan Çalhanoğlu,tr,MF,,Inter,Serie A,30,1994,7.8,19,8,4,8,7,10,18,55.6,8,2,2,0,4,23,7
360,Dominic Calvert-Lewin,eng,FW,,Everton,Premier League,27,1997,12.9,7,5,1,3,3,0,2,0.0,2,4,1,3,5,12,14
361,Drissa Camara,ci,FW,MF,Parma,Serie A,22,2002,1.0,2,2,1,1,0,0,2,0.0,2,1,0,1,0,2,1
362,Issiaga Camara,gn,MF,,Nice,Ligue 1,19,2005,0.2,2,1,0,2,0,0,1,0.0,1,0,0,0,3,5,0
363,Lamine Camara,sn,MF,,Monaco,Ligue 1,20,2004,9.5,36,25,13,18,5,16,28,57.1,12,19,4,15,18,54,10
364,Mahdi Camara,fr,MF,,Brest,Ligue 1,26,1998,11.6,36,16,5,21,10,11,19,57.9,8,19,2,17,13,49,14
365,Francesco Camarda,it,FW,MF,Milan,Serie A,16,2008,1.2,2,0,0,0,2,1,3,33.3,2,0,0,0,0,2,3
366,Eduardo Camavinga,fr,MF,,Real Madrid,La Liga,22,2002,4.5,10,7,2,7,1,5,10,50.0,5,9,3,6,6,16,6
367,Nicolò Cambiaghi,it,FW,,Bologna,Serie A,23,2000,0.2,1,0,0,1,0,0,0,,0,1,0,1,0,1,0
368,Andrea Cambiaso,it,DF,FW,Juventus,Serie A,24,2000,13.2,22,15,14,5,3,16,24,66.7,8,12,2,10,8,30,16
369,Axel Camblan,fr,MF,FW,Brest,Ligue 1,21,2003,0.3,1,1,0,0,1,1,2,50.0,1,1,0,1,0,1,0
370,Sergio Camello,es,FW,,Rayo Vallecano,La Liga,23,2001,8.8,8,3,2,5,1,3,5,60.0,2,7,1,6,4,12,13
371,José Campaña,es,MF,,Las Palmas,La Liga,31,1993,7.1,11,9,3,6,2,5,9,55.6,4,2,0,2,14,25,12
372,Cole Campbell,is,MF,FW,Dortmund,Bundesliga,18,2006,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
373,Emre Can,de,MF,DF,Dortmund,Bundesliga,30,1994,7.7,19,10,12,6,1,6,13,46.2,7,8,4,4,4,23,25
374,Peio Canales,es,MF,,Athletic Club,La Liga,19,2005,0.2,1,1,0,0,1,0,0,,0,0,0,0,1,2,1
375,Matteo Cancellieri,it,FW,MF,Parma,Serie A,22,2002,7.7,16,10,10,5,1,4,10,40.0,6,6,0,6,9,25,14
376,Antonio Candela,it,DF,,Venezia,Serie A,24,2000,10.2,27,18,13,9,5,17,23,73.9,6,6,5,1,8,35,15
377,Sergi Canós,es,MF,,Valencia,La Liga,27,1997,2.3,6,4,0,3,3,3,6,50.0,3,2,0,2,2,8,1
378,Jaydee Canvot,fr,DF,,Toulouse,Ligue 1,18,2006,0.1,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0
379,Pierrick Capelle,fr,MF,,Angers,Ligue 1,37,1987,2.9,11,7,4,5,2,3,7,42.9,4,1,1,0,4,15,0
380,Gianluca Caprari,it,MF,,Monza,Serie A,31,1993,6.8,9,6,3,5,1,1,4,25.0,3,6,0,6,2,11,1
381,Elia Caprile,it,GK,,Napoli,Serie A,23,2001,3.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,2
382,Francesco Caputo,it,FW,,Empoli,Serie A,37,1987,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
383,Maxence Caqueret,fr,MF,,Lyon,Ligue 1,24,2000,6.4,21,11,5,11,5,4,22,18.2,18,12,2,10,7,28,2
384,Andrea Carboni,it,DF,,Monza,Serie A,23,2001,11.7,28,15,18,8,2,13,23,56.5,10,16,6,10,16,44,46
385,Franco Carboni,it,DF,,Venezia,Serie A,21,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
386,Valentin Carboni,ar,MF,FW,Marseille,Ligue 1,19,2005,1.1,2,2,0,1,1,0,1,0.0,1,1,0,1,1,3,1
387,Cárdenas,es,GK,,Rayo Vallecano,La Liga,27,1997,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3
388,Irvin Cardona,fr,FW,MF,Espanyol,La Liga,27,1997,6.3,8,5,2,4,2,6,14,42.9,8,4,1,3,3,11,9
389,Marc Cardona,es,FW,,Las Palmas,La Liga,29,1995,0.8,1,0,0,1,0,0,0,,0,0,0,0,0,1,0
390,Sergi Cardona,es,DF,,Villarreal,La Liga,25,1999,14.7,30,22,16,11,3,21,34,61.8,13,26,5,21,19,49,48
391,Johnny Cardoso,us,MF,,Betis,La Liga,23,2001,7.3,19,12,4,11,4,7,21,33.3,14,9,3,6,19,38,29
