Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
2207,Jonás Ramalho,es,DF,,Osasuna,La Liga,28,1993,2.7,4,2,2,2,0,2,3,66.7,1,4,1,3,3,7,9
2208,Adil Rami,fr,DF,,Troyes,Ligue 1,35,1985,13.0,10,9,6,4,0,7,8,87.5,1,17,9,8,16,26,43
2209,Sandro Ramírez,es,FW,,Getafe,La Liga,26,1995,16.2,7,3,1,3,3,1,12,8.3,11,14,3,11,2,9,3
2210,Guilherme Ramos,pt,DF,,Arminia,Bundesliga,23,1997,10.1,25,15,17,8,0,12,19,63.2,7,21,8,13,27,52,52
2211,Sergio Ramos,es,DF,,Paris S-G,Ligue 1,35,1986,8.9,12,5,6,6,0,8,15,53.3,7,4,2,2,8,20,27
2212,Aaron Ramsdale,eng,GK,,Arsenal,Premier League,23,1998,34.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,26
2213,Aaron Ramsey,wls,MF,,Juventus,Serie A,30,1990,1.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
2214,Jacob Ramsey,eng,MF,,Aston Villa,Premier League,20,2001,27.4,67,44,31,28,8,30,69,43.5,39,36,7,29,24,91,28
2215,Luca Ranieri,it,DF,,Salernitana,Serie A,22,1999,23.4,38,21,23,11,4,19,33,57.6,14,18,8,10,22,60,67
2216,Andrea Ranocchia,it,DF,,Inter,Serie A,33,1988,3.8,8,4,5,1,2,1,3,33.3,2,4,3,1,4,12,16
2217,Raphinha,br,FW,MF,Leeds United,Premier League,24,1996,32.4,51,29,25,14,12,22,71,31.0,49,43,0,43,29,80,28
2218,Tobias Raschl,de,MF,,Greuther Fürth,Bundesliga,21,2000,6.6,12,9,4,8,0,5,7,71.4,2,10,1,9,3,15,1
2219,Elba Rashani,xk,FW,MF,Clermont Foot,Ligue 1,28,1993,19.5,40,21,15,21,4,17,55,30.9,38,34,3,31,11,51,20
2220,Marcus Rashford,eng,FW,MF,Manchester Utd,Premier League,23,1997,13.7,6,5,1,4,1,2,13,15.4,11,10,1,9,5,11,5
2221,Milot Rashica,xk,FW,MF,Norwich City,Premier League,25,1996,24.8,31,19,12,12,7,11,30,36.7,19,22,3,19,15,46,23
2222,Giacomo Raspadori,it,MF,FW,Sassuolo,Serie A,21,2000,30.4,29,18,5,15,9,11,38,28.9,27,29,3,26,9,38,11
2223,Raúl,es,FW,DF,Betis,La Liga,20,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2224,David Raum,de,DF,FW,Hoffenheim,Bundesliga,23,1998,30.6,52,29,30,10,12,30,64,46.9,34,38,5,33,27,79,39
2225,Nicola Ravaglia,it,GK,,Sampdoria,Serie A,32,1988,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2226,David Raya,es,GK,,Brentford,Premier League,25,1995,24.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,10
2227,Ante Rebić,hr,FW,,Milan,Serie A,27,1993,9.9,14,8,3,6,5,7,20,35.0,13,14,0,14,3,17,3
2228,Arkadiusz Reca,pl,DF,,Spezia,Serie A,26,1995,19.7,31,19,21,3,7,20,30,66.7,10,20,7,13,32,63,47
2229,Lluís Recasens,es,DF,,Espanyol,La Liga,19,2002,0.5,2,0,2,0,0,1,1,100.0,0,0,0,0,2,4,2
2230,Nathan Redmond,eng,MF,FW,Southampton,Premier League,27,1994,20.4,22,14,9,9,4,7,30,23.3,23,21,2,19,8,30,16
2231,Sergio Reguilón,es,DF,MF,Tottenham,Premier League,24,1996,21.3,40,24,15,18,7,22,43,51.2,21,20,8,12,31,71,45
2232,Manolo Reina,es,GK,,Mallorca,La Liga,36,1985,21.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6
2233,Pepe Reina,es,GK,,Lazio,Serie A,38,1982,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1
2234,Jeff Reine-Adélaïde,fr,MF,DF,Lyon,Ligue 1,23,1998,2.2,5,3,4,1,0,4,5,80.0,1,2,0,2,0,5,0
2235,Reinier,br,FW,MF,Dortmund,Bundesliga,19,2002,1.8,5,3,4,0,1,1,1,100.0,0,3,0,3,0,5,0
2236,Karim Rekik,nl,DF,,Sevilla,La Liga,26,1994,12.2,11,8,4,6,1,2,9,22.2,7,11,6,5,9,20,19
2237,Álex Remiro,es,GK,,Real Sociedad,La Liga,26,1995,35.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,24
2238,Panagiotis Retsos,gr,DF,,Hellas Verona,Serie A,22,1998,0.6,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,3
2239,Panagiotis Retsos,gr,DF,FW,Leverkusen,Bundesliga,22,1998,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
2240,Marco Reus,de,MF,FW,Dortmund,Bundesliga,32,1989,27.8,45,30,13,21,11,16,42,38.1,26,23,6,17,12,57,41
2241,Elvis Rexhbeçaj,xk,MF,,Bochum,Bundesliga,23,1997,28.2,41,20,17,19,5,19,40,47.5,21,41,6,35,27,68,15
2242,Gio Reyna,us,MF,,Dortmund,Bundesliga,18,2002,4.9,7,4,2,4,1,3,9,33.3,6,6,0,6,1,8,3
2243,Bryan Reynolds,us,DF,,Roma,Serie A,20,2001,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1
2244,Nico Ribaudo,es,MF,FW,Espanyol,La Liga,20,2001,12.4,15,6,9,5,1,11,34,32.4,23,14,2,12,7,22,3
2245,Tiago Ribeiro,pt,FW,,Monaco,Ligue 1,19,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2246,Franck Ribéry,fr,MF,FW,Salernitana,Serie A,38,1983,15.8,17,10,6,6,5,8,13,61.5,5,12,0,12,3,20,1
2247,Samuele Ricci,it,MF,,Torino,Serie A,19,2001,8.0,8,4,4,2,2,2,5,40.0,3,7,1,6,14,22,9
2248,Samuele Ricci,it,MF,,Empoli,Serie A,19,2001,17.0,33,19,17,13,3,20,34,58.8,14,24,5,19,31,64,18
2249,Declan Rice,eng,MF,,West Ham,Premier League,22,1999,35.3,80,42,45,32,3,38,71,53.5,33,45,21,24,63,143,52
2250,Chris Richards,us,DF,,Hoffenheim,Bundesliga,21,2000,14.5,26,15,10,15,1,11,18,61.1,7,21,9,12,22,48,50
2251,Chris Richards,us,DF,,Bayern Munich,Bundesliga,21,2000,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0
2252,Omar Richards,eng,DF,,Bayern Munich,Bundesliga,23,1998,4.9,19,12,11,5,3,11,16,68.8,5,7,1,6,4,23,7
2253,Taylor Richards,eng,MF,,Brighton,Premier League,20,2000,0.3,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,0
2254,Richarlison,br,FW,,Everton,Premier League,24,1997,28.0,40,23,18,15,7,15,31,48.4,16,42,4,38,12,52,34
2255,Marco Richter,de,FW,MF,Hertha BSC,Bundesliga,23,1997,18.9,30,16,14,10,6,13,36,36.1,23,30,4,26,16,46,24
2256,Diego Rico,es,DF,,Real Sociedad,La Liga,28,1993,18.3,41,20,19,17,5,22,45,48.9,23,29,4,25,30,71,54
2257,Sergio Rico,es,GK,,Mallorca,La Liga,27,1993,14.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5
2258,Sergio Rico,es,GK,,Paris S-G,Ligue 1,27,1993,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2259,Jaïro Riedewald,nl,MF,,Crystal Palace,Premier League,24,1996,1.3,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,2
2260,Manuel Riemann,de,GK,,Bochum,Bundesliga,32,1988,31.0,1,0,1,0,0,1,4,25.0,3,0,0,0,1,2,12
2261,Tomás Rincón,ve,MF,,Torino,Serie A,33,1988,1.8,2,2,2,0,0,0,3,0.0,3,3,1,2,2,4,4
2262,Tomás Rincón,ve,MF,,Sampdoria,Serie A,33,1988,13.0,22,13,9,10,3,13,34,38.2,21,15,2,13,18,40,11
2263,Luis Rioja,es,MF,FW,Alavés,La Liga,27,1993,34.6,28,15,11,10,7,14,58,24.1,44,22,1,21,25,53,20
2264,Renaud Ripart,fr,MF,FW,Troyes,Ligue 1,28,1993,21.0,38,21,18,15,5,18,50,36.0,32,21,1,20,19,57,21
2265,Mihailo Ristić,rs,DF,,Montpellier,Ligue 1,25,1995,20.0,44,32,26,16,2,25,43,58.1,18,16,6,10,17,61,48
2266,Matt Ritchie,sct,DF,,Newcastle Utd,Premier League,31,1989,14.9,22,15,10,10,2,10,27,37.0,17,10,2,8,13,35,26
2267,Maxence Rivera,fr,FW,,Saint-Étienne,Ligue 1,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2268,Rober,es,DF,,Levante,La Liga,26,1995,22.3,36,20,27,7,2,23,39,59.0,16,25,15,10,30,66,90
2269,Sergi Roberto,es,MF,DF,Barcelona,La Liga,29,1992,4.4,5,1,2,3,0,3,5,60.0,2,2,0,2,4,9,6
2270,Connor Roberts,wls,DF,,Burnley,Premier League,25,1995,18.8,20,13,10,7,3,10,15,66.7,5,25,5,20,22,42,62
2271,Patrick Roberts,eng,MF,,Troyes,Ligue 1,24,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2272,Tyler Roberts,wls,MF,FW,Leeds United,Premier League,22,1999,11.0,16,7,6,7,3,9,16,56.3,7,11,1,10,5,21,11
2273,Andrew Robertson,sct,DF,,Liverpool,Premier League,27,1994,28.2,36,21,16,15,5,20,35,57.1,15,24,3,21,23,59,61
2274,Marc Roca,es,MF,,Bayern Munich,Bundesliga,24,1996,4.2,9,7,2,4,3,2,8,25.0,6,6,0,6,6,15,4
2275,Rubén Rochina,es,MF,FW,Granada,La Liga,30,1991,8.3,21,13,7,8,6,8,28,28.6,20,11,1,10,6,27,5
2276,Cimo Röcker,de,DF,,Hertha BSC,Bundesliga,27,1994,0.2,0,0,0,0,0,0,0,,0,0,0,0,2,2,0
2277,Enzo Roco,cl,DF,,Elche,La Liga,28,1992,28.4,36,20,24,11,1,15,24,62.5,9,38,27,11,28,64,110
2278,Stian Rode Gregersen,no,DF,,Bordeaux,Ligue 1,26,1995,21.7,39,26,23,12,4,18,33,54.5,15,26,16,10,38,77,103
2279,Sebastian Rode,de,MF,,Eint Frankfurt,Bundesliga,30,1990,8.4,15,7,5,8,2,5,17,29.4,12,11,1,10,13,28,8
2280,Joe Rodon,wls,DF,,Tottenham,Premier League,23,1997,1.0,0,0,0,0,0,0,0,,0,2,1,1,0,0,7
2281,Rodri,es,MF,,Manchester City,Premier League,25,1996,32.0,72,43,24,38,10,32,59,54.2,27,28,5,23,28,100,45
2282,Rodri,es,FW,,Betis,La Liga,21,2000,9.8,10,7,4,5,1,5,22,22.7,17,11,0,11,3,13,4
2283,Rodrigo,es,MF,FW,Leeds United,Premier League,30,1991,25.2,20,9,7,6,7,4,32,12.5,28,12,0,12,11,31,27
2284,Gerson Rodrigues,lu,FW,MF,Troyes,Ligue 1,26,1995,9.4,12,9,2,6,4,1,17,5.9,16,8,1,7,0,12,2
2285,Kévin Rodrigues,pt,DF,FW,Rayo Vallecano,La Liga,27,1994,4.8,15,11,8,7,0,6,10,60.0,4,10,1,9,7,22,6
2286,Ángel Rodríguez,es,FW,MF,Mallorca,La Liga,34,1987,17.2,15,9,6,7,2,4,21,19.0,17,15,1,14,3,18,13
2287,Óscar Rodríguez Arnaiz,es,MF,FW,Getafe,La Liga,23,1998,10.5,16,11,6,8,2,4,12,33.3,8,7,1,6,11,27,6
2288,Óscar Rodríguez Arnaiz,es,FW,MF,Sevilla,La Liga,23,1998,4.6,4,3,1,3,0,2,3,66.7,1,2,0,2,5,9,7
2289,Dani Rodríguez,es,MF,FW,Mallorca,La Liga,33,1988,31.5,53,31,20,24,9,15,46,32.6,31,28,3,25,20,73,27
2290,Guido Rodríguez,ar,MF,,Betis,La Liga,27,1994,28.1,97,53,46,45,6,54,98,55.1,44,55,12,43,31,128,56
2291,Jay Rodriguez,eng,FW,,Burnley,Premier League,32,1989,15.4,20,12,8,8,4,4,14,28.6,10,19,1,18,4,24,12
2292,Ricardo Rodríguez,ch,DF,,Torino,Serie A,28,1992,27.5,36,21,11,23,2,18,33,54.5,15,22,8,14,41,77,48
2293,Rodrygo,br,FW,,Real Madrid,La Liga,20,2001,16.9,18,14,7,4,7,3,18,16.7,15,21,0,21,11,29,3
2294,Mads Roerslev,dk,DF,,Brentford,Premier League,22,1999,13.8,23,12,19,2,2,14,32,43.8,18,14,5,9,16,39,29
2295,Marko Rog,hr,MF,,Cagliari,Serie A,26,1995,3.5,5,3,1,2,2,1,8,12.5,7,6,1,5,1,6,3
2296,Rogério,br,DF,,Sassuolo,Serie A,23,1998,19.2,21,13,12,5,4,15,22,68.2,7,20,8,12,18,39,42
2297,Alessio Romagnoli,it,DF,,Milan,Serie A,26,1995,15.7,24,14,14,10,0,14,18,77.8,4,21,12,9,19,43,45
2298,Simone Romagnoli,it,DF,,Empoli,Serie A,31,1990,16.6,28,12,14,12,2,15,20,75.0,5,34,28,6,9,37,86
2299,Leo Román,es,GK,,Mallorca,La Liga,21,2000,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2
2300,Cristian Romero,ar,DF,,Tottenham,Premier League,23,1998,20.5,62,39,39,21,2,22,34,64.7,12,46,21,25,33,95,74
2301,Iván Romero,es,FW,,Sevilla,La Liga,20,2001,2.0,2,2,0,2,0,0,0,,0,1,0,1,2,4,0
2302,Luka Romero,ar,FW,,Lazio,Serie A,16,2004,0.9,2,1,0,1,1,0,2,0.0,2,0,0,0,1,3,0
2303,Sergio Romero,ar,GK,,Venezia,Serie A,34,1987,16.0,2,2,2,0,0,2,2,100.0,0,0,0,0,1,3,10
2304,Oriol Romeu,es,MF,,Southampton,Premier League,29,1991,32.1,77,39,25,45,7,28,73,38.4,45,39,8,31,51,128,43
2305,Cristiano Ronaldo,pt,FW,,Manchester Utd,Premier League,36,1985,27.3,8,6,1,5,2,2,6,33.3,4,8,0,8,2,10,29
2306,Cristiano Ronaldo,pt,FW,,Juventus,Serie A,36,1985,0.3,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0
2307,Salomón Rondón,ve,FW,,Everton,Premier League,31,1989,8.8,6,1,1,2,3,4,14,28.6,10,5,0,5,0,6,10
2308,Valentin Rongier,fr,MF,DF,Marseille,Ligue 1,26,1994,24.4,77,51,36,36,5,28,60,46.7,32,26,5,21,33,110,14
2309,Marten de Roon,nl,MF,DF,Atalanta,Serie A,30,1991,28.3,69,42,33,29,7,34,62,54.8,28,36,2,34,45,114,41
2310,Unai Ropero,es,MF,,Alavés,La Liga,19,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0
2311,Pablo Rosario,nl,MF,,Nice,Ligue 1,24,1997,30.3,59,37,18,32,9,26,66,39.4,40,33,7,26,38,97,43
2312,Romario Rösch,de,MF,,Mainz 05,Bundesliga,22,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2313,Danny Rose,eng,DF,,Watford,Premier League,31,1990,7.7,16,10,11,4,1,10,24,41.7,14,8,5,3,14,30,11
2314,Francesco Rossi,it,GK,,Atalanta,Serie A,30,1991,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2315,Tom Rothe,de,DF,,Dortmund,Bundesliga,16,2004,1.0,4,3,2,2,0,3,6,50.0,3,2,0,2,2,6,3
2316,Jérôme Roussillon,fr,DF,,Wolfsburg,Bundesliga,28,1993,19.7,14,9,8,6,0,10,16,62.5,6,24,5,19,14,28,34
2317,Nicolò Rovella,it,MF,,Genoa,Serie A,19,2001,16.3,37,26,16,14,7,15,40,37.5,25,21,1,20,20,57,20
2318,Jon Rowe,eng,FW,MF,Norwich City,Premier League,18,2003,2.5,3,2,2,1,0,2,3,66.7,1,7,0,7,3,6,1
2319,Amir Rrahmani,xk,DF,,Napoli,Serie A,27,1994,32.5,21,11,15,5,1,15,19,78.9,4,36,25,11,19,40,89
2320,Ruan,br,DF,,Sassuolo,Serie A,22,1999,2.4,7,4,7,0,0,3,4,75.0,1,6,5,1,2,9,24
2321,Rubén,es,DF,,Espanyol,La Liga,20,2001,1.7,6,1,4,2,0,4,7,57.1,3,0,0,0,2,8,4
2322,John Ruddy,eng,GK,,Wolves,Premier League,34,1986,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,3
2323,Antonio Rüdiger,de,DF,,Chelsea,Premier League,28,1993,33.7,48,28,29,15,4,36,48,75.0,12,20,11,9,28,76,91
2324,Sebastian Rudy,de,MF,,Hoffenheim,Bundesliga,31,1990,8.6,22,12,9,13,0,11,21,52.4,10,8,3,5,11,33,8
2325,Daniele Rugani,it,DF,,Juventus,Serie A,27,1994,9.8,8,5,4,4,0,4,7,57.1,3,9,4,5,11,19,47
2326,Matteo Ruggeri,it,DF,,Salernitana,Serie A,19,2002,7.5,8,4,5,2,1,7,10,70.0,3,6,1,5,2,10,25
2327,Mário Rui,pt,DF,,Napoli,Serie A,30,1991,33.2,68,43,32,28,8,39,84,46.4,45,31,7,24,40,108,50
2328,Aitor Ruibal,es,FW,DF,Betis,La Liga,25,1996,9.5,21,15,13,3,5,10,34,29.4,24,8,0,8,8,29,6
2329,Isma Ruiz,es,MF,,Granada,La Liga,20,2001,3.1,3,1,3,0,0,1,9,11.1,8,5,2,3,3,6,2
2330,Fabián Ruiz Peña,es,MF,,Napoli,Serie A,25,1996,26.5,55,33,22,29,4,29,67,43.3,38,34,1,33,22,77,32
2331,Víctor Ruiz,es,DF,,Betis,La Liga,32,1989,15.8,11,9,7,2,2,6,9,66.7,3,18,13,5,29,40,71
2332,Gerónimo Rulli,ar,GK,,Villarreal,La Liga,29,1992,32.0,0,0,0,0,0,0,4,0.0,4,0,0,0,1,1,15
2333,Lukas Rupp,de,MF,,Norwich City,Premier League,30,1991,8.5,9,4,5,3,1,4,15,26.7,11,11,1,10,9,18,7
2334,Alessandro Russo,it,MF,,Salernitana,Serie A,17,2003,0.3,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1
2335,Franco Russo,ar,DF,,Mallorca,La Liga,26,1994,16.3,19,10,10,9,0,13,31,41.9,18,14,9,5,27,46,73
2336,Georginio Rutter,fr,FW,MF,Hoffenheim,Bundesliga,19,2002,17.9,18,13,4,8,6,6,17,35.3,11,29,1,28,6,24,11
2337,Mathew Ryan,au,GK,,Real Sociedad,La Liga,29,1992,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2
2338,Julian Ryerson,no,DF,,Union Berlin,Bundesliga,23,1997,15.9,27,15,11,12,4,17,25,68.0,8,12,4,8,16,43,32
2339,Frederik Rønnow,dk,GK,,Union Berlin,Bundesliga,28,1992,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2340,José Sá,pt,GK,,Wolves,Premier League,28,1993,36.5,2,1,2,0,0,2,4,50.0,2,0,0,0,2,4,19
2341,Roli Pereira de Sa,fr,MF,,Nantes,Ligue 1,24,1996,6.4,12,4,3,5,4,3,20,15.0,17,6,0,6,6,18,3
2342,Youssouf Sabaly,sn,DF,,Betis,La Liga,28,1993,8.8,12,10,11,0,1,7,13,53.8,6,11,4,7,13,25,16
2343,Mathys Saban,fr,FW,MF,Saint-Étienne,Ligue 1,19,2002,0.8,4,2,2,2,0,1,1,100.0,0,1,0,1,0,4,0
2344,Stefano Sabelli,it,DF,,Genoa,Serie A,28,1993,3.9,6,3,3,2,1,3,9,33.3,6,5,1,4,3,9,12
2345,Abdelhamid Sabiri,ma,MF,FW,Sampdoria,Serie A,24,1996,9.9,34,18,10,15,9,7,25,28.0,18,10,2,8,7,41,3
2346,Marcel Sabitzer,at,MF,FW,RB Leipzig,Bundesliga,27,1994,0.5,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,0
2347,Marcel Sabitzer,at,MF,DF,Bayern Munich,Bundesliga,27,1994,10.1,18,7,8,8,2,9,19,47.4,10,7,0,7,9,27,10
2348,Falaye Sacko,ml,DF,,Saint-Étienne,Ligue 1,26,1995,7.4,15,10,14,1,0,13,16,81.3,3,11,7,4,4,19,18
2349,Alexis Saelemaekers,be,FW,,Milan,Serie A,22,1999,20.7,43,22,12,17,14,15,51,29.4,36,19,0,19,15,58,8
2350,Rafiki Said,km,MF,FW,Brest,Ligue 1,21,2000,1.4,4,3,1,2,1,3,4,75.0,1,2,0,2,0,4,0
2351,Wesley Saïd,fr,FW,MF,Lens,Ligue 1,26,1995,7.3,10,5,1,8,1,1,9,11.1,8,4,0,4,2,12,0
2352,Allan Saint-Maximin,fr,FW,MF,Newcastle Utd,Premier League,24,1997,31.2,13,8,6,4,3,3,17,17.6,14,13,2,11,11,24,3
2353,Romain Saïss,ma,DF,,Wolves,Premier League,31,1990,30.1,40,27,28,11,1,19,33,57.6,14,41,21,20,58,98,158
2354,Bukayo Saka,eng,FW,MF,Arsenal,Premier League,19,2001,33.1,40,21,12,17,11,13,39,33.3,26,28,2,26,22,62,23
2355,Mamadou Sakho,fr,DF,,Montpellier,Ligue 1,31,1990,28.6,34,22,26,8,0,16,26,61.5,10,41,34,7,41,75,134
2356,Bakary Sako,ml,FW,MF,Saint-Étienne,Ligue 1,33,1988,1.7,0,0,0,0,0,0,1,0.0,1,3,1,2,0,0,0
2357,Jacopo Sala,it,MF,,Spezia,Serie A,29,1991,9.8,22,11,10,10,2,13,30,43.3,17,6,0,6,14,36,11
2358,Mohamed Salah,eg,FW,,Liverpool,Premier League,29,1992,30.7,17,8,5,9,3,6,19,31.6,13,7,1,6,6,23,5
2359,Eddie Salcedo,it,MF,FW,Spezia,Serie A,19,2001,4.8,1,1,0,0,1,0,1,0.0,1,2,1,1,0,1,7
2360,William Saliba,fr,DF,,Marseille,Ligue 1,20,2001,36.0,54,32,36,16,2,27,35,77.1,8,24,16,8,48,102,85
2361,Romain Salin,fr,GK,,Rennes,Ligue 1,37,1984,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2362,Mohammed Salisu,gh,DF,,Southampton,Premier League,22,1999,33.0,80,47,54,22,4,40,65,61.5,25,49,26,23,78,158,158
2363,Roland Sallai,hu,MF,FW,Freiburg,Bundesliga,24,1997,17.2,22,16,8,11,3,7,23,30.4,16,12,0,12,11,33,12
2364,Yoann Salmier,gf,DF,,Troyes,Ligue 1,28,1992,29.6,58,33,44,11,3,26,34,76.5,8,30,14,16,40,98,94
2365,Salvi,es,MF,FW,Cádiz,La Liga,30,1991,15.5,20,10,9,8,3,8,20,40.0,12,17,2,15,6,26,11
2366,Lazar Samardzic,rs,MF,FW,Udinese,Serie A,19,2002,5.4,13,9,4,7,2,7,26,26.9,19,6,0,6,2,15,2
2367,Diadie Samassékou,ml,MF,,Hoffenheim,Bundesliga,25,1996,18.4,41,26,14,21,6,21,44,47.7,23,27,11,16,28,69,26
2368,Mama Samba Baldé,gw,MF,FW,Troyes,Ligue 1,25,1995,19.1,40,28,16,14,10,8,26,30.8,18,32,1,31,5,45,9
2369,Albert Sambi Lokonga,be,MF,,Arsenal,Premier League,21,1999,12.6,22,18,11,9,2,12,14,85.7,2,12,7,5,13,35,12
2370,Junior Sambia,fr,DF,FW,Montpellier,Ligue 1,24,1996,17.0,22,13,12,7,3,13,22,59.1,9,22,3,19,21,43,31
2371,Luigi Samele,it,FW,,Sassuolo,Serie A,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
2372,Fede San Emeterio,es,MF,,Cádiz,La Liga,24,1997,9.2,16,5,5,8,3,5,15,33.3,10,5,0,5,8,24,6
2373,Antonio Sanabria,py,FW,,Torino,Serie A,25,1996,20.0,3,2,0,1,2,1,4,25.0,3,11,4,7,2,5,10
2374,Oihan Sancet,es,FW,,Athletic Club,La Liga,21,2000,15.8,12,7,2,8,2,5,20,25.0,15,2,0,2,5,17,13
2375,Renato Sanches,pt,MF,FW,Lille,Ligue 1,23,1997,18.3,19,7,8,10,1,9,26,34.6,17,14,3,11,14,33,7
2376,Alexis Sánchez,cl,FW,,Inter,Serie A,32,1988,9.8,9,8,0,6,3,2,11,18.2,9,4,0,4,2,11,3
2377,Antonio Sánchez,es,MF,FW,Mallorca,La Liga,24,1997,18.0,53,24,29,17,7,19,49,38.8,30,32,2,30,32,85,32
2378,Davinson Sánchez,co,DF,,Tottenham,Premier League,25,1996,18.1,41,22,25,14,2,19,28,67.9,9,24,16,8,30,71,54
2379,Germán Sánchez,es,DF,,Granada,La Liga,34,1986,25.5,27,19,18,9,0,11,20,55.0,9,19,16,3,28,55,137
2380,Manu Sánchez,es,DF,,Osasuna,La Liga,20,2000,25.1,72,34,41,22,9,43,79,54.4,36,28,3,25,18,90,43
2381,Robert Sánchez,es,GK,,Brighton,Premier League,23,1997,37.0,2,1,2,0,0,1,1,100.0,0,1,0,1,0,2,11
2382,Jadon Sancho,eng,FW,MF,Manchester Utd,Premier League,21,2000,21.1,14,8,9,4,1,8,22,36.4,14,19,0,19,15,29,5
2383,Philippe Sandler,nl,DF,,Troyes,Ligue 1,24,1997,0.8,0,0,0,0,0,0,0,,0,1,1,0,3,3,6
2384,Alex Sandro,br,DF,,Juventus,Serie A,30,1991,19.8,27,16,15,9,3,11,25,44.0,14,17,6,11,27,54,40
2385,Leroy Sané,de,FW,MF,Bayern Munich,Bundesliga,25,1996,22.0,28,16,5,19,4,9,24,37.5,15,18,0,18,12,40,2
2386,Oier Sanjurjo,es,MF,,Osasuna,La Liga,35,1986,8.4,10,6,3,7,0,2,19,10.5,17,8,3,5,1,11,9
2387,Mohamed Sankoh,nl,FW,,Stuttgart,Bundesliga,17,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2388,Morgan Sanson,fr,MF,,Aston Villa,Premier League,26,1994,4.0,12,8,7,2,3,3,7,42.9,4,13,0,13,10,22,2
2389,Nicola Sansone,it,FW,MF,Bologna,Serie A,29,1991,10.0,13,7,5,6,2,3,15,20.0,12,1,0,1,4,17,2
2390,Baptiste Santamaria,fr,MF,DF,Rennes,Ligue 1,26,1995,28.0,52,27,15,31,6,24,44,54.5,20,33,12,21,33,85,42
2391,Baptiste Santamaria,fr,MF,,Freiburg,Bundesliga,26,1995,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1
2392,Federico Santander,py,FW,DF,Bologna,Serie A,30,1991,0.7,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0
2393,Jesús Santiago,es,MF,,Valencia,La Liga,17,2004,0.9,2,2,1,1,0,0,2,0.0,2,1,0,1,0,2,1
2394,Samir Santos,br,DF,,Watford,Premier League,26,1994,18.6,24,11,18,6,0,8,19,42.1,11,21,11,10,43,67,85
2395,Samir Santos,br,DF,,Udinese,Serie A,26,1994,15.8,36,16,22,13,1,15,25,60.0,10,21,7,14,42,78,62
2396,Sergio Santos,es,DF,,Real Madrid,La Liga,20,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2397,Alvaro Sanz,es,MF,,Barcelona,La Liga,20,2001,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
2398,Riccardo Saponara,it,FW,,Fiorentina,Serie A,29,1991,14.3,10,2,1,6,3,6,16,37.5,10,5,0,5,1,11,3
2399,Pablo Sarabia,es,FW,,Paris S-G,Ligue 1,29,1992,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0
2400,Marcelo Saracchi,uy,DF,,Levante,La Liga,23,1998,2.1,8,5,6,1,1,2,4,50.0,2,3,0,3,4,12,7
2401,Josh Sargent,us,FW,MF,Norwich City,Premier League,21,2000,17.5,26,14,15,7,4,14,39,35.9,25,29,2,27,11,37,18
