Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
1714,Alex Meret,it,GK,,Napoli,it Serie A,23,1997,22.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,Matches
1715,Mikel Merino,es,MF,,Real Sociedad,La Liga,24,1996,23.9,61,36,14,36,11,18,45,40.0,27,36,8,28,32,93,26,Matches
1716,Martín Merquelanz,es,MF,FW,Real Sociedad,La Liga,25,1995,6.1,9,3,3,2,4,2,7,28.6,5,7,1,6,3,12,4,Matches
1717,Yıldırım Mert Çetin,tr,DF,,Hellas Verona,it Serie A,23,1997,4.6,8,4,3,5,0,2,6,33.3,4,7,5,2,14,22,11,Matches
1718,Dries Mertens,be,FW,MF,Napoli,it Serie A,33,1987,16.2,16,14,4,7,5,5,25,20.0,20,7,1,6,9,25,3,Matches
1719,Roque Mesa,es,MF,,Valladolid,La Liga,31,1989,19.6,46,29,18,24,4,20,47,42.6,27,11,2,9,14,60,23,Matches
1720,Illan Meslier,fr,GK,,Leeds United,Premier League,20,2000,35.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,17,Matches
1721,Lionel Messi,ar,FW,MF,Barcelona,La Liga,33,1987,33.6,18,10,3,9,6,6,17,35.3,11,12,0,12,6,24,0,Matches
1722,Junior Messias,br,MF,FW,Crotone,it Serie A,29,1991,35.7,60,35,26,24,10,22,70,31.4,48,32,12,20,35,95,40,Matches
1723,Thomas Meunier,be,DF,,Dortmund,Bundesliga,28,1991,16.4,30,21,19,6,5,20,29,69.0,9,16,6,10,18,48,29,Matches
1724,Mexer,mz,DF,,Bordeaux,Ligue 1,31,1988,7.9,9,6,8,0,1,5,10,50.0,5,8,5,3,17,26,22,Matches
1725,Max Meyer,de,MF,,Köln,Bundesliga,24,1995,3.9,7,4,3,3,1,4,8,50.0,4,4,1,3,3,10,1,Matches
1726,Omenuke Mfulu,cd,MF,,Elche,La Liga,26,1994,8.8,18,12,10,8,0,5,15,33.3,10,7,1,6,11,29,18,Matches
1727,Míchel,es,MF,,Valladolid,La Liga,32,1988,10.5,18,11,10,3,5,5,22,22.7,17,10,1,9,9,27,12,Matches
1728,Jonas Michelbrink,de,MF,,Hertha BSC,Bundesliga,19,2001,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
1729,Clément Michelin,fr,DF,,Lens,Ligue 1,23,1997,12.8,25,19,13,9,3,9,16,56.3,7,13,4,9,25,50,32,Matches
1730,Edouard Michut,fr,MF,,Paris S-G,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
1731,Petar Mićin,rs,MF,,Udinese,it Serie A,21,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
1732,Florian Miguel,fr,DF,,Nîmes,Ligue 1,23,1996,17.1,14,13,12,2,0,9,17,52.9,8,21,13,8,45,59,66,Matches
1733,Valentin Mihaila,ro,FW,MF,Parma,it Serie A,20,2000,7.8,2,1,1,1,0,0,10,0.0,10,8,1,7,5,7,8,Matches
1734,Nikola Milenković,rs,DF,,Fiorentina,it Serie A,22,1997,33.7,49,29,33,14,2,21,33,63.6,12,42,33,9,44,93,122,Matches
1735,Arkadiusz Milik,pl,FW,,Marseille,Ligue 1,26,1994,13.6,14,9,0,7,7,2,12,16.7,10,5,1,4,2,16,9,Matches
1736,Sergej Milinković-Savić,rs,MF,,Lazio,it Serie A,25,1995,30.5,59,40,20,30,9,27,84,32.1,57,52,12,40,33,92,47,Matches
1737,Vanja Milinković-Savić,rs,GK,,Torino,it Serie A,23,1997,5.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,Matches
1738,Éder Militão,br,DF,,Real Madrid,La Liga,22,1998,12.6,20,8,13,6,1,8,14,57.1,6,19,6,13,19,39,42,Matches
1739,Luka Milivojević,rs,MF,,Crystal Palace,Premier League,29,1991,26.2,65,34,25,31,9,42,77,54.5,35,29,6,23,35,100,47,Matches
1740,Luis Milla,es,MF,,Granada,La Liga,25,1994,13.9,22,11,11,10,1,6,28,21.4,22,10,0,10,24,46,16,Matches
1741,Pere Milla,es,FW,MF,Elche,La Liga,27,1992,22.0,24,17,12,10,2,8,37,21.6,29,17,5,12,13,37,17,Matches
1742,Álex Millán,es,FW,,Villarreal,La Liga,20,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
1743,Vincenzo Millico,it,FW,MF,Torino,it Serie A,19,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
1744,Enzo Millot,fr,MF,,Monaco,Ligue 1,18,2002,0.5,2,0,0,1,1,1,1,100.0,0,0,0,0,2,4,0,Matches
1745,James Milner,eng,MF,DF,Liverpool,Premier League,34,1986,11.9,26,19,9,14,3,11,33,33.3,22,30,3,27,14,40,16,Matches
1746,Santi Mina,es,FW,,Celta Vigo,La Liga,24,1995,26.8,31,13,9,12,10,6,37,16.2,31,15,3,12,6,37,17,Matches
1747,Yerry Mina,co,DF,,Everton,Premier League,25,1994,21.5,21,14,17,4,0,8,12,66.7,4,30,23,7,24,45,110,Matches
1748,Takumi Minamino,jp,MF,,Southampton,Premier League,25,1995,7.9,7,3,2,5,0,2,19,10.5,17,13,1,12,4,11,9,Matches
1749,Takumi Minamino,jp,MF,FW,Liverpool,Premier League,25,1995,3.3,4,3,1,2,1,0,12,0.0,12,1,0,1,2,6,3,Matches
1750,Tyrone Mings,eng,DF,,Aston Villa,Premier League,27,1993,35.5,32,16,23,7,2,16,24,66.7,8,59,40,19,41,73,172,Matches
1751,Óscar Mingueza,es,DF,,Barcelona,La Liga,21,1999,21.1,52,33,28,17,7,30,53,56.6,23,19,6,13,20,72,48,Matches
1752,Rafa Mir,es,FW,,Huesca,La Liga,23,1997,32.0,15,9,4,4,7,7,22,31.8,15,14,2,12,15,30,25,Matches
1753,Jorge Miramón,es,DF,,Levante,La Liga,31,1989,19.2,32,22,26,6,0,21,35,60.0,14,22,2,20,27,59,54,Matches
1754,Aleksei Miranchuk,ru,MF,FW,Atalanta,it Serie A,24,1995,7.5,24,13,8,9,7,6,9,66.7,3,1,0,1,3,27,1,Matches
1755,Juan Miranda,es,DF,,Betis,La Liga,20,2000,18.4,27,11,16,9,2,16,32,50.0,16,18,2,16,29,56,58,Matches
1756,Antonio Mirante,it,GK,,Roma,it Serie A,37,1983,12.8,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,7,Matches
1757,Tyrick Mitchell,eng,DF,,Crystal Palace,Premier League,20,1999,19.0,64,35,48,9,7,23,40,57.5,17,29,10,19,21,85,62,Matches
1758,Aleksandar Mitrović,rs,FW,,Fulham,Premier League,25,1994,15.6,7,4,0,3,4,2,8,25.0,6,12,3,9,3,10,8,Matches
1759,Stefan Mitrović,rs,DF,,Strasbourg,Ligue 1,30,1990,30.9,36,27,29,7,0,24,37,64.9,13,23,13,10,31,67,108,Matches
1760,Maximilian Mittelstädt,de,DF,FW,Hertha BSC,Bundesliga,23,1997,20.0,66,39,42,21,3,35,72,48.6,37,34,5,29,55,121,61,Matches
1761,Henrikh Mkhitaryan,am,MF,FW,Roma,it Serie A,31,1989,30.5,58,24,13,27,18,13,62,21.0,49,34,0,34,39,97,10,Matches
1762,Jakub Moder,pl,DF,MF,Brighton,Premier League,21,1999,7.2,15,7,5,7,3,7,20,35.0,13,12,1,11,3,18,9,Matches
1763,Anthony Modeste,fr,FW,MF,Saint-Étienne,Ligue 1,32,1988,3.3,2,1,0,2,0,1,4,25.0,3,3,1,2,0,2,3,Matches
1764,Anthony Modeste,fr,FW,,Köln,Bundesliga,32,1988,2.5,2,0,0,2,0,0,1,0.0,1,0,0,0,0,2,2,Matches
1765,Luka Modrić,hr,MF,,Real Madrid,La Liga,34,1985,30.4,37,23,18,16,3,13,36,36.1,23,14,2,12,48,85,14,Matches
1766,Terem Moffi,ng,FW,,Lorient,Ligue 1,21,1999,23.0,13,8,0,8,5,4,19,21.1,15,5,2,3,4,17,8,Matches
1767,Kevin Möhwald,de,MF,,Werder Bremen,Bundesliga,27,1993,17.3,15,9,9,5,1,4,18,22.2,14,10,3,7,32,47,19,Matches
1768,Niklas Moisander,fi,DF,,Werder Bremen,Bundesliga,34,1985,13.6,14,11,11,3,0,8,14,57.1,6,15,8,7,22,36,61,Matches
1769,Dion Moise Sahi,ci,FW,MF,Strasbourg,Ligue 1,18,2001,1.0,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,0,Matches
1770,Johan Mojica,co,DF,,Atalanta,it Serie A,27,1992,3.3,4,4,3,1,0,2,3,66.7,1,3,0,3,7,11,6,Matches
1771,Johan Mojica,co,DF,,Elche,La Liga,27,1992,13.4,21,10,15,5,1,8,18,44.4,10,15,4,11,15,36,27,Matches
1772,Guillem Molina,es,DF,,Valencia,La Liga,20,2000,1.7,1,0,1,0,0,0,5,0.0,5,1,1,0,4,5,5,Matches
1773,Jorge Molina,es,FW,,Granada,La Liga,38,1982,17.9,11,4,3,5,3,8,22,36.4,14,5,1,4,3,14,19,Matches
1774,Nahuel Molina,ar,DF,,Udinese,it Serie A,22,1998,20.3,27,18,13,10,4,16,42,38.1,26,26,4,22,21,48,49,Matches
1775,Salvatore Molina,it,MF,DF,Crotone,it Serie A,28,1992,25.7,39,22,18,14,7,29,45,64.4,16,30,8,22,17,56,41,Matches
1776,Victor Mollejo,es,MF,DF,Getafe,La Liga,19,2001,0.8,2,1,1,0,1,0,1,0.0,1,0,0,0,0,2,0,Matches
1777,Florent Mollet,fr,MF,,Montpellier,Ligue 1,28,1991,26.2,20,15,7,11,2,12,47,25.5,35,18,4,14,32,52,9,Matches
1778,Jayson Molumby,ie,MF,,Brighton,Premier League,20,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
1779,Alkhaly Momo Cissé,gn,FW,DF,Stuttgart,Bundesliga,17,2002,0.4,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,Matches
1780,Jon Moncayola,es,MF,,Osasuna,La Liga,22,1998,29.6,61,36,27,23,11,24,67,35.8,43,27,9,18,23,84,38,Matches
1781,Gabriele Moncini,it,FW,MF,Benevento,it Serie A,24,1996,4.0,2,1,2,0,0,0,1,0.0,1,2,0,2,2,4,4,Matches
1782,Thomas Monconduit,fr,MF,,Lorient,Ligue 1,29,1991,12.8,28,15,9,16,3,15,41,36.6,26,10,3,7,13,41,21,Matches
1783,Kévin Monnet-Paquet,fr,MF,FW,Saint-Étienne,Ligue 1,31,1988,6.3,11,7,7,2,2,5,10,50.0,5,5,0,5,6,17,7,Matches
1784,Nacho Monreal,es,DF,,Real Sociedad,La Liga,34,1986,23.1,31,19,17,11,3,7,20,35.0,13,14,3,11,31,62,43,Matches
1785,Cristóbal Montiel,es,MF,FW,Fiorentina,it Serie A,20,2000,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,Matches
1786,Lorenzo Montipò,it,GK,,Benevento,it Serie A,24,1996,37.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,16,Matches
1787,Ángel Montoro,es,MF,,Granada,La Liga,32,1988,15.1,15,9,7,7,1,4,16,25.0,12,13,3,10,22,37,21,Matches
1788,Martín Montoya,es,DF,,Betis,La Liga,29,1991,2.7,6,3,2,2,2,1,3,33.3,2,1,1,0,2,8,6,Matches
1789,Emre Mor,tr,FW,MF,Celta Vigo,La Liga,23,1997,5.6,8,4,1,3,4,0,3,0.0,3,5,0,5,5,13,0,Matches
1790,Luca Mora,it,MF,,Spezia,it Serie A,32,1988,1.3,3,1,1,2,0,2,4,50.0,2,2,1,1,0,3,2,Matches
1791,Wesley Moraes,br,FW,,Aston Villa,Premier League,23,1996,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,Matches
1792,Álvaro Morata,es,FW,,Juventus,it Serie A,27,1992,22.4,17,12,2,10,5,4,28,14.3,24,22,2,20,5,22,21,Matches
1793,Jan Morávek,cz,MF,,Augsburg,Bundesliga,30,1989,3.0,5,3,4,1,0,1,8,12.5,7,3,0,3,7,12,2,Matches
1794,Jon Morcillo,es,MF,FW,Athletic Club,La Liga,21,1998,15.1,16,9,3,6,7,7,30,23.3,23,9,0,9,15,31,11,Matches
1795,Jérémy Morel,mg,DF,,Lorient,Ligue 1,36,1984,27.7,31,19,21,10,0,20,39,51.3,19,26,11,15,44,75,81,Matches
1796,Alberto Moreno,es,DF,,Villarreal,La Liga,28,1992,2.1,7,4,7,0,0,2,5,40.0,3,2,1,1,3,10,2,Matches
1797,Álex Moreno,es,DF,,Betis,La Liga,27,1993,19.8,42,26,25,12,5,20,43,46.5,23,18,4,14,35,77,48,Matches
1798,Gerard Moreno,es,FW,,Villarreal,La Liga,28,1992,29.7,24,15,8,10,6,7,34,20.6,27,17,4,13,15,39,26,Matches
1799,Tete Morente,es,MF,FW,Elche,La Liga,23,1996,22.4,31,17,17,9,5,9,39,23.1,30,20,0,20,13,44,28,Matches
1800,Mateu Morey,es,DF,,Dortmund,Bundesliga,20,2000,9.2,13,7,4,7,2,9,12,75.0,3,6,1,5,18,31,7,Matches
1801,Wes Morgan,jm,DF,,Leicester City,Premier League,36,1984,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,Matches
1802,Ilaix Moriba,gn,MF,,Barcelona,La Liga,17,2003,6.0,14,6,5,7,2,5,10,50.0,5,16,1,15,5,19,4,Matches
1803,Raúl Moro,es,FW,,Lazio,it Serie A,17,2002,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,Matches
1804,Loren Morón,es,FW,,Betis,La Liga,26,1993,11.0,11,7,2,6,3,1,16,6.3,15,11,0,11,3,14,14,Matches
1805,Pedro Mosquera,es,MF,,Huesca,La Liga,32,1988,22.8,38,18,19,18,1,13,53,24.5,40,23,6,17,31,69,38,Matches
1806,Aimen Moueffek,fr,DF,MF,Saint-Étienne,Ligue 1,19,2001,8.3,25,15,16,6,3,13,32,40.6,19,17,2,15,9,34,18,Matches
1807,Youssoufa Moukoko,de,FW,MF,Dortmund,Bundesliga,15,2004,4.7,3,2,1,1,1,0,0,,0,3,0,3,0,3,2,Matches
1808,Harold Moukoudi,cm,DF,,Saint-Étienne,Ligue 1,22,1997,25.3,46,27,37,8,1,28,38,73.7,10,24,10,14,42,88,78,Matches
1809,Jessy Moulin,fr,GK,,Saint-Étienne,Ligue 1,34,1986,29.0,2,1,2,0,0,2,3,66.7,1,0,0,0,2,4,9,Matches
1810,Steve Mounié,bj,FW,,Brest,Ligue 1,25,1994,29.8,15,11,3,11,1,3,28,10.7,25,18,3,15,12,27,40,Matches
1811,Mason Mount,eng,MF,,Chelsea,Premier League,21,1999,32.1,75,35,22,38,15,25,69,36.2,44,40,2,38,31,106,14,Matches
1812,Lucas Moura,br,FW,MF,Tottenham,Premier League,27,1992,15.7,32,16,12,16,4,8,29,27.6,21,12,0,12,18,50,10,Matches
1813,Lys Mousset,fr,FW,MF,Sheffield Utd,Premier League,24,1996,3.3,1,0,0,0,1,0,2,0.0,2,1,0,1,0,1,1,Matches
1814,João Moutinho,pt,MF,,Wolves,Premier League,33,1986,28.1,75,40,34,35,6,35,91,38.5,56,18,3,15,47,122,28,Matches
1815,Samuel Moutoussamy,cd,FW,,Nantes,Ligue 1,23,1996,0.9,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,Matches
1816,Loris Mouyokolo,fr,DF,,Lorient,Ligue 1,19,2001,0.2,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,1,Matches
1817,Javi Moyano,es,DF,,Valladolid,La Liga,34,1986,1.1,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,Matches
1818,Nordi Mukiele,fr,DF,,RB Leipzig,Bundesliga,22,1997,18.6,44,30,14,28,2,21,37,56.8,16,33,1,32,23,67,33,Matches
1819,Mert Müldür,tr,DF,,Sassuolo,it Serie A,21,1999,18.6,43,20,26,9,8,27,53,50.9,26,17,1,16,36,79,41,Matches
1820,Florian Müller,de,GK,,Freiburg,Bundesliga,22,1997,31.0,0,0,0,0,0,0,3,0.0,3,1,0,1,2,2,10,Matches
1821,Sebastian Müller,de,MF,DF,Arminia,Bundesliga,19,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
1822,Thomas Müller,de,MF,,Bayern Munich,Bundesliga,30,1989,29.7,49,22,11,23,15,24,73,32.9,49,43,3,40,21,70,18,Matches
1823,Joel Mumbongo,se,FW,,Burnley,Premier League,21,1999,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,Matches
1824,Marshall Munetsi,zw,MF,DF,Reims,Ligue 1,24,1996,21.4,35,19,19,14,2,21,41,51.2,20,33,25,8,57,92,85,Matches
1825,Iker Muniain,es,MF,FW,Athletic Club,La Liga,27,1992,21.6,20,7,4,10,6,6,24,25.0,18,15,0,15,11,31,4,Matches
1826,Aihen Muñoz,es,DF,,Real Sociedad,La Liga,22,1997,13.4,23,16,15,5,3,11,19,57.9,8,12,2,10,10,33,31,Matches
1827,Joaquín Muñoz,es,FW,,Huesca,La Liga,21,1999,0.5,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,Matches
1828,Luis Muriel,co,FW,,Atalanta,it Serie A,29,1991,16.0,20,9,4,8,8,9,26,34.6,17,17,0,17,7,27,4,Matches
1829,Jeison Murillo,co,DF,,Celta Vigo,La Liga,28,1992,30.0,45,21,35,9,1,24,44,54.5,20,29,17,12,36,81,100,Matches
1830,Vedat Muriqi,xk,FW,,Lazio,it Serie A,26,1994,9.2,3,1,0,2,1,0,8,0.0,8,9,2,7,3,6,20,Matches
1831,Jacob Murphy,eng,DF,MF,Newcastle Utd,Premier League,25,1995,18.1,39,24,25,12,2,24,49,49.0,25,27,3,24,14,53,29,Matches
1832,Nicola Murru,it,DF,,Torino,it Serie A,25,1994,6.3,9,6,1,5,3,3,5,60.0,2,11,1,10,12,21,24,Matches
1833,Petar Musa,hr,FW,,Union Berlin,Bundesliga,22,1998,7.9,12,8,3,6,3,4,8,50.0,4,10,0,10,4,16,5,Matches
1834,Mateo Musacchio,ar,DF,,Lazio,it Serie A,29,1990,2.5,1,1,1,0,0,0,0,,0,5,2,3,2,3,5,Matches
1835,Mateo Musacchio,ar,DF,,Milan,it Serie A,29,1990,0.4,2,1,2,0,0,2,3,66.7,1,1,0,1,3,5,0,Matches
1836,Yunus Musah,us,MF,,Valencia,La Liga,17,2002,17.0,21,18,12,3,6,8,24,33.3,16,20,0,20,15,36,12,Matches
1837,Jamal Musiala,de,FW,MF,Bayern Munich,Bundesliga,17,2003,9.8,20,12,5,7,8,7,22,31.8,15,17,2,15,14,34,3,Matches
1838,Juan Musso,ar,GK,,Udinese,it Serie A,26,1994,35.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,8,Matches
1839,Shkodran Mustafi,de,DF,,Arsenal,Premier League,28,1992,0.5,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,3,Matches
1840,Shkodran Mustafi,de,DF,,Schalke 04,Bundesliga,28,1992,11.5,16,5,15,1,0,3,12,25.0,9,20,15,5,32,48,76,Matches
1841,Yoshinori Mutō,jp,FW,MF,Eibar,La Liga,28,1992,12.5,12,7,1,4,7,3,8,37.5,5,5,0,5,3,15,2,Matches
1842,Phillipp Mwene,at,DF,MF,Mainz 05,Bundesliga,26,1994,18.6,36,23,21,11,4,19,38,50.0,19,26,3,23,24,60,33,Matches
1843,Joakim Mæhle,dk,DF,,Atalanta,it Serie A,23,1997,13.5,18,10,7,5,6,8,19,42.1,11,17,2,15,11,29,5,Matches
1844,Obite N'Dicka,ci,DF,,Eint Frankfurt,Bundesliga,20,1999,22.7,31,23,16,15,0,16,28,57.1,12,27,6,21,47,78,85,Matches
1845,Kévin N'Doram,fr,MF,,Metz,Ligue 1,24,1996,3.4,3,2,0,3,0,1,3,33.3,2,0,0,0,6,9,2,Matches
1846,Stanley N'Soki,fr,DF,,Nice,Ligue 1,21,1999,13.8,27,19,15,9,3,13,22,59.1,9,17,4,13,26,53,38,Matches
1847,Nacho,es,DF,,Valladolid,La Liga,31,1989,20.1,43,21,29,10,4,24,52,46.2,28,21,1,20,29,72,47,Matches
1848,Nacho,es,DF,,Real Madrid,La Liga,30,1990,22.2,27,14,13,11,3,12,35,34.3,23,19,9,10,40,67,58,Matches
1849,Yuto Nagatomo,jp,DF,,Marseille,Ligue 1,33,1986,17.7,23,16,12,8,3,9,18,50.0,9,14,3,11,29,52,43,Matches
1850,Kenny Nagera,fr,FW,,Paris S-G,Ligue 1,18,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
1851,Radja Nainggolan,be,MF,,Cagliari,it Serie A,32,1988,20.5,41,26,22,14,5,19,34,55.9,15,18,0,18,15,56,15,Matches
1852,Radja Nainggolan,be,MF,,Inter,it Serie A,32,1988,0.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,Matches
1853,Marvelous Nakamba,zw,MF,,Aston Villa,Premier League,26,1994,8.3,22,14,10,11,1,7,12,58.3,5,16,5,11,17,39,9,Matches
1854,Nahitan Nández,uy,MF,DF,Cagliari,it Serie A,24,1995,30.4,56,28,23,23,10,25,68,36.8,43,26,4,22,23,79,49,Matches
1855,Nano,es,FW,,Cádiz,La Liga,25,1995,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Matches
1856,Paul Nardi,fr,GK,,Lorient,Ligue 1,26,1994,23.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,15,Matches
1857,Matija Nastasić,rs,DF,,Schalke 04,Bundesliga,27,1993,13.6,11,7,9,2,0,9,16,56.3,7,22,18,4,26,37,51,Matches
1858,Roberto Navarro,es,MF,,Real Sociedad,La Liga,18,2002,0.4,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,0,Matches
1859,Ximo Navarro,es,DF,,Alavés,La Liga,30,1990,26.4,54,30,36,17,1,14,30,46.7,16,14,4,10,47,101,75,Matches
1860,Jesús Navas,es,DF,,Sevilla,La Liga,34,1985,31.4,27,21,15,11,1,15,22,68.2,7,10,3,7,37,64,62,Matches
1861,Keylor Navas,cr,GK,,Paris S-G,Ligue 1,33,1986,28.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,Matches
1862,Raúl Navas,es,DF,,Osasuna,La Liga,32,1988,1.9,6,3,5,1,0,4,6,66.7,2,0,0,0,3,9,13,Matches
1863,Papa Ndiaga Yade,mr,FW,MF,Metz,Ligue 1,20,2000,11.1,15,8,9,2,4,7,20,35.0,13,9,0,9,4,19,6,Matches
1864,Iliman Ndiaye,sn,MF,,Sheffield Utd,Premier League,20,2000,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,Matches
1865,Wilfred Ndidi,ng,MF,DF,Leicester City,Premier League,23,1996,24.2,96,63,45,44,7,26,66,39.4,40,38,11,27,61,157,55,Matches
1866,Bridge Ndilu,fr,FW,MF,Nantes,Ligue 1,20,2000,0.5,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,Matches
1867,Tanguy Ndombele,fr,MF,,Tottenham,Premier League,23,1996,23.2,41,20,11,21,9,18,44,40.9,26,28,4,24,19,60,15,Matches
1868,Dan Ndoye,ch,FW,MF,Nice,Ligue 1,19,2000,6.1,7,6,3,4,0,1,8,12.5,7,4,0,4,7,14,4,Matches
1869,Paul Nebel,de,MF,FW,Mainz 05,Bundesliga,17,2002,0.6,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,0,Matches
1870,Álvaro Negredo,es,FW,,Cádiz,La Liga,34,1985,24.4,11,5,3,4,4,5,11,45.5,6,7,2,5,3,14,19,Matches
1871,Reiss Nelson,eng,FW,MF,Arsenal,Premier League,20,1999,0.8,1,0,0,0,1,0,0,,0,0,0,0,1,2,1,Matches
1872,Ilija Nestorovski,mk,FW,MF,Udinese,it Serie A,30,1990,7.8,6,4,2,3,1,2,13,15.4,11,5,0,5,1,7,7,Matches
1873,Neto,br,GK,,Barcelona,La Liga,31,1989,7.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,Matches
1874,Pedro Neto,pt,FW,MF,Wolves,Premier League,20,2000,28.3,16,9,4,6,6,6,28,21.4,22,18,2,16,31,47,8,Matches
1875,Luca Netz,de,DF,FW,Hertha BSC,Bundesliga,17,2003,3.4,14,8,12,2,0,6,17,35.3,11,3,0,3,6,20,8,Matches
1876,Manuel Neuer,de,GK,,Bayern Munich,Bundesliga,34,1986,33.0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,12,Matches
1877,Florian Neuhaus,de,MF,,Gladbach,Bundesliga,23,1997,29.1,48,28,19,26,3,19,63,30.2,44,35,7,28,50,98,20,Matches
1878,Carlos Neva,es,DF,,Granada,La Liga,24,1996,20.0,12,6,6,6,0,6,11,54.5,5,16,4,12,27,39,58,Matches
1879,Rúben Neves,pt,MF,,Wolves,Premier League,23,1997,29.7,86,46,42,38,6,36,88,40.9,52,55,11,44,65,151,46,Matches
1880,Neymar,br,MF,FW,Paris S-G,Ligue 1,28,1992,15.7,14,11,1,6,7,8,37,21.6,29,8,0,8,9,23,0,Matches
1881,Yvan Neyou,cm,MF,,Saint-Étienne,Ligue 1,23,1997,27.1,58,31,24,33,1,25,60,41.7,35,34,5,29,31,89,13,Matches
1882,Jessic Ngankam,de,FW,,Hertha BSC,Bundesliga,20,2000,3.3,5,2,1,2,2,1,3,33.3,2,6,1,5,0,5,1,Matches
1883,Muzinga Ngonda,cd,DF,,Dijon,Ligue 1,25,1994,25.6,59,40,37,21,1,30,50,60.0,20,28,3,25,72,131,58,Matches
1884,Ahmad Ngouyamsa,td,DF,,Dijon,Ligue 1,19,2000,1.7,6,4,5,1,0,4,8,50.0,4,2,1,1,2,8,8,Matches
1885,Opa Nguette,sn,FW,MF,Metz,Ligue 1,26,1994,12.6,15,8,2,8,5,3,10,30.0,7,14,2,12,1,16,1,Matches
1886,Moussa Niakhate,sn,DF,,Mainz 05,Bundesliga,24,1996,31.8,42,22,28,13,1,14,29,48.3,15,31,15,16,49,91,79,Matches
1887,Ibrahima Niane,sn,FW,,Metz,Ligue 1,21,1999,7.4,1,1,0,0,1,1,2,50.0,1,3,0,3,0,1,8,Matches
1888,M'Baye Niang,sn,FW,,Rennes,Ligue 1,25,1994,4.7,3,2,2,1,0,0,0,,0,2,0,2,1,4,2,Matches
1889,Mamor Niang,sn,MF,FW,Getafe,La Liga,18,2002,0.2,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,Matches
1890,Tanguy Nianzou,fr,DF,FW,Bayern Munich,Bundesliga,18,2002,1.3,3,1,3,0,0,1,1,100.0,0,0,0,0,3,6,1,Matches
1891,Florian Niederlechner,de,FW,,Augsburg,Bundesliga,29,1990,19.3,7,5,1,4,2,0,10,0.0,10,8,3,5,10,17,18,Matches
1892,Nieto,es,FW,DF,Cádiz,La Liga,22,1998,0.2,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,Matches
1893,Saúl Ñíguez,es,MF,DF,Atlético Madrid,La Liga,25,1994,22.6,57,34,27,23,7,30,59,50.8,29,35,2,33,19,76,43,Matches
1894,Joakim Nilsson,se,DF,,Arminia,Bundesliga,26,1994,24.0,36,24,23,12,1,14,23,60.9,9,29,22,7,39,75,111,Matches
1895,Casimir Ninga,td,FW,,Angers,Ligue 1,27,1993,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,Matches
1896,Nino,es,FW,MF,Elche,La Liga,40,1980,3.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,Matches
