Rk,Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
783,Hugo Duro,es,FW,,Valencia,La Liga,23,1999,33.1,16,8,5,8,3,9,29,31.0,20,24,5,19,5,21,27
784,Jean-Kevin Duverne,ht,DF,,Nantes,Ligue 1,26,1997,15.0,37,19,16,17,4,18,44,40.9,26,17,5,12,18,55,34
785,Paulo Dybala,ar,FW,MF,Roma,Serie A,29,1993,21.8,22,13,3,10,9,2,18,11.1,16,12,0,12,3,25,6
786,Aron Dønnum,no,FW,MF,Toulouse,Ligue 1,25,1998,17.7,16,10,3,8,5,7,22,31.8,15,13,0,13,8,24,16
787,George Earthy,eng,FW,,West Ham,Premier League,18,2004,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0
788,Simon Ebonog,cm,MF,,Le Havre,Ligue 1,18,2004,0.2,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,1
789,Festy Ebosele,ie,DF,,Udinese,Serie A,20,2002,18.9,33,20,23,9,1,21,35,60.0,14,33,2,31,10,43,27
790,Enzo Ebosse,cm,DF,,Udinese,Serie A,24,1999,0.1,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0
791,Tyronne Ebuehi,ng,DF,,Empoli,Serie A,27,1995,12.2,14,9,9,5,0,7,11,63.6,4,9,4,5,6,20,27
792,Ederson,br,GK,,Manchester City,Premier League,29,1993,30.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,10
793,Éderson,br,MF,,Atalanta,Serie A,24,1999,31.9,83,49,38,38,7,44,63,69.8,19,48,8,40,41,124,33
794,Odsonne Édouard,fr,FW,MF,Crystal Palace,Premier League,25,1998,17.3,24,12,8,8,8,4,19,21.1,15,17,1,16,6,30,19
795,John Egan,ie,DF,,Sheffield Utd,Premier League,30,1992,5.4,6,4,4,2,0,4,11,36.4,7,10,4,6,13,19,39
796,Maximilian Eggestein,de,MF,,Freiburg,Bundesliga,26,1996,32.4,49,24,25,19,5,15,36,41.7,21,53,19,34,28,77,40
797,Lilian Egloff,de,MF,DF,Stuttgart,Bundesliga,20,2002,1.2,4,1,3,1,0,2,4,50.0,2,3,1,2,1,5,0
798,Kingsley Ehizibue,nl,DF,,Udinese,Serie A,28,1995,10.6,22,14,16,4,2,11,18,61.1,7,21,3,18,8,30,36
799,Hjalmar Ekdal,se,DF,,Burnley,Premier League,24,1998,4.9,4,2,2,2,0,2,4,50.0,2,10,5,5,6,10,21
800,Hugo Ekitike,fr,FW,,Paris S-G,Ligue 1,21,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
801,Hugo Ekitike,fr,FW,,Eint Frankfurt,Bundesliga,21,2002,8.0,11,7,3,6,2,4,6,66.7,2,10,0,10,2,13,4
802,Emmanuel Ekong,se,FW,,Empoli,Serie A,21,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
803,Caleb Ekuban,gh,FW,,Genoa,Serie A,29,1994,12.6,8,4,2,4,2,5,9,55.6,4,11,3,8,1,9,7
804,Anthony Elanga,se,FW,MF,Nott'ham Forest,Premier League,21,2002,27.0,33,19,20,6,7,17,36,47.2,19,22,2,20,8,41,20
805,Simon Elisor,fr,FW,,Metz,Ligue 1,24,1999,8.5,9,2,3,2,4,2,6,33.3,4,6,1,5,0,9,9
806,Harvey Elliott,eng,MF,FW,Liverpool,Premier League,20,2003,15.0,27,17,8,14,5,10,31,32.3,21,27,0,27,6,33,7
807,Elif Elmas,mk,FW,MF,Napoli,Serie A,23,1999,3.8,4,3,1,3,0,2,2,100.0,0,2,0,2,2,6,8
808,Elif Elmas,mk,MF,FW,RB Leipzig,Bundesliga,23,1999,3.0,8,6,1,6,1,6,8,75.0,2,5,0,5,1,9,2
809,Mohamed Elneny,eg,MF,,Arsenal,Premier League,31,1992,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0
810,Aritz Elustondo,es,DF,,Real Sociedad,La Liga,29,1994,9.0,11,7,5,4,2,6,14,42.9,8,12,10,2,7,18,26
811,Nico Elvedi,ch,DF,,Gladbach,Bundesliga,26,1996,27.6,33,18,22,10,1,18,24,75.0,6,40,25,15,43,76,150
812,Adri Embarba,es,FW,MF,Almería,La Liga,31,1992,27.5,55,37,29,15,11,26,53,49.1,27,37,1,36,15,70,12
813,Breel Embolo,ch,FW,,Monaco,Ligue 1,26,1997,2.0,3,3,0,2,1,1,4,25.0,3,1,0,1,1,4,2
814,Emanuel Emegha,nl,FW,,Strasbourg,Ligue 1,20,2003,23.1,8,5,2,4,2,4,9,44.4,5,13,3,10,2,10,25
815,Emerson,br,DF,,Tottenham,Premier League,24,1999,12.9,36,24,23,10,3,21,43,48.8,22,23,10,13,20,56,50
816,Youssef En-Nesyri,ma,FW,,Sevilla,La Liga,26,1997,28.6,10,7,3,4,3,0,10,0.0,10,9,1,8,7,17,29
817,Julio Enciso,py,MF,FW,Brighton,Premier League,19,2004,5.3,6,2,3,2,1,2,7,28.6,5,11,0,11,0,6,3
818,Wataru Endo,jp,MF,,Liverpool,Premier League,30,1993,19.1,48,28,11,31,6,20,61,32.8,41,24,2,22,20,68,31
819,Arne Engels,be,MF,DF,Augsburg,Bundesliga,19,2003,15.6,33,18,15,14,4,12,29,41.4,17,23,1,22,15,48,21
820,Christian Eriksen,dk,MF,,Manchester Utd,Premier League,31,1992,12.7,18,13,5,10,3,12,33,36.4,21,17,6,11,4,22,13
821,Martin Erlic,hr,DF,,Sassuolo,Serie A,25,1998,29.1,37,22,26,8,3,20,30,66.7,10,31,16,15,28,65,128
822,Gonzalo Escalante,ar,MF,,Cádiz,La Liga,30,1993,18.9,39,24,16,14,9,20,55,36.4,35,23,5,18,26,65,33
823,Aarón Escandell,es,GK,,Las Palmas,La Liga,27,1995,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
824,Alfonso Espino,uy,DF,,Rayo Vallecano,La Liga,31,1992,27.9,67,45,43,22,2,30,82,36.6,52,26,4,22,40,107,63
825,Bernardo Espinosa,co,DF,,Girona,La Liga,34,1989,0.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2
826,Maxime Estève,fr,DF,,Burnley,Premier League,21,2002,14.5,27,10,15,12,0,18,32,56.3,14,21,10,11,27,54,56
827,Maxime Estève,fr,DF,,Montpellier,Ligue 1,21,2002,11.1,16,12,11,5,0,10,15,66.7,5,13,9,4,18,34,50
828,Oscar Estupiñan,co,FW,,Metz,Ligue 1,26,1996,2.9,5,4,0,3,2,1,2,50.0,1,2,0,2,0,5,0
829,Pervis Estupiñán,ec,DF,,Brighton,Premier League,25,1998,13.8,26,13,12,11,3,14,30,46.7,16,14,4,10,21,47,20
830,Karl Etta,cm,FW,,Cádiz,La Liga,19,2003,0.2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0
831,Jonny Evans,nir,DF,,Manchester Utd,Premier League,35,1988,15.5,22,14,20,2,0,12,21,57.1,9,25,18,7,23,45,76
