Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
75,Alisson,br,GK,Liverpool,Premier League,30,1992,28.0,1142,983,154,38,0,5,0,0,0,0,0,0,985,5,3
76,Tadeo Allende,ar,"MF,FW",Celta Vigo,La Liga,24,1999,3.7,98,97,1,0,1,1,10,0,0,0,0,0,60,0,6
77,Jim Allevinah,ga,"MF,DF",Clermont Foot,Ligue 1,28,1995,20.7,743,675,65,2,1,0,47,57,1,0,0,0,589,3,17
78,Domingos André Ribeiro Almeida,pt,"FW,MF",Valencia,La Liga,23,2000,10.7,399,375,24,12,0,4,18,2,7,0,5,0,315,0,18
79,Miguel Almirón,py,FW,Newcastle Utd,Premier League,29,1994,21.5,801,788,10,2,5,0,24,7,1,0,0,0,668,3,16
80,Pontus Almqvist,se,"FW,MF",Lecce,it Serie A,24,1999,23.4,478,472,6,2,1,0,21,3,1,1,0,0,351,0,19
81,Marcos Alonso,es,DF,Barcelona,La Liga,32,1990,2.8,214,171,43,10,0,3,15,27,6,2,2,0,180,0,5
82,Adrià Altimira,es,"DF,MF",Villarreal,La Liga,22,2001,8.6,465,400,65,5,0,1,5,60,0,0,0,0,389,0,10
83,Sergi Altimira,es,MF,Betis,La Liga,21,2001,6.3,320,315,3,1,0,4,1,1,1,1,0,0,289,2,3
84,Edson Álvarez,mx,MF,West Ham,Premier League,25,1997,26.4,1207,1184,18,15,2,9,4,3,0,0,0,0,1033,5,14
85,Gastón Álvarez,uy,DF,Getafe,La Liga,23,2000,28.2,1017,878,138,35,0,10,25,101,0,0,0,0,754,1,17
86,Hugo Álvarez,es,"MF,DF",Celta Vigo,La Liga,20,2003,8.5,455,379,73,8,4,1,22,58,7,1,5,1,380,3,10
87,Julián Álvarez,ar,"MF,FW",Manchester City,Premier League,23,2000,29.4,1258,1069,185,25,9,1,137,7,129,44,36,2,1011,4,27
88,Yeray Álvarez,es,DF,Athletic Club,La Liga,28,1995,12.8,710,674,32,30,2,8,1,1,0,0,0,0,572,4,7
89,Skelly Alvero,fr,MF,Lyon,Ligue 1,21,2002,4.7,193,190,2,2,1,1,2,0,0,0,0,0,159,1,2
90,Skelly Alvero,fr,MF,Werder Bremen,Bundesliga,21,2002,1.4,76,75,1,1,0,1,0,0,0,0,0,0,59,0,2
91,Papa Amadou Diallo,sn,FW,Metz,Ligue 1,19,2004,9.9,257,255,2,1,2,0,14,1,0,0,0,0,167,0,7
92,Selim Amallah,ma,"FW,MF",Valencia,La Liga,26,1996,6.7,164,162,2,0,2,0,4,0,0,0,0,0,120,0,5
93,Amath,sn,"FW,MF",Mallorca,La Liga,27,1996,4.4,113,110,2,1,2,0,7,1,0,0,0,0,76,1,4
94,Lorenzo Amatucci,it,MF,Fiorentina,it Serie A,19,2004,0.2,25,25,0,0,0,1,0,0,0,0,0,0,22,0,2
95,Jordan Amavi,fr,DF,Brest,Ligue 1,29,1994,1.0,54,43,11,3,0,0,1,8,0,0,0,0,47,0,1
96,Zeki Amdouni,ch,FW,Burnley,Premier League,22,2000,21.7,500,445,51,2,7,1,8,0,3,0,0,0,396,4,19
97,Kelvin Amian,fr,DF,Nantes,Ligue 1,25,1998,8.9,350,266,84,8,1,0,14,76,0,0,0,0,268,0,15
98,Bruno Amione,ar,DF,Hellas Verona,it Serie A,21,2002,6.4,273,267,6,4,0,1,1,2,0,0,0,0,217,0,3
99,Michael Amir Murillo,pa,DF,Marseille,Ligue 1,27,1996,11.1,602,517,84,13,0,1,16,71,0,0,0,0,492,1,10
100,Nadiem Amiri,de,MF,Mainz 05,Bundesliga,26,1996,14.6,798,612,181,80,2,3,126,9,88,32,44,0,567,5,11
101,Nadiem Amiri,de,MF,Leverkusen,Bundesliga,26,1996,1.0,100,98,2,1,0,0,1,0,1,0,0,0,92,0,2
102,Kofi Amoako,de,MF,Wolfsburg,Bundesliga,18,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Sofyan Amrabat,ma,"MF,DF",Manchester Utd,Premier League,26,1996,10.4,664,642,21,10,0,8,7,11,0,0,0,0,578,1,10
104,Joachim Andersen,dk,DF,Crystal Palace,Premier League,27,1996,37.9,2209,2073,121,110,7,31,31,8,0,0,0,0,1731,15,22
105,Elliot Anderson,eng,"MF,FW",Newcastle Utd,Premier League,20,2002,11.4,460,431,29,3,4,1,19,25,1,0,0,0,370,0,9
106,Felipe Anderson,br,"FW,MF",Lazio,it Serie A,30,1993,30.8,1336,1299,29,5,5,6,57,18,6,1,4,0,1012,8,63
107,Benjamin André,fr,MF,Lille,Ligue 1,32,1990,28.6,1919,1855,58,57,5,19,19,1,0,0,0,0,1598,6,34
108,Komnen Andrić,rs,FW,Clermont Foot,Ligue 1,28,1995,1.9,59,54,5,0,0,0,1,0,0,0,0,0,45,0,0
109,Robert Andrich,de,"MF,DF",Leverkusen,Bundesliga,28,1994,18.8,1494,1458,34,32,5,4,14,2,0,0,0,0,1346,2,10
110,Miguel Ángel Rubio,es,DF,Granada,La Liga,25,1998,17.3,775,745,29,24,1,4,0,1,0,0,0,0,622,1,11
111,Angeliño,es,DF,Roma,it Serie A,26,1997,12.7,715,610,101,12,0,4,53,87,2,1,0,0,546,4,11
112,Ângelo,br,"FW,MF",Strasbourg,Ligue 1,18,2004,12.2,426,410,15,3,4,1,42,4,5,3,1,0,300,1,13
113,Fabrizio Angileri,ar,"DF,MF",Getafe,La Liga,29,1994,1.8,103,96,7,1,0,2,8,6,0,0,0,0,68,0,5
114,Jaidon Anthony,eng,FW,Bournemouth,Premier League,23,1999,1.7,45,42,3,2,0,0,2,0,1,0,0,0,30,0,3
115,Waldemar Anton,de,DF,Stuttgart,Bundesliga,27,1996,32.1,2624,2511,109,51,6,9,14,29,0,0,0,0,2330,4,16
116,Michail Antonio,jm,FW,West Ham,Premier League,33,1990,18.8,308,288,18,1,3,4,27,11,0,0,0,0,180,2,22
117,Antony,br,FW,Manchester Utd,Premier League,23,2000,14.7,595,570,22,7,3,1,16,15,0,0,0,0,468,3,23
118,Christopher Antwi-Adjei,gh,"FW,MF",Bochum,Bundesliga,29,1994,13.5,454,343,108,1,1,1,55,106,0,0,0,0,274,3,21
119,Houssem Aouar,dz,"MF,FW",Roma,it Serie A,25,1998,8.4,359,344,15,4,0,0,10,3,8,5,2,0,300,0,8
120,Stredair Appuah,fr,"FW,MF",Nantes,Ligue 1,19,2004,0.9,23,23,0,0,0,0,2,0,0,0,0,0,14,0,2
121,Mauro Arambarri,uy,MF,Getafe,La Liga,27,1995,3.8,142,138,4,2,0,2,6,1,1,1,0,0,114,0,2
122,Jon Aramburu,ve,DF,Real Sociedad,La Liga,21,2002,6.0,321,256,62,7,0,0,7,55,0,0,0,0,254,3,7
123,Asaf Arania,il,MF,Darmstadt 98,Bundesliga,17,2005,0.1,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0
124,Julian Araujo,mx,DF,Las Palmas,La Liga,21,2001,16.2,831,694,135,19,0,2,23,116,0,0,0,0,680,2,14
125,Ronald Araújo,uy,DF,Barcelona,La Liga,24,1999,22.2,1641,1540,93,45,3,14,8,37,0,0,0,0,1458,8,6
126,Oliver Arblaster,eng,MF,Sheffield Utd,Premier League,19,2004,10.5,438,406,29,13,0,2,7,0,6,3,0,0,349,3,8
127,Cameron Archer,eng,"FW,MF",Sheffield Utd,Premier League,22,2001,20.4,332,310,22,0,2,1,5,0,0,0,0,0,266,0,15
128,Cameron Archer,eng,MF,Aston Villa,Premier League,22,2001,0.1,6,6,0,0,1,0,0,0,0,0,0,0,5,0,0
129,Alphonse Areola,fr,GK,West Ham,Premier League,30,1993,30.0,867,555,307,88,0,2,0,0,0,0,0,0,562,5,0
130,Adu Ares,es,FW,Athletic Club,La Liga,21,2001,2.9,104,103,1,0,0,1,11,0,1,1,0,0,79,0,5
131,Jesús Areso,es,DF,Osasuna,La Liga,24,1999,29.6,1368,1033,332,20,1,6,110,311,0,0,0,0,1021,3,48
132,Simone Aresti,it,GK,Cagliari,it Serie A,37,1986,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Matias Arezo,uy,FW,Granada,La Liga,20,2002,4.1,82,75,7,0,1,0,4,1,0,0,0,0,52,0,0
134,Iñigo Arguibide,es,DF,Osasuna,La Liga,18,2005,0.2,4,3,1,0,0,0,0,1,0,0,0,0,1,0,1
135,Yoël Armougom,fr,"DF,MF",Clermont Foot,Ligue 1,25,1998,2.6,131,114,17,1,0,0,14,16,0,0,0,0,97,0,3
136,José Arnaiz,es,"FW,MF",Osasuna,La Liga,28,1995,10.3,318,260,58,18,0,3,46,3,25,13,8,0,233,0,8
137,Hákon Arnar Haraldsson,is,"FW,MF",Lille,Ligue 1,20,2003,14.3,549,525,21,6,3,4,7,4,2,1,0,0,451,3,13
138,Marko Arnautović,at,FW,Inter,it Serie A,34,1989,8.9,271,264,5,0,3,1,7,0,0,0,0,0,203,2,9
139,Maximilian Arnold,de,MF,Wolfsburg,Bundesliga,29,1994,27.8,1582,1404,171,87,4,17,110,1,58,39,13,2,1285,7,19
140,Mohamed El Arouch,fr,FW,Lyon,Ligue 1,19,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
141,Sergio Arribas,es,"MF,FW",Almería,La Liga,21,2001,22.7,751,661,86,32,4,4,60,7,28,13,9,0,588,4,20
142,Kepa Arrizabalaga,es,GK,Real Madrid,La Liga,28,1994,13.3,456,374,82,12,0,1,0,0,0,0,0,0,386,0,1
143,Arthur,br,DF,Leverkusen,Bundesliga,20,2003,2.0,109,96,13,0,0,0,7,12,1,0,0,0,88,0,3
144,Takuma Asano,jp,"FW,MF",Bochum,Bundesliga,28,1994,22.1,397,383,12,1,1,0,37,2,1,0,0,0,262,2,26
145,Marco Asensio,es,"MF,FW",Paris S-G,Ligue 1,27,1996,12.4,656,598,55,10,6,6,52,8,31,11,10,0,545,3,13
146,Kristjan Asllani,al,MF,Inter,it Serie A,21,2002,8.7,744,685,56,23,2,4,35,1,32,12,10,0,662,3,6
147,Joel Asoro,se,"FW,MF",Metz,Ligue 1,24,1999,9.4,147,136,10,4,0,0,19,1,2,2,0,0,94,1,10
148,Jonathan Asp Jensen,dk,FW,Bayern Munich,Bundesliga,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Iago Aspas,es,FW,Celta Vigo,La Liga,35,1987,30.1,1305,1112,190,51,20,15,149,8,94,39,35,0,949,3,30
150,Lorenz Assignon,tg,DF,Burnley,Premier League,23,2000,13.7,485,378,104,3,0,0,29,101,0,0,0,0,352,3,19
151,Lorenz Assignon,tg,DF,Rennes,Ligue 1,23,2000,11.2,600,491,109,13,0,1,22,96,0,0,0,0,516,0,12
152,Youcef Atal,dz,DF,Nice,Ligue 1,27,1996,4.0,238,215,22,6,2,0,6,16,0,0,0,0,214,1,1
153,Valentin Atangana Edoa,fr,MF,Reims,Ligue 1,17,2005,6.2,179,171,7,1,0,0,5,6,0,0,0,0,155,1,3
154,Arthur Atta,fr,"MF,FW",Metz,Ligue 1,20,2003,10.3,401,378,20,10,1,4,10,6,1,1,0,0,301,3,11
155,Noah Atubolu,de,GK,Freiburg,Bundesliga,21,2002,34.0,1392,1060,329,88,0,4,0,0,0,0,0,0,982,3,1
156,Pierre-Emerick Aubameyang,ga,FW,Marseille,Ligue 1,34,1989,29.1,660,608,48,1,3,0,42,4,0,0,0,0,444,4,27
157,Emil Audero,it,GK,Inter,it Serie A,26,1997,3.7,197,174,21,3,0,0,0,0,0,0,0,0,166,2,1
158,Tommaso Augello,it,DF,Cagliari,it Serie A,28,1994,26.9,1329,1008,317,42,1,2,153,241,34,7,25,0,919,4,42
159,Carlos Augusto,br,DF,Inter,it Serie A,24,1999,19.2,1099,977,112,14,0,3,40,92,0,0,0,0,921,10,25
160,Yann Aurel Bisseck,de,DF,Inter,it Serie A,22,2000,10.0,641,614,27,20,1,2,5,7,0,0,0,0,590,0,9
161,Serge Aurier,ci,"DF,MF",Nott'ham Forest,Premier League,30,1992,9.3,448,407,41,6,1,0,22,35,0,0,0,0,348,0,8
162,Ezequiel Ávila,ar,"FW,MF",Osasuna,La Liga,29,1994,9.6,371,312,56,13,4,6,79,10,32,17,12,0,232,3,9
163,Ezequiel Ávila,ar,FW,Betis,La Liga,29,1994,3.3,91,89,2,1,0,3,12,1,0,0,0,0,55,0,6
164,Taiwo Awoniyi,ng,FW,Nott'ham Forest,Premier League,25,1997,11.6,175,169,4,0,2,1,1,0,0,0,0,0,127,2,3
165,André Ayew,gh,FW,Le Havre,Ligue 1,33,1989,12.3,266,244,19,0,0,0,4,1,0,0,0,0,197,3,10
166,Jordan Ayew,gh,"FW,MF",Crystal Palace,Premier League,31,1991,28.3,920,876,42,8,4,5,97,10,22,6,8,0,681,2,43
167,Neil El Aynaoui,fr,MF,Lens,Ligue 1,22,2001,17.4,670,660,9,8,2,0,7,1,0,0,0,0,576,1,6
168,Sardar Azmoun,ir,"FW,MF",Roma,it Serie A,28,1995,6.5,156,152,4,1,1,1,2,1,0,0,0,0,108,0,8
169,César Azpilicueta,es,DF,Atlético Madrid,La Liga,33,1989,15.8,1035,899,130,19,1,2,11,111,0,0,0,0,867,6,8
170,Paulo Azzi,br,"DF,MF",Cagliari,it Serie A,29,1994,10.6,487,394,91,6,0,1,48,84,1,0,0,0,322,2,13
171,Oussama El Azzouzi,ma,MF,Bologna,it Serie A,22,2001,6.1,390,383,7,6,0,2,2,0,1,1,0,0,352,0,2
172,Abdellah Baallal,ma,MF,Clermont Foot,Ligue 1,18,2004,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
173,Iddrisu Baba,gh,MF,Almería,La Liga,27,1996,15.9,654,636,15,15,2,2,4,0,0,0,0,0,543,3,10
174,Srđan Babić,rs,DF,Almería,La Liga,27,1996,1.0,62,60,2,2,0,1,0,0,0,0,0,0,58,0,0
175,Shavy Babicka,ga,"FW,MF",Toulouse,Ligue 1,23,2000,4.1,127,122,3,0,0,0,13,3,0,0,0,0,77,2,10
176,Aliou Badara Baldé,gn,"FW,DF",Nice,Ligue 1,20,2002,0.8,30,29,1,0,1,0,4,0,1,0,0,0,15,0,2
177,Loïc Bade,fr,DF,Sevilla,La Liga,23,2000,25.3,1346,1308,34,30,1,18,2,4,0,0,0,0,1113,4,12
178,Milan Badelj,hr,MF,Genoa,it Serie A,34,1989,28.2,1407,1344,59,39,5,14,14,9,0,0,0,0,1136,4,20
179,Matthias Bader,de,"DF,MF",Darmstadt 98,Bundesliga,26,1997,20.0,912,747,160,5,1,10,32,155,0,0,0,0,687,5,31
180,Benoît Badiashile,fr,DF,Chelsea,Premier League,22,2001,14.9,1173,1137,36,27,1,2,2,6,0,0,0,0,1065,0,6
181,Alex Baena,es,"MF,FW",Villarreal,La Liga,22,2001,28.7,1255,1087,153,38,28,15,175,15,95,44,37,1,893,15,32
182,Jaime Báez,uy,"FW,MF",Frosinone,it Serie A,28,1995,5.6,202,182,20,4,0,1,24,2,14,2,10,0,141,0,7
183,Nicola Bagnolini,it,GK,Bologna,it Serie A,19,2004,0.1,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0
184,Leon Bailey,jm,"MF,FW",Aston Villa,Premier League,25,1997,23.0,790,745,40,2,11,7,75,9,29,20,0,0,573,5,38
185,Eric Bailly,ci,DF,Villarreal,La Liga,29,1994,9.3,385,359,24,12,0,1,0,0,0,0,0,0,337,2,2
186,Stefan Bajcetic,es,MF,Liverpool,Premier League,18,2004,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,1
187,Nedim Bajrami,al,"MF,FW",Sassuolo,it Serie A,24,1999,14.6,460,376,83,20,2,1,78,10,44,17,22,0,330,1,12
188,Cédric Bakambu,cd,FW,Betis,La Liga,32,1991,2.2,39,35,4,0,0,0,0,0,0,0,0,0,26,0,2
189,Tiemoué Bakayoko,fr,MF,Lorient,Ligue 1,28,1994,14.6,637,619,17,16,1,3,1,1,0,0,0,0,550,1,11
190,Mitchel Bakker,nl,DF,Atalanta,it Serie A,23,2000,4.2,212,168,42,3,0,0,13,36,3,0,3,0,167,2,8
191,Ridle Baku,de,"DF,MF",Wolfsburg,Bundesliga,25,1998,22.4,1048,896,150,16,5,4,54,124,10,9,0,0,789,2,20
192,Dilane Bakwa,fr,"FW,MF",Strasbourg,Ligue 1,20,2002,24.2,862,705,154,49,9,5,155,33,72,43,22,1,587,3,28
193,Tommaso Baldanzi,it,"MF,FW",Empoli,it Serie A,20,2003,8.3,257,223,29,6,0,0,16,9,10,4,3,0,201,5,8
194,Tommaso Baldanzi,it,"FW,MF",Roma,it Serie A,20,2003,5.8,205,201,4,0,1,0,7,4,0,0,0,0,175,0,2
195,Alejandro Balde,es,DF,Barcelona,La Liga,19,2003,15.3,817,694,122,12,1,3,37,110,0,0,0,0,694,1,16
196,George Baldock,gr,DF,Sheffield Utd,Premier League,30,1993,10.8,397,335,60,2,0,0,18,58,0,0,0,0,291,2,18
197,Carlos Baleba,cm,MF,Brighton,Premier League,19,2004,14.7,775,767,6,6,0,5,0,0,0,0,0,0,713,2,10
198,Carlos Baleba,cm,MF,Lille,Ligue 1,19,2004,0.7,45,45,0,0,0,0,0,0,0,0,0,0,39,0,0
199,Leonardo Balerdi,ar,DF,Marseille,Ligue 1,24,1999,25.2,1628,1560,64,51,0,14,2,4,1,0,0,0,1402,4,12
200,Iván Balliu,al,DF,Rayo Vallecano,La Liga,31,1992,31.9,1487,1082,395,24,2,6,68,371,0,0,0,0,1116,10,43
201,Fodé Ballo-Touré,sn,"DF,MF",Fulham,Premier League,26,1997,0.8,78,57,20,2,0,0,4,18,0,0,0,0,56,1,3
202,Folarin Balogun,us,FW,Monaco,Ligue 1,22,2001,18.8,365,333,25,1,3,1,7,0,0,0,0,0,263,7,15
203,Jonathan Bamba,ci,"MF,FW",Celta Vigo,La Liga,27,1996,22.0,769,745,19,4,8,2,50,11,1,1,0,0,590,5,31
204,Mohamed Bamba,ci,FW,Lorient,Ligue 1,21,2001,12.6,256,228,25,0,0,0,2,1,0,0,0,0,185,3,14
205,Samuel Bamba,de,FW,Dortmund,Bundesliga,19,2004,0.5,20,19,1,0,0,0,4,1,0,0,0,0,14,0,1
206,Lameck Banda,zm,FW,Lecce,it Serie A,22,2001,15.0,342,325,15,2,1,2,51,4,9,5,2,0,250,2,14
207,Daniel Bandeira,pt,MF,Hellas Verona,it Serie A,23,2000,5.0,233,224,7,2,3,4,7,3,2,0,1,0,187,2,2
208,Mamady Bangré,bf,"FW,MF",Toulouse,Ligue 1,22,2001,1.1,74,74,0,0,0,0,4,0,0,0,0,0,59,0,3
209,Mattia Bani,it,DF,Genoa,it Serie A,29,1993,25.6,1152,1059,88,45,0,1,1,6,0,0,0,0,962,5,8
210,Léo Baptistão,br,FW,Almería,La Liga,30,1992,20.4,568,534,31,0,1,3,27,8,0,0,0,0,366,3,30
211,Shandon Baptiste,gd,MF,Brentford,Premier League,25,1998,2.5,90,87,3,0,0,0,3,1,0,0,0,0,66,0,5
212,Antonín Barák,cz,"MF,FW",Fiorentina,it Serie A,28,1994,9.0,392,372,20,3,0,1,4,4,1,0,0,0,338,0,13
213,Valentín Barco,ar,"DF,FW",Brighton,Premier League,19,2004,3.4,233,204,28,5,2,1,30,15,8,3,2,2,179,1,5
214,Bradley Barcola,fr,FW,Lyon,Ligue 1,20,2002,3.0,90,90,0,0,0,1,0,0,0,0,0,0,70,0,2
215,Bradley Barcola,fr,"FW,MF",Paris S-G,Ligue 1,20,2002,15.2,562,553,5,2,4,1,18,3,0,0,0,0,436,4,16
216,Melvin Bard,fr,DF,Nice,Ligue 1,22,2000,29.5,1784,1509,266,32,0,2,70,233,1,1,0,0,1457,9,41
217,Nicolò Barella,it,MF,Inter,it Serie A,26,1997,31.6,2168,2120,37,17,12,25,51,19,1,0,0,0,1835,11,37
218,Kike Barja,es,"FW,MF",Osasuna,La Liga,26,1997,3.4,114,110,4,1,0,0,23,1,2,2,0,0,83,0,3
219,Ross Barkley,eng,MF,Luton Town,Premier League,29,1993,29.1,1474,1329,139,94,4,24,45,14,16,8,8,0,1218,6,31
220,Aymen Barkok,ma,"MF,FW",Mainz 05,Bundesliga,25,1998,3.6,184,171,13,0,1,0,13,8,4,2,2,0,118,0,4
221,Harvey Barnes,eng,"FW,MF",Newcastle Utd,Premier League,25,1997,8.9,272,262,8,2,1,2,12,4,0,0,0,0,208,2,13
222,Leandro Barreiro Martins,lu,MF,Mainz 05,Bundesliga,23,2000,29.0,925,900,20,18,0,3,5,2,0,0,0,0,679,5,24
223,Enzo Barrenechea,ar,MF,Frosinone,it Serie A,22,2001,31.2,1903,1795,104,88,1,13,1,3,0,0,0,0,1624,4,21
224,Ander Barrenetxea,es,"FW,MF",Real Sociedad,La Liga,21,2001,15.9,555,545,5,0,1,9,47,4,1,0,0,0,372,5,27
225,Pablo Barrios,es,MF,Atlético Madrid,La Liga,20,2003,17.3,873,847,16,11,3,3,16,4,1,0,0,0,728,10,10
226,Davide Bartesaghi,it,"DF,MF",Milan,it Serie A,17,2005,0.9,35,28,7,0,0,0,0,7,0,0,0,0,28,0,2
227,Marc Bartra,es,DF,Betis,La Liga,32,1991,2.5,118,107,9,9,0,1,0,0,0,0,0,0,101,2,0
228,Federico Baschirotto,it,DF,Lecce,it Serie A,26,1996,36.6,1808,1668,136,66,0,10,3,9,0,0,0,0,1516,4,10
229,Steven Baseya,fr,DF,Strasbourg,Ligue 1,18,2005,0.1,12,11,1,1,0,0,0,0,0,0,0,0,11,0,0
230,Chris Basham,eng,"DF,MF",Sheffield Utd,Premier League,35,1988,3.6,138,125,13,1,0,1,4,12,0,0,0,0,103,0,2
231,Toma Bašić,hr,MF,Salernitana,it Serie A,26,1996,12.9,540,503,35,22,1,6,25,7,6,1,4,0,442,2,11
232,Calvin Bassey,ng,DF,Fulham,Premier League,23,1999,25.6,1674,1582,91,34,0,12,3,3,0,0,0,0,1440,1,20
233,Alessandro Bastoni,it,DF,Inter,it Serie A,24,1999,25.2,1935,1787,139,58,1,29,76,71,0,0,0,0,1671,9,30
234,Simone Bastoni,it,"MF,DF",Empoli,it Serie A,26,1996,8.3,360,281,76,17,2,2,36,41,16,4,9,0,246,3,12
235,Augusto Batalla,ar,GK,Granada,La Liga,27,1996,17.0,689,483,205,83,0,1,0,0,0,0,0,0,445,1,1
236,Daniel Batz,de,GK,Mainz 05,Bundesliga,32,1991,4.0,153,120,33,12,0,0,0,0,0,0,0,0,104,0,0
237,Maximilian Bauer,de,DF,Augsburg,Bundesliga,23,2000,9.0,491,452,39,17,0,0,1,15,0,0,0,0,423,0,3
238,Elias Baum,de,"DF,MF",Eint Frankfurt,Bundesliga,17,2005,0.3,17,13,4,0,0,0,0,4,0,0,0,0,13,0,0
239,Oliver Baumann,de,GK,Hoffenheim,Bundesliga,33,1990,34.0,1412,1072,336,87,0,1,0,0,0,0,0,0,1055,4,0
240,Christoph Baumgartner,at,"MF,FW",RB Leipzig,Bundesliga,23,1999,12.9,456,443,8,5,4,1,8,3,0,0,0,0,340,5,15
241,Bebé,cv,"MF,FW",Rayo Vallecano,La Liga,33,1990,2.4,104,83,21,3,0,2,28,8,10,6,3,0,63,0,4
242,Ihlas Bebou,tg,"FW,DF",Hoffenheim,Bundesliga,29,1994,18.2,514,462,49,0,2,2,35,40,0,0,0,0,360,3,25
243,Mohamed Bechikh,fr,"FW,MF",Strasbourg,Ligue 1,18,2005,0.2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
244,Adrian Beck,de,"MF,FW",Heidenheim,Bundesliga,26,1997,10.8,431,411,18,3,2,5,6,1,0,0,0,0,311,2,17
245,Owen Beck,wls,DF,Liverpool,Premier League,20,2002,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
246,Sheraldo Becker,sr,"FW,MF",Real Sociedad,La Liga,28,1995,8.6,243,236,6,0,0,0,46,1,2,0,1,0,154,1,17
247,Sheraldo Becker,sr,"FW,MF",Union Berlin,Bundesliga,28,1995,7.2,280,261,18,0,0,1,57,13,1,0,0,1,183,1,13
248,Chris Bedia,ci,"FW,MF",Union Berlin,Bundesliga,27,1996,1.6,20,19,1,0,0,0,0,0,0,0,0,0,14,0,1
249,Donny van de Beek,nl,DF,Manchester Utd,Premier League,26,1997,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
250,Donny van de Beek,nl,"MF,FW",Eint Frankfurt,Bundesliga,26,1997,4.0,139,134,5,1,1,0,7,0,4,0,4,0,109,0,5
251,Yanis Begraoui,ma,"FW,MF",Toulouse,Ligue 1,22,2001,3.3,97,89,6,1,0,0,5,1,2,0,1,0,70,2,1
252,Kevin Behrens,de,FW,Wolfsburg,Bundesliga,32,1991,6.8,175,171,3,0,1,0,4,0,0,0,0,0,112,1,4
253,Kevin Behrens,de,FW,Union Berlin,Bundesliga,32,1991,14.0,336,323,11,0,2,0,6,3,0,0,0,0,215,2,15
254,Maximilian Beier,de,"FW,MF",Hoffenheim,Bundesliga,20,2002,26.9,550,498,50,0,4,1,38,8,1,1,0,0,384,2,26
255,Jérémie Bela,ao,"MF,FW",Clermont Foot,Ligue 1,30,1993,2.3,100,94,6,1,0,0,14,2,3,2,0,0,70,0,5
256,Reda Belahyane,ma,MF,Hellas Verona,it Serie A,19,2004,1.0,25,24,1,1,0,0,0,0,0,0,0,0,23,0,0
257,Reda Belahyane,ma,MF,Nice,Ligue 1,19,2004,0.3,15,15,0,0,0,0,0,0,0,0,0,0,13,0,1
258,Amari'i Bell,jm,DF,Luton Town,Premier League,29,1994,19.1,835,783,48,15,2,3,13,29,0,0,0,0,645,4,23
259,Stefan Bell,de,DF,Mainz 05,Bundesliga,31,1991,7.4,370,364,6,6,0,0,1,0,0,0,0,0,297,0,4
260,Alaa Bellaarouch,ma,GK,Strasbourg,Ligue 1,21,2002,15.0,504,404,97,36,0,1,0,0,0,0,0,0,352,3,1
261,Raoul Bellanova,it,DF,Torino,it Serie A,23,2000,33.8,1579,1285,288,14,0,4,178,274,0,0,0,0,1232,6,44
262,Jean-Ricner Bellegarde,fr,"MF,FW",Wolves,Premier League,25,1998,10.6,314,297,15,4,1,0,30,1,6,3,3,0,241,2,11
263,Jean-Ricner Bellegarde,fr,"MF,FW",Strasbourg,Ligue 1,25,1998,3.0,96,88,6,1,0,0,8,0,5,3,2,0,67,2,1
264,Héctor Bellerín,es,DF,Betis,La Liga,28,1995,19.0,979,791,185,17,0,8,40,168,0,0,0,0,756,3,20
265,Jude Bellingham,eng,MF,Real Madrid,La Liga,20,2003,25.7,1543,1490,43,18,18,14,21,12,1,1,0,0,1363,10,25
266,Jeanuël Belocian,fr,DF,Rennes,Ligue 1,18,2005,16.1,862,807,55,9,0,5,13,43,0,0,0,0,759,0,8
267,Andrea Belotti,it,FW,Fiorentina,it Serie A,29,1993,10.5,201,181,20,1,1,0,4,0,0,0,0,0,133,0,6
268,Andrea Belotti,it,FW,Roma,it Serie A,29,1993,7.5,155,141,13,0,1,0,4,2,0,0,0,0,115,1,10
269,Fran Beltrán,es,MF,Celta Vigo,La Liga,24,1999,27.0,1364,1309,53,46,4,4,19,1,6,2,3,0,1180,2,19
270,Lucas Beltrán,ar,"FW,MF",Fiorentina,it Serie A,22,2001,18.8,459,438,19,2,4,3,7,4,0,0,0,0,360,2,15
271,Eliesse Ben Seghir,ma,"MF,FW",Monaco,Ligue 1,18,2005,4.8,215,206,8,2,2,2,13,4,1,0,1,0,174,1,4
272,Anis Ben Slimane,tn,MF,Sheffield Utd,Premier League,22,2001,4.7,139,129,7,1,1,0,0,0,0,0,0,0,92,3,7
