Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
746,Anastasios Donis,gr,MF,Reims,Ligue 1,23,1996,1.1,24,24,0,0,0,0,5,0,0,0,0,0,12,0,2
747,Gianluigi Donnarumma,it,GK,Milan,it Serie A,21,1999,37.0,1232,957,271,64,0,4,0,0,0,0,0,0,979,4,1
748,Bas Dost,nl,FW,Eint Frankfurt,Bundesliga,31,1989,9.1,304,295,7,1,1,0,0,1,0,0,0,0,196,2,4
749,Abdoulaye Doucouré,ml,MF,Everton,Premier League,27,1993,27.1,1354,1339,11,10,3,4,9,0,1,0,0,0,1141,4,28
750,Cheick Doucouré,ml,MF,Lens,Ligue 1,20,2000,29.2,1453,1432,17,16,1,19,3,0,0,0,0,0,1252,4,21
751,Fodé Doucouré,ml,DF,Reims,Ligue 1,19,2001,3.7,198,159,39,4,0,0,8,35,0,0,0,0,152,0,3
752,Mahamadou Doucouré,ml,"FW,MF",Nîmes,Ligue 1,20,2000,0.5,12,11,1,0,0,0,1,0,0,0,0,0,9,0,0
753,Cheick Doukouré,ci,"MF,FW",Levante,La Liga,27,1992,1.1,43,42,1,1,0,0,0,0,0,0,0,0,36,0,2
754,Idrissa Doumbia,ci,MF,Huesca,La Liga,22,1998,8.7,415,412,3,3,1,2,0,0,0,0,0,0,382,0,3
755,Moussa Doumbia,ml,"MF,FW",Reims,Ligue 1,25,1994,10.0,397,377,18,7,0,3,34,0,11,6,4,0,317,2,10
756,Souleyman Doumbia,ci,DF,Angers,Ligue 1,23,1996,24.7,1272,1022,249,10,0,4,64,239,0,0,0,0,1009,1,27
757,Aleksandar Dragović,at,DF,Leverkusen,Bundesliga,29,1991,12.6,1076,994,82,27,1,16,12,54,0,0,0,0,952,0,8
758,Bartłomiej Drągowski,pl,GK,Fiorentina,it Serie A,22,1997,35.0,1055,669,380,120,0,2,0,0,0,0,0,0,699,6,0
759,Denis Drăguș,ro,"FW,MF",Crotone,it Serie A,21,1999,2.0,69,67,2,0,0,2,2,0,0,0,0,0,48,0,2
760,Radu Drăgușin,ro,DF,Juventus,it Serie A,18,2002,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
761,Mouhamadou Drammeh,fr,MF,Reims,Ligue 1,21,1999,1.9,55,52,3,3,0,0,0,0,0,0,0,0,44,0,1
762,Julian Draxler,de,"MF,FW",Paris S-G,Ligue 1,26,1993,11.8,639,605,31,6,1,2,29,5,20,11,3,0,549,3,10
763,Dominick Drexler,de,"MF,FW",Köln,Bundesliga,30,1990,13.7,547,520,26,6,1,2,37,19,0,0,0,0,414,1,17
764,Matthieu Dreyer,fr,GK,Lorient,Ligue 1,31,1989,15.0,358,211,146,38,0,2,0,0,0,0,0,0,225,1,1
765,Domingos Duarte,pt,DF,Granada,La Liga,25,1995,26.3,964,915,46,40,0,8,1,6,0,0,0,0,742,3,9
766,Léo Duarte,br,DF,Milan,it Serie A,24,1996,0.2,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0
767,Óscar Duarte,cr,DF,Levante,La Liga,31,1989,22.9,1235,1186,47,39,1,12,1,2,0,0,0,0,1028,2,2
768,Rubén Duarte,es,DF,Alavés,La Liga,24,1995,28.3,1348,1029,315,55,1,11,110,240,20,7,10,2,938,4,29
769,Leo Dubois,fr,DF,Lyon,Ligue 1,25,1994,32.3,2283,1797,476,70,0,9,212,316,90,1,59,0,1785,10,45
770,Martin Dúbravka,sk,GK,Newcastle Utd,Premier League,31,1989,13.0,438,272,166,44,0,4,0,0,0,0,0,0,322,0,1
771,Ondrej Duda,sk,"FW,MF",Köln,Bundesliga,25,1994,28.2,1253,1073,167,57,5,23,133,3,77,26,40,0,888,13,32
772,Unai Dufur,es,DF,Eibar,La Liga,21,1999,0.7,48,33,15,0,0,0,0,15,0,0,0,0,36,0,2
773,Haris Duljević,ba,"MF,FW",Nîmes,Ligue 1,26,1993,8.6,300,283,15,4,2,4,18,3,2,2,0,0,223,2,5
774,Paul Dummett,wls,DF,Newcastle Utd,Premier League,28,1991,13.9,575,516,54,12,0,1,10,42,0,0,0,0,423,5,7
775,Alfred Duncan,gh,MF,Fiorentina,it Serie A,27,1993,1.8,90,84,5,4,0,2,1,0,0,0,0,0,67,1,1
776,Alfred Duncan,gh,MF,Cagliari,it Serie A,27,1993,11.9,598,584,13,10,1,5,12,3,0,0,0,0,482,1,10
777,Lewis Dunk,eng,DF,Brighton,Premier League,28,1991,32.6,2240,2153,83,71,0,22,1,12,0,0,0,0,2000,4,4
778,Jimmy Dunne,ie,DF,Burnley,Premier League,22,1997,3.0,153,153,0,0,0,0,0,0,0,0,0,0,105,0,1
779,Erik Durm,de,DF,Eint Frankfurt,Bundesliga,28,1992,16.4,732,576,155,3,1,3,48,152,0,0,0,0,504,1,18
780,Hugo Duro,es,FW,Real Madrid,La Liga,20,1999,0.6,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
781,Jean-Kevin Duverne,ht,DF,Brest,Ligue 1,23,1997,22.5,1361,1297,61,42,0,14,10,19,0,0,0,0,1135,3,10
782,Paulo Dybala,ar,FW,Juventus,it Serie A,26,1993,12.6,705,604,98,19,1,7,65,4,53,5,36,0,576,3,13
783,Edin Džeko,ba,FW,Roma,it Serie A,34,1986,20.3,512,464,42,0,0,8,16,3,0,0,0,0,338,6,23
784,Steeve-Mike Ebongue,fr,MF,Genoa,it Serie A,19,2001,0.6,27,27,0,0,0,0,0,0,0,0,0,0,20,0,4
785,Enzo Ebosse,cm,DF,Angers,Ligue 1,21,1999,2.9,151,134,16,5,0,0,4,11,0,0,0,0,129,1,3
786,Bruno Ecuele Manga,ga,DF,Dijon,Ligue 1,32,1988,38.0,1972,1894,75,69,0,10,2,6,0,0,0,0,1666,3,7
787,Simone Edera,it,"DF,MF",Torino,it Serie A,23,1997,0.6,22,17,5,4,0,0,5,0,1,0,1,0,17,0,1
788,Ederson,br,GK,Manchester City,Premier League,26,1993,36.0,1122,897,223,70,0,5,0,0,0,0,0,0,939,2,1
789,Kyle Edwards,eng,"MF,FW",West Brom,Premier League,22,1998,1.3,35,35,0,0,0,0,1,0,0,0,0,0,31,0,1
790,John Egan,ie,DF,Sheffield Utd,Premier League,27,1992,29.2,1135,1109,22,18,0,6,4,4,0,0,0,0,923,4,5
791,Johannes Eggestein,de,"FW,MF",Werder Bremen,Bundesliga,22,1998,0.4,16,16,0,0,0,0,1,0,0,0,0,0,11,0,0
792,Maximilian Eggestein,de,MF,Werder Bremen,Bundesliga,23,1996,32.7,1367,1331,33,20,5,10,17,11,1,0,0,0,1034,3,31
793,Lilian Egloff,de,MF,Stuttgart,Bundesliga,17,2002,0.2,5,4,1,0,0,0,0,0,1,0,0,0,4,0,1
794,Kingsley Ehizibue,nl,DF,Köln,Bundesliga,25,1995,12.6,584,448,136,11,0,1,38,125,0,0,0,0,431,0,16
795,Albin Ekdal,se,MF,Sampdoria,it Serie A,31,1989,25.5,1049,990,59,57,0,6,2,2,0,0,0,0,878,0,9
796,Hugo Ekitike,fr,"FW,MF",Reims,Ligue 1,18,2002,1.0,30,27,3,0,0,1,0,0,0,0,0,0,25,0,0
797,Anthony Elanga,se,FW,Manchester Utd,Premier League,18,2002,1.7,55,54,1,0,0,1,2,0,0,0,0,0,41,0,2
798,Niclas Eliasson,se,"MF,FW",Nîmes,Ligue 1,24,1995,20.0,530,415,112,41,0,1,142,14,57,27,26,0,307,3,11
799,Elif Elmas,mk,"MF,FW",Napoli,it Serie A,20,1999,8.2,355,348,6,3,0,0,5,2,1,0,0,0,319,1,5
800,Ahmed Elmohamady,eg,DF,Aston Villa,Premier League,32,1987,9.3,618,491,126,18,0,4,39,108,0,0,0,0,468,1,6
801,Mohamed Elneny,eg,MF,Arsenal,Premier League,28,1992,17.2,1019,995,21,17,0,6,2,4,0,0,0,0,944,3,7
802,Aritz Elustondo,es,DF,Real Sociedad,La Liga,26,1994,20.9,1245,1191,53,37,2,12,5,16,0,0,0,0,1058,1,2
803,Nico Elvedi,ch,DF,Gladbach,Bundesliga,23,1996,28.2,1902,1857,44,38,0,5,0,6,0,0,0,0,1734,1,19
804,Rodrigo Ely,br,DF,Alavés,La Liga,26,1993,5.2,165,152,10,10,0,0,0,0,0,0,0,0,127,3,0
805,Breel Embolo,ch,"FW,MF",Gladbach,Bundesliga,23,1997,16.0,450,418,27,3,2,1,6,0,0,0,0,0,324,5,22
806,Emerson,br,DF,Betis,La Liga,21,1999,33.2,1936,1573,357,46,0,4,90,311,0,0,0,0,1533,6,52
807,Renaud Emond,be,"FW,MF",Nantes,Ligue 1,28,1991,3.9,86,77,9,0,0,0,2,2,0,0,0,0,58,0,1
808,Alan Empereur,br,DF,Hellas Verona,it Serie A,26,1994,2.4,111,108,3,3,0,1,0,0,0,0,0,0,90,0,3
809,Youssef En-Nesyri,ma,FW,Sevilla,La Liga,23,1997,25.7,396,361,32,0,0,2,13,3,0,0,0,0,260,3,10
810,Keita Endo,jp,"MF,FW",Union Berlin,Bundesliga,22,1997,5.1,111,111,0,0,0,0,9,0,0,0,0,0,75,0,4
811,Wataru Endo,jp,MF,Stuttgart,Bundesliga,27,1993,32.8,1830,1794,31,25,4,4,2,6,0,0,0,0,1526,5,32
812,Sergi Enrich,es,FW,Eibar,La Liga,30,1990,15.6,450,424,22,0,0,6,8,1,0,0,0,0,338,4,10
813,Christian Eriksen,dk,MF,Inter,it Serie A,28,1992,15.4,1061,942,113,36,0,9,103,1,75,26,37,0,863,6,13
814,Martin Erlic,hr,DF,Spezia,it Serie A,22,1998,20.0,1075,1011,62,57,0,13,2,5,0,0,0,0,911,2,4
815,Patrick Erras,de,"FW,MF",Werder Bremen,Bundesliga,25,1995,0.3,31,30,1,0,0,0,0,0,0,0,0,0,18,0,0
816,Gonzalo Escalante,ar,MF,Lazio,it Serie A,27,1993,8.1,481,474,6,5,0,2,4,0,0,0,0,0,422,1,6
817,Aarón Escandell,es,GK,Granada,La Liga,24,1995,5.0,159,97,61,28,0,0,0,0,0,0,0,0,78,1,0
818,Dani Escriche,es,"FW,MF",Huesca,La Liga,22,1998,9.5,271,263,7,0,1,1,8,2,1,0,0,0,194,1,10
819,Sergio Escudero,es,DF,Sevilla,La Liga,30,1989,6.3,401,328,71,16,1,3,21,50,5,0,3,0,340,2,4
820,Alfonso Espino,uy,DF,Cádiz,La Liga,28,1992,28.9,1043,772,262,23,0,15,80,239,0,0,0,0,650,9,28
821,Vicente Esquerdo,es,MF,Valencia,La Liga,21,1999,2.6,99,96,2,1,0,3,3,1,0,0,0,0,81,1,2
822,Nahuel Estévez,ar,MF,Spezia,it Serie A,24,1995,19.6,923,848,67,26,0,9,91,8,33,0,24,0,679,8,23
823,Pervis Estupiñán,ec,DF,Villarreal,La Liga,22,1998,13.0,662,559,102,9,1,3,65,93,0,0,0,0,516,1,29
824,Yoann Etienne,fr,DF,Lorient,Ligue 1,23,1997,1.0,36,27,9,0,0,0,5,9,0,0,0,0,23,0,1
825,Xabier Etxeita,es,DF,Getafe,La Liga,32,1987,9.8,319,302,15,15,0,7,0,0,0,0,0,0,198,2,4
826,Jonny Evans,nir,DF,Leicester City,Premier League,32,1988,27.5,1854,1814,38,36,1,4,0,2,0,0,0,0,1592,2,5
827,Edu Expósito,es,MF,Eibar,La Liga,23,1996,27.3,1162,1092,61,20,2,9,84,4,35,18,17,0,853,9,20
828,Valentin Eysseric,fr,"MF,FW",Fiorentina,it Serie A,28,1992,8.1,357,330,26,11,0,11,33,3,12,6,4,0,256,1,9
829,Eberechi Eze,eng,MF,Crystal Palace,Premier League,22,1998,28.4,1188,1046,134,36,1,4,86,6,63,26,13,9,945,8,25
830,Jokin Ezkieta,es,GK,Athletic Club,La Liga,23,1996,1.0,25,16,9,2,0,0,0,0,0,0,0,0,22,0,0
831,Łukasz Fabiański,pl,GK,West Ham,Premier League,35,1985,35.0,1015,633,377,105,0,1,0,0,0,0,0,0,622,5,0
832,Fabinho,br,"DF,MF",Liverpool,Premier League,26,1993,28.5,2117,2080,36,29,0,6,1,7,0,0,0,0,1910,1,5
833,Fábio,br,DF,Nantes,Ligue 1,30,1990,16.7,881,688,191,13,1,2,32,177,1,1,0,0,675,2,14
834,Cesc Fàbregas,es,"MF,FW",Monaco,Ligue 1,33,1987,9.7,809,711,96,33,2,7,69,5,56,24,21,2,634,2,15
835,Bandiougou Fadiga,fr,"FW,MF",Paris S-G,Ligue 1,19,2001,0.7,35,34,0,0,0,0,0,0,0,0,0,0,33,1,0
836,Bandiougou Fadiga,fr,"MF,FW",Brest,Ligue 1,19,2001,0.5,29,28,1,1,0,0,1,0,0,0,0,0,24,0,1
837,Wout Faes,be,DF,Reims,Ligue 1,22,1998,32.2,1608,1577,25,22,0,14,0,3,0,0,0,0,1380,6,5
838,Nicolò Fagioli,it,MF,Juventus,it Serie A,19,2001,0.2,20,18,2,1,0,0,1,0,1,0,1,0,18,0,0
839,Ralf Fährmann,de,GK,Schalke 04,Bundesliga,31,1988,20.8,824,558,263,80,0,0,0,0,0,0,0,0,533,3,1
840,Romain Faivre,fr,"MF,FW",Brest,Ligue 1,22,1998,32.1,1476,1299,171,58,0,10,138,13,92,55,22,0,1172,6,26
841,Fali,es,"DF,MF",Cádiz,La Liga,26,1993,29.3,731,671,58,51,2,9,19,6,0,0,0,0,505,2,4
842,Iago Falque,es,"MF,FW",Benevento,it Serie A,30,1990,4.0,212,189,23,6,1,1,30,2,12,7,4,0,159,0,6
843,Andri Fannar Baldursson,is,MF,Bologna,it Serie A,18,2002,2.4,73,69,4,2,0,1,0,0,0,0,0,0,54,0,3
844,Paolo Faragò,it,DF,Bologna,it Serie A,27,1993,0.3,13,12,1,0,0,0,0,1,0,0,0,0,11,0,1
845,Paolo Faragò,it,DF,Cagliari,it Serie A,27,1993,4.1,225,185,40,5,0,1,11,35,0,0,0,0,190,0,6
846,Davide Faraoni,it,DF,Hellas Verona,it Serie A,28,1991,32.1,1447,1163,274,30,0,6,62,244,0,0,0,0,1024,10,37
847,Mohamed Fares,dz,DF,Lazio,it Serie A,24,1996,12.7,540,468,70,6,0,1,60,64,0,0,0,0,412,2,18
848,Diego Farias,br,FW,Spezia,it Serie A,30,1990,16.8,654,637,13,4,1,7,21,5,4,0,1,0,530,4,14
849,Wuilker Faríñez,ve,GK,Lens,Ligue 1,22,1998,1.2,28,17,11,2,0,0,0,0,0,0,0,0,18,0,0
850,Noah Fatar,fr,"FW,MF",Angers,Ligue 1,18,2002,0.2,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
851,Ansu Fati,es,FW,Barcelona,La Liga,17,2002,4.8,202,194,8,0,3,0,4,1,4,2,0,0,168,0,2
852,Julien Faussurier,fr,DF,Brest,Ligue 1,33,1987,10.6,608,483,124,8,0,16,52,110,6,0,2,0,455,1,16
853,Andrea Favilli,it,FW,Hellas Verona,it Serie A,23,1997,3.8,80,75,5,0,0,2,0,0,0,0,0,0,54,0,2
854,Federico Fazio,ar,DF,Roma,it Serie A,33,1987,4.5,317,307,10,9,1,3,4,1,0,0,0,0,272,0,3
855,Nabil Fekir,fr,"MF,FW",Betis,La Liga,27,1993,29.1,1309,1150,152,41,4,11,115,11,83,27,30,2,1048,7,26
856,Felipe,br,DF,Atlético Madrid,La Liga,31,1989,22.9,1054,1017,33,29,0,6,1,4,0,0,0,0,889,4,5
857,Luiz Felipe,it,DF,Lazio,it Serie A,23,1997,10.1,548,528,20,17,0,3,2,3,0,0,0,0,500,0,0
858,João Félix,pt,"FW,MF",Atlético Madrid,La Liga,20,1999,17.5,689,667,17,4,8,5,11,6,1,1,0,0,567,5,16
859,Ohis Felix Uduokhai,de,DF,Augsburg,Bundesliga,22,1997,29.0,1491,1408,79,58,0,15,5,21,0,0,0,0,1215,4,20
860,Zinedine Ferhat,dz,"FW,MF",Nîmes,Ligue 1,27,1993,32.9,1242,1156,80,15,5,11,124,24,39,10,18,1,819,6,31
861,Bruno Fernandes,pt,MF,Manchester Utd,Premier League,25,1994,34.4,2338,2097,220,63,12,43,166,40,59,27,21,2,1733,21,68
862,Edimilson Fernandes,ch,"MF,FW",Mainz 05,Bundesliga,24,1996,9.3,362,319,41,9,0,7,26,19,13,6,7,0,266,2,8
863,Aitor Fernández,es,GK,Levante,La Liga,29,1991,29.0,928,655,272,65,0,2,0,1,0,0,0,0,709,1,0
864,Álex Fernández,es,MF,Cádiz,La Liga,27,1992,21.6,936,760,171,74,0,14,123,13,75,34,32,1,692,5,22
865,Álvaro Fernández,es,GK,Huesca,La Liga,22,1998,22.0,816,572,236,63,0,2,0,0,0,0,0,0,615,8,0
866,Andrés Fernández,es,GK,Huesca,La Liga,33,1986,16.0,574,400,167,47,1,3,0,0,0,0,0,0,395,7,1
867,Augusto Fernández,ar,MF,Cádiz,La Liga,34,1986,4.1,119,117,2,2,0,4,1,0,0,0,0,0,91,0,3
868,Carlos Fernández,es,FW,Sevilla,La Liga,24,1996,1.6,38,37,1,0,0,0,0,0,0,0,0,0,28,0,1
869,Carlos Fernández,es,"FW,MF",Real Sociedad,La Liga,24,1996,4.3,115,113,1,0,2,0,3,0,0,0,0,0,74,1,8
870,Federico Fernández,ar,DF,Newcastle Utd,Premier League,31,1989,23.1,894,814,76,33,0,13,13,43,0,0,0,0,715,4,9
871,Joaquín Fernández,es,DF,Valladolid,La Liga,24,1996,23.0,778,751,27,26,0,8,1,1,0,0,0,0,615,0,3
872,Fernandinho,br,MF,Manchester City,Premier League,35,1985,13.2,1026,1002,22,18,1,12,6,4,0,0,0,0,889,2,9
873,Fernando,br,MF,Sevilla,La Liga,33,1987,28.3,1591,1525,60,51,3,25,1,9,0,0,0,0,1423,6,10
874,Alex Ferrari,it,DF,Sampdoria,it Serie A,26,1994,9.8,493,428,63,18,0,2,4,44,0,0,0,0,411,2,6
875,David Ferreiro,es,"MF,FW",Huesca,La Liga,32,1988,28.1,1090,910,169,68,0,19,245,11,88,31,37,0,701,11,40
876,Salvador Ferrer,es,DF,Spezia,it Serie A,22,1998,13.2,908,731,176,20,0,7,57,154,2,0,0,0,676,1,31
877,Facundo Ferreyra,ar,FW,Celta Vigo,La Liga,29,1991,3.3,50,46,4,0,0,0,1,1,0,0,0,0,33,0,2
878,Jordan Ferri,fr,MF,Montpellier,Ligue 1,28,1992,28.6,1646,1603,39,33,2,36,27,5,1,0,0,0,1396,4,31
879,Marco Festa,it,GK,Crotone,it Serie A,28,1992,1.0,36,23,13,3,0,0,0,0,0,0,0,0,31,0,0
880,Fidel,es,"MF,DF",Elche,La Liga,30,1989,26.6,1237,1027,204,56,0,20,165,89,59,24,27,0,892,6,31
881,Sam Field,eng,MF,West Brom,Premier League,22,1998,0.7,25,24,0,0,0,0,0,0,0,0,0,0,15,1,0
882,Alfreð Finnbogason,is,FW,Augsburg,Bundesliga,31,1989,6.0,177,169,7,0,2,0,4,0,1,0,0,0,110,1,7
883,Roberto Firmino,br,FW,Liverpool,Premier League,28,1991,31.5,1333,1287,44,4,5,1,14,16,2,0,0,0,1065,2,29
884,Junior Firpo,do,"DF,MF",Barcelona,La Liga,23,1996,3.2,229,202,24,5,0,0,4,19,0,0,0,0,202,3,5
885,Will Fish,eng,FW,Manchester Utd,Premier League,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,John Fleck,sct,MF,Sheffield Utd,Premier League,28,1991,28.6,1245,1122,119,31,2,5,96,6,61,39,9,4,971,4,29
887,Mark Flekken,nl,GK,Freiburg,Bundesliga,27,1993,3.0,123,88,35,8,0,0,0,0,0,0,0,0,92,0,0
888,Florian Flick,de,MF,Schalke 04,Bundesliga,20,2000,4.0,95,95,0,0,0,1,1,0,0,0,0,0,73,0,2
889,Alexis Flips,fr,"MF,FW",Reims,Ligue 1,20,2000,0.5,17,15,2,1,0,1,5,0,1,1,0,0,9,0,0
890,Alessandro Florenzi,it,DF,Paris S-G,Ligue 1,29,1991,17.1,1009,902,105,9,0,10,80,93,3,2,1,0,815,2,12
891,Kingsley Fobi,gh,DF,Granada,La Liga,21,1998,0.5,11,6,5,0,0,0,0,5,0,0,0,0,7,0,0
892,Phil Foden,eng,"FW,MF",Manchester City,Premier League,20,2000,18.0,845,778,63,3,2,2,74,5,49,9,28,1,689,4,17
893,Mamadou Fofana,ml,"MF,DF",Metz,Ligue 1,22,1998,11.9,452,439,13,13,0,0,0,0,0,0,0,0,376,0,3
894,Seko Fofana,ci,MF,Lens,Ligue 1,25,1995,25.7,1218,1201,14,5,0,12,19,2,0,0,0,0,1049,3,21
895,Wesley Fofana,fr,DF,Leicester City,Premier League,19,2000,25.1,1740,1649,89,41,1,12,2,48,0,0,0,0,1501,2,8
896,Wesley Fofana,fr,DF,Saint-Étienne,Ligue 1,19,2000,3.5,184,171,10,5,1,1,0,5,0,0,0,0,149,3,1
897,Youssouf Fofana,fr,MF,Monaco,Ligue 1,21,1999,31.9,1703,1643,54,36,3,20,37,2,16,5,10,0,1435,6,14
898,Thomas Foket,be,DF,Reims,Ligue 1,25,1994,36.9,1923,1523,395,29,0,18,59,364,0,0,0,0,1506,5,43
899,Ramón Folch,es,MF,Elche,La Liga,30,1989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,Lamine Fomba,fr,MF,Nîmes,Ligue 1,22,1998,24.2,699,689,10,9,0,4,2,1,0,0,0,0,564,0,10
901,Thomas Fontaine,mg,DF,Lorient,Ligue 1,29,1991,3.6,102,93,9,9,0,0,0,0,0,0,0,0,89,0,1
902,José Fontán,es,DF,Celta Vigo,La Liga,20,2000,7.2,351,325,25,3,0,5,9,22,0,0,0,0,285,1,6
903,José Fonte,pt,DF,Lille,Ligue 1,36,1983,35.4,2386,2307,76,70,0,33,12,5,1,0,0,0,2146,3,12
904,Fernando Forestieri,it,"FW,MF",Udinese,it Serie A,30,1990,6.1,194,182,10,2,1,0,10,2,0,0,0,0,150,2,4
905,Pablo Fornals,es,"FW,MF",West Ham,Premier League,24,1996,28.6,1118,1083,28,5,1,5,45,7,2,0,1,0,853,7,38
906,Emil Forsberg,se,"FW,MF",RB Leipzig,Bundesliga,28,1991,17.1,616,548,64,12,3,1,41,4,31,9,18,0,468,4,21
907,Fraser Forster,eng,GK,Southampton,Premier League,32,1988,8.0,273,170,101,37,0,0,0,0,0,0,0,0,154,2,1
908,Philipp Förster,de,MF,Stuttgart,Bundesliga,25,1995,16.8,697,660,33,10,3,3,21,12,9,6,3,0,550,4,26
909,Steven Fortes,cv,DF,Lens,Ligue 1,28,1992,15.9,937,904,33,32,0,13,1,1,0,0,0,0,814,0,6
910,Yassin Fortune,fr,FW,Angers,Ligue 1,21,1999,0.2,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0
911,Timothy Fosu-Mensah,nl,DF,Manchester Utd,Premier League,22,1998,0.9,74,70,4,0,0,0,4,4,0,0,0,0,64,0,1
912,Timothy Fosu-Mensah,nl,DF,Leverkusen,Bundesliga,22,1998,4.5,357,310,47,6,0,5,9,41,0,0,0,0,302,0,6
913,Daam Foulon,be,DF,Benevento,it Serie A,21,1999,11.3,447,354,92,12,0,0,27,79,1,0,1,0,321,1,13
914,Dimitri Foulquier,fr,DF,Granada,La Liga,27,1993,29.6,1130,789,339,13,0,5,54,326,0,0,0,0,817,2,36
915,Juan Foyth,ar,"DF,MF",Villarreal,La Liga,22,1998,13.0,734,673,61,20,1,4,1,41,0,0,0,0,642,0,10
916,Gianluca Frabotta,it,"DF,MF",Juventus,it Serie A,21,1999,7.7,477,412,64,8,0,0,32,56,0,0,0,0,400,1,8
917,Raphael Framberger,de,DF,Augsburg,Bundesliga,24,1995,17.1,745,564,177,8,0,3,55,169,0,0,0,0,478,4,28
918,Tyrese Francois,au,DF,Fulham,Premier League,20,2000,0.2,15,13,2,0,0,0,0,2,0,0,0,0,14,0,0
919,Ryan Fraser,sct,"FW,MF",Newcastle Utd,Premier League,26,1994,10.3,372,308,64,10,0,1,103,7,45,14,26,0,240,0,16
920,Fred,br,MF,Manchester Utd,Premier League,27,1993,26.6,1828,1765,58,50,5,15,9,8,0,0,0,0,1590,5,41
921,Ryan Fredericks,eng,"DF,FW",West Ham,Premier League,27,1992,6.3,282,246,36,3,1,0,23,33,0,0,0,0,205,0,10
922,Remo Freuler,ch,MF,Atalanta,it Serie A,28,1992,30.1,2122,2030,89,66,2,18,19,21,2,0,0,0,1876,3,25
923,Marco Friedl,at,DF,Werder Bremen,Bundesliga,22,1998,30.9,1724,1580,140,84,0,64,27,42,13,5,4,0,1370,4,21
924,Marvin Friedrich,de,DF,Union Berlin,Bundesliga,24,1995,34.0,1827,1774,45,40,1,14,13,5,0,0,0,0,1443,8,26
925,Jeremie Frimpong,nl,"DF,FW",Leverkusen,Bundesliga,19,2000,4.8,283,241,41,1,0,0,21,40,0,0,0,0,232,1,13
926,Jorge de Frutos,es,MF,Levante,La Liga,23,1997,24.3,728,656,67,6,2,5,109,27,34,8,10,0,481,5,34
927,Christian Fuchs,at,DF,Leicester City,Premier League,34,1986,7.8,597,519,77,16,0,1,11,61,0,0,0,0,476,1,9
928,Angelo Fulgini,fr,MF,Angers,Ligue 1,23,1996,30.3,1620,1485,129,45,9,8,100,5,57,17,30,0,1289,6,31
929,Niclas Füllkrug,de,FW,Werder Bremen,Bundesliga,27,1993,9.7,262,253,8,0,0,1,4,4,0,0,0,0,151,1,4
930,Ramiro Funes Mori,ar,DF,Villarreal,La Liga,29,1991,8.1,491,465,23,13,0,2,1,10,0,0,0,0,423,3,3
931,Darnell Furlong,eng,DF,West Brom,Premier League,24,1995,32.6,1204,900,295,15,0,3,99,280,0,0,0,0,682,9,33
932,Daniel Fuzato,br,GK,Roma,it Serie A,23,1997,5.0,152,107,45,15,0,0,0,0,0,0,0,0,114,0,0
933,Baptiste Gabard,fr,MF,Saint-Étienne,Ligue 1,20,2000,1.5,57,56,1,1,0,0,0,0,0,0,0,0,44,0,3
934,Matteo Gabbia,it,DF,Milan,it Serie A,20,1999,6.2,361,353,8,7,0,5,0,1,0,0,0,0,331,0,0
935,Manolo Gabbiadini,it,FW,Sampdoria,it Serie A,28,1991,9.7,220,215,3,1,1,1,6,0,0,0,0,0,161,2,4
936,Mijat Gaćinović,rs,"DF,MF",Hoffenheim,Bundesliga,25,1995,9.1,444,374,69,4,0,3,27,60,5,1,3,0,328,1,17
937,Roberto Gagliardini,it,MF,Inter,it Serie A,26,1994,13.7,601,590,9,6,0,8,10,2,1,0,0,0,517,2,9
938,Riccardo Gagliolo,se,DF,Parma,it Serie A,30,1990,21.7,1349,1195,148,36,0,12,38,111,0,0,0,0,1074,6,13
939,Adolfo Gaich,ar,FW,Benevento,it Serie A,21,1999,8.5,134,126,7,0,0,0,1,0,0,0,0,0,76,1,4
940,Andrey Galabinov,bg,FW,Spezia,it Serie A,31,1988,4.8,103,82,19,1,0,0,2,0,0,0,0,0,73,2,1
941,Javi Galán,es,DF,Huesca,La Liga,25,1994,34.1,1806,1404,394,40,0,23,156,331,23,15,4,0,1399,8,47
942,Conor Gallagher,eng,MF,West Brom,Premier League,20,2000,28.1,960,897,60,15,1,6,66,1,27,18,3,1,737,3,20
943,Enric Gallego,es,FW,Osasuna,La Liga,33,1986,9.0,258,250,8,0,0,0,10,0,0,0,0,0,146,0,11
944,Kévin Gameiro,fr,FW,Valencia,La Liga,33,1987,12.0,270,241,26,0,0,0,2,4,0,0,0,0,206,3,7
945,Idrissa Gana Gueye,sn,MF,Paris S-G,Ligue 1,30,1989,17.6,1700,1662,36,28,1,4,7,8,0,0,0,0,1569,2,13
946,Ignatius Ganago,cm,FW,Lens,Ligue 1,21,1999,14.5,280,259,21,0,1,1,15,2,0,0,0,0,193,0,7
